index;source;destination;slots;max_length
1;4;3;4;1500
2;3;1;6;600
3;3;5;4;1500
4;2;3;4;1500
5;3;4;6;600
6;4;2;6;600
7;4;5;4;1500
8;5;3;4;1500
9;3;2;6;600
10;1;2;5;1500
11;4;1;3;3000
12;2;4;5;1500
13;5;3;3;3000
14;2;3;6;600
15;1;2;5;1500
16;1;2;5;1500
17;1;2;3;3000
18;4;3;4;1500
19;1;2;3;3000
20;1;2;6;600
21;5;3;5;1500
22;5;2;4;1500
23;5;1;6;600
24;2;3;4;1500
25;1;2;5;1500
26;4;1;6;600
27;1;2;4;1500
28;1;2;4;1500
29;5;4;4;1500
30;4;5;5;1500
31;2;1;3;3000
32;4;3;5;1500
33;1;2;6;600
34;2;1;4;1500
35;4;3;4;1500
36;1;2;4;1500
37;4;1;3;3000
38;3;4;4;1500
39;4;3;6;600
40;2;3;5;1500
41;1;2;6;600
42;3;2;3;3000
43;1;2;3;3000
44;3;4;5;1500
45;5;3;5;1500
46;1;2;6;600
47;3;1;3;3000
48;5;2;4;1500
49;2;4;5;1500
50;1;2;3;3000
51;1;2;4;1500
52;4;5;4;1500
53;1;2;4;1500
54;3;2;3;3000
55;3;2;6;600
56;3;1;6;600
57;4;2;4;1500
58;2;5;5;1500
59;3;4;6;600
60;3;1;6;600
61;3;1;4;1500
62;5;1;4;1500
63;4;5;5;1500
64;3;5;4;1500
65;3;5;6;600
66;5;1;3;3000
67;5;1;4;1500
68;5;3;3;3000
69;1;2;6;600
70;1;2;4;1500
71;3;1;3;3000
72;2;5;3;3000
73;1;2;3;3000
74;3;2;5;1500
75;4;3;3;3000
76;1;2;4;1500
77;3;1;6;600
78;5;2;3;3000
79;4;1;3;3000
80;4;1;6;600
81;1;2;5;1500
82;5;1;5;1500
83;3;5;6;600
84;2;5;6;600
85;1;2;3;3000
86;1;2;3;3000
87;3;5;6;600
88;3;1;5;1500
89;2;3;6;600
90;2;1;5;1500
91;5;2;3;3000
92;5;4;5;1500
93;2;4;6;600
94;3;5;3;3000
95;1;2;6;600
96;2;4;5;1500
97;5;1;3;3000
98;2;1;3;3000
99;3;5;5;1500
100;2;5;5;1500
101;1;2;4;1500
102;1;2;5;1500
103;5;3;4;1500
104;5;2;5;1500
105;3;2;5;1500
106;5;2;6;600
107;2;5;6;600
108;5;4;4;1500
109;2;5;4;1500
110;4;3;6;600
111;3;4;5;1500
112;2;5;5;1500
113;5;3;4;1500
114;1;2;4;1500
115;4;3;4;1500
116;2;1;4;1500
117;2;1;3;3000
118;5;1;5;1500
119;1;2;3;3000
120;2;3;3;3000
121;5;2;6;600
122;2;3;4;1500
123;2;1;6;600
124;3;4;6;600
125;1;2;6;600
126;5;2;5;1500
127;2;1;4;1500
128;3;4;5;1500
129;1;2;6;600
130;3;2;3;3000
131;4;2;3;3000
132;1;2;4;1500
133;1;2;4;1500
134;4;5;3;3000
135;4;2;6;600
136;5;2;3;3000
137;3;5;5;1500
138;3;1;3;3000
139;3;2;3;3000
140;5;3;5;1500
141;5;3;6;600
142;2;4;4;1500
143;5;1;4;1500
144;5;3;4;1500
145;2;5;4;1500
146;3;2;5;1500
147;1;2;5;1500
148;4;5;3;3000
149;5;4;3;3000
150;1;2;5;1500
151;5;4;5;1500
152;5;3;5;1500
153;3;5;3;3000
154;4;2;3;3000
155;2;5;6;600
156;3;1;5;1500
157;1;2;4;1500
158;2;1;4;1500
159;5;2;6;600
160;5;1;3;3000
161;4;1;5;1500
162;1;2;6;600
163;3;5;4;1500
164;5;1;6;600
165;5;1;3;3000
166;1;2;3;3000
167;2;1;6;600
168;5;4;6;600
169;4;1;5;1500
170;2;5;6;600
171;2;5;4;1500
172;3;4;3;3000
173;4;2;4;1500
174;5;3;6;600
175;5;3;5;1500
176;1;2;4;1500
177;4;5;5;1500
178;2;4;3;3000
179;3;1;6;600
180;5;2;5;1500
181;5;1;3;3000
182;3;5;4;1500
183;3;2;3;3000
184;1;2;3;3000
185;2;3;6;600
186;3;1;6;600
187;2;5;4;1500
188;1;2;5;1500
189;4;1;4;1500
190;3;1;5;1500
191;1;2;6;600
192;3;5;6;600
193;3;4;6;600
194;1;2;6;600
195;2;1;3;3000
196;4;1;5;1500
197;5;1;5;1500
198;4;5;5;1500
199;1;2;4;1500
200;3;2;5;1500
201;2;5;4;1500
202;2;5;5;1500
203;3;4;6;600
204;3;1;4;1500
205;4;5;3;3000
206;2;5;6;600
207;3;5;3;3000
