index;source;destination;slots;max_length
1;2;3;5;1500
2;3;1;4;1500
3;5;4;5;1500
4;2;4;3;3000
5;5;3;6;600
6;4;3;3;3000
7;1;2;6;600
8;3;2;3;3000
9;1;2;6;600
10;1;2;6;600
11;5;4;5;1500
12;4;3;4;1500
13;2;3;6;600
14;1;2;6;600
15;1;2;4;1500
16;2;4;6;600
17;4;1;6;600
18;5;1;3;3000
19;2;1;5;1500
20;3;4;6;600
21;2;5;4;1500
22;2;4;5;1500
23;1;2;3;3000
24;5;3;6;600
25;5;3;4;1500
26;5;2;5;1500
27;4;2;6;600
28;3;2;5;1500
29;5;4;5;1500
30;4;3;6;600
31;4;3;6;600
32;2;5;5;1500
33;3;4;4;1500
34;3;5;3;3000
35;1;2;5;1500
36;4;1;4;1500
37;4;5;5;1500
38;1;2;3;3000
39;5;3;6;600
40;4;5;5;1500
41;4;1;3;3000
42;2;5;3;3000
43;2;3;4;1500
44;5;1;5;1500
45;5;4;5;1500
46;4;1;3;3000
47;3;4;5;1500
48;4;5;6;600
49;1;2;3;3000
50;3;5;3;3000
51;3;4;6;600
52;3;5;6;600
53;2;5;3;3000
54;4;3;6;600
55;4;2;4;1500
56;4;1;6;600
57;1;2;4;1500
58;3;5;5;1500
59;4;1;4;1500
60;3;1;4;1500
61;5;2;6;600
62;5;4;4;1500
63;4;5;3;3000
64;3;2;5;1500
65;3;1;5;1500
66;2;5;3;3000
67;1;2;3;3000
68;2;3;4;1500
69;1;2;6;600
70;5;4;4;1500
71;2;3;4;1500
72;1;2;4;1500
73;1;2;6;600
74;5;3;4;1500
75;3;2;4;1500
76;1;2;6;600
77;2;4;3;3000
78;1;2;4;1500
79;2;4;5;1500
80;1;2;4;1500
81;2;1;4;1500
82;4;3;6;600
83;2;4;5;1500
84;5;2;5;1500
85;3;4;6;600
86;1;2;3;3000
87;3;1;4;1500
88;4;5;3;3000
89;3;1;6;600
90;4;1;5;1500
91;5;2;5;1500
92;3;1;3;3000
93;3;2;6;600
94;2;3;5;1500
95;1;2;4;1500
96;1;2;6;600
97;2;4;5;1500
98;4;3;3;3000
99;5;2;3;3000
100;2;1;4;1500
101;1;2;4;1500
102;5;3;5;1500
103;2;1;3;3000
104;3;2;5;1500
105;5;3;6;600
106;2;4;3;3000
107;2;5;4;1500
108;5;1;5;1500
109;4;1;4;1500
110;1;2;5;1500
111;2;3;4;1500
112;3;1;3;3000
113;5;2;4;1500
114;4;5;5;1500
115;1;2;4;1500
116;5;1;6;600
117;1;2;5;1500
118;3;5;6;600
119;3;5;6;600
120;1;2;5;1500
121;3;2;6;600
122;1;2;4;1500
123;3;2;6;600
124;3;1;3;3000
125;4;2;5;1500
126;1;2;6;600
127;2;4;3;3000
128;4;2;6;600
129;2;1;5;1500
130;1;2;3;3000
131;3;1;3;3000
132;5;4;6;600
133;3;2;3;3000
134;5;2;6;600
135;3;4;4;1500
136;4;2;5;1500
137;2;5;5;1500
138;1;2;5;1500
139;2;4;3;3000
140;5;4;5;1500
141;5;1;3;3000
142;3;2;4;1500
143;4;2;6;600
144;2;4;6;600
145;1;2;3;3000
146;4;1;4;1500
147;2;1;6;600
148;5;1;5;1500
149;2;5;6;600
150;5;3;4;1500
151;5;3;4;1500
152;3;1;4;1500
153;3;2;4;1500
154;5;4;3;3000
155;4;5;4;1500
156;5;4;4;1500
157;5;4;4;1500
158;1;2;5;1500
159;4;1;3;3000
160;1;2;4;1500
161;1;2;5;1500
162;2;1;6;600
163;5;1;5;1500
164;1;2;3;3000
165;5;2;6;600
166;2;5;3;3000
167;4;5;4;1500
168;1;2;4;1500
169;4;3;5;1500
170;2;4;3;3000
171;5;2;3;3000
172;4;1;4;1500
173;4;5;3;3000
174;2;3;6;600
175;3;4;4;1500
176;4;2;6;600
177;3;1;3;3000
178;1;2;5;1500
179;4;2;5;1500
180;3;1;4;1500
181;4;5;3;3000
182;2;1;5;1500
183;5;3;5;1500
184;3;5;4;1500
185;1;2;5;1500
186;2;3;5;1500
187;5;4;3;3000
188;4;5;4;1500
189;1;2;6;600
190;2;1;4;1500
191;1;2;5;1500
192;1;2;4;1500
193;2;1;3;3000
194;3;2;3;3000
195;2;3;6;600
196;4;5;4;1500
197;5;3;4;1500
198;4;1;3;3000
199;3;1;3;3000
200;3;5;5;1500
201;1;2;6;600
202;3;4;4;1500
203;4;1;6;600
204;4;2;5;1500
205;3;5;5;1500
206;4;2;5;1500
207;5;3;6;600
208;1;2;3;3000
209;3;4;3;3000
210;5;2;6;600
211;5;1;3;3000
212;4;3;5;1500
213;5;1;4;1500
214;2;3;4;1500
215;5;1;5;1500
216;3;2;5;1500
217;4;5;6;600
218;1;2;4;1500
219;3;5;5;1500
220;3;2;6;600
221;1;2;5;1500
222;3;2;5;1500
223;5;3;5;1500
224;1;2;3;3000
225;4;3;4;1500
226;4;5;3;3000
227;4;5;4;1500
228;1;2;6;600
229;4;3;4;1500
230;4;2;3;3000
231;1;2;4;1500
232;3;2;5;1500
233;2;5;6;600
234;4;5;3;3000
235;4;5;3;3000
