index;source;destination;slots;max_length
1;4;2;5;1500
2;5;3;5;1500
3;3;4;4;1500
4;4;2;5;1500
5;3;2;3;3000
6;4;2;4;1500
7;1;2;3;3000
8;5;4;3;3000
9;1;2;6;600
10;5;2;5;1500
11;5;3;4;1500
12;2;4;5;1500
13;5;4;6;600
14;2;4;5;1500
15;5;1;4;1500
16;5;3;6;600
17;5;1;4;1500
18;1;2;5;1500
19;5;2;5;1500
20;5;1;3;3000
21;5;1;5;1500
22;2;1;3;3000
23;1;2;3;3000
24;5;4;5;1500
25;2;5;4;1500
26;5;2;6;600
27;4;2;4;1500
28;5;3;6;600
29;3;1;4;1500
30;2;1;4;1500
31;3;4;6;600
32;4;3;4;1500
33;1;2;6;600
34;2;3;5;1500
35;4;3;3;3000
36;2;5;5;1500
37;4;3;6;600
38;5;1;5;1500
39;3;1;4;1500
40;3;2;5;1500
41;3;2;6;600
42;5;1;5;1500
43;4;3;5;1500
44;3;4;5;1500
45;1;2;6;600
46;2;3;6;600
47;4;5;4;1500
48;1;2;4;1500
49;1;2;6;600
50;5;1;3;3000
51;5;2;4;1500
52;3;5;5;1500
53;1;2;5;1500
54;2;1;5;1500
55;2;1;5;1500
56;4;2;5;1500
57;1;2;3;3000
58;2;5;6;600
59;1;2;3;3000
60;5;3;6;600
61;1;2;3;3000
62;2;1;4;1500
63;3;5;5;1500
64;1;2;6;600
65;5;2;5;1500
66;1;2;6;600
67;5;4;5;1500
68;3;4;4;1500
69;2;1;4;1500
70;1;2;4;1500
71;3;1;4;1500
72;5;3;6;600
73;1;2;5;1500
74;3;1;5;1500
75;1;2;6;600
76;4;5;6;600
77;2;3;3;3000
78;2;4;6;600
79;5;1;4;1500
80;4;2;5;1500
81;3;2;4;1500
82;4;5;5;1500
83;4;5;6;600
84;2;1;6;600
85;2;3;5;1500
86;5;4;3;3000
87;3;5;6;600
88;5;1;5;1500
89;1;2;6;600
90;4;3;3;3000
91;1;2;5;1500
92;1;2;3;3000
93;4;3;3;3000
94;4;1;4;1500
95;3;4;3;3000
96;3;5;3;3000
97;3;2;6;600
98;4;2;5;1500
99;3;5;5;1500
100;1;2;5;1500
101;4;3;4;1500
102;1;2;6;600
103;3;4;4;1500
104;1;2;3;3000
105;1;2;6;600
106;3;1;3;3000
107;2;3;5;1500
108;5;4;6;600
109;5;1;5;1500
110;1;2;3;3000
111;2;4;5;1500
112;2;5;5;1500
113;1;2;4;1500
