index;source;destination;slots;max_length
1;4;5;6;600
2;2;5;3;3000
3;4;1;5;1500
4;4;3;5;1500
5;2;1;6;600
6;4;3;5;1500
7;4;5;3;3000
8;4;1;4;1500
9;2;1;3;3000
10;4;1;6;600
11;3;4;6;600
12;1;2;4;1500
13;4;1;6;600
14;1;2;3;3000
15;4;2;3;3000
16;3;1;3;3000
17;4;5;5;1500
18;5;3;4;1500
19;3;1;6;600
20;5;2;4;1500
21;3;2;6;600
22;3;4;6;600
23;1;2;6;600
24;5;4;4;1500
25;4;3;3;3000
26;3;5;5;1500
27;5;4;6;600
28;4;1;5;1500
29;5;1;6;600
30;5;2;3;3000
31;5;2;3;3000
32;4;2;4;1500
33;3;2;5;1500
34;5;2;5;1500
35;2;1;3;3000
36;3;5;3;3000
37;3;1;5;1500
38;1;2;5;1500
39;4;2;5;1500
40;1;2;6;600
41;5;4;5;1500
42;3;2;5;1500
43;2;4;5;1500
44;1;2;6;600
45;2;3;6;600
46;1;2;3;3000
47;4;1;5;1500
48;5;4;5;1500
49;4;2;3;3000
50;2;3;6;600
51;5;3;5;1500
52;5;3;4;1500
53;3;5;3;3000
54;5;1;5;1500
55;1;2;3;3000
56;1;2;4;1500
57;1;2;4;1500
58;3;1;3;3000
59;5;1;5;1500
60;3;1;5;1500
61;3;2;5;1500
62;1;2;6;600
63;3;2;5;1500
64;1;2;4;1500
65;1;2;3;3000
66;5;4;3;3000
67;3;5;6;600
68;2;1;3;3000
69;3;5;4;1500
70;4;2;4;1500
71;5;3;5;1500
72;5;1;4;1500
73;5;4;3;3000
74;4;1;5;1500
75;1;2;3;3000
76;5;2;6;600
77;5;4;4;1500
78;3;4;6;600
79;2;3;5;1500
80;4;2;4;1500
81;4;1;3;3000
82;2;3;6;600
83;2;4;5;1500
84;1;2;5;1500
85;1;2;3;3000
86;1;2;4;1500
87;1;2;6;600
88;4;2;5;1500
89;1;2;3;3000
90;3;4;6;600
91;2;1;5;1500
92;4;5;5;1500
93;3;1;6;600
94;4;1;4;1500
95;2;1;6;600
96;4;3;5;1500
97;5;1;6;600
98;3;2;6;600
99;4;1;4;1500
100;3;1;5;1500
101;5;1;5;1500
102;3;2;3;3000
103;2;5;4;1500
104;3;1;5;1500
105;4;3;5;1500
106;1;2;6;600
107;2;4;6;600
108;1;2;4;1500
109;2;5;4;1500
110;3;1;3;3000
111;1;2;6;600
112;5;4;6;600
113;5;1;5;1500
114;5;3;6;600
115;5;4;5;1500
116;4;1;4;1500
117;1;2;5;1500
118;4;5;3;3000
119;4;5;6;600
120;5;2;3;3000
121;4;2;5;1500
122;5;1;5;1500
123;1;2;5;1500
124;4;1;5;1500
125;4;3;5;1500
126;5;4;5;1500
127;4;2;6;600
128;2;4;4;1500
129;4;2;5;1500
130;2;1;3;3000
131;1;2;3;3000
132;3;1;4;1500
133;2;3;3;3000
134;3;1;3;3000
135;3;1;5;1500
136;1;2;4;1500
137;4;2;6;600
138;2;3;3;3000
139;5;4;6;600
140;3;4;5;1500
141;2;1;4;1500
142;4;3;4;1500
143;1;2;3;3000
144;3;4;3;3000
145;4;2;6;600
146;3;2;3;3000
147;2;4;3;3000
148;2;5;3;3000
149;5;1;4;1500
150;1;2;6;600
151;1;2;3;3000
152;2;5;3;3000
153;5;3;6;600
154;1;2;6;600
155;3;2;5;1500
156;1;2;4;1500
157;5;2;5;1500
158;2;4;3;3000
159;1;2;4;1500
160;5;2;3;3000
161;1;2;5;1500
162;4;3;4;1500
163;5;3;6;600
164;2;3;4;1500
165;5;2;6;600
166;2;4;5;1500
167;2;1;5;1500
168;3;4;5;1500
169;5;3;3;3000
170;3;1;6;600
171;4;2;5;1500
172;4;3;4;1500
173;4;3;5;1500
174;4;2;6;600
175;4;3;4;1500
176;5;2;5;1500
177;5;2;3;3000
178;5;4;3;3000
179;4;1;6;600
180;4;3;6;600
181;3;2;3;3000
182;3;1;4;1500
183;4;5;5;1500
184;4;2;3;3000
185;3;4;4;1500
186;3;5;5;1500
187;4;2;5;1500
188;1;2;6;600
189;5;2;4;1500
190;3;2;5;1500
191;4;2;3;3000
192;1;2;4;1500
193;2;4;5;1500
194;4;5;4;1500
195;2;4;5;1500
196;5;4;4;1500
197;4;5;5;1500
198;3;5;4;1500
199;4;5;6;600
200;2;1;3;3000
201;2;4;5;1500
202;1;2;3;3000
203;4;2;6;600
204;3;1;5;1500
205;3;2;3;3000
206;4;3;5;1500
207;1;2;4;1500
208;4;1;3;3000
209;4;5;6;600
210;3;1;4;1500
211;5;3;5;1500
212;1;2;6;600
213;1;2;5;1500
214;2;1;4;1500
215;3;4;3;3000
216;1;2;6;600
217;1;2;6;600
218;2;3;5;1500
219;3;2;6;600
220;4;2;3;3000
221;1;2;5;1500
222;5;4;4;1500
223;4;3;3;3000
224;5;1;3;3000
225;1;2;5;1500
226;3;2;6;600
227;1;2;5;1500
228;3;2;4;1500
229;2;3;5;1500
230;2;4;6;600
231;4;2;4;1500
232;2;5;5;1500
233;4;3;6;600
234;1;2;3;3000
235;5;1;3;3000
236;3;5;6;600
237;3;2;3;3000
238;4;5;4;1500
239;4;1;6;600
240;1;2;4;1500
241;3;5;4;1500
242;5;2;4;1500
243;4;5;4;1500
244;2;5;4;1500
245;3;1;6;600
246;4;2;5;1500
247;1;2;3;3000
248;5;2;5;1500
249;1;2;5;1500
250;5;3;6;600
251;5;2;6;600
252;1;2;6;600
253;1;2;6;600
254;1;2;5;1500
255;4;2;3;3000
256;1;2;5;1500
257;1;2;3;3000
258;5;4;6;600
259;2;4;5;1500
260;3;4;6;600
261;1;2;5;1500
262;3;2;6;600
263;2;4;6;600
264;2;4;3;3000
265;1;2;6;600
266;3;1;3;3000
267;1;2;5;1500
268;5;2;4;1500
269;4;2;6;600
270;5;4;4;1500
271;2;4;5;1500
272;3;1;6;600
273;4;1;4;1500
274;3;5;4;1500
275;3;5;3;3000
276;1;2;5;1500
277;4;1;4;1500
278;5;1;5;1500
279;1;2;4;1500
280;4;5;6;600
281;3;2;5;1500
282;1;2;4;1500
283;2;3;5;1500
284;2;5;3;3000
285;1;2;4;1500
286;4;5;4;1500
287;2;3;5;1500
288;2;5;4;1500
289;2;5;3;3000
290;2;3;5;1500
291;2;1;4;1500
292;3;5;5;1500
293;1;2;6;600
294;1;2;5;1500
295;3;4;4;1500
296;4;1;5;1500
297;1;2;4;1500
298;5;2;5;1500
299;1;2;3;3000
300;1;2;4;1500
301;4;5;5;1500
302;1;2;4;1500
303;1;2;6;600
304;2;1;5;1500
305;1;2;5;1500
306;4;5;5;1500
307;5;1;3;3000
308;2;1;6;600
309;2;4;5;1500
310;1;2;5;1500
311;1;2;4;1500
312;3;1;3;3000
313;2;4;4;1500
314;2;4;6;600
315;3;5;6;600
316;4;2;4;1500
317;1;2;5;1500
318;2;4;6;600
319;3;2;6;600
320;3;1;4;1500
321;2;4;6;600
322;5;2;4;1500
323;3;1;3;3000
324;4;2;3;3000
325;3;1;5;1500
326;5;1;5;1500
327;5;3;5;1500
328;5;2;3;3000
329;5;3;3;3000
330;5;1;3;3000
331;4;5;6;600
332;2;5;3;3000
333;3;2;3;3000
334;5;4;3;3000
335;5;2;4;1500
336;2;3;4;1500
337;1;2;5;1500
338;5;3;6;600
339;4;3;6;600
340;1;2;6;600
341;2;5;3;3000
342;3;2;6;600
343;1;2;3;3000
344;1;2;5;1500
345;3;5;3;3000
346;1;2;6;600
347;3;1;5;1500
348;3;2;6;600
349;3;2;3;3000
350;3;5;6;600
351;3;1;6;600
352;2;1;4;1500
353;1;2;6;600
354;3;2;4;1500
355;2;1;3;3000
356;1;2;5;1500
357;5;3;6;600
358;2;3;5;1500
359;2;3;6;600
360;4;1;5;1500
361;2;3;6;600
362;2;5;4;1500
363;4;3;6;600
364;4;2;5;1500
365;5;2;5;1500
366;5;2;6;600
367;2;4;4;1500
368;5;1;3;3000
369;5;4;4;1500
370;3;4;4;1500
371;3;1;6;600
372;3;2;5;1500
373;3;5;3;3000
374;2;3;3;3000
375;4;3;4;1500
376;3;1;6;600
377;2;1;6;600
378;1;2;3;3000
379;3;1;5;1500
380;4;2;3;3000
381;4;3;6;600
382;1;2;6;600
383;2;5;3;3000
384;5;3;4;1500
385;4;1;3;3000
386;4;5;6;600
387;1;2;3;3000
388;4;2;4;1500
389;2;1;3;3000
390;3;2;6;600
391;2;4;6;600
392;4;1;6;600
393;3;5;5;1500
394;4;2;4;1500
395;3;5;5;1500
396;5;4;5;1500
397;1;2;6;600
398;5;4;5;1500
399;4;3;3;3000
400;5;1;4;1500
401;5;2;3;3000
402;1;2;4;1500
403;2;5;5;1500
404;1;2;6;600
405;3;2;3;3000
406;1;2;4;1500
407;2;4;6;600
408;3;1;5;1500
409;1;2;3;3000
410;2;1;4;1500
411;5;2;6;600
412;4;1;4;1500
413;3;4;4;1500
414;2;3;6;600
415;5;1;5;1500
416;1;2;4;1500
417;4;1;4;1500
418;5;4;4;1500
419;2;5;3;3000
420;1;2;6;600
421;3;5;5;1500
422;5;3;6;600
423;1;2;6;600
424;2;1;3;3000
425;1;2;4;1500
426;4;2;6;600
427;2;5;6;600
428;1;2;6;600
429;2;5;5;1500
430;4;2;6;600
431;4;1;5;1500
432;3;4;4;1500
433;3;4;5;1500
434;4;3;3;3000
435;2;3;6;600
436;1;2;5;1500
437;3;4;6;600
438;4;3;3;3000
439;1;2;3;3000
440;1;2;4;1500
441;2;4;6;600
442;3;4;6;600
443;4;3;6;600
444;5;2;4;1500
445;5;3;4;1500
446;3;2;5;1500
447;4;1;3;3000
448;3;2;4;1500
449;5;4;3;3000
450;2;4;4;1500
451;2;5;5;1500
452;5;3;6;600
453;1;2;3;3000
454;3;2;3;3000
455;2;4;6;600
456;4;5;5;1500
457;2;4;5;1500
458;4;2;5;1500
459;2;1;3;3000
460;3;5;3;3000
461;4;1;3;3000
462;4;2;3;3000
463;1;2;4;1500
464;3;1;3;3000
465;3;2;6;600
466;5;1;6;600
467;5;3;3;3000
468;5;3;5;1500
469;3;1;3;3000
470;1;2;5;1500
471;5;3;4;1500
472;5;3;3;3000
473;2;4;3;3000
474;2;5;3;3000
475;4;3;3;3000
476;3;5;6;600
477;3;1;5;1500
478;3;4;6;600
479;2;5;5;1500
480;4;3;5;1500
481;3;4;5;1500
482;2;4;4;1500
483;5;4;5;1500
484;1;2;6;600
485;3;5;4;1500
486;3;1;4;1500
487;3;2;3;3000
488;4;5;4;1500
489;2;5;3;3000
490;4;2;4;1500
491;4;3;3;3000
492;3;4;3;3000
493;5;4;5;1500
494;2;3;4;1500
495;1;2;6;600
496;1;2;6;600
497;2;3;5;1500
498;2;1;3;3000
499;1;2;5;1500
500;1;2;5;1500
501;5;4;6;600
502;3;4;3;3000
503;4;5;5;1500
504;2;1;4;1500
505;1;2;4;1500
506;2;5;5;1500
507;1;2;3;3000
508;5;3;6;600
509;3;5;3;3000
510;4;5;3;3000
511;2;1;3;3000
512;3;2;3;3000
513;3;1;5;1500
514;4;3;4;1500
515;4;1;5;1500
516;3;5;3;3000
517;4;5;5;1500
518;3;5;5;1500
519;3;2;6;600
520;3;1;6;600
521;5;2;4;1500
522;3;1;4;1500
523;5;1;6;600
524;4;5;5;1500
525;5;4;5;1500
526;3;2;5;1500
527;1;2;5;1500
528;4;3;5;1500
529;4;5;5;1500
530;5;1;3;3000
531;5;4;5;1500
532;1;2;5;1500
533;3;2;3;3000
534;5;1;5;1500
535;4;3;3;3000
536;3;1;4;1500
537;4;5;6;600
538;3;1;3;3000
539;5;2;4;1500
540;2;3;6;600
541;4;1;4;1500
542;5;4;4;1500
543;3;4;5;1500
544;3;4;4;1500
545;4;3;5;1500
546;4;5;3;3000
547;2;4;6;600
548;2;1;5;1500
549;2;4;4;1500
550;2;3;5;1500
551;4;5;4;1500
552;3;1;4;1500
553;5;1;5;1500
554;5;4;3;3000
555;4;5;4;1500
556;2;4;4;1500
557;2;3;4;1500
558;2;4;4;1500
559;1;2;4;1500
560;3;1;4;1500
561;3;1;6;600
562;1;2;5;1500
563;3;1;6;600
564;4;3;5;1500
565;2;1;6;600
566;2;5;6;600
567;3;4;6;600
568;3;2;3;3000
569;1;2;5;1500
570;5;2;6;600
571;1;2;3;3000
572;3;1;6;600
573;2;1;6;600
574;5;3;3;3000
575;3;4;6;600
576;5;4;5;1500
577;4;1;6;600
578;1;2;5;1500
579;3;2;4;1500
580;5;2;6;600
581;1;2;5;1500
582;5;1;4;1500
583;3;5;5;1500
584;4;1;6;600
585;1;2;5;1500
586;1;2;5;1500
587;5;4;3;3000
588;2;5;6;600
589;1;2;4;1500
590;5;4;6;600
591;5;3;4;1500
592;4;5;4;1500
593;1;2;3;3000
594;5;2;6;600
595;2;3;5;1500
596;5;4;3;3000
597;1;2;6;600
598;4;2;3;3000
599;2;4;4;1500
600;4;1;6;600
601;3;5;3;3000
602;4;5;3;3000
603;2;4;4;1500
604;1;2;5;1500
605;2;5;3;3000
606;4;3;3;3000
607;2;4;5;1500
608;4;2;5;1500
609;1;2;3;3000
610;4;3;6;600
611;2;5;5;1500
612;3;1;5;1500
613;1;2;3;3000
614;5;3;4;1500
615;2;4;5;1500
616;4;5;5;1500
617;4;3;5;1500
618;2;4;3;3000
619;1;2;6;600
620;4;3;5;1500
621;1;2;3;3000
622;5;4;6;600
623;3;5;4;1500
624;3;4;3;3000
625;5;2;5;1500
626;1;2;4;1500
627;2;5;6;600
628;1;2;3;3000
629;2;1;6;600
630;1;2;5;1500
631;2;1;3;3000
632;1;2;3;3000
633;1;2;4;1500
634;2;3;3;3000
635;1;2;3;3000
636;1;2;6;600
637;4;3;4;1500
638;3;1;3;3000
639;3;2;6;600
640;5;2;3;3000
641;4;2;5;1500
642;5;1;5;1500
643;4;1;4;1500
644;2;1;4;1500
645;1;2;5;1500
646;5;4;6;600
647;1;2;3;3000
648;3;1;4;1500
649;1;2;4;1500
650;2;1;4;1500
651;5;2;3;3000
652;2;5;5;1500
653;1;2;4;1500
654;1;2;3;3000
655;4;2;5;1500
656;1;2;5;1500
657;1;2;6;600
658;4;5;4;1500
659;5;2;4;1500
660;3;1;5;1500
661;4;3;6;600
662;4;3;6;600
663;4;5;5;1500
664;4;3;6;600
665;2;1;5;1500
666;2;3;6;600
667;5;2;4;1500
668;3;4;4;1500
669;4;1;6;600
670;4;2;5;1500
671;4;2;3;3000
672;4;5;3;3000
673;5;2;6;600
674;1;2;6;600
675;3;1;3;3000
676;4;3;4;1500
677;2;3;3;3000
678;1;2;5;1500
679;2;3;5;1500
680;2;5;3;3000
681;2;3;3;3000
682;2;3;3;3000
683;2;4;5;1500
684;2;4;3;3000
685;2;5;4;1500
686;4;2;5;1500
687;3;2;4;1500
688;4;1;5;1500
689;3;4;3;3000
690;5;2;4;1500
691;4;1;5;1500
692;3;4;6;600
693;4;1;3;3000
694;5;2;5;1500
695;1;2;5;1500
696;5;3;4;1500
697;5;4;5;1500
698;3;4;3;3000
699;3;1;6;600
700;2;3;6;600
701;1;2;6;600
702;4;3;6;600
703;2;5;5;1500
704;4;2;5;1500
705;2;3;6;600
706;2;5;3;3000
707;4;3;6;600
708;4;2;5;1500
709;2;3;6;600
710;2;1;3;3000
711;2;1;4;1500
712;4;2;3;3000
713;2;1;5;1500
714;4;2;4;1500
715;5;2;5;1500
716;2;5;6;600
717;4;1;3;3000
718;3;2;3;3000
719;5;4;3;3000
720;1;2;3;3000
721;4;5;5;1500
722;2;5;6;600
723;3;2;6;600
724;2;4;3;3000
725;4;5;5;1500
726;3;5;6;600
727;3;2;6;600
728;3;4;6;600
729;5;2;4;1500
730;5;3;6;600
731;5;4;6;600
732;1;2;5;1500
733;4;5;4;1500
734;1;2;3;3000
735;4;2;4;1500
736;2;3;3;3000
737;5;4;3;3000
738;2;3;4;1500
739;2;3;6;600
740;1;2;5;1500
741;1;2;3;3000
742;3;5;6;600
743;5;3;5;1500
744;3;5;6;600
745;4;2;6;600
746;2;5;5;1500
747;2;3;5;1500
748;5;4;5;1500
749;3;4;4;1500
750;5;3;6;600
751;5;1;3;3000
752;3;4;6;600
753;2;5;6;600
754;1;2;4;1500
755;4;2;4;1500
756;5;1;5;1500
757;5;4;6;600
758;1;2;4;1500
759;5;2;3;3000
760;4;5;5;1500
761;3;4;6;600
762;4;5;5;1500
763;4;2;3;3000
764;1;2;6;600
765;1;2;6;600
766;2;5;5;1500
767;4;1;4;1500
768;2;1;6;600
769;5;3;5;1500
770;5;2;5;1500
771;3;5;5;1500
772;3;4;6;600
773;3;1;5;1500
774;1;2;4;1500
775;2;4;3;3000
776;3;1;5;1500
777;4;2;4;1500
778;5;4;6;600
779;2;5;6;600
780;3;1;4;1500
781;4;2;3;3000
782;3;1;6;600
783;2;4;3;3000
784;5;4;6;600
785;1;2;5;1500
786;5;4;6;600
787;2;5;5;1500
788;2;4;6;600
789;2;5;5;1500
790;4;5;4;1500
791;3;4;6;600
792;5;1;4;1500
793;1;2;6;600
794;5;3;4;1500
795;3;4;3;3000
796;1;2;6;600
797;3;4;4;1500
798;4;2;5;1500
799;2;5;3;3000
800;5;2;4;1500
801;5;2;3;3000
802;3;1;4;1500
803;1;2;3;3000
804;1;2;6;600
805;5;1;6;600
806;1;2;4;1500
807;4;3;4;1500
808;4;5;5;1500
809;4;1;5;1500
810;5;2;5;1500
811;4;3;4;1500
812;3;5;6;600
813;2;3;6;600
814;1;2;4;1500
815;4;2;3;3000
816;4;2;3;3000
817;5;4;3;3000
818;2;5;6;600
819;4;3;5;1500
820;1;2;6;600
821;5;1;5;1500
822;5;3;5;1500
823;5;3;4;1500
824;1;2;4;1500
825;5;2;6;600
826;2;1;3;3000
827;3;4;5;1500
828;4;2;3;3000
829;4;2;6;600
830;5;3;5;1500
831;2;1;5;1500
832;4;3;3;3000
833;5;3;4;1500
834;2;3;4;1500
835;2;4;5;1500
836;3;2;6;600
837;5;2;3;3000
838;1;2;3;3000
839;3;4;4;1500
840;4;2;3;3000
841;2;5;6;600
842;2;3;3;3000
843;1;2;3;3000
844;1;2;3;3000
845;1;2;6;600
846;3;2;3;3000
847;1;2;3;3000
848;2;5;6;600
849;5;2;4;1500
850;4;3;5;1500
851;5;3;3;3000
852;5;4;4;1500
853;3;4;5;1500
854;5;4;4;1500
855;2;1;3;3000
856;5;2;5;1500
857;1;2;6;600
858;1;2;5;1500
859;5;3;5;1500
860;5;4;6;600
861;3;2;3;3000
862;4;3;4;1500
863;3;2;4;1500
864;1;2;3;3000
865;4;2;3;3000
866;3;4;6;600
867;1;2;4;1500
868;5;2;5;1500
869;5;2;6;600
870;4;3;5;1500
871;2;3;4;1500
872;1;2;4;1500
873;5;3;3;3000
874;2;3;3;3000
875;5;4;4;1500
876;3;2;4;1500
877;5;1;4;1500
878;2;4;4;1500
879;3;1;5;1500
880;5;3;6;600
881;2;1;5;1500
882;4;1;3;3000
883;2;1;5;1500
884;1;2;4;1500
885;5;2;6;600
886;2;1;6;600
887;2;5;4;1500
888;3;1;3;3000
889;3;2;4;1500
890;2;5;5;1500
891;4;2;5;1500
892;5;4;3;3000
893;1;2;3;3000
894;4;5;3;3000
895;2;3;4;1500
896;4;3;5;1500
897;1;2;3;3000
898;1;2;3;3000
899;4;2;5;1500
900;5;2;3;3000
901;5;3;5;1500
902;4;5;4;1500
903;2;3;5;1500
904;1;2;6;600
905;5;1;3;3000
906;1;2;3;3000
907;2;4;3;3000
908;5;3;6;600
909;1;2;4;1500
910;3;1;4;1500
911;5;3;3;3000
912;1;2;5;1500
913;2;3;5;1500
914;5;1;5;1500
915;2;3;3;3000
916;1;2;3;3000
917;2;1;4;1500
918;5;1;5;1500
919;1;2;5;1500
920;1;2;3;3000
921;5;4;6;600
922;5;4;3;3000
923;5;1;5;1500
924;2;5;3;3000
925;3;2;3;3000
926;4;2;5;1500
927;2;5;4;1500
928;2;4;3;3000
929;2;3;3;3000
930;5;3;4;1500
931;3;1;5;1500
932;5;4;4;1500
933;2;5;3;3000
934;4;1;3;3000
935;5;2;5;1500
936;2;5;6;600
937;1;2;5;1500
938;3;2;3;3000
939;1;2;5;1500
940;2;4;4;1500
941;5;1;5;1500
942;4;5;6;600
943;3;1;6;600
944;1;2;5;1500
945;5;1;3;3000
946;1;2;5;1500
947;1;2;5;1500
948;1;2;3;3000
949;4;1;5;1500
950;3;1;5;1500
951;3;1;3;3000
952;3;2;6;600
953;2;4;6;600
954;1;2;4;1500
955;5;4;5;1500
956;3;2;5;1500
957;3;2;3;3000
958;5;3;4;1500
959;2;4;4;1500
960;3;4;3;3000
961;3;4;3;3000
962;2;1;5;1500
963;2;4;3;3000
964;4;2;5;1500
965;1;2;6;600
966;3;4;4;1500
967;5;1;5;1500
968;5;2;3;3000
969;5;4;4;1500
970;4;2;4;1500
971;5;3;5;1500
972;4;5;5;1500
973;4;5;6;600
974;5;2;5;1500
975;5;2;5;1500
976;5;4;5;1500
977;4;3;5;1500
978;2;1;3;3000
979;1;2;4;1500
980;5;2;3;3000
981;1;2;6;600
982;2;4;4;1500
983;4;2;3;3000
984;3;1;3;3000
985;2;4;6;600
986;5;4;5;1500
987;4;5;5;1500
988;1;2;6;600
989;2;4;5;1500
990;3;2;5;1500
991;4;2;4;1500
992;5;3;6;600
993;3;5;4;1500
994;4;2;4;1500
995;5;2;6;600
996;1;2;4;1500
997;5;2;6;600
998;5;4;5;1500
999;4;1;5;1500
1000;5;4;3;3000
