index;source;destination;slots;max_length
1;3;4;3;3000
2;1;2;3;3000
3;3;2;4;1500
4;2;3;3;3000
5;5;3;6;600
6;1;2;6;600
7;5;3;3;3000
8;1;2;5;1500
9;1;2;4;1500
10;4;5;3;3000
11;3;5;4;1500
12;4;1;3;3000
13;3;5;4;1500
14;2;4;5;1500
15;5;1;5;1500
16;4;2;5;1500
17;4;5;4;1500
18;2;4;6;600
19;3;4;3;3000
20;5;1;4;1500
21;5;1;4;1500
22;1;2;4;1500
23;3;5;5;1500
24;4;1;6;600
25;1;2;3;3000
26;1;2;5;1500
27;3;1;3;3000
28;4;2;5;1500
29;3;2;6;600
30;4;1;5;1500
31;2;3;6;600
32;3;4;5;1500
33;4;2;3;3000
34;2;5;5;1500
35;1;2;3;3000
36;3;2;6;600
37;4;5;3;3000
38;5;2;5;1500
39;2;1;5;1500
40;5;3;4;1500
41;3;4;6;600
42;4;5;5;1500
43;5;3;6;600
44;1;2;6;600
45;1;2;4;1500
46;1;2;5;1500
47;4;1;6;600
48;2;4;4;1500
49;5;3;3;3000
50;3;5;3;3000
51;4;5;5;1500
52;2;3;3;3000
53;1;2;6;600
54;1;2;6;600
55;3;5;4;1500
56;2;3;6;600
57;4;2;3;3000
58;3;5;6;600
59;1;2;6;600
60;5;2;3;3000
61;5;4;3;3000
62;5;3;6;600
63;2;1;5;1500
64;3;1;4;1500
65;2;3;3;3000
66;4;2;5;1500
67;4;5;5;1500
68;5;3;4;1500
69;4;3;3;3000
70;5;3;6;600
71;4;1;4;1500
72;5;3;5;1500
73;5;1;3;3000
74;3;2;6;600
75;2;4;5;1500
76;2;3;4;1500
77;5;2;4;1500
78;1;2;3;3000
79;5;4;6;600
80;1;2;5;1500
81;4;3;4;1500
82;3;2;4;1500
83;2;3;6;600
84;2;5;3;3000
85;4;2;4;1500
86;2;4;3;3000
87;4;5;3;3000
88;5;1;3;3000
89;2;3;5;1500
90;3;1;5;1500
91;2;4;3;3000
92;3;4;3;3000
93;1;2;5;1500
94;3;2;3;3000
95;3;4;4;1500
96;1;2;3;3000
97;4;1;3;3000
98;5;2;6;600
99;5;3;3;3000
100;3;4;5;1500
101;2;4;6;600
102;1;2;3;3000
103;1;2;6;600
104;5;3;4;1500
105;2;5;3;3000
106;1;2;4;1500
107;1;2;3;3000
108;4;2;4;1500
109;2;4;4;1500
110;3;5;3;3000
111;3;5;5;1500
112;5;2;5;1500
113;2;4;4;1500
114;4;2;5;1500
115;2;5;3;3000
116;4;2;6;600
117;5;3;4;1500
118;2;5;5;1500
119;2;3;5;1500
120;3;1;3;3000
121;3;5;3;3000
122;1;2;6;600
123;2;5;3;3000
124;5;4;6;600
125;2;5;5;1500
126;3;5;4;1500
127;3;4;5;1500
128;3;4;6;600
129;3;5;3;3000
130;2;4;4;1500
131;4;2;4;1500
132;3;4;5;1500
133;3;2;5;1500
134;1;2;4;1500
135;5;1;5;1500
136;4;1;6;600
137;4;5;4;1500
138;2;4;6;600
139;2;3;5;1500
140;5;1;6;600
141;4;1;5;1500
142;4;3;6;600
143;3;2;5;1500
144;1;2;4;1500
145;5;4;4;1500
146;1;2;6;600
147;1;2;6;600
148;5;2;4;1500
149;2;1;5;1500
150;4;2;6;600
151;1;2;3;3000
152;5;4;5;1500
153;1;2;3;3000
154;5;1;3;3000
155;2;1;4;1500
156;5;3;5;1500
157;4;5;3;3000
158;5;3;5;1500
159;5;1;3;3000
160;1;2;3;3000
161;4;3;4;1500
162;4;2;6;600
163;2;1;4;1500
164;5;3;5;1500
165;5;2;3;3000
166;5;3;4;1500
167;4;5;6;600
168;1;2;6;600
169;1;2;5;1500
170;3;2;6;600
171;2;1;6;600
172;5;2;3;3000
173;3;4;5;1500
174;1;2;5;1500
175;2;1;3;3000
176;2;3;3;3000
177;3;1;3;3000
178;3;2;5;1500
179;2;4;5;1500
180;5;4;5;1500
181;5;4;3;3000
182;5;2;3;3000
183;5;4;6;600
184;3;1;5;1500
185;3;5;4;1500
186;1;2;4;1500
187;4;1;4;1500
188;5;1;5;1500
189;2;4;4;1500
190;1;2;3;3000
191;2;5;4;1500
192;5;3;4;1500
193;1;2;5;1500
194;2;3;5;1500
195;5;2;6;600
196;1;2;6;600
197;3;4;4;1500
198;4;2;3;3000
199;5;4;3;3000
200;4;2;6;600
201;4;5;3;3000
202;4;5;3;3000
203;1;2;6;600
204;3;4;3;3000
205;1;2;6;600
206;2;3;6;600
207;1;2;3;3000
208;5;3;6;600
209;1;2;4;1500
210;2;1;4;1500
211;2;5;4;1500
212;2;1;5;1500
213;3;4;5;1500
214;2;4;6;600
215;4;2;5;1500
216;2;1;5;1500
217;2;5;5;1500
218;5;4;4;1500
219;5;1;5;1500
220;2;3;4;1500
221;4;1;3;3000
222;4;3;3;3000
223;1;2;4;1500
224;4;5;3;3000
225;2;3;6;600
226;5;3;4;1500
227;2;5;4;1500
228;3;1;5;1500
229;3;1;4;1500
230;5;2;5;1500
231;3;5;6;600
232;2;3;3;3000
233;2;3;3;3000
