index;source;destination;slots;max_length
1;2;3;4;1500
2;2;5;6;600
3;5;2;3;3000
4;3;5;3;3000
5;4;3;6;600
6;3;1;5;1500
7;3;2;5;1500
8;1;2;4;1500
9;3;1;5;1500
10;4;3;4;1500
11;2;1;4;1500
12;2;4;5;1500
13;4;1;4;1500
14;4;2;6;600
15;3;5;6;600
16;4;3;5;1500
17;4;1;3;3000
18;3;5;5;1500
19;4;1;3;3000
20;5;4;3;3000
21;4;5;6;600
22;3;2;6;600
23;5;4;6;600
24;3;1;5;1500
25;1;2;3;3000
26;3;2;6;600
27;4;3;4;1500
28;3;4;3;3000
29;2;1;6;600
30;2;3;4;1500
31;3;1;6;600
32;2;1;4;1500
33;1;2;4;1500
34;2;1;6;600
35;1;2;5;1500
36;4;5;5;1500
37;2;5;4;1500
38;3;1;5;1500
39;4;5;6;600
40;2;5;3;3000
41;1;2;6;600
42;3;2;3;3000
43;2;5;6;600
44;1;2;6;600
45;3;1;6;600
46;3;2;5;1500
47;3;5;6;600
48;4;5;6;600
49;3;4;6;600
50;3;1;5;1500
51;4;1;5;1500
52;2;4;6;600
53;1;2;4;1500
54;3;4;4;1500
55;4;3;6;600
56;4;2;5;1500
57;4;2;6;600
58;5;1;3;3000
59;3;5;5;1500
60;4;3;3;3000
61;3;5;5;1500
62;3;1;4;1500
63;4;2;6;600
64;4;5;4;1500
65;4;5;6;600
66;5;3;6;600
67;5;3;4;1500
68;4;2;5;1500
69;3;1;4;1500
70;2;4;5;1500
71;4;1;5;1500
72;4;3;5;1500
73;1;2;3;3000
74;2;4;3;3000
75;4;5;6;600
76;4;1;3;3000
77;4;5;6;600
78;3;4;6;600
79;3;4;3;3000
80;4;2;5;1500
81;4;3;3;3000
82;4;2;4;1500
83;3;4;6;600
84;5;4;5;1500
85;3;2;4;1500
86;5;2;6;600
87;1;2;4;1500
88;3;4;4;1500
89;2;5;3;3000
90;3;1;5;1500
91;5;2;6;600
92;1;2;6;600
93;4;1;4;1500
94;1;2;4;1500
95;5;2;5;1500
96;3;5;6;600
97;5;4;6;600
98;5;2;6;600
99;4;1;6;600
100;4;5;5;1500
