index;source;destination;slots;max_length
1;5;3;3;3000
2;3;1;4;1500
3;3;2;6;600
4;3;5;4;1500
5;4;2;5;1500
6;4;2;4;1500
7;2;3;6;600
8;4;3;5;1500
9;5;3;5;1500
10;3;4;5;1500
11;3;2;5;1500
12;1;2;3;3000
13;5;2;6;600
14;5;2;3;3000
15;2;4;6;600
16;1;2;5;1500
17;2;3;6;600
18;3;2;3;3000
19;2;3;4;1500
20;5;1;4;1500
21;5;4;3;3000
22;5;3;4;1500
23;1;2;5;1500
24;1;2;6;600
25;4;3;3;3000
26;5;2;4;1500
27;4;1;3;3000
28;2;4;3;3000
29;4;1;5;1500
30;2;5;6;600
31;5;2;3;3000
32;2;1;5;1500
33;4;5;6;600
34;5;1;3;3000
35;4;1;4;1500
36;2;4;6;600
37;1;2;6;600
38;2;1;3;3000
39;1;2;5;1500
40;1;2;3;3000
41;3;4;4;1500
42;5;2;5;1500
43;4;3;6;600
44;1;2;6;600
45;2;5;3;3000
46;5;3;4;1500
47;3;5;6;600
48;5;3;6;600
49;3;4;4;1500
50;4;5;4;1500
51;5;1;4;1500
52;5;1;6;600
53;1;2;5;1500
54;4;3;6;600
55;1;2;3;3000
56;2;4;3;3000
57;1;2;5;1500
58;3;5;4;1500
59;2;1;6;600
60;4;5;4;1500
61;4;1;5;1500
62;3;5;4;1500
63;2;4;3;3000
64;3;4;5;1500
65;1;2;5;1500
66;4;5;4;1500
67;5;4;3;3000
68;5;4;3;3000
69;5;2;6;600
70;2;1;5;1500
71;2;4;6;600
72;1;2;6;600
73;2;1;3;3000
74;1;2;3;3000
75;1;2;6;600
76;5;1;3;3000
77;2;5;6;600
78;4;2;5;1500
79;1;2;6;600
80;5;2;5;1500
81;4;2;4;1500
82;5;2;6;600
83;2;5;4;1500
84;4;3;3;3000
85;5;4;3;3000
86;1;2;5;1500
87;2;1;3;3000
88;3;2;5;1500
89;3;5;3;3000
90;1;2;6;600
91;2;4;3;3000
92;2;5;5;1500
93;4;3;3;3000
94;5;4;5;1500
95;4;5;5;1500
96;1;2;5;1500
97;3;4;4;1500
98;3;1;5;1500
99;3;5;3;3000
100;5;2;5;1500
101;2;3;4;1500
102;3;5;4;1500
103;1;2;5;1500
104;2;1;3;3000
105;1;2;4;1500
106;4;3;4;1500
107;4;5;5;1500
108;4;5;5;1500
109;5;3;3;3000
110;3;1;5;1500
111;1;2;6;600
112;4;1;5;1500
113;5;2;3;3000
114;3;4;5;1500
115;1;2;6;600
116;3;1;6;600
117;2;5;5;1500
118;1;2;6;600
119;1;2;6;600
120;4;2;4;1500
121;4;5;6;600
122;2;4;4;1500
123;5;3;6;600
124;1;2;3;3000
125;4;2;5;1500
126;1;2;4;1500
127;5;2;6;600
128;2;4;5;1500
129;5;3;3;3000
130;5;1;3;3000
131;2;4;4;1500
132;5;1;3;3000
133;2;3;4;1500
134;5;2;3;3000
135;5;4;6;600
136;2;5;5;1500
137;2;4;5;1500
138;3;4;4;1500
139;1;2;4;1500
140;1;2;5;1500
141;5;2;4;1500
142;4;5;4;1500
143;3;1;5;1500
144;2;3;6;600
145;1;2;4;1500
146;4;3;4;1500
147;5;2;3;3000
148;2;3;3;3000
149;2;5;5;1500
150;1;2;4;1500
151;5;1;5;1500
152;3;1;4;1500
153;1;2;5;1500
154;1;2;6;600
155;2;5;5;1500
156;1;2;4;1500
157;1;2;5;1500
158;5;4;4;1500
159;4;3;4;1500
160;1;2;6;600
161;2;5;5;1500
162;4;5;4;1500
163;5;1;6;600
164;4;5;4;1500
165;4;1;5;1500
166;3;4;6;600
167;1;2;6;600
168;3;1;3;3000
169;1;2;4;1500
170;4;3;5;1500
171;2;3;5;1500
172;4;3;5;1500
173;5;3;3;3000
174;1;2;6;600
175;4;3;6;600
176;3;4;6;600
177;5;1;6;600
178;3;1;6;600
179;3;2;6;600
180;3;1;6;600
181;1;2;4;1500
182;3;1;6;600
183;3;5;3;3000
184;4;5;6;600
185;1;2;5;1500
186;2;1;4;1500
187;5;4;6;600
188;4;5;3;3000
189;4;2;3;3000
190;2;1;5;1500
191;5;2;3;3000
192;1;2;6;600
193;3;4;6;600
194;1;2;6;600
195;3;5;6;600
196;2;4;6;600
197;2;4;4;1500
198;2;5;4;1500
199;2;1;5;1500
200;4;2;3;3000
201;1;2;6;600
202;2;5;6;600
203;5;1;6;600
204;2;5;3;3000
205;1;2;5;1500
206;2;1;3;3000
207;4;3;3;3000
208;1;2;3;3000
209;3;5;5;1500
210;3;5;3;3000
211;5;1;4;1500
212;4;2;3;3000
213;2;3;6;600
214;3;4;3;3000
215;2;4;3;3000
216;4;5;3;3000
217;3;5;4;1500
218;2;4;3;3000
219;5;1;6;600
220;4;2;4;1500
221;2;3;5;1500
222;5;2;6;600
223;4;3;6;600
224;2;3;5;1500
225;3;1;4;1500
226;1;2;5;1500
227;1;2;6;600
228;3;5;3;3000
229;2;3;4;1500
230;1;2;5;1500
231;4;3;5;1500
232;3;1;3;3000
233;5;4;4;1500
234;1;2;4;1500
235;3;2;4;1500
236;5;4;4;1500
237;1;2;3;3000
238;4;1;3;3000
239;2;3;5;1500
240;1;2;5;1500
241;5;4;6;600
242;1;2;3;3000
243;2;4;3;3000
244;2;4;4;1500
245;2;1;6;600
246;3;2;5;1500
247;1;2;4;1500
248;5;2;5;1500
249;2;4;3;3000
250;4;1;5;1500
251;3;2;5;1500
252;1;2;3;3000
253;2;5;6;600
254;1;2;6;600
255;5;4;5;1500
256;4;2;4;1500
257;1;2;3;3000
258;1;2;5;1500
259;5;4;3;3000
260;2;5;4;1500
261;1;2;5;1500
262;4;1;4;1500
263;5;2;4;1500
264;4;5;3;3000
265;5;2;3;3000
266;3;4;5;1500
267;5;1;3;3000
268;5;3;6;600
269;3;2;4;1500
270;4;3;4;1500
271;2;1;3;3000
272;2;1;4;1500
273;2;1;3;3000
274;5;4;6;600
275;1;2;6;600
276;1;2;3;3000
277;4;5;3;3000
278;3;2;5;1500
279;1;2;5;1500
280;5;2;3;3000
281;3;5;5;1500
282;1;2;3;3000
283;1;2;6;600
284;5;2;3;3000
285;2;4;3;3000
286;1;2;4;1500
287;1;2;3;3000
288;4;3;3;3000
289;2;4;5;1500
290;2;4;3;3000
291;3;5;6;600
292;4;3;6;600
293;4;1;5;1500
294;5;3;4;1500
295;1;2;6;600
296;3;5;5;1500
297;4;3;5;1500
298;5;3;4;1500
299;4;1;6;600
300;4;1;6;600
301;3;4;6;600
302;4;1;6;600
303;5;4;3;3000
304;4;5;4;1500
305;2;3;6;600
306;4;5;4;1500
307;4;1;5;1500
308;3;5;4;1500
309;3;2;4;1500
310;4;2;4;1500
311;2;1;6;600
312;5;3;3;3000
313;5;3;5;1500
314;4;3;6;600
315;5;4;5;1500
316;2;1;6;600
317;5;3;5;1500
318;1;2;3;3000
319;4;3;5;1500
320;3;1;4;1500
321;3;4;4;1500
322;1;2;5;1500
323;3;2;6;600
324;5;2;5;1500
325;1;2;6;600
326;1;2;5;1500
327;4;3;4;1500
328;4;2;5;1500
329;3;1;5;1500
330;1;2;3;3000
331;1;2;6;600
332;1;2;5;1500
333;4;1;6;600
334;5;4;6;600
335;3;1;4;1500
336;5;4;6;600
337;1;2;5;1500
338;1;2;3;3000
339;4;5;5;1500
340;5;3;3;3000
341;2;5;3;3000
342;2;4;5;1500
343;5;1;6;600
344;4;1;3;3000
345;1;2;3;3000
346;3;4;5;1500
347;4;3;5;1500
348;4;3;5;1500
349;2;3;4;1500
350;4;2;6;600
351;3;1;5;1500
352;3;2;4;1500
353;4;2;4;1500
354;4;1;3;3000
355;1;2;3;3000
356;2;3;6;600
357;1;2;3;3000
358;3;4;4;1500
359;3;4;6;600
360;1;2;5;1500
361;1;2;6;600
362;1;2;4;1500
363;5;3;6;600
364;1;2;5;1500
365;5;4;3;3000
366;1;2;4;1500
367;3;1;6;600
368;1;2;6;600
369;3;4;4;1500
370;5;3;6;600
371;1;2;5;1500
372;4;5;5;1500
373;2;3;4;1500
374;4;1;6;600
375;4;2;3;3000
376;2;1;6;600
377;5;2;4;1500
378;3;5;5;1500
379;5;2;5;1500
380;3;2;3;3000
381;1;2;3;3000
382;1;2;5;1500
383;5;3;6;600
384;2;1;5;1500
385;4;3;4;1500
386;4;2;6;600
387;5;2;4;1500
388;4;5;5;1500
389;4;2;3;3000
390;1;2;4;1500
391;1;2;5;1500
392;5;1;5;1500
393;2;3;4;1500
394;1;2;4;1500
395;5;3;5;1500
396;4;2;4;1500
397;4;2;5;1500
398;5;3;6;600
399;4;1;3;3000
400;4;1;5;1500
401;5;4;6;600
402;5;1;4;1500
403;5;4;6;600
404;3;4;5;1500
405;3;5;6;600
406;1;2;3;3000
407;3;4;3;3000
408;1;2;5;1500
409;2;1;3;3000
410;2;1;5;1500
411;2;3;5;1500
412;1;2;4;1500
413;4;1;3;3000
414;1;2;3;3000
415;1;2;6;600
416;1;2;3;3000
417;3;1;6;600
418;1;2;3;3000
419;1;2;5;1500
420;3;5;4;1500
421;5;1;4;1500
422;2;3;6;600
423;3;5;3;3000
424;5;1;6;600
425;1;2;3;3000
426;5;2;3;3000
427;3;2;3;3000
428;4;1;3;3000
429;5;3;4;1500
430;2;5;5;1500
431;1;2;5;1500
432;1;2;6;600
433;4;2;3;3000
434;2;1;6;600
435;5;4;5;1500
436;2;5;4;1500
437;1;2;3;3000
438;2;5;6;600
439;2;5;6;600
440;2;1;6;600
441;4;2;6;600
442;4;5;4;1500
443;4;2;6;600
444;5;3;5;1500
445;3;4;6;600
446;2;4;3;3000
447;3;2;3;3000
448;1;2;3;3000
449;5;1;6;600
450;3;4;3;3000
451;3;5;3;3000
452;5;4;5;1500
453;5;4;3;3000
454;4;1;5;1500
455;5;1;3;3000
456;1;2;6;600
457;4;5;5;1500
458;3;5;5;1500
459;1;2;3;3000
460;1;2;3;3000
461;5;1;4;1500
462;2;3;4;1500
463;4;5;3;3000
464;3;5;6;600
465;5;2;6;600
466;2;5;3;3000
467;3;4;5;1500
468;3;1;5;1500
469;4;1;4;1500
470;4;2;4;1500
471;5;4;6;600
472;3;2;3;3000
473;5;4;4;1500
474;2;5;5;1500
475;2;3;5;1500
476;4;1;4;1500
477;5;4;4;1500
478;2;5;3;3000
479;2;1;5;1500
480;2;3;4;1500
481;3;2;6;600
482;4;1;4;1500
483;5;4;5;1500
484;2;4;6;600
485;1;2;3;3000
486;3;4;5;1500
487;1;2;3;3000
488;2;1;3;3000
489;4;1;6;600
490;3;2;5;1500
491;5;3;4;1500
492;2;5;4;1500
493;1;2;3;3000
494;5;3;4;1500
495;4;3;3;3000
496;2;1;5;1500
497;5;4;6;600
498;4;2;4;1500
499;2;4;4;1500
500;3;5;6;600
501;5;4;5;1500
502;2;1;4;1500
503;1;2;6;600
504;3;2;4;1500
505;1;2;6;600
506;1;2;4;1500
507;2;5;6;600
508;3;2;5;1500
509;2;3;3;3000
510;4;3;3;3000
511;3;2;4;1500
512;3;4;5;1500
513;2;3;6;600
514;1;2;4;1500
515;1;2;3;3000
516;5;1;4;1500
517;4;2;4;1500
518;4;1;4;1500
519;4;5;3;3000
520;3;1;6;600
521;2;1;4;1500
522;4;1;4;1500
523;5;1;4;1500
524;4;3;5;1500
525;2;3;3;3000
526;3;5;3;3000
527;3;5;5;1500
528;1;2;3;3000
529;1;2;6;600
530;2;3;4;1500
531;4;3;4;1500
532;1;2;4;1500
533;2;5;5;1500
534;5;3;3;3000
535;4;3;3;3000
536;3;4;4;1500
537;3;1;4;1500
538;2;4;3;3000
539;4;2;3;3000
540;2;4;5;1500
541;3;1;3;3000
542;3;5;3;3000
543;1;2;6;600
544;5;2;6;600
545;5;1;4;1500
546;3;5;6;600
547;4;5;4;1500
548;4;1;6;600
549;4;1;6;600
550;5;3;5;1500
551;2;5;5;1500
552;5;4;5;1500
553;4;5;5;1500
554;2;3;4;1500
555;2;3;4;1500
556;5;3;4;1500
557;3;2;4;1500
