index;source;destination;slots;max_length
1;5;4;5;1500
2;2;1;4;1500
3;3;2;4;1500
4;5;4;5;1500
5;3;1;6;600
6;3;4;5;1500
7;3;4;5;1500
8;4;3;4;1500
9;4;3;6;600
10;1;2;4;1500
11;2;5;6;600
12;4;2;4;1500
13;2;5;3;3000
14;2;1;5;1500
15;3;4;3;3000
16;1;2;5;1500
17;5;1;3;3000
18;2;1;6;600
19;5;2;5;1500
20;4;5;5;1500
21;1;2;4;1500
22;5;3;4;1500
23;4;5;6;600
24;5;4;4;1500
25;2;5;3;3000
26;1;2;5;1500
27;5;4;4;1500
28;3;4;4;1500
29;3;1;4;1500
30;2;5;4;1500
31;1;2;5;1500
32;2;5;6;600
33;4;5;3;3000
34;4;5;5;1500
35;2;3;6;600
36;3;2;6;600
37;2;3;5;1500
38;3;5;6;600
39;2;1;6;600
40;5;1;3;3000
41;5;4;5;1500
42;5;4;5;1500
43;1;2;6;600
44;3;2;6;600
45;2;4;5;1500
46;2;5;3;3000
47;5;2;6;600
48;5;2;5;1500
49;5;4;3;3000
50;1;2;3;3000
51;1;2;3;3000
52;1;2;6;600
53;2;3;3;3000
54;4;1;6;600
55;5;3;4;1500
56;3;1;5;1500
57;3;4;5;1500
58;3;4;3;3000
59;4;2;3;3000
60;1;2;6;600
61;1;2;6;600
62;1;2;5;1500
63;4;3;3;3000
64;3;1;5;1500
65;1;2;3;3000
66;2;1;3;3000
67;5;3;6;600
68;1;2;4;1500
69;4;1;4;1500
70;4;2;6;600
71;1;2;3;3000
72;4;3;4;1500
73;4;2;4;1500
74;1;2;3;3000
75;5;4;4;1500
76;2;4;6;600
77;1;2;3;3000
78;2;3;5;1500
79;3;4;4;1500
80;2;5;6;600
81;2;1;3;3000
82;1;2;6;600
83;2;4;3;3000
84;1;2;6;600
85;1;2;4;1500
86;3;4;6;600
87;4;2;4;1500
88;3;1;4;1500
89;2;3;4;1500
90;4;3;3;3000
91;2;1;3;3000
92;2;4;4;1500
93;3;1;3;3000
94;4;2;6;600
95;2;5;5;1500
96;3;4;3;3000
97;5;3;4;1500
98;4;5;5;1500
99;4;3;4;1500
100;1;2;5;1500
101;4;3;5;1500
102;4;3;5;1500
103;2;3;6;600
104;3;5;6;600
105;4;2;5;1500
106;3;2;4;1500
107;2;4;4;1500
108;4;1;6;600
109;5;4;6;600
110;5;3;6;600
111;2;4;4;1500
112;3;1;5;1500
113;4;2;4;1500
114;4;1;3;3000
115;4;3;3;3000
116;2;1;6;600
117;5;4;4;1500
118;5;2;4;1500
119;1;2;5;1500
120;3;1;6;600
121;3;4;5;1500
122;1;2;5;1500
123;3;4;4;1500
124;1;2;5;1500
125;2;4;6;600
126;3;4;4;1500
127;2;1;5;1500
128;2;3;4;1500
129;1;2;5;1500
130;4;1;3;3000
131;4;3;6;600
132;1;2;5;1500
133;1;2;3;3000
134;2;4;6;600
135;2;1;6;600
136;2;4;6;600
137;4;1;3;3000
138;3;5;4;1500
139;2;4;4;1500
140;1;2;4;1500
141;3;2;3;3000
142;4;2;4;1500
143;5;3;3;3000
144;4;5;5;1500
145;1;2;5;1500
146;5;1;4;1500
147;1;2;4;1500
148;1;2;6;600
149;4;3;3;3000
150;3;1;5;1500
151;4;5;5;1500
152;5;3;3;3000
153;3;2;4;1500
154;1;2;3;3000
155;3;5;3;3000
156;2;5;4;1500
157;5;3;6;600
158;5;4;6;600
159;1;2;5;1500
160;3;1;4;1500
161;4;2;6;600
162;2;4;5;1500
163;2;4;5;1500
164;2;4;5;1500
165;5;3;4;1500
166;4;2;3;3000
167;5;1;3;3000
168;4;1;4;1500
169;5;3;5;1500
170;4;2;3;3000
171;3;4;4;1500
172;2;5;4;1500
173;4;5;6;600
174;3;1;6;600
175;2;5;4;1500
176;2;5;4;1500
177;5;1;4;1500
178;4;2;4;1500
179;2;5;5;1500
180;1;2;5;1500
181;3;2;6;600
182;5;4;5;1500
183;1;2;6;600
184;1;2;3;3000
185;1;2;4;1500
186;3;5;3;3000
187;3;4;4;1500
188;1;2;3;3000
189;1;2;4;1500
190;1;2;3;3000
191;1;2;3;3000
192;3;5;4;1500
193;3;5;5;1500
194;4;1;5;1500
195;4;5;3;3000
196;1;2;5;1500
197;3;2;4;1500
198;1;2;4;1500
199;3;2;6;600
200;2;5;6;600
201;2;3;6;600
202;4;1;3;3000
203;1;2;4;1500
204;1;2;4;1500
205;4;2;6;600
206;4;3;4;1500
207;4;1;4;1500
208;2;5;3;3000
209;4;3;4;1500
210;2;1;4;1500
211;1;2;5;1500
212;2;4;4;1500
213;1;2;5;1500
214;4;5;3;3000
215;3;4;3;3000
216;2;4;6;600
217;1;2;3;3000
218;1;2;5;1500
219;4;3;6;600
220;2;5;3;3000
221;4;5;3;3000
222;5;3;6;600
223;1;2;5;1500
224;4;3;3;3000
225;5;3;3;3000
226;5;1;3;3000
227;5;2;5;1500
228;1;2;4;1500
229;5;2;5;1500
230;2;3;4;1500
231;5;2;5;1500
232;1;2;6;600
233;5;1;6;600
234;1;2;4;1500
235;4;2;6;600
236;3;2;5;1500
237;2;5;3;3000
238;3;5;6;600
239;1;2;3;3000
240;1;2;5;1500
241;1;2;6;600
242;4;2;5;1500
243;4;3;4;1500
244;2;1;3;3000
245;2;1;3;3000
246;4;3;5;1500
247;3;5;5;1500
248;5;2;5;1500
249;5;4;3;3000
250;1;2;5;1500
251;1;2;6;600
