index;source;destination;slots;max_length
1;2;5;5;1500
2;4;1;6;600
3;2;3;6;600
4;5;3;5;1500
5;2;1;6;600
6;1;2;6;600
7;4;1;4;1500
8;1;2;6;600
9;4;5;6;600
10;4;3;4;1500
11;2;1;3;3000
12;3;1;3;3000
13;1;2;4;1500
14;2;4;3;3000
15;3;4;5;1500
16;4;1;5;1500
17;4;1;6;600
18;5;4;3;3000
19;4;3;4;1500
20;2;4;4;1500
21;3;1;3;3000
22;3;1;4;1500
23;4;2;5;1500
24;2;1;5;1500
25;3;2;5;1500
26;4;3;4;1500
27;3;1;5;1500
28;5;2;4;1500
29;2;5;4;1500
30;1;2;5;1500
31;3;5;5;1500
32;1;2;5;1500
33;3;2;4;1500
34;4;1;3;3000
35;4;1;3;3000
36;4;3;3;3000
37;4;1;4;1500
38;2;5;6;600
39;5;1;4;1500
40;2;5;3;3000
41;5;1;6;600
42;5;1;6;600
43;3;2;6;600
44;3;4;6;600
45;1;2;5;1500
46;1;2;3;3000
47;4;1;4;1500
48;4;3;3;3000
49;1;2;6;600
50;5;1;5;1500
51;1;2;6;600
52;4;3;3;3000
53;4;3;5;1500
54;4;3;6;600
55;5;1;5;1500
56;3;4;6;600
57;5;3;5;1500
58;4;3;3;3000
59;3;4;3;3000
60;3;4;6;600
61;4;1;4;1500
62;2;5;3;3000
63;1;2;4;1500
64;1;2;4;1500
65;2;5;5;1500
66;5;3;3;3000
67;2;5;6;600
68;3;1;3;3000
69;5;3;3;3000
70;2;1;6;600
71;4;1;3;3000
72;2;3;5;1500
73;1;2;5;1500
74;1;2;6;600
75;3;1;6;600
76;5;4;3;3000
77;5;1;5;1500
78;1;2;5;1500
79;1;2;3;3000
80;1;2;6;600
81;2;3;6;600
82;5;1;6;600
83;1;2;6;600
84;1;2;5;1500
85;2;3;6;600
86;1;2;5;1500
87;5;1;6;600
88;2;4;4;1500
89;3;5;4;1500
90;3;1;6;600
91;3;2;3;3000
92;1;2;6;600
93;3;2;5;1500
94;4;2;6;600
95;3;5;6;600
96;4;1;4;1500
97;5;2;4;1500
98;2;4;5;1500
99;2;4;5;1500
100;3;1;3;3000
101;4;5;6;600
102;1;2;6;600
103;5;4;5;1500
104;2;1;3;3000
105;3;1;4;1500
106;1;2;3;3000
107;3;1;4;1500
108;1;2;3;3000
109;5;4;4;1500
110;2;1;5;1500
111;3;5;6;600
112;1;2;3;3000
113;4;5;4;1500
114;2;1;3;3000
115;4;1;3;3000
116;1;2;3;3000
117;5;4;3;3000
118;4;1;6;600
119;3;2;3;3000
120;3;4;3;3000
121;1;2;6;600
122;2;4;3;3000
123;4;2;6;600
124;3;1;3;3000
125;5;3;6;600
126;5;3;4;1500
127;2;1;5;1500
128;5;3;5;1500
129;4;5;4;1500
130;4;1;5;1500
131;2;5;4;1500
132;3;5;3;3000
133;5;3;6;600
134;3;1;3;3000
135;4;5;3;3000
136;1;2;6;600
137;2;3;3;3000
138;3;5;6;600
139;2;4;4;1500
140;3;5;6;600
141;2;4;5;1500
142;3;4;6;600
143;5;4;3;3000
144;1;2;5;1500
145;5;2;3;3000
146;4;5;4;1500
147;4;2;4;1500
148;3;2;4;1500
149;2;1;5;1500
150;2;1;5;1500
151;5;3;5;1500
152;4;2;3;3000
153;4;5;4;1500
154;4;5;5;1500
155;2;3;5;1500
156;3;5;3;3000
157;3;4;3;3000
158;5;3;3;3000
159;2;4;3;3000
160;4;2;5;1500
161;4;1;5;1500
162;3;5;4;1500
163;3;1;3;3000
164;2;3;3;3000
165;4;5;6;600
166;4;1;5;1500
167;5;3;3;3000
168;1;2;3;3000
169;1;2;6;600
170;2;3;5;1500
171;1;2;5;1500
172;2;3;6;600
173;2;3;6;600
174;2;3;3;3000
175;3;5;6;600
176;1;2;6;600
177;1;2;6;600
178;4;3;5;1500
179;2;1;5;1500
180;2;1;4;1500
181;4;2;3;3000
182;4;3;5;1500
183;4;2;4;1500
184;1;2;4;1500
185;3;5;5;1500
186;1;2;3;3000
187;4;2;6;600
188;4;5;4;1500
189;3;1;4;1500
190;5;1;6;600
191;4;1;4;1500
192;5;1;5;1500
193;5;4;5;1500
194;2;4;5;1500
195;1;2;4;1500
196;5;1;5;1500
197;5;2;3;3000
198;2;5;4;1500
199;4;2;4;1500
200;2;4;4;1500
201;2;4;5;1500
202;4;3;3;3000
203;1;2;6;600
204;5;2;6;600
205;2;1;3;3000
206;3;4;5;1500
207;3;5;6;600
208;3;4;4;1500
209;1;2;6;600
210;5;1;5;1500
211;5;4;6;600
212;5;2;6;600
213;3;2;3;3000
214;5;3;6;600
215;5;1;4;1500
216;5;3;3;3000
217;4;3;3;3000
218;1;2;6;600
219;2;1;5;1500
220;1;2;3;3000
221;4;3;5;1500
222;3;4;5;1500
223;3;5;6;600
224;4;5;6;600
225;5;1;3;3000
226;3;2;5;1500
227;4;3;4;1500
228;2;5;6;600
229;4;1;6;600
230;5;3;3;3000
231;3;1;4;1500
232;3;2;5;1500
233;4;2;4;1500
234;4;5;5;1500
235;4;2;4;1500
236;4;1;6;600
237;5;1;5;1500
238;4;5;6;600
239;4;2;4;1500
240;4;1;3;3000
241;5;4;4;1500
242;4;2;6;600
243;3;4;4;1500
244;3;5;3;3000
245;5;1;6;600
246;1;2;4;1500
247;5;1;4;1500
248;4;2;3;3000
249;1;2;5;1500
250;1;2;6;600
251;5;1;5;1500
252;1;2;6;600
253;2;1;3;3000
254;3;1;5;1500
255;4;2;3;3000
256;4;5;5;1500
257;2;5;6;600
258;5;3;3;3000
259;3;1;3;3000
260;4;2;6;600
261;1;2;4;1500
262;3;2;6;600
263;3;2;6;600
264;5;4;3;3000
265;3;1;5;1500
266;4;3;4;1500
267;2;4;6;600
268;4;2;4;1500
269;4;3;6;600
270;5;4;6;600
271;4;2;3;3000
272;3;1;3;3000
273;5;4;5;1500
274;3;1;3;3000
275;2;1;3;3000
276;1;2;4;1500
277;2;5;6;600
