index;source;destination;slots;max_length
1;5;4;3;3000
2;4;2;4;1500
3;4;1;3;3000
4;4;3;3;3000
5;1;2;3;3000
6;3;2;4;1500
7;1;2;3;3000
8;5;2;6;600
9;4;3;4;1500
10;3;1;3;3000
11;1;2;4;1500
12;4;3;5;1500
13;1;2;4;1500
14;5;4;5;1500
15;4;1;4;1500
16;3;2;4;1500
17;5;3;4;1500
18;3;1;3;3000
19;3;1;6;600
20;5;1;5;1500
21;1;2;3;3000
22;2;5;3;3000
23;3;1;6;600
24;1;2;6;600
25;3;4;5;1500
26;5;1;6;600
27;1;2;6;600
28;5;4;5;1500
29;5;4;4;1500
30;5;1;5;1500
31;1;2;4;1500
32;2;4;3;3000
33;4;3;6;600
34;3;5;6;600
35;3;4;5;1500
36;3;5;4;1500
37;4;1;4;1500
38;4;2;3;3000
39;3;1;5;1500
40;4;3;6;600
41;5;3;4;1500
42;5;4;6;600
43;2;1;6;600
44;2;1;6;600
45;4;1;6;600
46;5;2;3;3000
47;1;2;3;3000
48;5;2;4;1500
49;1;2;6;600
50;2;1;6;600
51;2;5;4;1500
52;5;1;4;1500
53;3;1;6;600
54;4;5;5;1500
55;3;5;4;1500
56;3;4;6;600
57;1;2;3;3000
58;2;3;6;600
59;2;3;4;1500
60;2;5;5;1500
61;2;3;4;1500
62;3;4;3;3000
63;1;2;3;3000
64;2;5;4;1500
65;5;4;5;1500
66;4;2;3;3000
67;4;2;4;1500
68;4;2;4;1500
69;2;4;4;1500
70;1;2;5;1500
71;3;1;3;3000
72;5;4;5;1500
73;3;5;3;3000
74;5;3;3;3000
75;4;3;5;1500
76;5;3;4;1500
77;5;1;3;3000
78;3;2;5;1500
79;4;2;3;3000
80;4;2;6;600
81;3;4;5;1500
82;5;3;5;1500
83;2;3;5;1500
84;3;5;3;3000
85;4;5;5;1500
86;2;4;4;1500
87;5;4;6;600
88;3;1;3;3000
89;5;2;6;600
90;2;3;6;600
91;1;2;5;1500
92;1;2;5;1500
93;4;5;3;3000
94;4;5;6;600
95;3;1;5;1500
96;3;1;5;1500
97;3;4;6;600
98;5;2;3;3000
99;2;3;4;1500
100;5;2;4;1500
101;1;2;4;1500
102;2;3;3;3000
103;4;2;5;1500
104;4;1;3;3000
105;2;3;3;3000
106;4;2;6;600
107;5;3;5;1500
108;2;5;4;1500
109;3;1;5;1500
110;3;2;3;3000
111;1;2;4;1500
112;4;2;5;1500
113;2;5;5;1500
114;1;2;6;600
115;1;2;6;600
116;5;4;3;3000
117;4;3;6;600
118;3;1;5;1500
119;2;5;4;1500
120;3;1;6;600
121;3;1;6;600
122;5;1;5;1500
123;4;2;3;3000
124;5;1;3;3000
125;4;1;6;600
126;3;2;6;600
127;4;3;6;600
128;2;3;5;1500
129;2;1;6;600
130;1;2;6;600
131;3;2;4;1500
132;3;1;6;600
