Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 0.000000   | 0.000000  | 0.000000  | 59.000 | 0.0000 | 2.000000 | NO          | 0.166864  | 
2     | 1        | 0.000000   | -66.82759 | 59.000000 | 59.000 | 0.0031 | 2.000000 | NO          | 0.168933  | 
3     | 2        | 0.000000   | -855.2283 | 59.000000 | 59.000 | 0.0504 | 2.000000 | NO          | 0.170744  | 
4     | 3        | 0.000000   | -24.61784 | 0.000000  | 59.000 | 0.0116 | 2.000000 | NO          | 0.174153  | 
5     | 4        | 0.000000   | -24.84868 | 0.000000  | 59.000 | 0.0018 | 2.000000 | NO          | 0.177162  | 
6     | 5        | 0.000000   | -194.2221 | 59.000000 | 59.000 | 0.0035 | 2.000000 | NO          | 0.179088  | 
7     | 6        | 0.000000   | -1775.369 | 59.000000 | 59.000 | 0.0620 | 2.000000 | NO          | 0.181129  | 
8     | 7        | 0.000000   | -47.98874 | 0.000000  | 59.000 | 0.0234 | 2.000000 | NO          | 0.184729  | 
9     | 8        | 0.000000   | -48.15255 | 0.000000  | 59.000 | 0.0028 | 2.000000 | NO          | 0.188585  | 
10    | 9        | 0.000000   | -271.8238 | 59.000000 | 59.000 | 0.0045 | 2.000000 | NO          | 0.190885  | 
11    | 10       | 0.000000   | -2253.776 | 59.000000 | 59.000 | 0.0602 | 2.000000 | NO          | 0.193462  | 
12    | 11       | 0.000000   | -66.41037 | 0.000000  | 59.000 | 0.0294 | 2.000000 | NO          | 0.196770  | 
13    | 12       | 0.000000   | -66.51677 | 0.000000  | 59.000 | 0.0041 | 2.000000 | NO          | 0.200584  | 
14    | 13       | 0.000000   | -302.0409 | 59.000000 | 59.000 | 0.0044 | 2.000000 | NO          | 0.202791  | 
15    | 14       | 0.000000   | -2451.018 | 59.000000 | 59.000 | 0.0680 | 2.000000 | NO          | 0.204604  | 
16    | 15       | 0.000000   | -80.01227 | 0.000000  | 59.000 | 0.0321 | 2.000000 | NO          | 0.206988  | 
17    | 1        | 0.000000   | -79.91843 | 0.000000  | 59.000 | 0.0027 | 1.000000 | NO          | 0.209229  | 
18    | 2        | 0.000000   | -170.1483 | 59.000000 | 59.000 | 0.0023 | 1.000000 | NO          | 0.211190  | 
19    | 3        | 0.000000   | -677.7304 | 59.000000 | 59.000 | 0.0133 | 1.000000 | NO          | 0.213075  | 
20    | 4        | 0.000000   | -86.82214 | 59.000000 | 59.000 | 0.0054 | 1.000000 | NO          | 0.216092  | 
21    | 5        | 0.000000   | -69.69332 | 0.000000  | 59.000 | 0.0023 | 1.000000 | NO          | 0.219375  | 
22    | 6        | 0.000000   | -81.18807 | 0.000000  | 59.000 | 0.0031 | 1.000000 | NO          | 0.222951  | 
23    | 7        | 0.000000   | -126.1384 | 59.000000 | 59.000 | 0.0014 | 1.000000 | NO          | 0.225130  | 
