Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 0.000000   | 0.000000  | 0.000000  | 59.000 | 0.0000 | 2.000000 | NO          | 0.189163  | 
2     | 1        | 0.000000   | -65.96017 | 59.000000 | 59.000 | 0.0026 | 2.000000 | NO          | 0.190774  | 
3     | 2        | 0.000000   | -0.347711 | 0.000000  | 59.000 | 0.0010 | 2.000000 | NO          | 0.192713  | 
4     | 3        | 0.000000   | -83.36604 | 59.000000 | 59.000 | 0.0004 | 2.000000 | NO          | 0.194244  | 
5     | 4        | 0.000000   | -1.257508 | 0.000000  | 59.000 | 0.0006 | 2.000000 | NO          | 0.197139  | 
6     | 5        | 0.000000   | -84.14357 | 59.000000 | 59.000 | 0.0004 | 2.000000 | NO          | 0.199145  | 
7     | 6        | 0.000000   | -1.439194 | 0.000000  | 59.000 | 0.0006 | 2.000000 | NO          | 0.203508  | 
8     | 7        | 0.000000   | -234.2183 | 59.000000 | 59.000 | 0.0018 | 2.000000 | NO          | 0.205225  | 
9     | 8        | 0.000000   | -2.261266 | 0.000000  | 59.000 | 0.0013 | 2.000000 | NO          | 0.207387  | 
10    | 9        | 0.000000   | -205.0183 | 59.000000 | 59.000 | 0.0015 | 2.000000 | NO          | 0.208970  | 
11    | 10       | 0.000000   | -2.785397 | 0.000000  | 59.000 | 0.0011 | 2.000000 | NO          | 0.211011  | 
12    | 11       | 0.000000   | -203.8958 | 59.000000 | 59.000 | 0.0015 | 2.000000 | NO          | 0.213667  | 
13    | 12       | 0.000000   | -3.311462 | 0.000000  | 59.000 | 0.0012 | 2.000000 | NO          | 0.216499  | 
14    | 13       | 0.000000   | -210.7876 | 59.000000 | 59.000 | 0.0016 | 2.000000 | NO          | 0.219716  | 
15    | 14       | 0.000000   | -3.874755 | 0.000000  | 59.000 | 0.0012 | 2.000000 | NO          | 0.222085  | 
16    | 15       | 0.000000   | -193.9952 | 59.000000 | 59.000 | 0.0014 | 2.000000 | NO          | 0.223714  | 
17    | 0        | 0.715528   | 0.715528  | 0.000000  | 59.000 | 0.0006 | 1.000000 | NO          | 0.225492  | 
18    | 1        | 0.715528   | -60.58639 | 59.000000 | 59.000 | 0.0005 | 1.000000 | NO          | 0.227010  | 
19    | 2        | 0.715528   | -0.959977 | 0.000000  | 59.000 | 0.0003 | 1.000000 | NO          | 0.228879  | 
20    | 3        | 0.715528   | -55.19797 | 59.000000 | 59.000 | 0.0005 | 1.000000 | NO          | 0.230382  | 
21    | 4        | 0.715528   | -1.561109 | 0.000000  | 59.000 | 0.0002 | 1.000000 | NO          | 0.233012  | 
22    | 5        | 0.715528   | -44.05886 | 59.000000 | 59.000 | 0.0004 | 1.000000 | NO          | 0.235403  | 
23    | 6        | 0.715528   | -2.110237 | 0.000000  | 59.000 | 0.0002 | 1.000000 | NO          | 0.237434  | 
24    | 7        | 0.715528   | -53.03827 | 59.000000 | 59.000 | 0.0005 | 1.000000 | NO          | 0.239073  | 
25    | 8        | 0.715528   | -1.700356 | 0.000000  | 59.000 | 0.0002 | 1.000000 | NO          | 0.241053  | 
26    | 9        | 0.715528   | -54.26556 | 59.000000 | 59.000 | 0.0005 | 1.000000 | NO          | 0.242793  | 
27    | 10       | 0.715528   | -1.617623 | 0.000000  | 59.000 | 0.0002 | 1.000000 | NO          | 0.244693  | 
28    | 11       | 0.715528   | -65.48726 | 59.000000 | 59.000 | 0.0006 | 1.000000 | NO          | 0.246287  | 
29    | 12       | 0.715528   | -1.218971 | 0.000000  | 59.000 | 0.0003 | 1.000000 | NO          | 0.247993  | 
30    | 13       | 0.715528   | -84.65758 | 59.000000 | 59.000 | 0.0008 | 1.000000 | NO          | 0.259662  | 
31    | 14       | 0.715528   | -0.482787 | 0.000000  | 59.000 | 0.0003 | 1.000000 | NO          | 0.261435  | 
32    | 15       | 0.715528   | -86.99245 | 59.000000 | 59.000 | 0.0009 | 1.000000 | NO          | 0.262849  | 
33    | 1        | 0.715528   | -15.50500 | 59.000000 | 59.000 | 0.0001 | 0.500000 | NO          | 0.264201  | 
34    | 0        | 8.129079   | 8.129079  | 0.000000  | 59.000 | 0.0002 | 0.500000 | NO          | 0.265586  | 
35    | 1        | 8.129079   | -80.40340 | 59.000000 | 59.000 | 0.0012 | 0.500000 | NO          | 0.266849  | 
36    | 2        | 8.129079   | -11.88166 | 59.000000 | 59.000 | 0.0001 | 0.500000 | NO          | 0.268111  | 
37    | 0        | 9.633467   | 9.633467  | 0.000000  | 59.000 | 0.0002 | 0.500000 | NO          | 0.269516  | 
38    | 1        | 9.633467   | -62.47695 | 59.000000 | 59.000 | 0.0009 | 0.500000 | NO          | 0.270758  | 
39    | 2        | 9.633467   | -3.088198 | 59.000000 | 59.000 | 0.0001 | 0.500000 | NO          | 0.272007  | 
40    | 3        | 9.633467   | 9.546549  | 0.000000  | 59.000 | 0.0001 | 0.500000 | NO          | 0.273327  | 
41    | 4        | 9.633467   | -56.60159 | 59.000000 | 59.000 | 0.0008 | 0.500000 | NO          | 0.274507  | 
42    | 5        | 9.633467   | 0.088329  | 59.000000 | 59.000 | 0.0001 | 0.500000 | NO          | 0.275689  | 
43    | 0        | 9.993117   | 9.993117  | 0.000000  | 59.000 | 0.0001 | 0.500000 | NO          | 0.277065  | 
44    | 1        | 9.993117   | -54.13424 | 59.000000 | 59.000 | 0.0008 | 0.500000 | NO          | 0.278253  | 
45    | 2        | 9.993117   | 1.371819  | 59.000000 | 59.000 | 0.0001 | 0.500000 | NO          | 0.279463  | 
46    | 0        | 10.534693  | 10.534693 | 0.000000  | 59.000 | 0.0001 | 0.500000 | NO          | 0.280839  | 
