Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 0.000000   | 0.000000  | 0.000000  | 119.00 | 0.0000 | 2.000000 | NO          | 0.811752  | 
2     | 1        | 0.000000   | -128.9297 | 119.00000 | 119.00 | 0.0007 | 2.000000 | NO          | 0.817493  | 
3     | 2        | 0.000000   | -0.610555 | 0.000000  | 119.00 | 0.0002 | 2.000000 | NO          | 0.824858  | 
4     | 3        | 0.000000   | -131.9549 | 119.00000 | 119.00 | 0.0001 | 2.000000 | NO          | 0.829238  | 
5     | 4        | 0.000000   | -0.609339 | 0.000000  | 119.00 | 0.0001 | 2.000000 | NO          | 0.837216  | 
6     | 5        | 0.000000   | -218.5165 | 119.00000 | 119.00 | 0.0002 | 2.000000 | NO          | 0.841248  | 
7     | 6        | 0.000000   | -0.727463 | 0.000000  | 119.00 | 0.0002 | 2.000000 | NO          | 0.848053  | 
8     | 7        | 0.000000   | -608.0073 | 119.00000 | 119.00 | 0.0010 | 2.000000 | NO          | 0.851849  | 
9     | 8        | 0.000000   | -1.482592 | 0.000000  | 119.00 | 0.0005 | 2.000000 | NO          | 0.856438  | 
10    | 9        | 0.000000   | -574.9837 | 119.00000 | 119.00 | 0.0009 | 2.000000 | NO          | 0.860041  | 
11    | 10       | 0.000000   | -1.967631 | 0.000000  | 119.00 | 0.0005 | 2.000000 | NO          | 0.864216  | 
12    | 11       | 0.000000   | -606.1149 | 119.00000 | 119.00 | 0.0010 | 2.000000 | NO          | 0.867651  | 
13    | 12       | 0.000000   | -2.516045 | 0.000000  | 119.00 | 0.0005 | 2.000000 | NO          | 0.871928  | 
14    | 13       | 0.000000   | -517.0402 | 119.00000 | 119.00 | 0.0007 | 2.000000 | NO          | 0.875512  | 
15    | 14       | 0.000000   | -2.659231 | 0.000000  | 119.00 | 0.0005 | 2.000000 | NO          | 0.879537  | 
16    | 15       | 0.000000   | -433.7635 | 119.00000 | 119.00 | 0.0006 | 2.000000 | NO          | 0.883039  | 
17    | 0        | 3.484081   | 3.484081  | 0.000000  | 119.00 | 0.0002 | 1.000000 | NO          | 0.888371  | 
18    | 1        | 3.484081   | -254.4057 | 119.00000 | 119.00 | 0.0003 | 1.000000 | NO          | 0.891982  | 
19    | 2        | 3.484081   | 1.895465  | 0.000000  | 119.00 | 0.0001 | 1.000000 | NO          | 0.896609  | 
20    | 3        | 3.484081   | -234.3874 | 119.00000 | 119.00 | 0.0003 | 1.000000 | NO          | 0.900102  | 
21    | 4        | 3.484081   | 1.004450  | 0.000000  | 119.00 | 0.0001 | 1.000000 | NO          | 0.904858  | 
22    | 5        | 3.484081   | -157.5192 | 119.00000 | 119.00 | 0.0002 | 1.000000 | NO          | 0.908385  | 
23    | 6        | 3.484081   | -0.105580 | 0.000000  | 119.00 | 0.0001 | 1.000000 | NO          | 0.913139  | 
24    | 7        | 3.484081   | -132.6447 | 119.00000 | 119.00 | 0.0002 | 1.000000 | NO          | 0.916635  | 
25    | 8        | 3.484081   | 0.016295  | 0.000000  | 119.00 | 0.0001 | 1.000000 | NO          | 0.921211  | 
26    | 9        | 3.484081   | -143.8998 | 119.00000 | 119.00 | 0.0002 | 1.000000 | NO          | 0.924803  | 
27    | 10       | 3.484081   | 0.204354  | 0.000000  | 119.00 | 0.0001 | 1.000000 | NO          | 0.929100  | 
28    | 11       | 3.484081   | -133.9962 | 119.00000 | 119.00 | 0.0002 | 1.000000 | NO          | 0.932631  | 
29    | 12       | 3.484081   | 0.595950  | 0.000000  | 119.00 | 0.0001 | 1.000000 | NO          | 0.936931  | 
30    | 13       | 3.484081   | -184.8441 | 119.00000 | 106.00 | 0.0003 | 1.000000 | NO          | 0.967937  | 
31    | 14       | 3.484081   | 2.189635  | 0.000000  | 106.00 | 0.0001 | 1.000000 | NO          | 0.972315  | 
32    | 15       | 3.484081   | -122.7821 | 119.00000 | 106.00 | 0.0002 | 1.000000 | NO          | 0.977822  | 
