Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 41459.0000 | 41459.000 | 41459.000 | 44605. | 0.0000 | 2.000000 | NO          | 8.695684  | 
2     | 1        | 41459.0000 | 40481.132 | 41459.000 | 44385. | 2.9632 | 2.000000 | NO          | 8.940495  | 
3     | 2        | 41459.0000 | 39604.559 | 41459.000 | 44385. | 4.5305 | 2.000000 | NO          | 9.159132  | 
4     | 3        | 41459.0000 | 38984.107 | 41459.000 | 44385. | 4.7020 | 2.000000 | NO          | 9.387289  | 
5     | 4        | 41459.0000 | 38460.680 | 41459.000 | 44385. | 3.2154 | 2.000000 | NO          | 9.628736  | 
6     | 5        | 41459.0000 | 38039.791 | 41459.000 | 44385. | 3.5760 | 2.000000 | NO          | 9.682478  | 
7     | 6        | 41459.0000 | 37663.050 | 41459.000 | 44385. | 3.9224 | 2.000000 | NO          | 9.734495  | 
8     | 7        | 41459.0000 | 37317.379 | 41459.000 | 44385. | 3.9065 | 2.000000 | NO          | 9.787549  | 
9     | 8        | 41459.0000 | 37112.225 | 41459.000 | 44385. | 4.1778 | 2.000000 | NO          | 9.839921  | 
10    | 9        | 41459.0000 | 36847.936 | 41459.000 | 44385. | 4.0188 | 2.000000 | NO          | 9.892225  | 
11    | 10       | 41459.0000 | 36425.719 | 41547.000 | 44385. | 3.8857 | 2.000000 | NO          | 9.944768  | 
12    | 11       | 41459.0000 | 36030.635 | 41459.000 | 44385. | 4.5283 | 2.000000 | NO          | 10.001888 | 
13    | 12       | 41459.0000 | 35950.999 | 41459.000 | 44385. | 5.5083 | 2.000000 | NO          | 10.074999 | 
14    | 13       | 41459.0000 | 35822.105 | 41547.000 | 44385. | 5.6276 | 2.000000 | NO          | 10.127286 | 
15    | 14       | 41459.0000 | 35245.418 | 41459.000 | 44385. | 5.6909 | 2.000000 | NO          | 10.179069 | 
16    | 15       | 41459.0000 | 35204.028 | 41459.000 | 44385. | 5.8599 | 2.000000 | NO          | 10.231258 | 
