Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 277.000000 | 277.00000 | 277.00000 | 3600.0 | 0.0000 | 2.000000 | NO          | 0.310697  | 
2     | 1        | 277.000000 | -66.12650 | 593.00000 | 1475.0 | 1.6123 | 2.000000 | NO          | 0.334346  | 
3     | 2        | 277.000000 | 9.566283  | 860.00000 | 1475.0 | 0.5443 | 2.000000 | NO          | 0.350982  | 
4     | 3        | 277.000000 | 86.348904 | 1001.0000 | 1475.0 | 0.4147 | 2.000000 | NO          | 0.378328  | 
5     | 4        | 277.000000 | 117.03747 | 1105.0000 | 1475.0 | 0.4840 | 2.000000 | NO          | 0.389807  | 
6     | 5        | 277.000000 | 146.15658 | 1231.0000 | 1475.0 | 0.4097 | 2.000000 | NO          | 0.391064  | 
7     | 6        | 277.000000 | 136.60631 | 1045.0000 | 1475.0 | 0.9154 | 2.000000 | NO          | 0.392329  | 
8     | 7        | 277.000000 | 68.383638 | 1149.0000 | 1475.0 | 0.8929 | 2.000000 | NO          | 0.393527  | 
9     | 8        | 277.000000 | 96.388944 | 1368.0000 | 1475.0 | 0.9171 | 2.000000 | NO          | 0.394783  | 
10    | 9        | 277.000000 | 33.289193 | 1053.0000 | 1475.0 | 1.1900 | 2.000000 | NO          | 0.396022  | 
11    | 10       | 277.000000 | -71.31442 | 1195.0000 | 1475.0 | 1.7583 | 2.000000 | NO          | 0.397527  | 
12    | 11       | 277.000000 | -89.91443 | 1377.0000 | 1475.0 | 1.1305 | 2.000000 | NO          | 0.399294  | 
13    | 12       | 277.000000 | -154.6649 | 1041.0000 | 1475.0 | 1.4472 | 2.000000 | NO          | 0.401348  | 
14    | 13       | 277.000000 | -86.75739 | 1236.0000 | 1475.0 | 1.6592 | 2.000000 | NO          | 0.403381  | 
15    | 14       | 277.000000 | -147.5718 | 1176.0000 | 1475.0 | 1.7895 | 2.000000 | NO          | 0.405079  | 
