Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 0.000000   | 0.000000  | 0.000000  | 40.000 | 0.0000 | 2.000000 | NO          | 0.031183  | 
2     | 0        | 0.187710   | 0.187710  | 0.000000  | 40.000 | 0.0004 | 2.000000 | NO          | 0.032265  | 
3     | 0        | 0.253318   | 0.253318  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.033439  | 
4     | 0        | 0.359032   | 0.359032  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.034764  | 
5     | 0        | 0.464390   | 0.464390  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.036411  | 
6     | 0        | 0.515084   | 0.515084  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.037962  | 
7     | 0        | 0.639378   | 0.639378  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.039686  | 
8     | 0        | 0.715705   | 0.715705  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.041692  | 
9     | 0        | 0.807302   | 0.807302  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.043015  | 
10    | 0        | 0.914634   | 0.914634  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.044740  | 
11    | 0        | 1.003267   | 1.003267  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.045806  | 
12    | 0        | 1.100510   | 1.100510  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.046839  | 
13    | 0        | 1.172496   | 1.172496  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.047872  | 
14    | 0        | 1.271964   | 1.271964  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.050063  | 
15    | 0        | 1.367192   | 1.367192  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.052319  | 
16    | 0        | 1.461285   | 1.461285  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.054264  | 
17    | 0        | 1.545022   | 1.545022  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.055999  | 
18    | 0        | 1.630900   | 1.630900  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.058033  | 
19    | 0        | 1.725596   | 1.725596  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.059641  | 
20    | 0        | 1.828681   | 1.828681  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.060721  | 
21    | 0        | 1.911158   | 1.911158  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.061753  | 
22    | 0        | 1.962666   | 1.962666  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.062771  | 
23    | 0        | 2.068230   | 2.068230  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.063836  | 
24    | 0        | 2.170300   | 2.170300  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.064826  | 
25    | 0        | 2.263849   | 2.263849  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.065985  | 
26    | 0        | 2.349552   | 2.349552  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.067605  | 
27    | 0        | 2.394493   | 2.394493  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.069228  | 
28    | 0        | 2.515430   | 2.515430  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.070598  | 
29    | 0        | 2.597240   | 2.597240  | 0.000000  | 40.000 | 0.0005 | 2.000000 | NO          | 0.071720  | 
30    | 0        | 2.692706   | 2.692706  | 0.000000  | 15.000 | 0.0005 | 2.000000 | NO          | 0.073495  | 
31    | 0        | 2.727708   | 2.727708  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.074506  | 
32    | 0        | 2.758008   | 2.758008  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.075528  | 
33    | 0        | 2.790215   | 2.790215  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.076580  | 
34    | 0        | 2.822894   | 2.822894  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.077566  | 
35    | 0        | 2.850594   | 2.850594  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.078498  | 
36    | 0        | 2.877927   | 2.877927  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.079533  | 
37    | 0        | 2.910636   | 2.910636  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.080572  | 
38    | 0        | 2.937656   | 2.937656  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.082029  | 
39    | 0        | 2.966777   | 2.966777  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.083465  | 
40    | 0        | 2.997077   | 2.997077  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.084624  | 
41    | 0        | 3.023122   | 3.023122  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.085869  | 
42    | 0        | 3.042276   | 3.042276  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.087148  | 
43    | 0        | 3.074239   | 3.074239  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.088644  | 
44    | 0        | 3.102597   | 3.102597  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.089710  | 
45    | 0        | 3.127581   | 3.127581  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.090744  | 
46    | 0        | 3.156026   | 3.156026  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.091789  | 
47    | 0        | 3.188665   | 3.188665  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.092795  | 
48    | 0        | 3.218790   | 3.218790  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.093791  | 
49    | 0        | 3.238733   | 3.238733  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.094748  | 
50    | 0        | 3.266491   | 3.266491  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.095666  | 
51    | 0        | 3.298373   | 3.298373  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.096578  | 
52    | 0        | 3.323442   | 3.323442  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.097500  | 
53    | 0        | 3.353539   | 3.353539  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.098400  | 
54    | 0        | 3.369609   | 3.369609  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.099294  | 
55    | 0        | 3.401794   | 3.401794  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.100196  | 
56    | 0        | 3.432032   | 3.432032  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.101060  | 
57    | 0        | 3.449886   | 3.449886  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.101965  | 
58    | 0        | 3.483681   | 3.483681  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.102957  | 
59    | 0        | 3.512772   | 3.512772  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.103911  | 
60    | 0        | 3.537965   | 3.537965  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.105550  | 
61    | 0        | 3.560790   | 3.560790  | 0.000000  | 15.000 | 0.0001 | 2.000000 | NO          | 0.106565  | 
