index;source;destination;slots;max_length
1;3;2;4;1500
2;4;8;6;600
3;2;9;5;1500
4;7;1;3;3000
5;5;7;3;3000
6;7;3;4;1500
7;5;4;3;3000
8;4;5;6;600
9;3;7;3;3000
10;2;3;5;1500
11;8;2;5;1500
12;1;4;6;600
13;5;3;4;1500
14;1;9;3;3000
15;8;2;4;1500
16;5;1;6;600
17;8;5;3;3000
18;8;4;4;1500
19;4;6;4;1500
20;3;6;6;600
21;4;3;3;3000
22;2;6;3;3000
23;8;1;6;600
24;2;7;3;3000
25;3;9;4;1500
26;9;3;3;3000
27;5;9;4;1500
28;5;9;4;1500
29;7;8;6;600
30;7;4;4;1500
31;8;9;4;1500
32;2;4;5;1500
33;3;9;5;1500
34;8;7;3;3000
35;9;3;4;1500
36;1;7;6;600
37;1;8;5;1500
38;7;2;4;1500
39;6;4;6;600
40;2;7;4;1500
41;3;5;3;3000
42;4;5;6;600
43;4;8;4;1500
44;7;4;4;1500
45;8;3;5;1500
46;6;1;6;600
47;5;2;6;600
48;2;3;6;600
49;2;6;4;1500
50;2;4;5;1500
51;4;2;6;600
52;8;9;6;600
53;1;9;6;600
54;3;1;5;1500
55;6;1;5;1500
56;8;5;3;3000
57;3;1;5;1500
58;5;2;4;1500
59;3;5;6;600
60;4;6;5;1500
61;6;1;6;600
62;1;2;6;600
63;3;5;3;3000
64;7;4;5;1500
65;3;1;3;3000
66;6;5;6;600
67;4;8;4;1500
68;5;8;5;1500
69;7;3;3;3000
70;7;9;6;600
71;9;3;6;600
72;5;2;5;1500
73;7;4;3;3000
74;5;8;5;1500
75;1;8;5;1500
76;3;4;5;1500
77;9;4;5;1500
78;1;4;5;1500
79;5;8;6;600
80;4;1;3;3000
81;9;3;3;3000
82;2;5;6;600
83;8;3;4;1500
84;9;3;3;3000
85;5;1;6;600
86;1;5;6;600
87;3;7;3;3000
88;7;8;3;3000
89;9;5;5;1500
90;1;7;5;1500
91;1;9;4;1500
92;7;8;6;600
93;8;1;3;3000
94;3;9;3;3000
95;3;2;5;1500
96;1;6;4;1500
97;9;6;3;3000
98;9;4;6;600
99;5;1;6;600
100;3;1;4;1500
101;6;7;4;1500
102;9;6;4;1500
103;4;3;5;1500
104;8;1;3;3000
105;1;4;6;600
106;9;5;4;1500
107;3;4;3;3000
108;1;9;5;1500
109;4;7;3;3000
110;7;6;6;600
111;3;2;3;3000
112;3;9;5;1500
113;3;5;4;1500
114;9;7;4;1500
115;6;7;3;3000
116;7;2;5;1500
117;2;1;6;600
118;3;7;6;600
119;6;9;4;1500
120;7;3;5;1500
121;3;5;3;3000
122;3;5;3;3000
123;6;9;4;1500
124;6;8;4;1500
125;1;6;4;1500
126;1;5;5;1500
127;3;2;3;3000
128;6;9;5;1500
129;4;1;6;600
130;4;7;5;1500
131;4;2;3;3000
132;8;7;4;1500
133;3;5;3;3000
134;6;5;3;3000
135;3;6;6;600
136;5;9;5;1500
137;8;2;4;1500
138;9;3;6;600
139;2;5;4;1500
140;4;5;6;600
141;5;3;3;3000
142;7;2;6;600
143;2;5;3;3000
144;7;9;6;600
145;5;4;4;1500
146;3;5;3;3000
147;3;1;3;3000
148;7;2;5;1500
149;7;8;6;600
150;8;7;5;1500
151;8;1;3;3000
152;8;1;3;3000
153;2;4;6;600
154;2;3;6;600
155;3;4;3;3000
156;4;2;6;600
157;2;6;5;1500
158;2;3;5;1500
159;9;3;3;3000
160;3;1;6;600
161;3;1;3;3000
162;7;3;6;600
163;3;1;4;1500
164;7;3;3;3000
165;9;5;4;1500
166;4;1;3;3000
167;8;9;5;1500
168;2;9;3;3000
169;2;9;5;1500
170;7;3;6;600
171;5;9;6;600
172;8;3;6;600
173;4;9;4;1500
174;5;8;3;3000
175;1;7;5;1500
176;6;2;4;1500
177;4;2;5;1500
178;7;2;6;600
179;6;4;3;3000
180;1;8;5;1500
181;3;8;3;3000
182;4;3;5;1500
183;8;3;5;1500
184;7;6;6;600
185;1;3;6;600
186;1;8;6;600
187;3;1;5;1500
188;5;3;6;600
189;1;6;3;3000
190;3;9;6;600
191;1;3;3;3000
192;9;3;5;1500
193;6;5;5;1500
194;3;8;3;3000
195;4;2;4;1500
196;9;1;3;3000
197;5;7;4;1500
198;4;9;6;600
199;1;2;3;3000
200;5;1;6;600
201;9;5;6;600
202;6;1;5;1500
203;2;6;5;1500
204;4;7;6;600
205;2;1;4;1500
206;2;9;4;1500
207;9;7;3;3000
208;2;1;4;1500
209;7;9;3;3000
210;3;9;5;1500
211;8;7;3;3000
212;3;7;6;600
213;9;6;5;1500
214;4;8;3;3000
215;3;8;5;1500
216;4;3;3;3000
217;9;3;6;600
218;4;3;4;1500
219;6;3;6;600
220;1;2;5;1500
221;4;6;3;3000
222;1;7;4;1500
223;4;3;5;1500
224;9;6;6;600
225;4;2;3;3000
226;4;3;5;1500
227;3;2;3;3000
228;4;1;5;1500
229;3;1;4;1500
230;9;3;6;600
231;2;6;3;3000
232;2;6;4;1500
233;1;3;5;1500
234;1;5;6;600
235;6;2;5;1500
236;2;4;5;1500
237;4;3;6;600
238;9;1;3;3000
239;5;9;4;1500
240;8;2;6;600
241;4;6;5;1500
242;2;6;5;1500
243;6;1;3;3000
244;8;1;3;3000
245;7;1;6;600
246;3;9;4;1500
247;1;9;5;1500
248;8;7;4;1500
249;8;3;3;3000
250;6;5;6;600
251;9;4;5;1500
252;3;6;5;1500
253;5;2;5;1500
254;8;4;4;1500
255;6;4;3;3000
256;2;4;3;3000
257;7;4;5;1500
258;7;9;6;600
259;8;2;6;600
260;1;8;4;1500
261;4;2;5;1500
262;5;6;6;600
263;8;9;4;1500
264;3;4;3;3000
265;1;3;3;3000
266;6;8;4;1500
267;3;6;4;1500
268;8;9;6;600
269;3;9;6;600
270;9;3;6;600
271;6;5;6;600
272;5;8;3;3000
273;4;6;4;1500
274;6;3;6;600
275;8;4;3;3000
276;3;6;3;3000
277;6;2;5;1500
278;7;1;4;1500
279;9;8;4;1500
