index;source;destination;slots;max_length
1;8;1;5;1500
2;6;4;6;600
3;9;8;4;1500
4;4;7;5;1500
5;3;2;5;1500
6;8;3;4;1500
7;2;9;5;1500
8;8;6;6;600
9;6;8;4;1500
10;2;9;3;3000
11;3;6;4;1500
12;5;9;5;1500
13;2;4;4;1500
14;4;2;3;3000
15;7;2;6;600
16;8;2;5;1500
17;6;9;6;600
18;8;9;3;3000
19;1;5;3;3000
20;5;8;4;1500
21;7;4;5;1500
22;4;7;3;3000
23;9;8;4;1500
24;4;6;4;1500
25;7;1;5;1500
26;9;3;3;3000
27;1;4;5;1500
28;3;9;6;600
29;1;9;3;3000
30;3;1;5;1500
31;7;1;3;3000
32;5;6;4;1500
33;3;1;4;1500
34;8;1;3;3000
35;4;5;3;3000
36;2;3;3;3000
37;7;2;6;600
38;9;1;6;600
39;7;9;6;600
40;5;8;4;1500
41;1;4;5;1500
42;4;5;3;3000
43;9;1;4;1500
44;3;9;4;1500
45;3;4;4;1500
46;1;6;5;1500
47;1;3;6;600
48;1;4;6;600
49;5;1;6;600
50;3;6;5;1500
51;2;9;4;1500
52;7;2;6;600
53;4;6;6;600
54;7;4;3;3000
55;9;5;4;1500
56;7;9;3;3000
57;5;9;6;600
58;3;6;5;1500
59;1;6;6;600
60;8;1;5;1500
61;1;7;5;1500
62;4;6;4;1500
63;1;3;4;1500
64;8;3;3;3000
65;7;9;6;600
66;6;2;3;3000
67;5;6;4;1500
68;8;3;4;1500
69;6;3;6;600
70;4;7;3;3000
71;1;2;4;1500
72;5;6;6;600
73;4;2;3;3000
74;3;4;5;1500
75;6;7;6;600
76;1;5;3;3000
77;9;6;5;1500
78;6;2;3;3000
79;5;6;5;1500
80;8;9;4;1500
81;7;4;6;600
82;5;8;4;1500
83;1;2;5;1500
84;6;2;3;3000
85;3;7;5;1500
86;8;6;4;1500
87;3;9;5;1500
88;9;3;4;1500
89;5;2;4;1500
90;9;8;6;600
91;1;4;6;600
92;8;4;3;3000
93;2;5;3;3000
94;5;1;4;1500
95;7;1;4;1500
96;6;9;4;1500
97;6;2;6;600
98;3;2;4;1500
99;7;6;4;1500
100;4;6;3;3000
101;1;9;3;3000
102;7;3;6;600
103;4;7;4;1500
104;9;7;4;1500
105;8;6;5;1500
106;4;5;4;1500
107;1;6;4;1500
108;8;4;3;3000
109;6;3;5;1500
110;4;7;3;3000
111;5;9;4;1500
112;8;7;5;1500
113;6;3;5;1500
114;4;7;6;600
115;3;4;5;1500
116;9;8;3;3000
117;8;7;3;3000
118;8;3;6;600
119;2;1;5;1500
120;9;1;3;3000
121;6;3;4;1500
122;1;6;3;3000
123;5;2;4;1500
124;4;5;3;3000
125;8;7;4;1500
126;8;6;4;1500
127;6;8;6;600
128;3;4;4;1500
