index;source;destination;slots;max_length
1;1;3;3;3000
2;9;8;5;1500
3;8;9;6;600
4;3;5;5;1500
5;1;4;6;600
6;7;3;3;3000
7;4;9;6;600
8;9;3;6;600
9;8;6;6;600
10;5;1;4;1500
11;9;3;5;1500
12;4;2;3;3000
13;4;7;4;1500
14;3;1;6;600
15;5;3;4;1500
16;8;1;3;3000
17;7;3;3;3000
18;7;3;5;1500
19;2;6;6;600
20;8;2;5;1500
21;1;2;3;3000
22;3;8;3;3000
23;1;5;4;1500
24;8;4;4;1500
25;9;7;6;600
26;6;4;6;600
27;5;9;3;3000
28;3;7;4;1500
29;9;7;6;600
30;3;2;6;600
31;3;1;3;3000
32;9;8;4;1500
33;6;5;6;600
34;5;4;5;1500
35;4;9;5;1500
36;8;1;3;3000
37;3;5;6;600
38;3;7;4;1500
39;2;9;4;1500
40;2;4;6;600
41;6;1;5;1500
42;5;9;5;1500
43;7;1;3;3000
44;9;1;5;1500
45;8;9;6;600
46;1;7;3;3000
47;4;5;6;600
48;4;9;6;600
49;5;9;6;600
50;6;2;4;1500
51;7;5;6;600
52;1;7;3;3000
53;3;6;6;600
54;6;9;3;3000
55;2;3;3;3000
56;2;9;4;1500
57;2;8;5;1500
58;6;1;5;1500
59;3;6;4;1500
60;4;1;3;3000
61;1;9;5;1500
62;6;7;5;1500
63;2;1;4;1500
64;8;2;4;1500
65;5;1;4;1500
66;2;5;3;3000
67;4;5;6;600
68;3;2;6;600
69;8;3;4;1500
70;7;4;4;1500
71;6;4;3;3000
72;5;1;6;600
73;3;2;4;1500
74;2;3;6;600
75;5;9;6;600
76;2;9;6;600
77;6;5;6;600
78;3;1;6;600
79;9;3;6;600
80;9;2;3;3000
81;8;7;3;3000
82;4;2;6;600
83;2;5;3;3000
84;4;2;4;1500
85;3;7;4;1500
86;4;9;6;600
87;5;8;6;600
88;4;9;5;1500
89;6;9;6;600
90;3;6;6;600
91;2;8;5;1500
92;5;2;4;1500
93;3;8;5;1500
94;5;8;6;600
95;8;2;5;1500
