index;source;destination;slots;max_length
1;4;1;3;3000
2;8;5;4;1500
3;1;6;3;3000
4;3;6;4;1500
5;1;9;3;3000
6;5;2;6;600
7;5;8;3;3000
8;2;5;4;1500
9;2;7;4;1500
10;7;3;5;1500
11;6;1;4;1500
12;9;8;4;1500
13;9;8;6;600
14;8;6;3;3000
15;6;2;3;3000
16;1;3;5;1500
17;8;2;5;1500
18;8;9;3;3000
19;4;7;6;600
20;8;7;3;3000
21;3;1;4;1500
22;9;7;4;1500
23;1;2;4;1500
24;8;9;5;1500
25;5;7;3;3000
26;2;6;5;1500
27;4;8;5;1500
28;3;9;5;1500
29;4;5;3;3000
30;3;8;5;1500
31;4;7;6;600
32;6;7;3;3000
33;4;8;5;1500
34;4;8;3;3000
35;7;1;3;3000
36;8;2;6;600
37;2;1;5;1500
38;5;3;3;3000
39;1;4;4;1500
40;6;8;4;1500
41;4;3;4;1500
42;6;4;4;1500
43;9;5;3;3000
44;2;7;4;1500
45;7;4;4;1500
46;8;2;4;1500
47;4;6;6;600
48;1;4;6;600
49;3;8;5;1500
50;8;9;4;1500
51;9;4;4;1500
52;1;3;4;1500
53;4;6;4;1500
54;7;4;6;600
55;1;9;3;3000
56;6;4;3;3000
57;2;3;4;1500
58;1;3;3;3000
59;8;5;3;3000
60;6;8;4;1500
61;8;3;6;600
62;2;1;6;600
63;2;7;4;1500
64;5;2;3;3000
65;5;4;3;3000
66;6;8;6;600
67;9;6;3;3000
68;8;5;5;1500
69;3;9;5;1500
70;1;3;4;1500
71;7;1;3;3000
72;3;9;5;1500
73;9;8;3;3000
74;6;4;5;1500
75;6;3;5;1500
76;2;6;3;3000
77;3;5;5;1500
78;4;5;4;1500
79;4;1;4;1500
80;2;5;6;600
81;7;8;4;1500
82;1;7;5;1500
83;3;6;3;3000
84;1;7;5;1500
85;5;8;6;600
86;1;4;3;3000
87;4;8;6;600
88;8;9;5;1500
89;6;4;6;600
90;7;2;5;1500
91;1;2;3;3000
92;1;6;4;1500
93;9;1;5;1500
94;8;7;6;600
95;5;7;6;600
96;2;5;3;3000
97;4;9;3;3000
98;4;3;6;600
99;2;1;3;3000
100;9;2;6;600
101;2;8;3;3000
102;7;2;3;3000
103;5;7;6;600
