index;source;destination;slots;max_length
1;4;6;4;1500
2;9;1;4;1500
3;1;8;6;600
4;9;2;5;1500
5;3;7;3;3000
6;1;3;5;1500
7;8;3;6;600
8;6;1;6;600
9;4;6;6;600
10;4;6;4;1500
11;2;5;4;1500
12;8;5;4;1500
13;6;8;5;1500
14;1;5;3;3000
15;4;7;5;1500
16;8;9;4;1500
17;3;5;6;600
18;6;4;3;3000
19;6;7;6;600
20;5;7;4;1500
21;4;2;4;1500
22;2;8;6;600
23;9;2;4;1500
24;8;6;3;3000
25;5;6;6;600
26;6;2;5;1500
27;3;7;6;600
28;4;3;4;1500
29;9;5;5;1500
30;6;4;5;1500
31;2;1;4;1500
32;1;6;5;1500
33;3;5;5;1500
34;3;7;6;600
35;3;7;5;1500
36;9;7;6;600
37;8;9;3;3000
38;2;4;6;600
39;9;7;5;1500
40;7;2;6;600
41;4;5;4;1500
42;9;6;3;3000
43;4;9;3;3000
44;8;6;6;600
45;2;5;4;1500
46;2;8;3;3000
47;3;4;6;600
48;7;9;3;3000
49;2;3;5;1500
50;8;6;6;600
51;4;3;5;1500
52;8;2;6;600
53;2;4;4;1500
54;8;3;3;3000
55;6;4;6;600
56;6;2;5;1500
57;3;8;3;3000
58;6;3;4;1500
59;4;9;6;600
60;3;6;6;600
61;2;7;4;1500
62;4;6;3;3000
63;8;9;5;1500
64;3;5;6;600
65;4;9;4;1500
66;6;3;3;3000
67;9;7;4;1500
68;9;4;5;1500
69;1;8;3;3000
70;2;5;3;3000
71;8;5;4;1500
72;9;2;5;1500
73;4;1;4;1500
74;6;8;3;3000
75;6;7;3;3000
76;4;7;5;1500
77;5;7;6;600
78;3;2;6;600
79;3;8;4;1500
80;2;6;6;600
81;2;9;4;1500
82;8;2;5;1500
83;6;8;4;1500
84;7;6;3;3000
85;5;8;3;3000
86;2;1;4;1500
87;2;7;6;600
88;2;5;4;1500
89;4;9;3;3000
90;4;9;6;600
91;1;7;6;600
92;6;9;3;3000
93;8;7;4;1500
94;5;1;3;3000
95;6;2;6;600
96;4;1;3;3000
97;5;9;6;600
98;4;5;4;1500
99;7;5;5;1500
100;6;9;3;3000
101;5;4;5;1500
102;2;1;5;1500
103;5;6;4;1500
104;5;7;4;1500
105;5;2;3;3000
106;4;8;3;3000
107;3;1;5;1500
108;2;8;4;1500
109;4;5;3;3000
110;6;2;5;1500
111;8;3;3;3000
112;7;2;4;1500
113;5;1;6;600
114;7;2;5;1500
115;2;5;5;1500
116;6;2;4;1500
117;7;1;5;1500
118;8;2;3;3000
119;3;9;6;600
120;7;3;3;3000
121;7;2;4;1500
122;3;5;4;1500
123;1;6;6;600
124;9;6;4;1500
125;5;9;6;600
126;7;1;6;600
