index;source;destination;slots;max_length
1;6;7;5;1500
2;1;4;3;3000
3;8;6;3;3000
4;9;4;3;3000
5;4;3;6;600
6;6;3;5;1500
7;8;1;4;1500
8;1;5;5;1500
9;8;1;3;3000
10;9;3;4;1500
11;6;7;3;3000
12;9;6;4;1500
13;8;5;4;1500
14;2;4;4;1500
15;3;9;6;600
16;9;2;5;1500
17;7;4;5;1500
18;6;1;3;3000
19;3;4;5;1500
20;3;5;6;600
21;6;7;6;600
22;5;2;3;3000
23;4;6;5;1500
24;9;6;4;1500
25;1;9;5;1500
26;5;4;6;600
27;3;9;5;1500
28;8;6;3;3000
29;1;2;5;1500
30;3;9;4;1500
31;1;5;5;1500
32;2;7;6;600
33;2;6;5;1500
34;9;7;3;3000
35;8;6;4;1500
36;8;6;5;1500
37;4;8;4;1500
38;2;6;5;1500
39;9;1;6;600
40;3;2;5;1500
41;4;6;6;600
42;9;3;3;3000
43;2;7;3;3000
44;8;4;6;600
45;1;8;4;1500
46;3;2;5;1500
47;6;7;6;600
48;6;9;3;3000
49;3;6;4;1500
50;2;8;3;3000
51;9;4;5;1500
52;9;5;3;3000
53;3;6;6;600
54;5;4;5;1500
55;8;9;4;1500
56;1;4;5;1500
57;8;4;6;600
58;9;2;6;600
59;7;4;6;600
60;1;2;6;600
61;6;2;5;1500
62;4;7;4;1500
63;5;1;6;600
64;1;2;5;1500
65;3;7;6;600
66;5;1;6;600
67;6;5;4;1500
68;9;8;3;3000
69;1;3;6;600
70;4;8;6;600
71;6;2;3;3000
72;3;5;6;600
73;4;2;5;1500
74;1;2;5;1500
75;7;5;5;1500
76;5;1;3;3000
77;2;4;5;1500
78;7;5;6;600
79;8;7;5;1500
80;7;3;3;3000
81;9;2;3;3000
82;5;2;4;1500
83;8;6;3;3000
84;2;6;3;3000
85;2;4;4;1500
86;4;1;4;1500
87;6;8;5;1500
88;5;4;5;1500
89;1;6;5;1500
90;4;8;5;1500
91;3;1;6;600
92;6;1;6;600
93;9;6;6;600
94;7;2;6;600
95;6;7;3;3000
96;7;3;5;1500
97;4;9;5;1500
98;6;1;6;600
