index;source;destination;slots;max_length
1;2;3;5;1500
2;8;1;6;600
3;6;3;4;1500
4;4;9;3;3000
5;4;8;6;600
6;2;4;4;1500
7;8;6;4;1500
8;7;9;6;600
9;4;9;6;600
10;9;1;6;600
11;4;2;4;1500
12;4;2;4;1500
13;5;9;6;600
14;6;7;4;1500
15;1;5;3;3000
16;7;4;6;600
17;9;2;5;1500
18;8;7;3;3000
19;1;8;4;1500
20;5;9;4;1500
21;5;9;6;600
22;6;4;4;1500
23;9;4;3;3000
24;2;5;5;1500
25;3;4;5;1500
26;8;7;3;3000
27;7;5;4;1500
28;6;8;4;1500
29;6;3;4;1500
30;2;4;5;1500
31;4;9;4;1500
32;8;3;5;1500
33;7;2;6;600
34;9;8;4;1500
35;2;9;6;600
36;1;4;4;1500
37;1;9;5;1500
38;8;5;5;1500
39;8;3;5;1500
40;7;8;5;1500
41;3;7;5;1500
42;6;7;6;600
43;9;8;5;1500
44;3;2;4;1500
45;7;2;4;1500
46;7;8;4;1500
47;1;7;3;3000
48;9;3;5;1500
49;4;1;4;1500
50;8;7;5;1500
51;7;8;3;3000
52;9;5;3;3000
53;6;2;6;600
54;8;7;3;3000
55;7;6;3;3000
56;7;5;6;600
57;4;9;6;600
58;3;4;6;600
59;3;1;5;1500
60;3;7;6;600
61;4;3;4;1500
62;4;8;3;3000
63;1;8;4;1500
64;9;7;4;1500
65;1;4;3;3000
66;1;3;5;1500
67;8;9;6;600
68;1;2;6;600
69;1;5;6;600
70;4;2;6;600
71;1;4;6;600
72;8;7;6;600
73;1;5;5;1500
74;2;8;6;600
75;4;1;6;600
76;6;4;5;1500
77;5;7;3;3000
78;3;4;5;1500
79;6;7;6;600
80;2;8;6;600
81;6;2;3;3000
82;7;8;3;3000
83;7;1;3;3000
84;3;4;5;1500
85;3;4;6;600
86;3;7;6;600
87;7;4;4;1500
88;8;2;3;3000
89;7;6;3;3000
90;1;8;6;600
91;4;1;5;1500
92;8;4;5;1500
93;7;8;3;3000
94;8;6;5;1500
95;4;9;6;600
96;1;2;4;1500
97;6;7;6;600
98;5;6;5;1500
99;2;3;6;600
100;6;2;5;1500
101;8;3;5;1500
102;2;9;6;600
103;9;3;5;1500
104;4;7;5;1500
105;7;6;4;1500
106;8;9;3;3000
107;7;5;5;1500
108;9;4;6;600
109;3;8;4;1500
110;5;6;5;1500
111;5;3;3;3000
112;3;4;6;600
113;7;1;3;3000
114;2;6;4;1500
