index;source;destination;slots;max_length
1;7;4;5;1500
2;1;2;5;1500
3;4;2;6;600
4;1;8;5;1500
5;5;4;6;600
6;9;8;4;1500
7;4;3;4;1500
8;6;7;4;1500
9;3;8;4;1500
10;3;5;6;600
11;7;6;4;1500
12;6;4;5;1500
13;8;6;5;1500
14;6;7;6;600
15;5;9;5;1500
16;6;3;3;3000
17;5;1;6;600
18;7;9;6;600
19;1;7;5;1500
20;2;4;3;3000
21;1;5;5;1500
22;6;9;4;1500
23;7;6;5;1500
24;2;7;3;3000
25;3;6;3;3000
26;7;5;6;600
27;1;8;3;3000
28;1;2;6;600
29;7;8;6;600
30;4;2;6;600
31;8;7;6;600
32;8;2;3;3000
33;2;3;3;3000
34;1;2;5;1500
35;3;1;3;3000
36;7;6;4;1500
37;9;1;5;1500
38;1;2;6;600
39;2;3;3;3000
40;2;9;4;1500
41;7;3;6;600
42;2;1;6;600
43;5;6;4;1500
44;3;6;5;1500
45;8;6;6;600
46;9;3;6;600
47;7;8;4;1500
48;5;1;6;600
49;3;1;4;1500
50;8;9;5;1500
51;5;4;5;1500
52;3;9;4;1500
53;4;8;5;1500
54;7;2;4;1500
55;2;1;5;1500
56;9;6;6;600
57;5;9;4;1500
58;3;7;6;600
59;6;3;3;3000
60;9;4;5;1500
61;7;4;3;3000
62;2;8;6;600
63;6;9;5;1500
64;6;9;4;1500
65;7;9;3;3000
66;4;5;3;3000
67;6;7;6;600
68;7;9;6;600
69;1;8;5;1500
70;1;2;5;1500
71;5;3;3;3000
72;7;2;5;1500
73;6;5;3;3000
74;9;7;4;1500
75;2;7;3;3000
76;8;4;3;3000
77;2;6;4;1500
78;6;2;3;3000
79;9;3;4;1500
80;9;5;4;1500
81;7;9;3;3000
82;8;7;3;3000
83;5;3;5;1500
84;7;3;5;1500
85;8;2;6;600
86;2;6;4;1500
87;4;6;5;1500
88;8;5;5;1500
89;3;9;3;3000
90;8;6;5;1500
91;6;3;6;600
92;2;5;4;1500
93;8;5;3;3000
94;1;9;6;600
95;6;1;5;1500
96;2;6;4;1500
97;8;7;6;600
98;3;6;5;1500
99;5;1;5;1500
100;8;9;3;3000
101;3;6;5;1500
102;6;2;4;1500
103;6;4;6;600
104;5;1;5;1500
105;8;4;3;3000
106;7;9;3;3000
107;2;4;5;1500
108;6;2;4;1500
109;3;6;3;3000
110;4;9;5;1500
111;3;2;6;600
112;5;4;4;1500
113;4;7;4;1500
114;7;2;4;1500
115;8;1;4;1500
116;7;4;4;1500
117;3;6;3;3000
118;6;4;5;1500
119;1;4;3;3000
120;6;4;5;1500
121;3;4;3;3000
122;1;2;3;3000
123;8;6;3;3000
124;6;2;5;1500
125;6;4;6;600
126;6;2;6;600
127;2;4;6;600
128;6;2;4;1500
129;9;8;3;3000
130;2;4;3;3000
131;2;4;6;600
132;7;8;4;1500
133;9;2;5;1500
134;9;5;3;3000
135;1;2;5;1500
136;7;2;5;1500
137;5;9;6;600
138;5;2;4;1500
139;3;1;5;1500
140;5;3;5;1500
141;4;2;5;1500
142;9;8;6;600
143;7;5;3;3000
144;8;4;6;600
145;1;9;6;600
146;5;6;3;3000
147;1;4;5;1500
148;5;4;6;600
149;3;2;5;1500
150;4;1;4;1500
151;7;5;6;600
152;9;7;5;1500
153;3;7;3;3000
154;6;9;3;3000
155;5;1;3;3000
156;6;9;6;600
157;1;5;6;600
158;3;4;3;3000
159;7;4;5;1500
160;4;2;3;3000
161;3;4;4;1500
162;2;8;4;1500
163;6;3;4;1500
164;7;6;5;1500
165;1;2;5;1500
166;9;7;6;600
167;1;3;6;600
168;7;1;4;1500
169;9;3;4;1500
170;6;8;6;600
171;8;5;3;3000
172;1;3;4;1500
173;7;6;5;1500
174;5;6;6;600
175;2;5;3;3000
176;7;5;3;3000
177;4;1;4;1500
178;9;7;5;1500
179;5;7;3;3000
180;2;3;4;1500
181;6;7;6;600
182;3;5;3;3000
183;7;4;3;3000
184;4;7;5;1500
185;7;5;5;1500
186;7;2;6;600
187;8;1;3;3000
188;5;8;4;1500
189;9;1;5;1500
190;2;7;3;3000
191;3;4;3;3000
192;4;5;3;3000
193;7;6;6;600
194;6;2;5;1500
195;4;9;5;1500
196;9;2;5;1500
197;4;9;6;600
198;7;6;4;1500
199;7;8;5;1500
200;3;8;4;1500
201;6;2;6;600
202;7;4;5;1500
203;8;2;4;1500
204;2;1;5;1500
205;4;7;6;600
206;3;6;4;1500
207;8;9;5;1500
208;1;9;4;1500
209;2;1;6;600
210;7;6;6;600
211;2;1;4;1500
212;6;3;4;1500
213;9;2;3;3000
214;9;3;4;1500
215;4;1;3;3000
216;7;9;4;1500
217;9;8;5;1500
218;2;7;4;1500
219;1;9;3;3000
220;7;8;3;3000
221;5;6;6;600
222;8;5;3;3000
223;6;5;5;1500
224;4;6;6;600
225;6;2;4;1500
226;3;5;4;1500
227;8;5;6;600
228;3;9;6;600
229;8;6;3;3000
230;4;6;5;1500
231;8;3;4;1500
232;8;5;5;1500
233;4;9;5;1500
234;8;6;3;3000
235;6;3;4;1500
236;6;1;4;1500
237;2;4;6;600
238;3;7;5;1500
239;5;8;5;1500
240;8;9;4;1500
241;8;4;4;1500
242;6;4;3;3000
243;5;2;5;1500
244;4;5;4;1500
245;5;7;4;1500
246;2;9;5;1500
247;4;7;3;3000
248;7;9;6;600
249;5;2;5;1500
