index;source;destination;slots;max_length
1;1;9;5;1500
2;2;7;4;1500
3;1;3;5;1500
4;4;9;4;1500
5;1;3;3;3000
6;2;8;4;1500
7;5;3;4;1500
8;6;3;5;1500
9;9;2;4;1500
10;8;9;3;3000
11;8;4;5;1500
12;5;7;3;3000
13;2;4;5;1500
14;4;9;5;1500
15;5;2;5;1500
16;2;7;3;3000
17;9;4;6;600
18;2;9;5;1500
19;2;4;4;1500
20;4;9;4;1500
21;5;8;3;3000
22;5;2;6;600
23;4;9;4;1500
24;4;9;4;1500
25;1;2;4;1500
26;1;8;6;600
27;3;6;5;1500
28;6;8;4;1500
29;5;1;3;3000
30;1;9;6;600
31;1;9;6;600
32;2;4;6;600
33;9;1;5;1500
34;3;9;3;3000
35;4;8;5;1500
36;5;8;4;1500
37;5;1;5;1500
38;7;2;6;600
39;1;5;6;600
40;6;4;3;3000
41;6;2;4;1500
42;3;2;3;3000
43;9;5;4;1500
44;4;3;3;3000
45;7;2;6;600
46;4;6;3;3000
47;3;5;3;3000
48;7;5;5;1500
49;4;3;4;1500
50;4;1;3;3000
51;4;8;4;1500
52;1;2;4;1500
53;3;1;6;600
54;8;4;4;1500
55;2;9;5;1500
56;8;7;6;600
57;3;4;6;600
58;4;9;6;600
59;4;3;3;3000
60;9;7;3;3000
61;8;1;5;1500
62;4;1;3;3000
63;6;4;4;1500
64;5;1;6;600
65;9;7;6;600
66;7;1;3;3000
67;1;4;3;3000
68;7;4;4;1500
69;9;6;6;600
70;2;7;5;1500
71;9;3;4;1500
72;3;7;4;1500
73;9;6;3;3000
74;7;4;4;1500
75;9;2;3;3000
76;1;5;5;1500
77;2;8;6;600
78;2;8;4;1500
79;7;9;5;1500
80;9;6;3;3000
81;3;6;4;1500
82;6;2;6;600
83;1;5;4;1500
84;7;9;5;1500
85;5;8;3;3000
86;6;4;5;1500
87;5;2;4;1500
88;8;9;4;1500
89;4;3;5;1500
90;4;3;3;3000
91;1;7;6;600
92;9;1;3;3000
93;2;9;5;1500
94;1;8;4;1500
95;2;7;5;1500
96;1;6;5;1500
97;6;4;5;1500
98;8;5;6;600
99;3;9;3;3000
100;5;3;6;600
101;2;6;5;1500
102;7;5;6;600
103;3;9;6;600
104;9;5;4;1500
105;2;3;3;3000
106;4;9;4;1500
107;6;7;4;1500
108;3;2;6;600
109;3;2;4;1500
110;7;4;3;3000
111;1;4;3;3000
112;6;4;3;3000
113;8;2;6;600
114;5;3;3;3000
115;6;3;4;1500
116;4;2;5;1500
117;3;6;6;600
118;1;5;4;1500
119;7;6;4;1500
120;2;1;3;3000
121;3;7;4;1500
122;6;5;4;1500
123;6;9;5;1500
124;2;8;5;1500
125;5;3;5;1500
126;7;3;3;3000
127;4;7;4;1500
128;5;3;3;3000
129;4;2;4;1500
130;2;6;4;1500
131;8;5;5;1500
132;4;2;4;1500
133;9;2;3;3000
134;2;5;3;3000
135;4;9;6;600
136;5;8;6;600
137;3;8;5;1500
138;8;2;6;600
139;3;1;3;3000
140;8;6;3;3000
141;8;3;6;600
142;5;9;4;1500
143;4;1;3;3000
144;9;4;3;3000
145;7;5;4;1500
146;3;5;5;1500
147;6;1;4;1500
148;5;2;6;600
149;5;7;3;3000
150;6;8;6;600
151;5;4;5;1500
152;1;8;5;1500
153;5;8;4;1500
154;3;1;3;3000
155;1;3;6;600
156;4;5;4;1500
157;4;3;3;3000
158;7;6;5;1500
159;3;7;5;1500
160;5;6;3;3000
161;4;7;6;600
162;4;5;4;1500
163;1;6;6;600
164;1;6;6;600
165;6;8;3;3000
166;5;7;3;3000
167;8;5;6;600
168;4;1;4;1500
169;1;4;5;1500
170;6;8;4;1500
171;9;7;3;3000
172;2;5;3;3000
173;3;9;5;1500
174;4;5;5;1500
175;6;7;5;1500
176;2;1;3;3000
177;1;4;6;600
178;1;2;3;3000
179;1;2;3;3000
180;1;9;5;1500
181;2;7;4;1500
182;2;5;3;3000
183;6;1;4;1500
184;4;9;5;1500
185;3;9;6;600
186;6;8;3;3000
187;3;7;5;1500
188;1;8;6;600
189;8;3;6;600
190;9;4;3;3000
191;4;2;3;3000
192;4;7;4;1500
193;7;5;6;600
194;1;7;5;1500
195;8;9;5;1500
196;6;4;3;3000
197;1;9;5;1500
198;3;6;3;3000
199;9;7;6;600
200;9;7;5;1500
201;4;8;3;3000
202;3;5;5;1500
203;7;2;6;600
204;8;9;6;600
205;4;9;5;1500
206;6;5;4;1500
207;2;8;4;1500
208;2;6;4;1500
209;7;1;3;3000
210;8;4;5;1500
211;2;6;4;1500
212;5;2;3;3000
213;6;5;4;1500
214;1;7;3;3000
215;3;7;6;600
216;7;5;5;1500
217;1;2;6;600
218;6;9;5;1500
219;2;9;5;1500
220;1;9;6;600
221;7;9;6;600
222;2;7;4;1500
223;7;1;4;1500
224;2;5;6;600
225;6;3;5;1500
226;6;9;5;1500
227;9;3;3;3000
228;6;1;3;3000
229;7;4;6;600
230;3;2;5;1500
231;7;4;4;1500
232;8;1;6;600
233;3;9;3;3000
234;6;2;6;600
235;4;6;5;1500
236;4;9;4;1500
237;9;5;6;600
238;3;6;5;1500
239;1;8;5;1500
240;7;5;3;3000
241;4;6;3;3000
242;9;5;5;1500
243;7;3;6;600
244;8;7;5;1500
245;2;4;5;1500
246;8;4;6;600
247;9;6;3;3000
248;7;3;3;3000
249;9;7;4;1500
250;7;3;5;1500
251;6;1;4;1500
252;9;6;5;1500
253;4;3;3;3000
254;8;3;6;600
255;9;3;5;1500
256;8;6;4;1500
257;5;8;4;1500
258;6;5;4;1500
259;4;9;3;3000
260;7;2;4;1500
261;1;3;6;600
262;6;7;6;600
263;4;7;5;1500
264;7;6;3;3000
265;7;6;6;600
266;3;1;5;1500
267;2;8;5;1500
268;5;6;3;3000
269;6;1;6;600
270;3;1;4;1500
271;3;4;5;1500
272;6;3;3;3000
273;4;1;6;600
274;3;1;5;1500
275;8;9;4;1500
276;4;8;3;3000
277;8;3;4;1500
278;1;7;6;600
279;1;3;6;600
280;4;5;6;600
281;2;5;5;1500
282;5;2;6;600
283;2;8;6;600
284;3;2;3;3000
285;5;9;4;1500
286;4;7;4;1500
287;6;5;3;3000
288;6;3;6;600
