index;source;destination;slots;max_length
1;6;2;3;3000
2;7;3;6;600
3;2;4;6;600
4;8;4;4;1500
5;3;1;5;1500
6;1;4;3;3000
7;7;3;5;1500
8;3;4;5;1500
9;8;3;5;1500
10;6;3;3;3000
11;9;1;4;1500
12;4;7;5;1500
13;1;9;6;600
14;7;6;4;1500
15;8;2;3;3000
16;2;8;4;1500
17;7;8;3;3000
18;9;3;6;600
19;3;5;6;600
20;8;5;3;3000
21;8;7;3;3000
22;3;5;3;3000
23;9;4;3;3000
24;5;2;5;1500
25;9;8;3;3000
26;3;8;6;600
27;4;6;4;1500
28;1;5;4;1500
29;1;6;6;600
30;2;6;5;1500
31;5;6;4;1500
32;6;2;4;1500
33;1;2;4;1500
34;5;7;4;1500
35;8;3;4;1500
36;3;7;3;3000
37;7;2;4;1500
38;7;3;3;3000
39;4;6;6;600
40;7;4;3;3000
41;3;8;4;1500
42;8;1;3;3000
43;9;2;3;3000
44;2;4;4;1500
45;6;3;5;1500
46;1;5;4;1500
47;6;2;6;600
48;3;5;3;3000
49;7;3;5;1500
50;8;7;3;3000
51;5;2;3;3000
52;3;7;6;600
53;8;4;4;1500
54;6;1;5;1500
55;1;8;5;1500
56;4;3;6;600
57;5;8;6;600
58;1;3;3;3000
59;7;3;6;600
60;3;1;6;600
61;8;2;4;1500
62;1;2;5;1500
63;4;6;3;3000
64;9;6;6;600
65;9;3;3;3000
66;2;9;3;3000
67;8;6;3;3000
68;4;5;4;1500
69;2;7;4;1500
70;6;7;4;1500
71;2;5;3;3000
72;1;2;6;600
73;7;5;3;3000
74;5;8;5;1500
75;4;6;4;1500
76;5;8;6;600
77;1;4;4;1500
78;7;3;6;600
79;3;9;6;600
80;1;3;6;600
81;9;7;4;1500
82;8;2;6;600
83;6;5;4;1500
84;4;1;3;3000
85;8;6;4;1500
86;4;8;3;3000
87;3;8;6;600
88;7;9;6;600
89;2;3;3;3000
90;1;8;6;600
91;9;7;6;600
92;1;8;5;1500
93;1;2;4;1500
94;2;1;3;3000
95;2;1;4;1500
96;1;9;4;1500
97;2;7;4;1500
98;5;7;6;600
99;5;6;3;3000
100;1;5;6;600
101;4;7;3;3000
102;9;2;6;600
103;7;2;4;1500
104;6;8;5;1500
105;3;5;4;1500
106;3;6;4;1500
107;1;3;6;600
108;6;2;4;1500
109;9;3;5;1500
110;7;9;5;1500
111;4;5;5;1500
112;5;2;6;600
113;1;4;3;3000
114;9;5;5;1500
115;8;5;6;600
116;3;1;3;3000
117;8;4;5;1500
118;3;1;6;600
119;4;6;4;1500
120;6;3;4;1500
121;7;8;6;600
122;5;9;4;1500
123;6;8;6;600
124;4;2;4;1500
125;6;1;4;1500
126;5;6;5;1500
127;7;6;6;600
128;4;9;3;3000
129;7;3;5;1500
130;8;4;4;1500
131;4;9;4;1500
132;1;6;5;1500
133;8;6;4;1500
134;1;3;4;1500
135;3;7;3;3000
136;8;7;4;1500
137;1;6;4;1500
138;5;3;6;600
139;5;6;5;1500
140;6;8;5;1500
141;1;4;4;1500
142;7;3;3;3000
143;7;4;4;1500
144;9;3;5;1500
145;4;5;6;600
146;3;6;3;3000
147;8;7;5;1500
148;1;7;3;3000
149;8;1;6;600
150;3;2;3;3000
151;5;4;5;1500
152;6;8;6;600
153;5;7;3;3000
154;8;3;6;600
155;7;5;5;1500
156;6;8;4;1500
157;4;3;6;600
158;8;6;3;3000
159;2;5;4;1500
160;7;3;6;600
161;3;1;4;1500
162;6;3;5;1500
163;3;5;6;600
164;3;7;4;1500
165;6;9;4;1500
166;2;8;6;600
167;4;5;5;1500
168;8;4;3;3000
169;6;9;6;600
170;8;9;6;600
171;9;1;3;3000
172;9;1;6;600
173;5;8;5;1500
174;7;2;5;1500
175;5;4;5;1500
176;6;8;4;1500
177;2;8;3;3000
178;9;8;6;600
179;2;1;4;1500
180;7;3;5;1500
181;8;2;6;600
182;7;9;6;600
183;9;1;4;1500
184;1;9;4;1500
185;1;6;5;1500
186;6;9;4;1500
187;6;9;4;1500
188;4;8;3;3000
189;1;8;5;1500
190;6;4;3;3000
191;7;1;3;3000
192;2;8;4;1500
193;6;3;6;600
194;2;9;4;1500
195;5;4;3;3000
196;4;2;6;600
197;6;8;4;1500
198;9;3;6;600
199;3;8;5;1500
200;7;6;6;600
201;6;2;6;600
202;9;3;4;1500
203;7;2;4;1500
204;3;6;5;1500
205;4;5;6;600
206;5;7;5;1500
207;6;7;4;1500
208;2;6;5;1500
209;3;5;4;1500
210;8;3;5;1500
211;8;2;6;600
212;9;5;5;1500
213;9;7;4;1500
214;4;8;4;1500
215;3;8;5;1500
216;5;8;4;1500
217;7;4;4;1500
218;7;1;3;3000
219;3;1;3;3000
220;9;1;6;600
221;2;6;5;1500
222;7;8;3;3000
223;6;8;4;1500
224;2;3;5;1500
225;4;2;3;3000
226;9;4;3;3000
227;2;9;3;3000
228;1;6;6;600
229;2;5;3;3000
230;7;9;4;1500
231;8;7;4;1500
232;3;4;3;3000
233;8;9;4;1500
234;8;3;6;600
235;5;8;4;1500
236;2;9;4;1500
237;1;6;5;1500
238;8;5;4;1500
239;2;5;3;3000
240;6;4;4;1500
241;8;3;3;3000
242;7;3;5;1500
243;5;6;3;3000
244;1;4;5;1500
245;8;7;4;1500
246;4;6;4;1500
247;6;7;3;3000
248;5;6;3;3000
249;9;5;4;1500
250;9;4;3;3000
251;7;4;6;600
252;3;8;4;1500
253;7;8;3;3000
254;4;1;3;3000
255;4;7;5;1500
256;6;1;4;1500
257;1;4;4;1500
258;2;4;6;600
259;6;2;4;1500
260;8;3;3;3000
261;4;3;6;600
262;4;6;3;3000
263;4;7;4;1500
264;2;9;4;1500
265;1;7;3;3000
266;9;2;4;1500
267;9;5;5;1500
268;9;4;3;3000
269;6;8;4;1500
270;6;4;6;600
271;3;5;5;1500
272;2;4;6;600
273;6;1;3;3000
274;1;3;6;600
275;6;4;4;1500
276;6;5;4;1500
277;1;9;3;3000
278;6;4;5;1500
279;6;5;3;3000
280;7;4;3;3000
281;8;3;6;600
282;4;8;5;1500
283;8;7;5;1500
284;6;3;5;1500
285;6;2;6;600
286;5;7;3;3000
287;2;9;6;600
288;5;3;5;1500
289;4;8;3;3000
290;3;5;6;600
291;4;1;5;1500
292;7;3;6;600
293;1;7;6;600
294;5;8;4;1500
295;3;8;6;600
296;4;9;3;3000
297;9;3;5;1500
298;7;8;5;1500
299;9;4;5;1500
300;8;5;6;600
301;2;1;5;1500
302;9;6;3;3000
303;9;1;3;3000
304;9;4;4;1500
305;5;7;6;600
306;8;5;5;1500
307;7;4;4;1500
308;4;1;5;1500
309;4;7;4;1500
310;9;6;5;1500
311;2;8;4;1500
312;2;6;6;600
313;8;6;4;1500
314;6;4;4;1500
315;6;7;6;600
316;4;6;5;1500
317;7;4;6;600
318;4;9;6;600
319;5;8;5;1500
320;2;7;3;3000
321;4;2;5;1500
322;9;5;4;1500
323;2;5;4;1500
324;6;3;4;1500
325;5;7;3;3000
326;6;8;3;3000
327;7;2;4;1500
328;5;8;4;1500
329;5;6;3;3000
330;6;4;4;1500
331;7;6;4;1500
332;1;2;4;1500
333;6;8;4;1500
334;1;7;4;1500
335;4;9;3;3000
336;6;8;3;3000
337;3;8;3;3000
338;6;8;5;1500
339;2;4;4;1500
340;7;6;4;1500
341;8;5;6;600
342;3;5;3;3000
343;1;5;6;600
344;5;8;3;3000
345;8;4;4;1500
346;3;4;6;600
347;6;3;6;600
348;4;7;6;600
349;2;5;3;3000
350;3;2;4;1500
351;3;9;5;1500
352;2;9;3;3000
353;3;6;4;1500
354;8;5;3;3000
355;4;1;4;1500
356;5;4;3;3000
357;7;1;6;600
358;6;9;6;600
359;4;9;6;600
360;9;1;3;3000
361;1;4;6;600
362;6;1;3;3000
363;9;6;6;600
364;1;9;5;1500
365;5;7;3;3000
366;7;4;5;1500
367;4;7;6;600
368;8;7;6;600
369;8;4;4;1500
370;8;9;4;1500
371;5;1;6;600
372;3;5;3;3000
373;4;9;4;1500
374;4;9;4;1500
375;8;5;5;1500
376;2;5;6;600
377;7;3;3;3000
378;7;5;3;3000
379;9;5;6;600
380;2;7;3;3000
381;1;9;4;1500
382;4;1;4;1500
383;7;2;6;600
384;1;3;6;600
385;5;1;5;1500
386;9;4;3;3000
387;7;9;6;600
388;7;5;3;3000
389;4;8;6;600
390;9;3;5;1500
391;3;8;3;3000
392;8;6;5;1500
393;6;9;5;1500
394;8;3;3;3000
395;5;1;6;600
396;9;8;6;600
397;7;1;3;3000
398;1;2;4;1500
399;4;9;6;600
400;5;8;5;1500
401;6;1;6;600
402;3;2;5;1500
403;3;9;5;1500
404;4;2;6;600
405;8;5;4;1500
406;2;4;4;1500
407;8;7;5;1500
408;7;5;4;1500
409;9;2;6;600
410;1;3;3;3000
411;8;5;6;600
412;6;4;4;1500
413;9;6;3;3000
414;7;9;5;1500
415;5;2;4;1500
416;8;7;4;1500
417;5;1;4;1500
418;8;3;5;1500
419;9;7;4;1500
420;2;6;3;3000
421;7;2;5;1500
422;7;3;4;1500
423;7;3;4;1500
424;2;1;5;1500
425;1;5;3;3000
426;2;6;4;1500
427;2;7;6;600
428;2;3;3;3000
429;8;1;4;1500
430;3;6;6;600
431;8;5;4;1500
432;1;3;5;1500
433;2;5;5;1500
434;7;2;6;600
435;4;1;3;3000
436;4;7;4;1500
437;3;8;4;1500
438;7;6;4;1500
439;5;3;3;3000
440;9;8;5;1500
441;2;6;4;1500
442;7;3;6;600
443;1;5;5;1500
444;3;4;3;3000
445;8;9;3;3000
446;6;7;5;1500
447;8;5;5;1500
448;2;1;3;3000
449;9;4;3;3000
450;5;1;6;600
451;7;8;3;3000
452;4;6;6;600
453;4;5;3;3000
454;5;8;3;3000
455;8;5;4;1500
456;2;7;3;3000
457;7;2;3;3000
458;4;3;5;1500
459;1;2;3;3000
460;4;3;6;600
461;5;2;6;600
462;2;3;3;3000
463;5;3;3;3000
464;3;1;4;1500
465;2;1;6;600
466;7;1;4;1500
467;1;2;4;1500
468;3;9;3;3000
469;6;1;4;1500
470;3;5;5;1500
471;9;8;5;1500
472;9;6;5;1500
473;6;4;5;1500
474;7;5;6;600
475;6;1;4;1500
476;9;4;6;600
477;4;6;3;3000
478;4;7;4;1500
479;5;3;5;1500
480;2;7;3;3000
481;1;8;6;600
482;7;9;3;3000
483;6;1;6;600
484;9;1;3;3000
485;2;1;6;600
486;2;1;6;600
487;8;1;6;600
488;5;3;5;1500
489;9;3;6;600
490;4;9;6;600
491;1;5;3;3000
492;3;8;3;3000
493;5;7;3;3000
494;8;2;3;3000
495;6;7;6;600
496;7;6;3;3000
497;7;2;6;600
498;6;7;3;3000
499;9;2;5;1500
500;3;8;4;1500
501;6;4;3;3000
502;2;8;5;1500
503;2;7;3;3000
504;8;2;3;3000
505;3;2;5;1500
506;2;6;4;1500
507;3;4;4;1500
508;4;2;4;1500
509;4;8;5;1500
510;4;2;6;600
511;8;3;3;3000
512;8;7;3;3000
513;9;8;6;600
514;4;1;6;600
515;3;6;3;3000
516;6;5;5;1500
517;3;2;3;3000
518;6;3;5;1500
519;9;4;5;1500
520;4;5;6;600
521;3;7;3;3000
522;2;4;6;600
523;3;8;5;1500
524;6;3;3;3000
525;8;6;6;600
526;4;1;4;1500
527;1;8;3;3000
528;5;9;6;600
529;6;1;6;600
530;3;6;5;1500
531;6;3;3;3000
532;8;7;6;600
533;7;1;6;600
534;7;8;6;600
535;5;6;6;600
536;4;9;4;1500
537;5;1;6;600
538;7;6;3;3000
539;8;6;6;600
540;5;3;3;3000
541;9;1;3;3000
542;1;6;4;1500
543;1;7;3;3000
544;8;6;3;3000
545;3;4;4;1500
546;7;3;4;1500
547;8;1;5;1500
548;1;5;6;600
549;9;8;4;1500
550;5;6;4;1500
551;6;7;6;600
552;7;2;6;600
553;4;9;6;600
554;2;6;4;1500
555;7;3;6;600
556;6;3;5;1500
557;2;4;5;1500
558;3;2;3;3000
559;1;5;4;1500
560;6;8;4;1500
561;2;9;4;1500
562;4;9;6;600
563;9;7;5;1500
564;8;3;3;3000
565;4;5;6;600
566;5;4;6;600
567;4;7;6;600
568;7;1;5;1500
569;7;8;4;1500
570;1;8;5;1500
571;1;9;6;600
572;8;3;4;1500
573;7;9;3;3000
574;2;3;5;1500
575;2;8;5;1500
576;6;1;6;600
577;4;2;6;600
578;6;8;3;3000
579;4;2;5;1500
580;6;8;3;3000
581;6;4;5;1500
582;3;4;3;3000
583;5;6;3;3000
584;8;6;4;1500
585;8;2;4;1500
586;7;3;6;600
587;1;4;4;1500
588;8;9;4;1500
589;3;1;6;600
590;4;5;5;1500
591;1;2;3;3000
592;5;6;6;600
593;1;3;4;1500
594;4;1;3;3000
595;1;3;5;1500
596;3;7;6;600
597;9;1;4;1500
598;2;6;6;600
599;8;3;6;600
600;4;5;4;1500
601;8;3;6;600
602;7;9;3;3000
603;7;1;5;1500
604;1;4;5;1500
605;4;1;3;3000
606;1;3;4;1500
607;8;4;6;600
608;2;6;3;3000
609;1;9;4;1500
610;6;9;6;600
611;4;5;3;3000
612;4;8;5;1500
613;9;1;6;600
614;7;1;4;1500
615;3;8;5;1500
616;9;3;3;3000
617;6;8;4;1500
618;7;9;6;600
619;2;1;6;600
620;9;8;4;1500
621;4;2;4;1500
622;4;3;4;1500
623;8;9;3;3000
624;4;1;3;3000
625;4;7;4;1500
626;4;6;5;1500
627;8;3;3;3000
628;4;1;5;1500
629;8;3;4;1500
630;3;6;3;3000
631;7;2;3;3000
632;7;6;6;600
633;7;6;5;1500
634;5;6;6;600
635;2;1;4;1500
636;2;6;6;600
637;8;2;3;3000
638;4;5;4;1500
639;3;4;6;600
640;2;5;5;1500
641;7;2;5;1500
642;8;7;4;1500
643;1;4;3;3000
644;9;7;3;3000
645;5;9;5;1500
646;2;1;4;1500
647;8;2;5;1500
648;2;7;6;600
649;3;8;6;600
650;9;4;4;1500
651;9;7;5;1500
652;5;3;3;3000
653;3;7;3;3000
654;3;5;4;1500
655;7;1;5;1500
656;2;5;5;1500
657;3;5;4;1500
658;3;1;4;1500
659;7;3;4;1500
660;9;3;5;1500
661;4;8;3;3000
662;2;1;4;1500
663;9;7;4;1500
664;5;2;4;1500
665;8;1;6;600
666;7;1;6;600
667;9;8;3;3000
668;2;5;4;1500
669;9;1;4;1500
670;5;4;3;3000
671;1;8;6;600
672;2;1;5;1500
673;1;7;4;1500
674;5;8;4;1500
675;6;7;6;600
676;1;5;5;1500
677;6;8;6;600
678;5;6;6;600
679;7;8;6;600
680;7;8;4;1500
681;9;6;6;600
682;5;6;3;3000
683;1;5;4;1500
684;2;9;6;600
685;2;9;6;600
686;7;9;4;1500
687;3;7;3;3000
688;3;7;4;1500
689;8;3;4;1500
690;4;7;5;1500
691;7;2;4;1500
692;6;8;6;600
693;6;9;6;600
694;5;2;3;3000
695;6;7;6;600
696;2;7;5;1500
697;7;9;6;600
698;4;9;5;1500
699;2;9;6;600
700;5;8;4;1500
701;3;4;5;1500
702;6;4;6;600
703;1;5;5;1500
704;6;4;6;600
705;4;3;6;600
706;6;7;5;1500
707;1;3;3;3000
708;6;4;5;1500
709;3;1;6;600
710;6;2;6;600
711;4;5;3;3000
712;7;8;6;600
713;9;5;6;600
714;2;7;6;600
715;9;2;3;3000
716;6;2;4;1500
717;9;7;5;1500
718;3;8;3;3000
719;2;5;5;1500
720;7;1;3;3000
721;5;6;6;600
722;3;7;6;600
723;3;5;5;1500
724;7;3;6;600
725;5;8;4;1500
726;2;5;3;3000
727;9;3;3;3000
728;8;9;3;3000
729;7;1;6;600
730;6;9;3;3000
731;9;3;5;1500
732;6;9;3;3000
733;1;3;4;1500
734;4;6;5;1500
735;2;9;4;1500
736;7;4;4;1500
737;1;5;4;1500
738;4;9;4;1500
739;5;2;5;1500
740;9;4;5;1500
741;5;4;6;600
742;3;2;3;3000
743;4;7;3;3000
744;8;5;4;1500
745;8;6;4;1500
746;6;2;5;1500
747;4;5;5;1500
748;8;9;4;1500
749;4;3;6;600
750;1;3;5;1500
751;7;9;6;600
752;4;5;3;3000
753;6;7;4;1500
754;6;4;3;3000
755;1;7;4;1500
756;7;9;4;1500
757;7;5;4;1500
758;7;1;3;3000
759;2;6;4;1500
760;4;1;4;1500
761;2;1;6;600
762;6;4;5;1500
763;8;7;3;3000
764;8;4;3;3000
765;9;7;4;1500
766;5;7;3;3000
767;3;5;5;1500
768;8;3;4;1500
769;4;2;6;600
770;8;9;4;1500
771;1;6;3;3000
772;2;4;5;1500
773;4;2;3;3000
774;1;2;4;1500
775;2;4;4;1500
776;1;5;4;1500
777;2;1;5;1500
778;3;9;6;600
779;8;4;3;3000
780;9;3;4;1500
781;3;9;5;1500
782;4;6;3;3000
783;8;5;3;3000
784;1;4;6;600
785;4;9;5;1500
786;6;4;6;600
787;7;6;5;1500
788;1;3;6;600
789;8;3;5;1500
790;6;3;3;3000
791;8;2;3;3000
792;4;9;4;1500
793;8;7;4;1500
794;5;8;4;1500
795;5;7;3;3000
796;2;5;4;1500
797;2;7;5;1500
798;7;6;4;1500
799;7;9;4;1500
800;3;5;5;1500
801;5;2;6;600
802;7;2;4;1500
803;5;2;5;1500
804;6;5;4;1500
805;8;6;6;600
806;3;6;5;1500
807;6;7;6;600
808;6;2;4;1500
809;3;8;6;600
810;6;1;5;1500
811;2;6;4;1500
812;2;7;5;1500
813;4;7;5;1500
814;6;9;4;1500
815;4;9;4;1500
816;1;7;5;1500
817;7;8;5;1500
818;5;9;6;600
819;2;5;3;3000
820;6;7;4;1500
821;5;7;5;1500
822;5;9;3;3000
823;7;9;3;3000
824;6;3;3;3000
825;1;9;5;1500
826;5;4;4;1500
827;9;1;5;1500
828;3;7;5;1500
829;3;6;5;1500
830;1;2;5;1500
831;2;4;4;1500
832;6;2;4;1500
833;2;1;3;3000
834;6;7;4;1500
835;1;2;4;1500
836;8;9;4;1500
837;4;5;3;3000
838;5;3;5;1500
839;9;1;5;1500
840;5;9;6;600
841;7;9;3;3000
842;3;1;4;1500
843;4;8;6;600
844;7;1;3;3000
845;3;4;3;3000
846;2;7;6;600
847;4;7;6;600
848;2;8;3;3000
849;1;7;6;600
850;6;3;6;600
851;6;7;4;1500
