index;source;destination;slots;max_length
1;9;5;4;1500
2;7;4;5;1500
3;7;6;6;600
4;8;7;3;3000
5;7;1;5;1500
6;7;8;4;1500
7;7;3;6;600
8;2;9;5;1500
9;4;8;3;3000
10;5;4;4;1500
11;1;5;4;1500
12;4;7;6;600
13;8;7;6;600
14;5;9;3;3000
15;3;6;3;3000
16;1;7;3;3000
17;7;5;4;1500
18;3;8;4;1500
19;4;9;6;600
20;8;2;3;3000
21;7;5;3;3000
22;2;3;4;1500
23;8;6;5;1500
24;7;8;4;1500
25;4;8;5;1500
26;7;1;3;3000
27;4;3;5;1500
28;5;8;5;1500
29;7;2;5;1500
30;1;5;4;1500
31;4;1;5;1500
32;3;6;5;1500
33;4;1;4;1500
34;3;1;3;3000
35;7;8;5;1500
36;5;1;6;600
37;5;8;6;600
38;9;1;5;1500
39;5;7;5;1500
40;5;3;5;1500
41;5;6;3;3000
42;6;4;6;600
43;9;5;6;600
44;9;6;6;600
45;5;9;4;1500
46;1;5;3;3000
47;2;1;3;3000
48;3;8;5;1500
49;9;3;5;1500
50;1;2;5;1500
51;3;5;3;3000
52;6;2;4;1500
53;1;4;5;1500
54;6;4;3;3000
55;2;9;6;600
56;7;2;5;1500
57;7;8;5;1500
58;4;1;5;1500
59;1;6;4;1500
60;7;2;6;600
61;9;3;5;1500
62;6;2;6;600
63;6;9;6;600
64;1;6;4;1500
65;7;8;5;1500
66;6;9;3;3000
67;1;7;5;1500
68;7;8;5;1500
69;6;9;6;600
70;6;7;5;1500
71;6;9;5;1500
72;8;3;5;1500
73;1;3;3;3000
74;1;7;6;600
75;8;2;3;3000
76;1;6;4;1500
77;1;4;6;600
78;8;4;6;600
79;2;7;5;1500
80;7;8;4;1500
81;2;6;5;1500
82;3;2;5;1500
83;3;8;3;3000
84;1;3;5;1500
85;2;1;6;600
86;5;7;4;1500
87;2;6;3;3000
88;6;4;3;3000
89;7;2;4;1500
90;6;7;6;600
91;1;2;4;1500
92;7;9;5;1500
93;5;6;4;1500
94;6;7;3;3000
95;1;3;5;1500
96;1;6;3;3000
97;2;4;6;600
98;7;9;5;1500
99;3;9;4;1500
100;8;6;6;600
101;9;8;5;1500
102;3;1;4;1500
103;3;4;4;1500
104;1;7;6;600
105;3;8;5;1500
106;2;6;4;1500
107;3;4;5;1500
108;4;6;5;1500
109;4;5;6;600
110;5;6;6;600
111;5;6;5;1500
112;9;4;3;3000
113;8;1;3;3000
114;5;2;5;1500
115;2;7;5;1500
116;9;2;6;600
117;6;5;5;1500
118;6;8;6;600
119;3;4;6;600
120;9;3;5;1500
121;3;6;6;600
122;2;7;4;1500
123;1;5;5;1500
124;2;1;5;1500
125;3;2;6;600
126;3;7;6;600
127;3;7;3;3000
128;8;4;3;3000
129;7;3;4;1500
130;8;2;3;3000
131;7;3;3;3000
132;9;8;6;600
133;8;2;6;600
134;4;2;3;3000
135;4;1;5;1500
136;4;9;4;1500
137;8;6;5;1500
138;7;6;5;1500
139;5;3;4;1500
140;2;8;4;1500
141;5;6;3;3000
142;2;3;6;600
143;1;2;3;3000
144;2;4;6;600
145;7;9;4;1500
146;4;7;6;600
147;2;1;5;1500
148;3;8;6;600
149;5;8;6;600
150;4;2;3;3000
151;2;4;3;3000
152;7;8;5;1500
153;9;2;6;600
154;2;7;4;1500
155;1;5;3;3000
156;5;2;6;600
157;4;9;6;600
158;8;3;4;1500
159;9;3;4;1500
160;1;6;6;600
161;4;2;4;1500
162;2;1;4;1500
163;1;6;5;1500
164;2;1;3;3000
165;5;4;6;600
166;4;1;3;3000
167;2;3;5;1500
168;1;8;6;600
169;2;1;6;600
170;8;3;5;1500
171;8;3;3;3000
172;1;7;6;600
173;9;3;5;1500
174;5;2;6;600
175;2;9;5;1500
176;9;4;4;1500
177;2;1;6;600
178;3;2;6;600
179;2;3;4;1500
180;6;1;4;1500
181;4;2;4;1500
182;7;1;3;3000
183;3;9;4;1500
184;1;3;4;1500
185;7;2;5;1500
186;8;5;3;3000
187;5;7;3;3000
188;8;1;6;600
189;9;7;4;1500
190;9;8;5;1500
191;4;1;6;600
192;4;7;6;600
193;9;8;3;3000
194;8;9;4;1500
195;3;9;5;1500
196;5;4;6;600
197;5;6;5;1500
198;7;8;3;3000
199;6;9;5;1500
200;1;4;3;3000
201;3;4;5;1500
202;8;4;4;1500
203;8;3;3;3000
204;9;1;4;1500
205;2;1;5;1500
206;2;6;6;600
207;8;5;5;1500
208;9;6;4;1500
209;2;3;3;3000
210;4;1;3;3000
211;2;9;5;1500
212;9;7;3;3000
213;1;5;5;1500
214;2;4;3;3000
215;5;3;4;1500
216;2;7;5;1500
217;9;4;4;1500
218;3;8;5;1500
219;6;8;4;1500
220;1;2;5;1500
221;3;2;4;1500
222;5;4;5;1500
223;8;5;3;3000
224;1;6;3;3000
225;6;8;4;1500
226;2;8;6;600
227;2;1;6;600
228;8;6;4;1500
229;9;5;5;1500
230;6;2;3;3000
231;1;7;4;1500
232;3;1;4;1500
233;7;6;4;1500
234;2;9;3;3000
235;4;9;4;1500
236;8;4;6;600
237;6;9;6;600
238;2;3;4;1500
239;8;9;4;1500
240;4;6;6;600
241;5;1;4;1500
242;8;6;3;3000
243;2;9;5;1500
244;9;3;3;3000
245;6;9;5;1500
246;9;3;6;600
247;7;9;6;600
248;5;7;4;1500
249;5;8;4;1500
250;4;2;6;600
251;9;5;4;1500
252;5;8;6;600
253;1;9;6;600
254;8;2;4;1500
255;6;5;5;1500
256;5;3;6;600
257;9;2;3;3000
258;7;3;4;1500
259;3;1;5;1500
260;3;4;5;1500
261;4;1;6;600
262;6;8;4;1500
263;2;4;4;1500
264;2;9;4;1500
265;8;3;5;1500
266;2;1;6;600
267;6;5;3;3000
268;7;3;4;1500
269;6;3;4;1500
270;8;2;3;3000
271;1;4;3;3000
272;5;4;5;1500
273;7;1;6;600
274;5;1;5;1500
275;4;7;6;600
276;5;2;5;1500
277;7;5;6;600
278;1;9;5;1500
279;7;6;3;3000
280;2;5;6;600
281;9;5;3;3000
282;9;1;6;600
283;3;5;4;1500
284;7;9;3;3000
285;2;9;4;1500
286;1;4;4;1500
287;7;5;6;600
288;9;6;6;600
289;2;9;3;3000
290;8;6;3;3000
291;7;6;6;600
292;7;9;5;1500
293;3;1;4;1500
294;4;8;5;1500
295;7;4;4;1500
296;1;9;3;3000
297;9;8;6;600
298;8;2;4;1500
299;2;6;4;1500
300;9;1;6;600
301;7;1;3;3000
302;5;6;5;1500
303;6;5;3;3000
304;6;8;4;1500
305;6;8;4;1500
306;6;9;3;3000
307;9;8;6;600
308;2;1;5;1500
309;9;6;5;1500
310;3;6;6;600
311;9;7;4;1500
312;5;4;3;3000
313;6;9;3;3000
314;6;1;5;1500
315;8;7;6;600
316;9;1;3;3000
317;1;2;3;3000
318;5;7;6;600
319;2;8;4;1500
320;9;2;5;1500
321;6;3;3;3000
322;5;8;6;600
323;8;4;3;3000
324;7;9;4;1500
325;7;8;5;1500
326;1;8;6;600
327;6;4;4;1500
328;3;8;6;600
329;8;9;3;3000
330;4;8;4;1500
331;3;1;6;600
332;2;1;3;3000
333;5;4;4;1500
334;5;6;5;1500
335;9;6;3;3000
336;7;3;5;1500
337;5;3;6;600
338;1;5;4;1500
339;6;8;4;1500
340;3;5;4;1500
341;6;7;5;1500
342;6;1;6;600
343;2;8;5;1500
344;4;3;4;1500
345;1;8;6;600
346;7;9;3;3000
347;9;4;6;600
348;3;4;3;3000
349;2;4;5;1500
350;4;8;5;1500
351;1;7;4;1500
352;7;5;6;600
353;6;2;5;1500
354;3;4;5;1500
355;4;6;3;3000
356;3;6;5;1500
357;1;2;6;600
358;2;1;3;3000
359;3;2;3;3000
360;6;8;3;3000
361;2;7;5;1500
362;9;8;3;3000
363;8;6;4;1500
364;6;2;5;1500
365;9;2;6;600
366;7;5;3;3000
367;5;6;4;1500
368;3;6;3;3000
369;1;7;3;3000
370;2;3;3;3000
371;7;8;6;600
372;1;8;6;600
373;3;1;6;600
374;6;5;3;3000
375;8;2;3;3000
376;5;8;6;600
377;1;5;6;600
378;7;2;6;600
379;3;6;4;1500
380;6;4;4;1500
381;7;3;4;1500
382;4;7;6;600
383;7;9;5;1500
384;6;8;4;1500
385;8;2;3;3000
386;2;1;6;600
387;7;2;6;600
388;7;1;6;600
389;1;2;6;600
390;1;6;6;600
391;9;8;4;1500
392;7;9;5;1500
393;2;8;4;1500
394;3;9;5;1500
395;6;4;4;1500
396;6;2;6;600
397;6;7;3;3000
398;1;5;5;1500
399;3;1;6;600
400;6;9;3;3000
401;3;4;6;600
402;4;7;6;600
403;5;3;5;1500
404;7;1;5;1500
405;5;4;6;600
406;9;3;4;1500
407;9;2;3;3000
408;3;9;6;600
409;3;8;6;600
410;8;6;6;600
411;3;6;5;1500
412;4;7;3;3000
413;6;3;5;1500
414;1;6;3;3000
415;6;3;3;3000
416;2;9;4;1500
417;9;6;3;3000
418;5;2;5;1500
419;9;7;4;1500
420;6;5;4;1500
421;9;5;4;1500
422;4;8;5;1500
423;5;3;3;3000
424;4;7;6;600
425;4;1;3;3000
426;8;5;3;3000
427;4;9;4;1500
428;5;1;5;1500
429;3;2;3;3000
430;3;9;6;600
431;7;4;6;600
432;3;9;3;3000
433;1;4;3;3000
434;8;2;5;1500
435;6;1;4;1500
436;8;2;6;600
437;9;3;4;1500
438;6;4;3;3000
439;8;5;6;600
440;5;3;3;3000
441;8;1;4;1500
442;3;4;6;600
443;4;6;5;1500
444;2;3;4;1500
445;6;3;5;1500
446;9;1;6;600
447;3;7;3;3000
448;3;4;3;3000
449;6;9;5;1500
450;4;2;3;3000
451;7;1;6;600
452;5;7;6;600
453;7;8;6;600
454;4;6;5;1500
455;9;6;5;1500
456;2;7;3;3000
457;4;8;3;3000
458;6;2;6;600
459;2;4;6;600
460;8;1;5;1500
461;6;4;5;1500
462;1;4;6;600
463;7;2;4;1500
464;7;1;3;3000
465;1;8;5;1500
466;3;1;4;1500
467;6;4;5;1500
468;4;1;5;1500
469;3;7;3;3000
470;1;6;4;1500
471;2;8;6;600
472;1;2;5;1500
473;2;5;5;1500
474;2;4;6;600
475;2;5;3;3000
476;5;1;5;1500
477;9;1;5;1500
478;4;1;5;1500
479;9;1;5;1500
480;7;9;4;1500
481;9;3;3;3000
482;4;5;5;1500
483;9;2;5;1500
484;2;5;4;1500
485;9;3;3;3000
486;8;3;5;1500
487;1;4;5;1500
488;2;8;4;1500
489;8;5;3;3000
490;8;3;6;600
491;7;3;4;1500
492;4;5;4;1500
493;7;5;5;1500
494;5;6;5;1500
495;8;6;5;1500
496;8;7;3;3000
497;4;8;6;600
498;9;7;5;1500
499;2;1;6;600
500;7;9;6;600
501;1;2;3;3000
502;3;4;6;600
503;3;2;5;1500
504;1;3;5;1500
505;3;1;3;3000
506;2;4;4;1500
507;4;5;5;1500
508;8;2;3;3000
509;9;2;6;600
510;3;2;5;1500
511;7;6;6;600
512;5;2;6;600
513;1;4;5;1500
514;4;6;3;3000
515;8;6;6;600
516;6;5;3;3000
517;9;3;5;1500
518;7;3;5;1500
519;7;2;5;1500
520;9;7;5;1500
521;5;6;3;3000
522;5;7;6;600
523;7;9;3;3000
524;5;6;5;1500
525;7;2;3;3000
526;2;1;5;1500
527;5;7;3;3000
528;8;9;5;1500
529;4;8;6;600
530;8;9;3;3000
531;4;3;3;3000
532;7;5;5;1500
533;7;6;4;1500
534;6;5;3;3000
535;7;3;3;3000
536;5;3;3;3000
537;4;9;4;1500
538;1;2;5;1500
539;3;7;6;600
540;3;1;3;3000
541;6;1;3;3000
542;8;9;5;1500
543;9;6;4;1500
544;5;2;5;1500
545;6;1;6;600
546;8;4;5;1500
547;6;3;4;1500
548;9;7;4;1500
549;9;3;4;1500
550;6;4;4;1500
551;5;9;5;1500
552;5;4;5;1500
553;4;7;3;3000
554;6;3;4;1500
555;4;1;3;3000
556;5;4;4;1500
557;1;6;3;3000
558;3;6;5;1500
559;6;7;3;3000
560;6;8;6;600
561;7;6;3;3000
562;1;7;4;1500
563;8;4;4;1500
564;4;7;6;600
565;6;9;5;1500
566;2;6;4;1500
567;7;1;3;3000
568;2;6;4;1500
569;1;8;4;1500
570;3;4;6;600
571;5;3;5;1500
572;8;6;3;3000
573;8;4;5;1500
574;7;2;6;600
575;6;3;5;1500
576;4;8;4;1500
577;8;7;4;1500
578;6;8;6;600
579;8;9;5;1500
580;2;6;4;1500
581;7;9;4;1500
582;5;1;5;1500
583;3;9;3;3000
584;3;5;5;1500
585;9;7;3;3000
586;6;1;4;1500
587;7;9;6;600
588;6;1;6;600
589;1;3;5;1500
590;6;7;4;1500
591;1;5;6;600
592;2;6;4;1500
593;1;4;3;3000
594;8;7;3;3000
595;9;8;6;600
596;4;6;6;600
597;3;4;6;600
598;9;7;3;3000
599;3;9;6;600
600;8;5;6;600
601;9;8;4;1500
602;6;1;4;1500
603;6;1;4;1500
604;7;5;6;600
605;8;2;6;600
606;6;4;6;600
607;8;1;6;600
608;3;4;6;600
609;9;6;3;3000
610;9;4;3;3000
611;4;5;3;3000
612;1;5;5;1500
613;6;8;5;1500
614;9;4;6;600
615;6;4;5;1500
616;8;7;3;3000
617;9;8;3;3000
618;5;3;3;3000
619;9;4;3;3000
620;5;4;5;1500
621;3;6;5;1500
622;3;8;3;3000
623;5;9;3;3000
624;2;9;6;600
625;3;9;6;600
626;6;7;6;600
627;3;4;4;1500
628;7;3;5;1500
629;2;8;3;3000
630;3;4;5;1500
631;1;3;3;3000
632;7;8;4;1500
633;1;2;3;3000
634;2;3;5;1500
635;2;9;4;1500
636;8;3;6;600
637;6;4;5;1500
638;5;4;5;1500
639;1;5;5;1500
640;8;7;5;1500
641;6;1;5;1500
642;3;9;4;1500
643;7;8;4;1500
644;8;4;5;1500
645;3;2;3;3000
646;8;4;4;1500
647;7;3;5;1500
648;4;8;3;3000
649;4;9;5;1500
650;9;7;6;600
651;9;7;5;1500
652;4;1;4;1500
653;5;3;3;3000
654;7;5;3;3000
655;8;7;6;600
656;6;2;4;1500
657;5;9;5;1500
658;1;2;6;600
659;7;4;3;3000
660;7;3;6;600
661;8;6;4;1500
662;1;4;5;1500
663;5;8;6;600
664;9;6;4;1500
665;1;6;5;1500
666;5;1;4;1500
667;3;5;4;1500
668;7;2;5;1500
669;1;7;6;600
670;8;9;5;1500
671;1;4;6;600
672;8;1;4;1500
673;9;6;5;1500
674;7;3;4;1500
675;2;5;3;3000
676;6;3;3;3000
677;6;7;5;1500
678;7;8;4;1500
679;4;9;4;1500
680;1;6;3;3000
681;8;2;5;1500
682;2;8;6;600
683;5;7;6;600
684;1;3;6;600
685;6;8;4;1500
686;2;4;6;600
687;8;2;5;1500
688;8;5;5;1500
689;6;1;4;1500
690;5;9;4;1500
691;4;9;5;1500
692;9;4;3;3000
693;1;5;5;1500
694;6;2;6;600
695;3;7;3;3000
696;5;3;5;1500
697;9;1;6;600
698;8;2;5;1500
699;6;9;6;600
700;7;4;5;1500
701;2;9;3;3000
702;5;6;3;3000
