Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 259.000000 | 259.00000 | 259.00000 | 2281.0 | 0.0000 | 2.000000 | NO          | 0.782497  | 
2     | 0        | 286.070839 | 286.07083 | 554.00000 | 2281.0 | 0.5073 | 2.000000 | NO          | 0.832768  | 
3     | 0        | 369.074849 | 369.07484 | 770.00000 | 2264.0 | 0.3138 | 2.000000 | NO          | 0.873901  | 
4     | 0        | 441.121306 | 441.12130 | 900.00000 | 2237.0 | 0.2628 | 2.000000 | NO          | 0.920637  | 
5     | 0        | 448.285996 | 448.28599 | 1124.0000 | 2237.0 | 0.6550 | 2.000000 | NO          | 0.967229  | 
6     | 0        | 475.536542 | 475.53654 | 1176.0000 | 2237.0 | 0.5972 | 2.000000 | NO          | 0.992440  | 
7     | 0        | 532.095271 | 532.09527 | 1263.0000 | 2237.0 | 0.4263 | 2.000000 | NO          | 1.017189  | 
8     | 0        | 589.716343 | 589.71634 | 1184.0000 | 2237.0 | 0.5743 | 2.000000 | NO          | 1.042030  | 
9     | 1        | 589.716343 | 524.25309 | 1121.0000 | 2237.0 | 0.6988 | 2.000000 | NO          | 1.066873  | 
10    | 2        | 589.716343 | 530.65058 | 1337.0000 | 2237.0 | 0.5988 | 2.000000 | NO          | 1.091677  | 
11    | 3        | 589.716343 | 584.57085 | 1496.0000 | 2237.0 | 0.5349 | 2.000000 | NO          | 1.116584  | 
12    | 4        | 589.716343 | 457.58536 | 1272.0000 | 2237.0 | 0.9724 | 2.000000 | NO          | 1.142707  | 
13    | 5        | 589.716343 | 530.22403 | 1550.0000 | 2237.0 | 0.5781 | 2.000000 | NO          | 1.172383  | 
14    | 6        | 589.716343 | 304.75416 | 1509.0000 | 2237.0 | 0.8216 | 2.000000 | NO          | 1.197310  | 
15    | 7        | 589.716343 | 520.03149 | 1668.0000 | 2237.0 | 0.4317 | 2.000000 | NO          | 1.222702  | 
16    | 8        | 589.716343 | 393.64415 | 1195.0000 | 2237.0 | 0.9253 | 2.000000 | NO          | 1.247776  | 
17    | 9        | 589.716343 | 487.22918 | 1548.0000 | 2237.0 | 0.3989 | 2.000000 | NO          | 1.272954  | 
18    | 10       | 589.716343 | 286.19262 | 1476.0000 | 2237.0 | 0.9081 | 2.000000 | NO          | 1.298104  | 
19    | 11       | 589.716343 | 250.29461 | 1433.0000 | 2237.0 | 0.6761 | 2.000000 | NO          | 1.323234  | 
20    | 12       | 589.716343 | 379.64577 | 1354.0000 | 2237.0 | 0.5525 | 2.000000 | NO          | 1.348196  | 
21    | 13       | 589.716343 | 294.62038 | 1458.0000 | 2237.0 | 0.6905 | 2.000000 | NO          | 1.373241  | 
22    | 14       | 589.716343 | 408.81655 | 1616.0000 | 2237.0 | 0.6817 | 2.000000 | NO          | 1.398475  | 
23    | 15       | 589.716343 | 305.41635 | 1468.0000 | 2237.0 | 0.6681 | 2.000000 | NO          | 1.423725  | 
24    | 1        | 589.716343 | 349.56553 | 1634.0000 | 2237.0 | 0.4366 | 1.000000 | NO          | 1.448853  | 
25    | 2        | 589.716343 | 435.66039 | 1806.0000 | 2237.0 | 0.2733 | 1.000000 | NO          | 1.474064  | 
26    | 3        | 589.716343 | 414.07836 | 1784.0000 | 2237.0 | 0.3749 | 1.000000 | NO          | 1.499156  | 
27    | 4        | 589.716343 | 577.26249 | 1538.0000 | 2237.0 | 0.3421 | 1.000000 | NO          | 1.524292  | 
28    | 0        | 627.278255 | 627.27825 | 1618.0000 | 2237.0 | 0.4278 | 1.000000 | NO          | 1.549510  | 
29    | 0        | 675.302867 | 675.30286 | 1358.0000 | 2237.0 | 0.3111 | 1.000000 | NO          | 1.574745  | 
30    | 0        | 729.841099 | 729.84109 | 1754.0000 | 2150.0 | 0.2181 | 1.000000 | NO          | 1.615967  | 
31    | 1        | 729.841099 | 714.68124 | 1619.0000 | 2150.0 | 0.3016 | 1.000000 | NO          | 1.642929  | 
32    | 0        | 777.893390 | 777.89339 | 1395.0000 | 2150.0 | 0.2777 | 1.000000 | NO          | 1.669410  | 
33    | 0        | 781.436182 | 781.43618 | 1698.0000 | 2150.0 | 0.2539 | 1.000000 | NO          | 1.694609  | 
34    | 0        | 917.771391 | 917.77139 | 1879.0000 | 2150.0 | 0.2342 | 1.000000 | NO          | 1.719952  | 
35    | 1        | 917.771391 | 894.34536 | 1828.0000 | 2150.0 | 0.3565 | 1.000000 | NO          | 1.745153  | 
36    | 0        | 919.316634 | 919.31663 | 1821.0000 | 2150.0 | 0.1839 | 1.000000 | NO          | 1.770294  | 
37    | 0        | 962.622422 | 962.62242 | 1311.0000 | 2150.0 | 0.2215 | 1.000000 | NO          | 1.795541  | 
38    | 0        | 1093.74976 | 1093.7497 | 1074.0000 | 2150.0 | 0.2674 | 1.000000 | NO          | 1.820890  | 
39    | 0        | 1131.82707 | 1131.8270 | 2076.0000 | 2150.0 | 0.1627 | 1.000000 | NO          | 1.846840  | 
40    | 1        | 1131.82707 | 1111.8490 | 1539.0000 | 2150.0 | 0.3012 | 1.000000 | NO          | 1.872148  | 
41    | 2        | 1131.82707 | 1123.1565 | 1539.0000 | 2150.0 | 0.1728 | 1.000000 | NO          | 1.897408  | 
42    | 3        | 1131.82707 | 1125.1678 | 1492.0000 | 2150.0 | 0.2049 | 1.000000 | NO          | 1.922587  | 
43    | 0        | 1153.43923 | 1153.4392 | 1850.0000 | 2150.0 | 0.1774 | 1.000000 | NO          | 1.947765  | 
44    | 1        | 1153.43923 | 1144.9748 | 1701.0000 | 2150.0 | 0.2705 | 1.000000 | NO          | 1.972970  | 
45    | 0        | 1198.84283 | 1198.8428 | 1597.0000 | 2150.0 | 0.1887 | 1.000000 | NO          | 1.998207  | 
46    | 1        | 1198.84283 | 1185.6511 | 1804.0000 | 2150.0 | 0.2288 | 1.000000 | NO          | 2.023351  | 
47    | 2        | 1198.84283 | 1182.4234 | 1812.0000 | 2150.0 | 0.1538 | 1.000000 | NO          | 2.048547  | 
48    | 0        | 1225.48840 | 1225.4884 | 1797.0000 | 2150.0 | 0.1682 | 1.000000 | NO          | 2.073806  | 
49    | 0        | 1235.24957 | 1235.2495 | 1486.0000 | 2150.0 | 0.2644 | 1.000000 | NO          | 2.099056  | 
50    | 0        | 1242.06460 | 1242.0646 | 1435.0000 | 2150.0 | 0.1750 | 1.000000 | NO          | 2.124290  | 
51    | 0        | 1246.26805 | 1246.2680 | 1820.0000 | 2150.0 | 0.1595 | 1.000000 | NO          | 2.149481  | 
52    | 0        | 1293.01318 | 1293.0131 | 1485.0000 | 2150.0 | 0.1684 | 1.000000 | NO          | 2.174683  | 
53    | 1        | 1293.01318 | 1292.1586 | 1299.0000 | 2150.0 | 0.1158 | 1.000000 | NO          | 2.199943  | 
54    | 0        | 1306.20517 | 1306.2051 | 1590.0000 | 2150.0 | 0.1559 | 1.000000 | NO          | 2.225196  | 
55    | 0        | 1306.94807 | 1306.9480 | 2101.0000 | 2150.0 | 0.1361 | 1.000000 | NO          | 2.250556  | 
56    | 1        | 1306.94807 | 1300.3827 | 1405.0000 | 2150.0 | 0.1464 | 1.000000 | NO          | 2.275839  | 
57    | 0        | 1319.51756 | 1319.5175 | 1494.0000 | 2150.0 | 0.1718 | 1.000000 | NO          | 2.301114  | 
58    | 0        | 1334.18204 | 1334.1820 | 1736.0000 | 2150.0 | 0.1482 | 1.000000 | NO          | 2.330336  | 
59    | 1        | 1334.18204 | 1302.2113 | 1673.0000 | 2150.0 | 0.2099 | 1.000000 | NO          | 2.355753  | 
60    | 2        | 1334.18204 | 1308.2725 | 1849.0000 | 2150.0 | 0.1608 | 1.000000 | NO          | 2.397847  | 
61    | 3        | 1334.18204 | 1300.9295 | 1742.0000 | 2150.0 | 0.1552 | 1.000000 | NO          | 2.423154  | 
62    | 4        | 1334.18204 | 1294.6910 | 1481.0000 | 2150.0 | 0.1619 | 1.000000 | NO          | 2.448414  | 
63    | 5        | 1334.18204 | 1286.9121 | 2007.0000 | 2150.0 | 0.1441 | 1.000000 | NO          | 2.473619  | 
64    | 6        | 1334.18204 | 1271.9805 | 1870.0000 | 2150.0 | 0.1423 | 1.000000 | NO          | 2.498814  | 
65    | 7        | 1334.18204 | 1323.5315 | 1429.0000 | 2150.0 | 0.1753 | 1.000000 | NO          | 2.524041  | 
66    | 0        | 1334.30021 | 1334.3002 | 1930.0000 | 2150.0 | 0.1331 | 1.000000 | NO          | 2.549327  | 
67    | 1        | 1334.30021 | 1330.3974 | 1438.0000 | 2150.0 | 0.2243 | 1.000000 | NO          | 2.574599  | 
68    | 2        | 1334.30021 | 1331.5553 | 1597.0000 | 2150.0 | 0.1450 | 1.000000 | NO          | 2.599838  | 
69    | 3        | 1334.30021 | 1311.7838 | 1763.0000 | 2150.0 | 0.1897 | 1.000000 | NO          | 2.625067  | 
70    | 4        | 1334.30021 | 1319.8419 | 1612.0000 | 2150.0 | 0.1395 | 1.000000 | NO          | 2.650251  | 
71    | 5        | 1334.30021 | 1315.1491 | 1490.0000 | 2150.0 | 0.1965 | 1.000000 | NO          | 2.675415  | 
72    | 6        | 1334.30021 | 1316.7094 | 1809.0000 | 2150.0 | 0.1423 | 1.000000 | NO          | 2.700533  | 
73    | 7        | 1334.30021 | 1315.5536 | 1753.0000 | 2150.0 | 0.1246 | 1.000000 | NO          | 2.725669  | 
74    | 8        | 1334.30021 | 1307.5572 | 1579.0000 | 2150.0 | 0.1626 | 1.000000 | NO          | 2.750918  | 
75    | 9        | 1334.30021 | 1303.4983 | 1873.0000 | 2150.0 | 0.1414 | 1.000000 | NO          | 2.776140  | 
76    | 10       | 1334.30021 | 1319.5902 | 1690.0000 | 2150.0 | 0.1597 | 1.000000 | NO          | 2.801524  | 
77    | 11       | 1334.30021 | 1321.9569 | 1896.0000 | 2150.0 | 0.2079 | 1.000000 | NO          | 2.826756  | 
78    | 12       | 1334.30021 | 1312.1693 | 1668.0000 | 2150.0 | 0.1601 | 1.000000 | NO          | 2.851846  | 
79    | 13       | 1334.30021 | 1320.8386 | 1911.0000 | 2150.0 | 0.1573 | 1.000000 | NO          | 2.877040  | 
80    | 0        | 1335.28670 | 1335.2867 | 1368.0000 | 2150.0 | 0.1540 | 1.000000 | NO          | 2.902172  | 
81    | 1        | 1335.28670 | 1331.1161 | 1801.0000 | 2150.0 | 0.1482 | 1.000000 | NO          | 2.927337  | 
82    | 0        | 1339.89682 | 1339.8968 | 2106.0000 | 2150.0 | 0.1573 | 1.000000 | NO          | 2.952553  | 
83    | 0        | 1356.72810 | 1356.7281 | 1602.0000 | 2150.0 | 0.1394 | 1.000000 | NO          | 2.977768  | 
84    | 1        | 1356.72810 | 1346.0288 | 1832.0000 | 2150.0 | 0.1469 | 1.000000 | NO          | 3.003024  | 
85    | 2        | 1356.72810 | 1348.2208 | 1730.0000 | 2150.0 | 0.1510 | 1.000000 | NO          | 3.028173  | 
86    | 3        | 1356.72810 | 1331.2893 | 1727.0000 | 2150.0 | 0.1871 | 1.000000 | NO          | 3.053476  | 
