Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 487.000000 | 487.00000 | 487.00000 | 8132.0 | 0.0000 | 2.000000 | NO          | 3.646925  | 
2     | 1        | 487.000000 | 425.57851 | 1037.0000 | 8132.0 | 0.5995 | 2.000000 | NO          | 3.807924  | 
3     | 0        | 523.637377 | 523.63737 | 1527.0000 | 7999.0 | 0.3349 | 2.000000 | NO          | 3.963701  | 
4     | 0        | 680.057592 | 680.05759 | 2040.0000 | 7802.0 | 0.3553 | 2.000000 | NO          | 4.106994  | 
5     | 0        | 782.084169 | 782.08416 | 2367.0000 | 7802.0 | 0.2872 | 2.000000 | NO          | 4.265850  | 
6     | 0        | 888.985591 | 888.98559 | 2701.0000 | 7802.0 | 0.4358 | 2.000000 | NO          | 4.329447  | 
7     | 0        | 908.734295 | 908.73429 | 2904.0000 | 7802.0 | 0.5638 | 2.000000 | NO          | 4.389877  | 
8     | 0        | 954.861196 | 954.86119 | 3362.0000 | 7802.0 | 0.4865 | 2.000000 | NO          | 4.446976  | 
9     | 0        | 1048.30748 | 1048.3074 | 3581.0000 | 7802.0 | 0.4201 | 2.000000 | NO          | 4.507223  | 
10    | 1        | 1048.30748 | 1034.4676 | 3518.0000 | 7802.0 | 0.4627 | 2.000000 | NO          | 4.564465  | 
11    | 2        | 1048.30748 | 782.52583 | 3503.0000 | 7802.0 | 0.9554 | 2.000000 | NO          | 4.621803  | 
12    | 3        | 1048.30748 | 860.68072 | 4267.0000 | 7802.0 | 0.8162 | 2.000000 | NO          | 4.679591  | 
13    | 4        | 1048.30748 | 890.84092 | 4199.0000 | 7802.0 | 0.7773 | 2.000000 | NO          | 4.739708  | 
14    | 5        | 1048.30748 | 926.27339 | 4408.0000 | 7802.0 | 0.7790 | 2.000000 | NO          | 4.797077  | 
