Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 212.000000 | 212.00000 | 212.00000 | 1592.0 | 0.0000 | 2.000000 | NO          | 0.673918  | 
2     | 0        | 255.843634 | 255.84363 | 441.00000 | 1592.0 | 0.4628 | 2.000000 | NO          | 0.722796  | 
3     | 0        | 323.349035 | 323.34903 | 614.00000 | 1592.0 | 0.3095 | 2.000000 | NO          | 0.761714  | 
4     | 0        | 368.058152 | 368.05815 | 679.00000 | 1592.0 | 0.3170 | 2.000000 | NO          | 0.801655  | 
5     | 0        | 397.875591 | 397.87559 | 928.00000 | 1569.0 | 0.6276 | 2.000000 | NO          | 0.847932  | 
6     | 0        | 405.532575 | 405.53257 | 760.00000 | 1569.0 | 0.4962 | 2.000000 | NO          | 0.878255  | 
7     | 0        | 464.444589 | 464.44458 | 922.00000 | 1569.0 | 0.5734 | 2.000000 | NO          | 0.903628  | 
8     | 0        | 467.816173 | 467.81617 | 940.00000 | 1569.0 | 0.7144 | 2.000000 | NO          | 0.927804  | 
9     | 0        | 475.387971 | 475.38797 | 932.00000 | 1569.0 | 0.6200 | 2.000000 | NO          | 0.951582  | 
10    | 0        | 502.443469 | 502.44346 | 926.00000 | 1569.0 | 0.3877 | 2.000000 | NO          | 0.975361  | 
11    | 1        | 502.443469 | 460.35422 | 852.00000 | 1569.0 | 0.7294 | 2.000000 | NO          | 0.999034  | 
12    | 2        | 502.443469 | 492.98488 | 1012.0000 | 1569.0 | 0.3665 | 2.000000 | NO          | 1.022978  | 
13    | 3        | 502.443469 | 481.92795 | 1058.0000 | 1569.0 | 0.4841 | 2.000000 | NO          | 1.046722  | 
14    | 4        | 502.443469 | 409.60768 | 1168.0000 | 1569.0 | 0.7574 | 2.000000 | NO          | 1.076952  | 
15    | 5        | 502.443469 | 499.04832 | 913.00000 | 1569.0 | 0.3604 | 2.000000 | NO          | 1.101066  | 
16    | 6        | 502.443469 | 415.97456 | 1068.0000 | 1569.0 | 0.4418 | 2.000000 | NO          | 1.127480  | 
17    | 7        | 502.443469 | 441.65615 | 1146.0000 | 1569.0 | 0.6278 | 2.000000 | NO          | 1.151309  | 
18    | 8        | 502.443469 | 385.07984 | 945.00000 | 1569.0 | 0.6840 | 2.000000 | NO          | 1.175180  | 
19    | 9        | 502.443469 | 418.35580 | 1121.0000 | 1569.0 | 0.5103 | 2.000000 | NO          | 1.199120  | 
20    | 10       | 502.443469 | 437.57483 | 960.00000 | 1569.0 | 0.6777 | 2.000000 | NO          | 1.223024  | 
21    | 11       | 502.443469 | 395.67278 | 998.00000 | 1569.0 | 0.4680 | 2.000000 | NO          | 1.246904  | 
22    | 12       | 502.443469 | 445.14714 | 873.00000 | 1569.0 | 0.3966 | 2.000000 | NO          | 1.270659  | 
23    | 13       | 502.443469 | 385.12906 | 941.00000 | 1569.0 | 0.5184 | 2.000000 | NO          | 1.294422  | 
24    | 14       | 502.443469 | 352.37309 | 1063.0000 | 1569.0 | 0.5422 | 2.000000 | NO          | 1.318218  | 
25    | 15       | 502.443469 | 366.38998 | 947.00000 | 1569.0 | 0.7530 | 2.000000 | NO          | 1.341926  | 
26    | 16       | 502.443469 | 389.72049 | 1147.0000 | 1569.0 | 0.5375 | 2.000000 | NO          | 1.365694  | 
27    | 17       | 502.443469 | 400.14899 | 1145.0000 | 1569.0 | 0.5492 | 2.000000 | NO          | 1.389492  | 
28    | 18       | 502.443469 | 397.24897 | 1285.0000 | 1569.0 | 0.7129 | 2.000000 | NO          | 1.413307  | 
29    | 19       | 502.443469 | 322.48035 | 1027.0000 | 1569.0 | 0.6860 | 2.000000 | NO          | 1.437188  | 
30    | 20       | 502.443469 | 221.79963 | 1270.0000 | 1569.0 | 0.6003 | 2.000000 | NO          | 1.473002  | 
