Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 450.000000 | 450.00000 | 450.00000 | 6538.0 | 0.0000 | 2.000000 | NO          | 2.805079  | 
2     | 1        | 450.000000 | 421.67462 | 940.00000 | 6538.0 | 0.5602 | 2.000000 | NO          | 2.937677  | 
3     | 0        | 532.884533 | 532.88453 | 1314.0000 | 6538.0 | 0.2453 | 2.000000 | NO          | 3.052805  | 
4     | 0        | 684.840964 | 684.84096 | 1822.0000 | 6421.0 | 0.3427 | 2.000000 | NO          | 3.162721  | 
5     | 0        | 706.970213 | 706.97021 | 2168.0000 | 6421.0 | 0.5313 | 2.000000 | NO          | 3.280405  | 
6     | 0        | 805.802625 | 805.80262 | 2353.0000 | 6421.0 | 0.3109 | 2.000000 | NO          | 3.335443  | 
7     | 0        | 823.621378 | 823.62137 | 2476.0000 | 6421.0 | 0.2826 | 2.000000 | NO          | 3.391242  | 
8     | 1        | 823.621378 | 818.11799 | 2823.0000 | 6421.0 | 0.7436 | 2.000000 | NO          | 3.446549  | 
9     | 2        | 823.621378 | 785.34074 | 2961.0000 | 6421.0 | 0.6905 | 2.000000 | NO          | 3.502143  | 
10    | 0        | 888.391375 | 888.39137 | 3174.0000 | 6421.0 | 0.5040 | 2.000000 | NO          | 3.559038  | 
11    | 0        | 915.055184 | 915.05518 | 3641.0000 | 6421.0 | 0.4752 | 2.000000 | NO          | 3.614780  | 
12    | 0        | 915.172642 | 915.17264 | 3704.0000 | 6421.0 | 0.7749 | 2.000000 | NO          | 3.670674  | 
13    | 1        | 915.172642 | 814.81331 | 3409.0000 | 6421.0 | 0.8708 | 2.000000 | NO          | 3.726709  | 
14    | 2        | 915.172642 | 901.47953 | 4113.0000 | 6421.0 | 0.7182 | 2.000000 | NO          | 3.782792  | 
15    | 3        | 915.172642 | 808.09002 | 3827.0000 | 6421.0 | 0.9018 | 2.000000 | NO          | 3.839042  | 
16    | 4        | 915.172642 | 527.91592 | 3626.0000 | 6421.0 | 0.9987 | 2.000000 | NO          | 3.895790  | 
17    | 5        | 915.172642 | 664.88977 | 3891.0000 | 6421.0 | 0.4738 | 2.000000 | NO          | 3.952237  | 
18    | 6        | 915.172642 | 634.61050 | 3161.0000 | 6421.0 | 0.7589 | 2.000000 | NO          | 4.010015  | 
19    | 7        | 915.172642 | 718.63506 | 3577.0000 | 6421.0 | 0.7697 | 2.000000 | NO          | 4.066619  | 
20    | 8        | 915.172642 | 441.22059 | 3952.0000 | 6421.0 | 0.9908 | 2.000000 | NO          | 4.123192  | 
21    | 9        | 915.172642 | 700.18071 | 4208.0000 | 6421.0 | 0.8002 | 2.000000 | NO          | 4.179864  | 
22    | 10       | 915.172642 | 426.55944 | 4065.0000 | 6421.0 | 1.0841 | 2.000000 | NO          | 4.236533  | 
23    | 11       | 915.172642 | 347.41478 | 4643.0000 | 6421.0 | 1.0281 | 2.000000 | NO          | 4.293251  | 
24    | 12       | 915.172642 | 33.729721 | 3551.0000 | 6421.0 | 1.0874 | 2.000000 | NO          | 4.349995  | 
25    | 13       | 915.172642 | 121.67156 | 3016.0000 | 6421.0 | 0.9756 | 2.000000 | NO          | 4.406567  | 
26    | 14       | 915.172642 | 151.55276 | 3416.0000 | 6421.0 | 0.3382 | 2.000000 | NO          | 4.463278  | 
27    | 15       | 915.172642 | 334.91295 | 5442.0000 | 6421.0 | 0.6224 | 2.000000 | NO          | 4.520194  | 
28    | 16       | 915.172642 | 228.56130 | 4328.0000 | 6421.0 | 0.9925 | 2.000000 | NO          | 4.577132  | 
29    | 17       | 915.172642 | 149.65623 | 3285.0000 | 6421.0 | 0.9710 | 2.000000 | NO          | 4.634000  | 
30    | 18       | 915.172642 | 71.282866 | 2963.0000 | 6421.0 | 0.9359 | 2.000000 | NO          | 4.753768  | 
31    | 19       | 915.172642 | -117.9164 | 3438.0000 | 6421.0 | 1.0469 | 2.000000 | NO          | 4.811104  | 
32    | 20       | 915.172642 | -412.2415 | 3035.0000 | 6421.0 | 1.0285 | 2.000000 | NO          | 4.868127  | 
33    | 1        | 915.172642 | -62.35234 | 3068.0000 | 6421.0 | 0.3371 | 1.000000 | NO          | 4.930256  | 
34    | 2        | 915.172642 | 49.490776 | 4136.0000 | 6421.0 | 0.4918 | 1.000000 | NO          | 4.987372  | 
35    | 3        | 915.172642 | 277.40385 | 5208.0000 | 6421.0 | 0.3476 | 1.000000 | NO          | 5.044513  | 
36    | 4        | 915.172642 | 450.86349 | 5132.0000 | 6421.0 | 0.3416 | 1.000000 | NO          | 5.101863  | 
37    | 5        | 915.172642 | 489.90198 | 6277.0000 | 6421.0 | 0.5240 | 1.000000 | NO          | 5.159353  | 
38    | 6        | 915.172642 | 698.35719 | 5390.0000 | 6421.0 | 0.2246 | 1.000000 | NO          | 5.216938  | 
39    | 7        | 915.172642 | 839.48390 | 5265.0000 | 6421.0 | 0.4532 | 1.000000 | NO          | 5.274466  | 
40    | 0        | 984.292938 | 984.29293 | 6069.0000 | 6421.0 | 0.3304 | 1.000000 | NO          | 5.332069  | 
41    | 1        | 984.292938 | 978.67559 | 4275.0000 | 6421.0 | 0.5201 | 1.000000 | NO          | 5.389561  | 
42    | 0        | 995.042150 | 995.04215 | 5224.0000 | 6421.0 | 0.4987 | 1.000000 | NO          | 5.447106  | 
43    | 0        | 1180.15351 | 1180.1535 | 4113.0000 | 6421.0 | 0.3529 | 1.000000 | NO          | 5.504471  | 
44    | 0        | 1380.71741 | 1380.7174 | 5299.0000 | 6421.0 | 0.2633 | 1.000000 | NO          | 5.562362  | 
45    | 0        | 1628.12297 | 1628.1229 | 4504.0000 | 6421.0 | 0.5479 | 1.000000 | NO          | 5.620118  | 
46    | 0        | 1678.15572 | 1678.1557 | 4897.0000 | 6421.0 | 0.5428 | 1.000000 | NO          | 5.678019  | 
47    | 0        | 1697.21208 | 1697.2120 | 6246.0000 | 6421.0 | 0.3642 | 1.000000 | NO          | 5.735545  | 
48    | 0        | 1968.19304 | 1968.1930 | 4497.0000 | 6421.0 | 0.2205 | 1.000000 | NO          | 5.793508  | 
49    | 1        | 1968.19304 | 1876.7204 | 3121.0000 | 6421.0 | 0.5349 | 1.000000 | NO          | 5.851263  | 
50    | 0        | 1988.69333 | 1988.6933 | 4153.0000 | 6421.0 | 0.2220 | 1.000000 | NO          | 5.909057  | 
51    | 0        | 2088.03288 | 2088.0328 | 3945.0000 | 6421.0 | 0.1975 | 1.000000 | NO          | 5.967076  | 
