Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 259.000000 | 259.00000 | 259.00000 | 2281.0 | 0.0000 | 2.000000 | NO          | 0.781279  | 
2     | 0        | 286.070839 | 286.07083 | 554.00000 | 2281.0 | 0.5073 | 2.000000 | NO          | 0.826487  | 
3     | 0        | 369.074849 | 369.07484 | 770.00000 | 2264.0 | 0.3138 | 2.000000 | NO          | 0.866851  | 
4     | 0        | 441.121306 | 441.12130 | 900.00000 | 2237.0 | 0.2628 | 2.000000 | NO          | 0.911017  | 
5     | 0        | 448.285996 | 448.28599 | 1124.0000 | 2237.0 | 0.6550 | 2.000000 | NO          | 0.955475  | 
6     | 0        | 475.536542 | 475.53654 | 1176.0000 | 2237.0 | 0.5972 | 2.000000 | NO          | 0.980709  | 
7     | 0        | 532.095271 | 532.09527 | 1263.0000 | 2237.0 | 0.4263 | 2.000000 | NO          | 1.005594  | 
8     | 0        | 589.716343 | 589.71634 | 1184.0000 | 2237.0 | 0.5743 | 2.000000 | NO          | 1.030524  | 
9     | 1        | 589.716343 | 524.25309 | 1121.0000 | 2237.0 | 0.6988 | 2.000000 | NO          | 1.055454  | 
10    | 2        | 589.716343 | 530.65058 | 1337.0000 | 2237.0 | 0.5988 | 2.000000 | NO          | 1.080294  | 
11    | 3        | 589.716343 | 584.57085 | 1496.0000 | 2237.0 | 0.5349 | 2.000000 | NO          | 1.105327  | 
12    | 4        | 589.716343 | 457.58536 | 1272.0000 | 2237.0 | 0.9724 | 2.000000 | NO          | 1.130324  | 
13    | 5        | 589.716343 | 530.22403 | 1550.0000 | 2237.0 | 0.5781 | 2.000000 | NO          | 1.155382  | 
14    | 6        | 589.716343 | 304.75416 | 1509.0000 | 2237.0 | 0.8216 | 2.000000 | NO          | 1.181104  | 
15    | 7        | 589.716343 | 520.03149 | 1668.0000 | 2237.0 | 0.4317 | 2.000000 | NO          | 1.206598  | 
16    | 8        | 589.716343 | 393.64415 | 1195.0000 | 2237.0 | 0.9253 | 2.000000 | NO          | 1.231676  | 
17    | 9        | 589.716343 | 487.22918 | 1548.0000 | 2237.0 | 0.3989 | 2.000000 | NO          | 1.256815  | 
18    | 10       | 589.716343 | 286.19262 | 1476.0000 | 2237.0 | 0.9081 | 2.000000 | NO          | 1.281923  | 
19    | 1        | 589.716343 | 396.15923 | 1328.0000 | 2237.0 | 0.3380 | 1.000000 | NO          | 1.307546  | 
20    | 0        | 621.690012 | 621.69001 | 1718.0000 | 2237.0 | 0.2967 | 1.000000 | NO          | 1.332747  | 
21    | 1        | 621.690012 | 604.60928 | 1382.0000 | 2237.0 | 0.4705 | 1.000000 | NO          | 1.357893  | 
22    | 2        | 621.690012 | 589.94558 | 1550.0000 | 2237.0 | 0.3094 | 1.000000 | NO          | 1.383026  | 
23    | 0        | 801.076741 | 801.07674 | 1758.0000 | 2237.0 | 0.3477 | 1.000000 | NO          | 1.408305  | 
24    | 1        | 801.076741 | 775.66115 | 1720.0000 | 2237.0 | 0.3480 | 1.000000 | NO          | 1.433590  | 
25    | 0        | 816.443952 | 816.44395 | 1502.0000 | 2237.0 | 0.2957 | 1.000000 | NO          | 1.458970  | 
26    | 0        | 853.509728 | 853.50972 | 1375.0000 | 2237.0 | 0.2522 | 1.000000 | NO          | 1.484281  | 
27    | 0        | 870.487503 | 870.48750 | 1416.0000 | 2237.0 | 0.2131 | 1.000000 | NO          | 1.509502  | 
28    | 0        | 936.615144 | 936.61514 | 1771.0000 | 2237.0 | 0.2228 | 1.000000 | NO          | 1.534856  | 
29    | 0        | 1004.89781 | 1004.8978 | 1684.0000 | 2237.0 | 0.2724 | 1.000000 | NO          | 1.560141  | 
30    | 1        | 1004.89781 | 982.90802 | 1752.0000 | 2236.0 | 0.2447 | 1.000000 | NO          | 1.602420  | 
31    | 2        | 1004.89781 | 986.77514 | 1462.0000 | 2236.0 | 0.2376 | 1.000000 | NO          | 1.629782  | 
32    | 0        | 1060.76157 | 1060.7615 | 1260.0000 | 2236.0 | 0.1975 | 1.000000 | NO          | 1.655328  | 
