Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 450.000000 | 450.00000 | 450.00000 | 6538.0 | 0.0000 | 2.000000 | NO          | 2.983787  | 
2     | 1        | 450.000000 | 421.67462 | 940.00000 | 6538.0 | 0.5602 | 2.000000 | NO          | 3.132327  | 
3     | 0        | 532.884533 | 532.88453 | 1314.0000 | 6538.0 | 0.2453 | 2.000000 | NO          | 3.251779  | 
4     | 0        | 684.840964 | 684.84096 | 1822.0000 | 6421.0 | 0.3427 | 2.000000 | NO          | 3.362361  | 
5     | 0        | 706.970213 | 706.97021 | 2168.0000 | 6421.0 | 0.5313 | 2.000000 | NO          | 3.483543  | 
6     | 0        | 805.802625 | 805.80262 | 2353.0000 | 6421.0 | 0.3109 | 2.000000 | NO          | 3.538729  | 
7     | 0        | 823.621378 | 823.62137 | 2476.0000 | 6421.0 | 0.2826 | 2.000000 | NO          | 3.601525  | 
8     | 1        | 823.621378 | 818.11799 | 2823.0000 | 6421.0 | 0.7436 | 2.000000 | NO          | 3.657165  | 
9     | 2        | 823.621378 | 785.34074 | 2961.0000 | 6421.0 | 0.6905 | 2.000000 | NO          | 3.713166  | 
10    | 0        | 888.391375 | 888.39137 | 3174.0000 | 6421.0 | 0.5040 | 2.000000 | NO          | 3.769540  | 
11    | 0        | 915.055184 | 915.05518 | 3641.0000 | 6421.0 | 0.4752 | 2.000000 | NO          | 3.827476  | 
12    | 0        | 915.172642 | 915.17264 | 3704.0000 | 6421.0 | 0.7749 | 2.000000 | NO          | 3.886594  | 
13    | 1        | 915.172642 | 814.81331 | 3409.0000 | 6421.0 | 0.8708 | 2.000000 | NO          | 3.943692  | 
14    | 2        | 915.172642 | 901.47953 | 4113.0000 | 6421.0 | 0.7182 | 2.000000 | NO          | 4.000080  | 
15    | 3        | 915.172642 | 808.09002 | 3827.0000 | 6421.0 | 0.9018 | 2.000000 | NO          | 4.056833  | 
16    | 4        | 915.172642 | 527.91592 | 3626.0000 | 6421.0 | 0.9987 | 2.000000 | NO          | 4.117184  | 
17    | 5        | 915.172642 | 664.88977 | 3891.0000 | 6421.0 | 0.4738 | 2.000000 | NO          | 4.175346  | 
18    | 6        | 915.172642 | 634.61050 | 3161.0000 | 6421.0 | 0.7589 | 2.000000 | NO          | 4.233757  | 
19    | 7        | 915.172642 | 718.63506 | 3577.0000 | 6421.0 | 0.7697 | 2.000000 | NO          | 4.292282  | 
20    | 8        | 915.172642 | 441.22059 | 3952.0000 | 6421.0 | 0.9908 | 2.000000 | NO          | 4.351081  | 
21    | 9        | 915.172642 | 700.18071 | 4208.0000 | 6421.0 | 0.8002 | 2.000000 | NO          | 4.408141  | 
22    | 10       | 915.172642 | 426.55944 | 4065.0000 | 6421.0 | 1.0841 | 2.000000 | NO          | 4.468864  | 
23    | 11       | 915.172642 | 347.41478 | 4643.0000 | 6421.0 | 1.0281 | 2.000000 | NO          | 4.525986  | 
24    | 12       | 915.172642 | 33.729721 | 3551.0000 | 6421.0 | 1.0874 | 2.000000 | NO          | 4.583652  | 
25    | 13       | 915.172642 | 121.67156 | 3016.0000 | 6421.0 | 0.9756 | 2.000000 | NO          | 4.640785  | 
26    | 14       | 915.172642 | 151.55276 | 3416.0000 | 6421.0 | 0.3382 | 2.000000 | NO          | 4.697872  | 
27    | 15       | 915.172642 | 334.91295 | 5442.0000 | 6421.0 | 0.6224 | 2.000000 | NO          | 4.755090  | 
28    | 16       | 915.172642 | 228.56130 | 4328.0000 | 6421.0 | 0.9925 | 2.000000 | NO          | 4.812405  | 
29    | 17       | 915.172642 | 149.65623 | 3285.0000 | 6421.0 | 0.9710 | 2.000000 | NO          | 4.869807  | 
30    | 18       | 915.172642 | 71.282866 | 2963.0000 | 6421.0 | 0.9359 | 2.000000 | NO          | 4.988639  | 
31    | 19       | 915.172642 | -117.9164 | 3438.0000 | 6421.0 | 1.0469 | 2.000000 | NO          | 5.045904  | 
32    | 20       | 915.172642 | -412.2415 | 3035.0000 | 6421.0 | 1.0285 | 2.000000 | NO          | 5.102978  | 
33    | 21       | 915.172642 | -225.1693 | 2970.0000 | 6421.0 | 0.6743 | 2.000000 | NO          | 5.160068  | 
34    | 22       | 915.172642 | -484.8767 | 3958.0000 | 6421.0 | 1.0023 | 2.000000 | NO          | 5.217098  | 
35    | 23       | 915.172642 | -132.6705 | 5208.0000 | 6421.0 | 0.8368 | 2.000000 | NO          | 5.274657  | 
36    | 24       | 915.172642 | -262.5291 | 4790.0000 | 6421.0 | 0.6513 | 2.000000 | NO          | 5.346721  | 
37    | 25       | 915.172642 | -136.1197 | 5599.0000 | 6421.0 | 0.7837 | 2.000000 | NO          | 5.428216  | 
38    | 1        | 915.172642 | 63.026252 | 6132.0000 | 6421.0 | 0.4407 | 1.000000 | NO          | 5.505779  | 
39    | 2        | 915.172642 | 180.36463 | 5933.0000 | 6421.0 | 0.3608 | 1.000000 | NO          | 5.577822  | 
40    | 3        | 915.172642 | 313.39905 | 3602.0000 | 6421.0 | 0.7462 | 1.000000 | NO          | 5.637868  | 
41    | 4        | 915.172642 | 264.37491 | 3041.0000 | 6421.0 | 0.3058 | 1.000000 | NO          | 5.695507  | 
42    | 5        | 915.172642 | 379.99528 | 3644.0000 | 6421.0 | 0.2098 | 1.000000 | NO          | 5.753813  | 
43    | 6        | 915.172642 | 522.32103 | 5323.0000 | 6421.0 | 0.2868 | 1.000000 | NO          | 5.811743  | 
44    | 7        | 915.172642 | 592.71978 | 4329.0000 | 6421.0 | 0.5565 | 1.000000 | NO          | 5.869461  | 
45    | 8        | 915.172642 | 698.14634 | 5001.0000 | 6421.0 | 0.5016 | 1.000000 | NO          | 5.926997  | 
46    | 9        | 915.172642 | 836.80379 | 4350.0000 | 6421.0 | 0.3512 | 1.000000 | NO          | 5.984424  | 
47    | 0        | 1096.46713 | 1096.4671 | 5624.0000 | 6421.0 | 0.3157 | 1.000000 | NO          | 6.041963  | 
48    | 0        | 1218.13660 | 1218.1366 | 4386.0000 | 6421.0 | 0.3386 | 1.000000 | NO          | 6.099677  | 
49    | 1        | 1218.13660 | 1197.6529 | 5119.0000 | 6421.0 | 0.6018 | 1.000000 | NO          | 6.157087  | 
50    | 0        | 1413.50502 | 1413.5050 | 4918.0000 | 6421.0 | 0.3379 | 1.000000 | NO          | 6.214640  | 
51    | 0        | 1599.87425 | 1599.8742 | 5544.0000 | 6421.0 | 0.2413 | 1.000000 | NO          | 6.272953  | 
52    | 1        | 1599.87425 | 1556.4953 | 6556.0000 | 6421.0 | 0.5174 | 1.000000 | NO          | 6.330634  | 
53    | 0        | 1727.81748 | 1727.8174 | 3891.0000 | 6421.0 | 0.2013 | 1.000000 | NO          | 6.388313  | 
54    | 0        | 1758.68524 | 1758.6852 | 5283.0000 | 6421.0 | 0.2948 | 1.000000 | NO          | 6.446085  | 
55    | 0        | 1898.28004 | 1898.2800 | 5304.0000 | 6421.0 | 0.5166 | 1.000000 | NO          | 6.504018  | 
56    | 0        | 1920.46894 | 1920.4689 | 3210.0000 | 6421.0 | 0.3849 | 1.000000 | NO          | 6.561898  | 
57    | 0        | 1979.40168 | 1979.4016 | 3622.0000 | 6421.0 | 0.3404 | 1.000000 | NO          | 6.620108  | 
58    | 0        | 2043.29427 | 2043.2942 | 6381.0000 | 6421.0 | 0.1937 | 1.000000 | NO          | 6.678410  | 
59    | 0        | 2126.66506 | 2126.6650 | 6301.0000 | 6421.0 | 0.2984 | 1.000000 | NO          | 6.736984  | 
60    | 0        | 2228.48191 | 2228.4819 | 5694.0000 | 6421.0 | 0.2216 | 1.000000 | NO          | 6.851507  | 
61    | 0        | 2338.71267 | 2338.7126 | 5257.0000 | 6421.0 | 0.3168 | 1.000000 | NO          | 6.910349  | 
62    | 0        | 2354.62210 | 2354.6221 | 5455.0000 | 6421.0 | 0.4128 | 1.000000 | NO          | 6.968785  | 
63    | 0        | 2594.06334 | 2594.0633 | 6244.0000 | 6421.0 | 0.2660 | 1.000000 | NO          | 7.026947  | 
64    | 0        | 2634.84492 | 2634.8449 | 4401.0000 | 6421.0 | 0.2868 | 1.000000 | NO          | 7.085037  | 
65    | 0        | 2655.14625 | 2655.1462 | 4259.0000 | 6421.0 | 0.2185 | 1.000000 | NO          | 7.144101  | 
66    | 0        | 2728.30781 | 2728.3078 | 5297.0000 | 6421.0 | 0.2238 | 1.000000 | NO          | 7.202917  | 
67    | 0        | 2870.07350 | 2870.0735 | 4534.0000 | 6421.0 | 0.2187 | 1.000000 | NO          | 7.262048  | 
68    | 1        | 2870.07350 | 2842.5213 | 3473.0000 | 6421.0 | 0.3876 | 1.000000 | NO          | 7.321089  | 
69    | 2        | 2870.07350 | 2846.9780 | 4996.0000 | 6421.0 | 0.3336 | 1.000000 | NO          | 7.380038  | 
70    | 0        | 2954.51651 | 2954.5165 | 6186.0000 | 6421.0 | 0.3098 | 1.000000 | NO          | 7.438980  | 
71    | 0        | 2998.09471 | 2998.0947 | 6851.0000 | 6421.0 | 0.2286 | 1.000000 | NO          | 7.497879  | 
72    | 0        | 3090.03571 | 3090.0357 | 5917.0000 | 6421.0 | 0.1983 | 1.000000 | NO          | 7.567342  | 
73    | 0        | 3097.72105 | 3097.7210 | 3786.0000 | 6421.0 | 0.2798 | 1.000000 | NO          | 7.626410  | 
74    | 0        | 3140.01420 | 3140.0142 | 5624.0000 | 6421.0 | 0.2879 | 1.000000 | NO          | 7.685271  | 
75    | 0        | 3189.08999 | 3189.0899 | 3796.0000 | 6421.0 | 0.2274 | 1.000000 | NO          | 7.743473  | 
76    | 1        | 3189.08999 | 3186.2011 | 5615.0000 | 6421.0 | 0.2401 | 1.000000 | NO          | 7.801584  | 
77    | 0        | 3275.80251 | 3275.8025 | 4192.0000 | 6421.0 | 0.1486 | 1.000000 | NO          | 7.859772  | 
78    | 0        | 3286.77498 | 3286.7749 | 5269.0000 | 6421.0 | 0.2593 | 1.000000 | NO          | 7.917960  | 
79    | 0        | 3387.06960 | 3387.0696 | 4017.0000 | 6421.0 | 0.1822 | 1.000000 | NO          | 7.976502  | 
80    | 1        | 3387.06960 | 3378.8939 | 4398.0000 | 6421.0 | 0.2558 | 1.000000 | NO          | 8.034765  | 
81    | 2        | 3387.06960 | 3385.0558 | 4747.0000 | 6421.0 | 0.2817 | 1.000000 | NO          | 8.092886  | 
82    | 3        | 3387.06960 | 3376.7302 | 5489.0000 | 6421.0 | 0.2583 | 1.000000 | NO          | 8.151001  | 
83    | 4        | 3387.06960 | 3371.5009 | 4080.0000 | 6421.0 | 0.2599 | 1.000000 | NO          | 8.209207  | 
