Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 340.000000 | 340.00000 | 340.00000 | 9601.0 | 0.0000 | 2.000000 | NO          | 1.020524  | 
2     | 1        | 340.000000 | -316.6752 | 735.00000 | 3728.0 | 1.5109 | 2.000000 | NO          | 1.072545  | 
3     | 2        | 340.000000 | -232.9516 | 1091.0000 | 3728.0 | 0.3906 | 2.000000 | NO          | 1.145074  | 
4     | 3        | 340.000000 | -153.4982 | 1323.0000 | 3708.0 | 0.2842 | 2.000000 | NO          | 1.210212  | 
5     | 4        | 340.000000 | -197.6578 | 1678.0000 | 3708.0 | 0.8217 | 2.000000 | NO          | 1.269066  | 
6     | 5        | 340.000000 | -281.0824 | 1782.0000 | 3708.0 | 0.7102 | 2.000000 | NO          | 1.295697  | 
7     | 6        | 340.000000 | -211.7763 | 2122.0000 | 3708.0 | 0.5417 | 2.000000 | NO          | 1.322085  | 
8     | 7        | 340.000000 | -137.5921 | 2229.0000 | 3708.0 | 0.3984 | 2.000000 | NO          | 1.348600  | 
9     | 8        | 340.000000 | -210.7693 | 2376.0000 | 3708.0 | 0.9254 | 2.000000 | NO          | 1.375230  | 
10    | 9        | 340.000000 | -264.1443 | 2346.0000 | 3708.0 | 1.2065 | 2.000000 | NO          | 1.401809  | 
11    | 10       | 340.000000 | -314.6497 | 2644.0000 | 3708.0 | 1.0705 | 2.000000 | NO          | 1.428815  | 
12    | 11       | 340.000000 | -233.1444 | 2350.0000 | 3708.0 | 0.8874 | 2.000000 | NO          | 1.458834  | 
13    | 12       | 340.000000 | -192.0313 | 2587.0000 | 3708.0 | 0.7764 | 2.000000 | NO          | 1.485890  | 
14    | 13       | 340.000000 | -324.5042 | 2469.0000 | 3708.0 | 1.5967 | 2.000000 | NO          | 1.512828  | 
15    | 14       | 340.000000 | -359.3302 | 2607.0000 | 3708.0 | 1.4946 | 2.000000 | NO          | 1.539851  | 
16    | 15       | 340.000000 | -368.1816 | 2453.0000 | 3708.0 | 1.2520 | 2.000000 | NO          | 1.566912  | 
17    | 16       | 340.000000 | -374.6816 | 2884.0000 | 3708.0 | 0.8281 | 2.000000 | NO          | 1.594032  | 
18    | 17       | 340.000000 | -380.6711 | 2937.0000 | 3708.0 | 1.1967 | 2.000000 | NO          | 1.621162  | 
19    | 18       | 340.000000 | -514.0483 | 2355.0000 | 3708.0 | 1.6762 | 2.000000 | NO          | 1.648337  | 
20    | 19       | 340.000000 | -545.1549 | 2415.0000 | 3708.0 | 0.8556 | 2.000000 | NO          | 1.675500  | 
21    | 20       | 340.000000 | -661.1250 | 2414.0000 | 3708.0 | 0.9783 | 2.000000 | NO          | 1.702639  | 
22    | 1        | 340.000000 | -658.2275 | 3056.0000 | 3708.0 | 0.3204 | 1.000000 | NO          | 1.729857  | 
23    | 2        | 340.000000 | -337.3993 | 3089.0000 | 3708.0 | 0.4521 | 1.000000 | NO          | 1.757195  | 
24    | 3        | 340.000000 | -258.0532 | 3047.0000 | 3708.0 | 0.8778 | 1.000000 | NO          | 1.784571  | 
25    | 4        | 340.000000 | -106.4417 | 3207.0000 | 3708.0 | 0.6988 | 1.000000 | NO          | 1.812003  | 
26    | 5        | 340.000000 | -143.6719 | 2216.0000 | 3708.0 | 0.6283 | 1.000000 | NO          | 1.839762  | 
27    | 6        | 340.000000 | 117.34766 | 2297.0000 | 3708.0 | 0.3311 | 1.000000 | NO          | 1.868047  | 
28    | 7        | 340.000000 | 241.78709 | 2561.0000 | 3708.0 | 0.2956 | 1.000000 | NO          | 1.896305  | 
29    | 8        | 340.000000 | 267.82317 | 2274.0000 | 3708.0 | 0.3915 | 1.000000 | NO          | 1.924683  | 
30    | 9        | 340.000000 | 305.08127 | 2787.0000 | 3664.0 | 0.3384 | 1.000000 | NO          | 1.977216  | 
31    | 10       | 340.000000 | 307.38774 | 2712.0000 | 3664.0 | 0.4037 | 1.000000 | NO          | 2.008315  | 
32    | 0        | 402.618600 | 402.61860 | 2604.0000 | 3664.0 | 0.3697 | 1.000000 | NO          | 2.037814  | 
33    | 0        | 532.828416 | 532.82841 | 3307.0000 | 3664.0 | 0.4094 | 1.000000 | NO          | 2.065521  | 
34    | 0        | 658.303864 | 658.30386 | 2980.0000 | 3664.0 | 0.6373 | 1.000000 | NO          | 2.093136  | 
35    | 0        | 670.064664 | 670.06466 | 2733.0000 | 3664.0 | 0.3591 | 1.000000 | NO          | 2.121661  | 
36    | 0        | 816.548747 | 816.54874 | 2896.0000 | 3664.0 | 0.3003 | 1.000000 | NO          | 2.150519  | 
37    | 1        | 816.548747 | 803.61872 | 3155.0000 | 3664.0 | 0.4438 | 1.000000 | NO          | 2.182668  | 
38    | 0        | 818.803170 | 818.80317 | 2539.0000 | 3664.0 | 0.3604 | 1.000000 | NO          | 2.216056  | 
39    | 0        | 900.700626 | 900.70062 | 2769.0000 | 3664.0 | 0.2968 | 1.000000 | NO          | 2.245329  | 
40    | 0        | 974.167728 | 974.16772 | 2525.0000 | 3664.0 | 0.3100 | 1.000000 | NO          | 2.275510  | 
41    | 0        | 1031.50213 | 1031.5021 | 3300.0000 | 3664.0 | 0.3832 | 1.000000 | NO          | 2.306269  | 
42    | 0        | 1089.24462 | 1089.2446 | 3026.0000 | 3664.0 | 0.3427 | 1.000000 | NO          | 2.336797  | 
