Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 300.000000 | 300.00000 | 300.00000 | 8401.0 | 0.0000 | 2.000000 | NO          | 0.916142  | 
2     | 1        | 300.000000 | -361.0547 | 645.00000 | 2808.0 | 1.6766 | 2.000000 | NO          | 0.968757  | 
3     | 2        | 300.000000 | -299.3577 | 956.00000 | 2778.0 | 0.4028 | 2.000000 | NO          | 1.024254  | 
4     | 3        | 300.000000 | -235.8744 | 1153.0000 | 2760.0 | 0.2973 | 2.000000 | NO          | 1.101401  | 
5     | 4        | 300.000000 | -266.6659 | 1348.0000 | 2756.0 | 0.8034 | 2.000000 | NO          | 1.161724  | 
6     | 5        | 300.000000 | -310.1690 | 1550.0000 | 2756.0 | 0.7758 | 2.000000 | NO          | 1.193353  | 
7     | 6        | 300.000000 | -270.1813 | 1746.0000 | 2756.0 | 0.5435 | 2.000000 | NO          | 1.224884  | 
8     | 7        | 300.000000 | -220.7800 | 1931.0000 | 2756.0 | 0.4192 | 2.000000 | NO          | 1.254796  | 
9     | 8        | 300.000000 | -237.6050 | 2046.0000 | 2756.0 | 0.9364 | 2.000000 | NO          | 1.287077  | 
10    | 9        | 300.000000 | -270.0281 | 1923.0000 | 2756.0 | 1.1138 | 2.000000 | NO          | 1.314938  | 
11    | 10       | 300.000000 | -217.2149 | 1847.0000 | 2756.0 | 0.8740 | 2.000000 | NO          | 1.343671  | 
12    | 11       | 300.000000 | -246.1699 | 1969.0000 | 2756.0 | 0.8983 | 2.000000 | NO          | 1.369723  | 
13    | 12       | 300.000000 | -396.8723 | 1834.0000 | 2756.0 | 1.1338 | 2.000000 | NO          | 1.397781  | 
14    | 13       | 300.000000 | -293.8963 | 1991.0000 | 2756.0 | 1.0235 | 2.000000 | NO          | 1.423794  | 
15    | 14       | 300.000000 | -280.0166 | 2117.0000 | 2756.0 | 0.8361 | 2.000000 | NO          | 1.449927  | 
16    | 15       | 300.000000 | -425.9870 | 2149.0000 | 2756.0 | 1.6459 | 2.000000 | NO          | 1.476391  | 
17    | 16       | 300.000000 | -399.0494 | 2161.0000 | 2756.0 | 0.9498 | 2.000000 | NO          | 1.503057  | 
18    | 17       | 300.000000 | -367.1192 | 2282.0000 | 2756.0 | 0.9531 | 2.000000 | NO          | 1.529778  | 
19    | 18       | 300.000000 | -498.7739 | 2207.0000 | 2756.0 | 1.4470 | 2.000000 | NO          | 1.556678  | 
20    | 19       | 300.000000 | -552.9505 | 1927.0000 | 2756.0 | 1.0231 | 2.000000 | NO          | 1.583548  | 
21    | 20       | 300.000000 | -383.6363 | 2011.0000 | 2756.0 | 0.9296 | 2.000000 | NO          | 1.613641  | 
22    | 21       | 300.000000 | -298.3540 | 1612.0000 | 2756.0 | 1.2305 | 2.000000 | NO          | 1.640494  | 
23    | 22       | 300.000000 | -463.0533 | 1674.0000 | 2756.0 | 1.0611 | 2.000000 | NO          | 1.666699  | 
24    | 23       | 300.000000 | -458.9425 | 1578.0000 | 2756.0 | 0.8434 | 2.000000 | NO          | 1.695052  | 
25    | 24       | 300.000000 | -477.3420 | 2187.0000 | 2756.0 | 0.6723 | 2.000000 | NO          | 1.721370  | 
26    | 25       | 300.000000 | -500.5732 | 2168.0000 | 2756.0 | 0.9381 | 2.000000 | NO          | 1.747471  | 
27    | 1        | 300.000000 | -351.4810 | 2171.0000 | 2756.0 | 0.4710 | 1.000000 | NO          | 1.773557  | 
28    | 2        | 300.000000 | -386.0727 | 1870.0000 | 2756.0 | 0.4879 | 1.000000 | NO          | 1.799699  | 
29    | 3        | 300.000000 | -340.7957 | 2274.0000 | 2756.0 | 0.4408 | 1.000000 | NO          | 1.826589  | 
30    | 4        | 300.000000 | -271.3527 | 2321.0000 | 2756.0 | 0.4366 | 1.000000 | NO          | 1.874018  | 
31    | 5        | 300.000000 | -202.1632 | 1942.0000 | 2756.0 | 0.4288 | 1.000000 | NO          | 1.901653  | 
32    | 6        | 300.000000 | -66.27360 | 2526.0000 | 2756.0 | 0.4815 | 1.000000 | NO          | 1.938519  | 
33    | 7        | 300.000000 | -29.63831 | 1926.0000 | 2756.0 | 0.7097 | 1.000000 | NO          | 1.981492  | 
34    | 8        | 300.000000 | 65.626932 | 1927.0000 | 2756.0 | 0.3950 | 1.000000 | NO          | 2.022771  | 
35    | 9        | 300.000000 | 163.61664 | 2499.0000 | 2756.0 | 0.2006 | 1.000000 | NO          | 2.066345  | 
36    | 0        | 321.067496 | 321.06749 | 2485.0000 | 2756.0 | 0.5757 | 1.000000 | NO          | 2.113808  | 
37    | 0        | 468.104611 | 468.10461 | 2454.0000 | 2756.0 | 0.5682 | 1.000000 | NO          | 2.155472  | 
38    | 0        | 498.164050 | 498.16405 | 1696.0000 | 2756.0 | 0.5346 | 1.000000 | NO          | 2.195295  | 
39    | 0        | 589.672158 | 589.67215 | 2262.0000 | 2756.0 | 0.3660 | 1.000000 | NO          | 2.232573  | 
40    | 0        | 704.531216 | 704.53121 | 2620.0000 | 2756.0 | 0.3388 | 1.000000 | NO          | 2.268493  | 
41    | 0        | 803.265348 | 803.26534 | 1943.0000 | 2756.0 | 0.4280 | 1.000000 | NO          | 2.301573  | 
42    | 0        | 866.446065 | 866.44606 | 1805.0000 | 2756.0 | 0.3944 | 1.000000 | NO          | 2.332874  | 
43    | 1        | 866.446065 | 864.01166 | 1862.0000 | 2756.0 | 0.3101 | 1.000000 | NO          | 2.359372  | 
44    | 0        | 912.189661 | 912.18966 | 1871.0000 | 2756.0 | 0.2473 | 1.000000 | NO          | 2.385915  | 
45    | 0        | 933.340376 | 933.34037 | 2523.0000 | 2756.0 | 0.2409 | 1.000000 | NO          | 2.412471  | 
46    | 0        | 949.571935 | 949.57193 | 2486.0000 | 2756.0 | 0.2850 | 1.000000 | NO          | 2.439380  | 
47    | 1        | 949.571935 | 940.18718 | 2533.0000 | 2756.0 | 0.2859 | 1.000000 | NO          | 2.465873  | 
48    | 2        | 949.571935 | 946.64379 | 2443.0000 | 2756.0 | 0.2469 | 1.000000 | NO          | 2.492309  | 
49    | 0        | 1047.42751 | 1047.4275 | 2506.0000 | 2756.0 | 0.2323 | 1.000000 | NO          | 2.518620  | 
50    | 1        | 1047.42751 | 1034.5611 | 2240.0000 | 2756.0 | 0.3611 | 1.000000 | NO          | 2.545778  | 
51    | 2        | 1047.42751 | 1022.9077 | 2071.0000 | 2756.0 | 0.2498 | 1.000000 | NO          | 2.574630  | 
52    | 0        | 1088.91016 | 1088.9101 | 1923.0000 | 2756.0 | 0.2998 | 1.000000 | NO          | 2.615706  | 
53    | 0        | 1115.48653 | 1115.4865 | 2176.0000 | 2756.0 | 0.1651 | 1.000000 | NO          | 2.664068  | 
54    | 1        | 1115.48653 | 1091.1910 | 2651.0000 | 2756.0 | 0.2626 | 1.000000 | NO          | 2.704516  | 
55    | 0        | 1158.00325 | 1158.0032 | 2325.0000 | 2756.0 | 0.2530 | 1.000000 | NO          | 2.734203  | 
56    | 0        | 1205.85250 | 1205.8525 | 1957.0000 | 2756.0 | 0.1977 | 1.000000 | NO          | 2.760730  | 
57    | 0        | 1232.06928 | 1232.0692 | 2125.0000 | 2756.0 | 0.2094 | 1.000000 | NO          | 2.787136  | 
58    | 0        | 1255.69583 | 1255.6958 | 2598.0000 | 2756.0 | 0.2516 | 1.000000 | NO          | 2.813722  | 
59    | 1        | 1255.69583 | 1245.3692 | 1876.0000 | 2756.0 | 0.2328 | 1.000000 | NO          | 2.840083  | 
60    | 0        | 1257.79119 | 1257.7911 | 1553.0000 | 2756.0 | 0.2258 | 1.000000 | NO          | 2.886238  | 
61    | 1        | 1257.79119 | 1246.0875 | 2317.0000 | 2756.0 | 0.2262 | 1.000000 | NO          | 2.912742  | 
62    | 0        | 1297.72191 | 1297.7219 | 1965.0000 | 2756.0 | 0.2441 | 1.000000 | NO          | 2.939284  | 
63    | 1        | 1297.72191 | 1279.5151 | 1906.0000 | 2756.0 | 0.2444 | 1.000000 | NO          | 2.966609  | 
64    | 0        | 1303.75785 | 1303.7578 | 2256.0000 | 2756.0 | 0.2817 | 1.000000 | NO          | 2.994333  | 
65    | 0        | 1315.42734 | 1315.4273 | 2552.0000 | 2756.0 | 0.2486 | 1.000000 | NO          | 3.022388  | 
66    | 1        | 1315.42734 | 1299.9123 | 2597.0000 | 2756.0 | 0.2142 | 1.000000 | NO          | 3.050480  | 
67    | 2        | 1315.42734 | 1269.8370 | 2398.0000 | 2756.0 | 0.2201 | 1.000000 | NO          | 3.080274  | 
68    | 3        | 1315.42734 | 1258.6817 | 2129.0000 | 2756.0 | 0.2612 | 1.000000 | NO          | 3.109416  | 
69    | 0        | 1370.64579 | 1370.6457 | 2389.0000 | 2756.0 | 0.2057 | 1.000000 | NO          | 3.137261  | 
70    | 1        | 1370.64579 | 1351.6714 | 2246.0000 | 2756.0 | 0.3272 | 1.000000 | NO          | 3.164651  | 
71    | 2        | 1370.64579 | 1362.6308 | 2016.0000 | 2756.0 | 0.2132 | 1.000000 | NO          | 3.191173  | 
72    | 3        | 1370.64579 | 1370.5174 | 2312.0000 | 2756.0 | 0.1557 | 1.000000 | NO          | 3.217698  | 
73    | 4        | 1370.64579 | 1331.9812 | 2556.0000 | 2756.0 | 0.2448 | 1.000000 | NO          | 3.244172  | 
74    | 5        | 1370.64579 | 1362.8423 | 2563.0000 | 2756.0 | 0.2181 | 1.000000 | NO          | 3.270588  | 
75    | 0        | 1371.73226 | 1371.7322 | 1853.0000 | 2756.0 | 0.2246 | 1.000000 | NO          | 3.297027  | 
76    | 0        | 1373.36795 | 1373.3679 | 1748.0000 | 2756.0 | 0.2745 | 1.000000 | NO          | 3.323430  | 
77    | 0        | 1374.87389 | 1374.8738 | 1992.0000 | 2756.0 | 0.2031 | 1.000000 | NO          | 3.350371  | 
78    | 0        | 1395.67370 | 1395.6737 | 2064.0000 | 2756.0 | 0.2123 | 1.000000 | NO          | 3.377620  | 
79    | 0        | 1400.78745 | 1400.7874 | 2555.0000 | 2756.0 | 0.1727 | 1.000000 | NO          | 3.404861  | 
80    | 0        | 1433.10663 | 1433.1066 | 2316.0000 | 2756.0 | 0.2196 | 1.000000 | NO          | 3.432354  | 
81    | 1        | 1433.10663 | 1427.1244 | 1879.0000 | 2756.0 | 0.2219 | 1.000000 | NO          | 3.459932  | 
82    | 2        | 1433.10663 | 1397.8920 | 1801.0000 | 2756.0 | 0.1993 | 1.000000 | NO          | 3.488506  | 
83    | 3        | 1433.10663 | 1426.6865 | 2355.0000 | 2756.0 | 0.1595 | 1.000000 | NO          | 3.518203  | 
84    | 4        | 1433.10663 | 1425.7151 | 2203.0000 | 2756.0 | 0.2074 | 1.000000 | NO          | 3.546386  | 
85    | 5        | 1433.10663 | 1417.6810 | 1937.0000 | 2756.0 | 0.2258 | 1.000000 | NO          | 3.574146  | 
86    | 6        | 1433.10663 | 1423.2435 | 1952.0000 | 2756.0 | 0.3517 | 1.000000 | NO          | 3.601543  | 
87    | 7        | 1433.10663 | 1416.3377 | 1781.0000 | 2756.0 | 0.2080 | 1.000000 | NO          | 3.628972  | 
88    | 8        | 1433.10663 | 1422.4830 | 2109.0000 | 2756.0 | 0.1499 | 1.000000 | NO          | 3.656636  | 
89    | 0        | 1480.49868 | 1480.4986 | 2218.0000 | 2756.0 | 0.2264 | 1.000000 | NO          | 3.683925  | 
90    | 1        | 1480.49868 | 1436.7081 | 2392.0000 | 2756.0 | 0.2887 | 1.000000 | NO          | 3.732372  | 
91    | 2        | 1480.49868 | 1415.8067 | 2453.0000 | 2756.0 | 0.1895 | 1.000000 | NO          | 3.760657  | 
92    | 3        | 1480.49868 | 1422.0386 | 1989.0000 | 2756.0 | 0.1981 | 1.000000 | NO          | 3.789061  | 
93    | 4        | 1480.49868 | 1422.8714 | 2379.0000 | 2756.0 | 0.1958 | 1.000000 | NO          | 3.817202  | 
94    | 0        | 1484.55933 | 1484.5593 | 2548.0000 | 2756.0 | 0.1815 | 1.000000 | NO          | 3.846009  | 
95    | 1        | 1484.55933 | 1468.5087 | 1904.0000 | 2756.0 | 0.3320 | 1.000000 | NO          | 3.877775  | 
96    | 2        | 1484.55933 | 1480.6964 | 2072.0000 | 2756.0 | 0.1901 | 1.000000 | NO          | 3.905758  | 
97    | 3        | 1484.55933 | 1464.5388 | 2534.0000 | 2756.0 | 0.3071 | 1.000000 | NO          | 3.935959  | 
98    | 4        | 1484.55933 | 1450.0363 | 2000.0000 | 2756.0 | 0.1908 | 1.000000 | NO          | 3.963265  | 
99    | 5        | 1484.55933 | 1462.0841 | 2343.0000 | 2756.0 | 0.1709 | 1.000000 | NO          | 3.990350  | 
100   | 6        | 1484.55933 | 1474.4477 | 2395.0000 | 2756.0 | 0.2004 | 1.000000 | NO          | 4.017370  | 
101   | 7        | 1484.55933 | 1454.5886 | 1962.0000 | 2756.0 | 0.2820 | 1.000000 | NO          | 4.043771  | 
102   | 8        | 1484.55933 | 1459.0767 | 1644.0000 | 2756.0 | 0.2935 | 1.000000 | NO          | 4.070112  | 
