Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 450.000000 | 450.00000 | 450.00000 | 6538.0 | 0.0000 | 2.000000 | NO          | 2.793580  | 
2     | 1        | 450.000000 | 421.67462 | 940.00000 | 6538.0 | 0.5602 | 2.000000 | NO          | 2.931684  | 
3     | 0        | 532.884533 | 532.88453 | 1314.0000 | 6538.0 | 0.2453 | 2.000000 | NO          | 3.046024  | 
4     | 0        | 684.840964 | 684.84096 | 1822.0000 | 6421.0 | 0.3427 | 2.000000 | NO          | 3.154937  | 
5     | 0        | 706.970213 | 706.97021 | 2168.0000 | 6421.0 | 0.5313 | 2.000000 | NO          | 3.268167  | 
6     | 0        | 805.802625 | 805.80262 | 2353.0000 | 6421.0 | 0.3109 | 2.000000 | NO          | 3.323402  | 
7     | 0        | 823.621378 | 823.62137 | 2476.0000 | 6421.0 | 0.2826 | 2.000000 | NO          | 3.378918  | 
8     | 1        | 823.621378 | 818.11799 | 2823.0000 | 6421.0 | 0.7436 | 2.000000 | NO          | 3.434093  | 
9     | 2        | 823.621378 | 785.34074 | 2961.0000 | 6421.0 | 0.6905 | 2.000000 | NO          | 3.489267  | 
10    | 0        | 888.391375 | 888.39137 | 3174.0000 | 6421.0 | 0.5040 | 2.000000 | NO          | 3.544721  | 
11    | 0        | 915.055184 | 915.05518 | 3641.0000 | 6421.0 | 0.4752 | 2.000000 | NO          | 3.600196  | 
12    | 0        | 915.172642 | 915.17264 | 3704.0000 | 6421.0 | 0.7749 | 2.000000 | NO          | 3.655797  | 
13    | 1        | 915.172642 | 814.81331 | 3409.0000 | 6421.0 | 0.8708 | 2.000000 | NO          | 3.711502  | 
14    | 2        | 915.172642 | 901.47953 | 4113.0000 | 6421.0 | 0.7182 | 2.000000 | NO          | 3.767615  | 
15    | 3        | 915.172642 | 808.09002 | 3827.0000 | 6421.0 | 0.9018 | 2.000000 | NO          | 3.823660  | 
16    | 4        | 915.172642 | 527.91592 | 3626.0000 | 6421.0 | 0.9987 | 2.000000 | NO          | 3.879692  | 
17    | 5        | 915.172642 | 664.88977 | 3891.0000 | 6421.0 | 0.4738 | 2.000000 | NO          | 3.935835  | 
18    | 6        | 915.172642 | 634.61050 | 3161.0000 | 6421.0 | 0.7589 | 2.000000 | NO          | 3.991940  | 
19    | 7        | 915.172642 | 718.63506 | 3577.0000 | 6421.0 | 0.7697 | 2.000000 | NO          | 4.048386  | 
20    | 8        | 915.172642 | 441.22059 | 3952.0000 | 6421.0 | 0.9908 | 2.000000 | NO          | 4.104639  | 
