Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 340.000000 | 340.00000 | 340.00000 | 9601.0 | 0.0000 | 2.000000 | NO          | 1.037221  | 
2     | 1        | 340.000000 | -316.6752 | 735.00000 | 3728.0 | 1.5109 | 2.000000 | NO          | 1.093917  | 
3     | 2        | 340.000000 | -232.9516 | 1091.0000 | 3728.0 | 0.3906 | 2.000000 | NO          | 1.161946  | 
4     | 3        | 340.000000 | -153.4982 | 1323.0000 | 3708.0 | 0.2842 | 2.000000 | NO          | 1.229369  | 
5     | 4        | 340.000000 | -197.6578 | 1678.0000 | 3708.0 | 0.8217 | 2.000000 | NO          | 1.291275  | 
6     | 5        | 340.000000 | -281.0824 | 1782.0000 | 3708.0 | 0.7102 | 2.000000 | NO          | 1.318148  | 
7     | 6        | 340.000000 | -211.7763 | 2122.0000 | 3708.0 | 0.5417 | 2.000000 | NO          | 1.344585  | 
8     | 7        | 340.000000 | -137.5921 | 2229.0000 | 3708.0 | 0.3984 | 2.000000 | NO          | 1.371111  | 
9     | 8        | 340.000000 | -210.7693 | 2376.0000 | 3708.0 | 0.9254 | 2.000000 | NO          | 1.397723  | 
10    | 9        | 340.000000 | -264.1443 | 2346.0000 | 3708.0 | 1.2065 | 2.000000 | NO          | 1.424262  | 
11    | 10       | 340.000000 | -314.6497 | 2644.0000 | 3708.0 | 1.0705 | 2.000000 | NO          | 1.452396  | 
12    | 11       | 340.000000 | -233.1444 | 2350.0000 | 3708.0 | 0.8874 | 2.000000 | NO          | 1.480852  | 
13    | 12       | 340.000000 | -192.0313 | 2587.0000 | 3708.0 | 0.7764 | 2.000000 | NO          | 1.509378  | 
14    | 13       | 340.000000 | -324.5042 | 2469.0000 | 3708.0 | 1.5967 | 2.000000 | NO          | 1.537584  | 
15    | 14       | 340.000000 | -359.3302 | 2607.0000 | 3708.0 | 1.4946 | 2.000000 | NO          | 1.567694  | 
16    | 15       | 340.000000 | -368.1816 | 2453.0000 | 3708.0 | 1.2520 | 2.000000 | NO          | 1.596620  | 
17    | 16       | 340.000000 | -374.6816 | 2884.0000 | 3708.0 | 0.8281 | 2.000000 | NO          | 1.624577  | 
18    | 17       | 340.000000 | -380.6711 | 2937.0000 | 3708.0 | 1.1967 | 2.000000 | NO          | 1.652672  | 
19    | 18       | 340.000000 | -514.0483 | 2355.0000 | 3708.0 | 1.6762 | 2.000000 | NO          | 1.680724  | 
20    | 19       | 340.000000 | -545.1549 | 2415.0000 | 3708.0 | 0.8556 | 2.000000 | NO          | 1.708885  | 
21    | 20       | 340.000000 | -661.1250 | 2414.0000 | 3708.0 | 0.9783 | 2.000000 | NO          | 1.737066  | 
22    | 21       | 340.000000 | -838.3704 | 3066.0000 | 3708.0 | 0.6408 | 2.000000 | NO          | 1.765117  | 
23    | 22       | 340.000000 | -597.0493 | 3040.0000 | 3708.0 | 0.9090 | 2.000000 | NO          | 1.793434  | 
24    | 23       | 340.000000 | -728.0397 | 1972.0000 | 3708.0 | 1.7145 | 2.000000 | NO          | 1.821618  | 
25    | 24       | 340.000000 | -671.8153 | 2353.0000 | 3708.0 | 0.9087 | 2.000000 | NO          | 1.850448  | 
26    | 25       | 340.000000 | -1020.264 | 2900.0000 | 3708.0 | 1.6858 | 2.000000 | NO          | 1.879279  | 
27    | 1        | 340.000000 | -962.9788 | 2593.0000 | 3708.0 | 0.5459 | 1.000000 | NO          | 1.907834  | 
28    | 2        | 340.000000 | -557.8636 | 2927.0000 | 3708.0 | 0.5998 | 1.000000 | NO          | 1.936636  | 
29    | 3        | 340.000000 | -581.8110 | 2780.0000 | 3708.0 | 0.9040 | 1.000000 | NO          | 1.965239  | 
30    | 4        | 340.000000 | -419.6226 | 2759.0000 | 3708.0 | 0.4901 | 1.000000 | NO          | 2.024235  | 
31    | 5        | 340.000000 | -157.8164 | 3002.0000 | 3708.0 | 0.4866 | 1.000000 | NO          | 2.059750  | 
32    | 6        | 340.000000 | -124.4925 | 3211.0000 | 3708.0 | 0.8038 | 1.000000 | NO          | 2.099750  | 
33    | 7        | 340.000000 | 140.11132 | 3357.0000 | 3708.0 | 0.4059 | 1.000000 | NO          | 2.135995  | 
34    | 8        | 340.000000 | 32.353782 | 2283.0000 | 3708.0 | 0.6738 | 1.000000 | NO          | 2.172293  | 
35    | 9        | 340.000000 | 188.99438 | 2715.0000 | 3708.0 | 0.2795 | 1.000000 | NO          | 2.208638  | 
36    | 10       | 340.000000 | 221.21577 | 3039.0000 | 3708.0 | 0.3520 | 1.000000 | NO          | 2.246931  | 
37    | 11       | 340.000000 | 273.76865 | 2228.0000 | 3708.0 | 0.3971 | 1.000000 | NO          | 2.284559  | 
38    | 0        | 419.186297 | 419.18629 | 3311.0000 | 3708.0 | 0.3799 | 1.000000 | NO          | 2.317652  | 
39    | 0        | 477.995173 | 477.99517 | 2701.0000 | 3708.0 | 0.5669 | 1.000000 | NO          | 2.348144  | 
40    | 1        | 477.995173 | 446.83603 | 2851.0000 | 3708.0 | 0.5424 | 1.000000 | NO          | 2.376528  | 
41    | 0        | 743.810847 | 743.81084 | 3545.0000 | 3708.0 | 0.3498 | 1.000000 | NO          | 2.405318  | 
42    | 0        | 760.864642 | 760.86464 | 2221.0000 | 3708.0 | 0.5331 | 1.000000 | NO          | 2.434152  | 
43    | 0        | 808.914002 | 808.91400 | 2584.0000 | 3708.0 | 0.4323 | 1.000000 | NO          | 2.463171  | 
