Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 212.000000 | 212.00000 | 212.00000 | 1592.0 | 0.0000 | 2.000000 | NO          | 0.712831  | 
2     | 0        | 255.843634 | 255.84363 | 441.00000 | 1592.0 | 0.4628 | 2.000000 | NO          | 0.759542  | 
3     | 0        | 323.349035 | 323.34903 | 614.00000 | 1592.0 | 0.3095 | 2.000000 | NO          | 0.797505  | 
4     | 0        | 368.058152 | 368.05815 | 679.00000 | 1592.0 | 0.3170 | 2.000000 | NO          | 0.834782  | 
5     | 0        | 397.875591 | 397.87559 | 928.00000 | 1569.0 | 0.6276 | 2.000000 | NO          | 0.870130  | 
6     | 0        | 405.532575 | 405.53257 | 760.00000 | 1569.0 | 0.4962 | 2.000000 | NO          | 0.895277  | 
7     | 0        | 464.444589 | 464.44458 | 922.00000 | 1569.0 | 0.5734 | 2.000000 | NO          | 0.920109  | 
8     | 0        | 467.816173 | 467.81617 | 940.00000 | 1569.0 | 0.7144 | 2.000000 | NO          | 0.943778  | 
9     | 0        | 475.387971 | 475.38797 | 932.00000 | 1569.0 | 0.6200 | 2.000000 | NO          | 0.967316  | 
10    | 0        | 502.443469 | 502.44346 | 926.00000 | 1569.0 | 0.3877 | 2.000000 | NO          | 0.990906  | 
11    | 1        | 502.443469 | 460.35422 | 852.00000 | 1569.0 | 0.7294 | 2.000000 | NO          | 1.015193  | 
12    | 2        | 502.443469 | 492.98488 | 1012.0000 | 1569.0 | 0.3665 | 2.000000 | NO          | 1.038953  | 
13    | 3        | 502.443469 | 481.92795 | 1058.0000 | 1569.0 | 0.4841 | 2.000000 | NO          | 1.062582  | 
14    | 4        | 502.443469 | 409.60768 | 1168.0000 | 1569.0 | 0.7574 | 2.000000 | NO          | 1.086230  | 
15    | 5        | 502.443469 | 499.04832 | 913.00000 | 1569.0 | 0.3604 | 2.000000 | NO          | 1.109863  | 
16    | 6        | 502.443469 | 415.97456 | 1068.0000 | 1569.0 | 0.4418 | 2.000000 | NO          | 1.135632  | 
17    | 7        | 502.443469 | 441.65615 | 1146.0000 | 1569.0 | 0.6278 | 2.000000 | NO          | 1.164348  | 
18    | 8        | 502.443469 | 385.07984 | 945.00000 | 1569.0 | 0.6840 | 2.000000 | NO          | 1.192385  | 
19    | 9        | 502.443469 | 418.35580 | 1121.0000 | 1569.0 | 0.5103 | 2.000000 | NO          | 1.219354  | 
20    | 10       | 502.443469 | 437.57483 | 960.00000 | 1569.0 | 0.6777 | 2.000000 | NO          | 1.244909  | 
21    | 1        | 502.443469 | 472.69485 | 945.00000 | 1569.0 | 0.2340 | 1.000000 | NO          | 1.269320  | 
22    | 0        | 544.355364 | 544.35536 | 1187.0000 | 1569.0 | 0.2194 | 1.000000 | NO          | 1.295076  | 
23    | 0        | 565.424614 | 565.42461 | 924.00000 | 1569.0 | 0.3360 | 1.000000 | NO          | 1.321291  | 
24    | 0        | 574.029044 | 574.02904 | 1144.0000 | 1569.0 | 0.2183 | 1.000000 | NO          | 1.346324  | 
25    | 0        | 595.113991 | 595.11399 | 1106.0000 | 1569.0 | 0.2674 | 1.000000 | NO          | 1.371258  | 
26    | 0        | 666.351989 | 666.35198 | 884.00000 | 1569.0 | 0.3057 | 1.000000 | NO          | 1.395105  | 
27    | 0        | 689.813226 | 689.81322 | 1248.0000 | 1569.0 | 0.2314 | 1.000000 | NO          | 1.418931  | 
28    | 1        | 689.813226 | 687.43215 | 1151.0000 | 1569.0 | 0.2414 | 1.000000 | NO          | 1.442669  | 
29    | 0        | 707.885054 | 707.88505 | 1060.0000 | 1569.0 | 0.2418 | 1.000000 | NO          | 1.466418  | 
30    | 0        | 791.054133 | 791.05413 | 1381.0000 | 1556.0 | 0.1789 | 1.000000 | NO          | 1.502221  | 
31    | 1        | 791.054133 | 785.88705 | 1156.0000 | 1556.0 | 0.2276 | 1.000000 | NO          | 1.527624  | 
32    | 0        | 802.187467 | 802.18746 | 958.00000 | 1556.0 | 0.1645 | 1.000000 | NO          | 1.552459  | 
33    | 0        | 813.690730 | 813.69073 | 1324.0000 | 1556.0 | 0.1551 | 1.000000 | NO          | 1.576320  | 
34    | 0        | 823.210279 | 823.21027 | 938.00000 | 1556.0 | 0.1776 | 1.000000 | NO          | 1.600216  | 
35    | 0        | 849.517808 | 849.51780 | 1037.0000 | 1556.0 | 0.1984 | 1.000000 | NO          | 1.624728  | 
36    | 0        | 853.215634 | 853.21563 | 1311.0000 | 1556.0 | 0.1684 | 1.000000 | NO          | 1.648643  | 
37    | 0        | 859.757877 | 859.75787 | 1093.0000 | 1556.0 | 0.1899 | 1.000000 | NO          | 1.672521  | 
38    | 0        | 917.616747 | 917.61674 | 912.00000 | 1556.0 | 0.1624 | 1.000000 | NO          | 1.696343  | 
39    | 0        | 927.390157 | 927.39015 | 1261.0000 | 1556.0 | 0.1593 | 1.000000 | NO          | 1.720190  | 
40    | 1        | 927.390157 | 924.30844 | 1215.0000 | 1556.0 | 0.1423 | 1.000000 | NO          | 1.744010  | 
41    | 2        | 927.390157 | 897.73660 | 1073.0000 | 1556.0 | 0.2092 | 1.000000 | NO          | 1.767845  | 
