Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 487.000000 | 487.00000 | 487.00000 | 8132.0 | 0.0000 | 2.000000 | NO          | 3.072302  | 
2     | 1        | 487.000000 | 425.57851 | 1037.0000 | 8132.0 | 0.5995 | 2.000000 | NO          | 3.195260  | 
3     | 0        | 523.637377 | 523.63737 | 1527.0000 | 7999.0 | 0.3349 | 2.000000 | NO          | 3.319622  | 
4     | 0        | 680.057592 | 680.05759 | 2040.0000 | 7802.0 | 0.3553 | 2.000000 | NO          | 3.449437  | 
5     | 0        | 782.084169 | 782.08416 | 2367.0000 | 7802.0 | 0.2872 | 2.000000 | NO          | 3.574533  | 
6     | 0        | 888.985591 | 888.98559 | 2701.0000 | 7802.0 | 0.4358 | 2.000000 | NO          | 3.632951  | 
7     | 0        | 908.734295 | 908.73429 | 2904.0000 | 7802.0 | 0.5638 | 2.000000 | NO          | 3.690123  | 
8     | 0        | 954.861196 | 954.86119 | 3362.0000 | 7802.0 | 0.4865 | 2.000000 | NO          | 3.746859  | 
9     | 0        | 1048.30748 | 1048.3074 | 3581.0000 | 7802.0 | 0.4201 | 2.000000 | NO          | 3.803880  | 
10    | 1        | 1048.30748 | 1034.4676 | 3518.0000 | 7802.0 | 0.4627 | 2.000000 | NO          | 3.860795  | 
11    | 2        | 1048.30748 | 782.52583 | 3503.0000 | 7802.0 | 0.9554 | 2.000000 | NO          | 3.917846  | 
12    | 3        | 1048.30748 | 860.68072 | 4267.0000 | 7802.0 | 0.8162 | 2.000000 | NO          | 3.975557  | 
13    | 4        | 1048.30748 | 890.84092 | 4199.0000 | 7802.0 | 0.7773 | 2.000000 | NO          | 4.032725  | 
14    | 5        | 1048.30748 | 926.27339 | 4408.0000 | 7802.0 | 0.7790 | 2.000000 | NO          | 4.090073  | 
15    | 6        | 1048.30748 | 978.26187 | 4812.0000 | 7802.0 | 0.5466 | 2.000000 | NO          | 4.147656  | 
16    | 7        | 1048.30748 | 956.38284 | 4658.0000 | 7802.0 | 0.7702 | 2.000000 | NO          | 4.205518  | 
17    | 8        | 1048.30748 | 778.03324 | 4481.0000 | 7802.0 | 1.0427 | 2.000000 | NO          | 4.263416  | 
18    | 9        | 1048.30748 | 542.22388 | 4376.0000 | 7802.0 | 1.2251 | 2.000000 | NO          | 4.321163  | 
19    | 10       | 1048.30748 | 404.20323 | 4558.0000 | 7802.0 | 1.0270 | 2.000000 | NO          | 4.379251  | 
20    | 11       | 1048.30748 | 149.23343 | 4347.0000 | 7802.0 | 1.2170 | 2.000000 | NO          | 4.437124  | 
21    | 12       | 1048.30748 | 165.18891 | 4630.0000 | 7802.0 | 0.6034 | 2.000000 | NO          | 4.495068  | 
22    | 13       | 1048.30748 | 530.70157 | 5368.0000 | 7802.0 | 0.7118 | 2.000000 | NO          | 4.553281  | 
23    | 14       | 1048.30748 | 457.30889 | 4935.0000 | 7802.0 | 0.7698 | 2.000000 | NO          | 4.611636  | 
24    | 15       | 1048.30748 | 343.26191 | 5532.0000 | 7802.0 | 0.9482 | 2.000000 | NO          | 4.669982  | 
25    | 1        | 1048.30748 | 549.33414 | 4514.0000 | 7802.0 | 0.5043 | 1.000000 | NO          | 4.728489  | 
26    | 2        | 1048.30748 | 728.00171 | 5229.0000 | 7802.0 | 0.3772 | 1.000000 | NO          | 4.786959  | 
27    | 3        | 1048.30748 | 847.06812 | 4575.0000 | 7802.0 | 0.5940 | 1.000000 | NO          | 4.845533  | 
28    | 0        | 1070.86360 | 1070.8636 | 5938.0000 | 7802.0 | 0.3499 | 1.000000 | NO          | 4.904171  | 
29    | 0        | 1149.31082 | 1149.3108 | 5715.0000 | 7802.0 | 0.4824 | 1.000000 | NO          | 4.962936  | 
30    | 0        | 1303.57390 | 1303.5739 | 5531.0000 | 7802.0 | 0.3432 | 1.000000 | NO          | 5.085723  | 
31    | 0        | 1468.27327 | 1468.2732 | 6160.0000 | 7802.0 | 0.4400 | 1.000000 | NO          | 5.144785  | 
32    | 0        | 1622.76734 | 1622.7673 | 5347.0000 | 7802.0 | 0.5313 | 1.000000 | NO          | 5.203936  | 
33    | 1        | 1622.76734 | 1543.4473 | 4761.0000 | 7802.0 | 0.5005 | 1.000000 | NO          | 5.262983  | 
34    | 0        | 1643.27031 | 1643.2703 | 5911.0000 | 7802.0 | 0.3277 | 1.000000 | NO          | 5.321969  | 
35    | 0        | 1864.65060 | 1864.6506 | 5772.0000 | 7802.0 | 0.3405 | 1.000000 | NO          | 5.381288  | 
36    | 0        | 1866.89016 | 1866.8901 | 6772.0000 | 7802.0 | 0.4390 | 1.000000 | NO          | 5.440436  | 
37    | 0        | 2005.24425 | 2005.2442 | 5678.0000 | 7802.0 | 0.3183 | 1.000000 | NO          | 5.499501  | 
38    | 0        | 2017.54897 | 2017.5489 | 4785.0000 | 7802.0 | 0.2946 | 1.000000 | NO          | 5.558595  | 
39    | 0        | 2076.46671 | 2076.4667 | 6255.0000 | 7802.0 | 0.4254 | 1.000000 | NO          | 5.617738  | 
40    | 0        | 2081.24253 | 2081.2425 | 4305.0000 | 7802.0 | 0.5518 | 1.000000 | NO          | 5.676949  | 
41    | 0        | 2093.86630 | 2093.8663 | 4284.0000 | 7802.0 | 0.2034 | 1.000000 | NO          | 5.736200  | 
42    | 0        | 2133.42300 | 2133.4230 | 5861.0000 | 7802.0 | 0.3257 | 1.000000 | NO          | 5.795314  | 
43    | 0        | 2175.19434 | 2175.1943 | 5833.0000 | 7802.0 | 0.3061 | 1.000000 | NO          | 5.854480  | 
44    | 0        | 2342.16749 | 2342.1674 | 4476.0000 | 7802.0 | 0.3704 | 1.000000 | NO          | 5.913751  | 
45    | 0        | 2406.83551 | 2406.8355 | 3886.0000 | 7802.0 | 0.2758 | 1.000000 | NO          | 5.972961  | 
46    | 0        | 2511.92401 | 2511.9240 | 5737.0000 | 7802.0 | 0.3055 | 1.000000 | NO          | 6.032272  | 
47    | 0        | 2738.46489 | 2738.4648 | 6358.0000 | 7802.0 | 0.4324 | 1.000000 | NO          | 6.091646  | 
48    | 1        | 2738.46489 | 2672.1225 | 3811.0000 | 7802.0 | 0.4400 | 1.000000 | NO          | 6.150967  | 
