Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 212.000000 | 212.00000 | 212.00000 | 1592.0 | 0.0000 | 2.000000 | NO          | 0.678380  | 
2     | 0        | 255.843634 | 255.84363 | 441.00000 | 1592.0 | 0.4628 | 2.000000 | NO          | 0.749746  | 
3     | 0        | 323.349035 | 323.34903 | 614.00000 | 1592.0 | 0.3095 | 2.000000 | NO          | 0.802574  | 
4     | 0        | 368.058152 | 368.05815 | 679.00000 | 1592.0 | 0.3170 | 2.000000 | NO          | 0.862900  | 
5     | 0        | 397.875591 | 397.87559 | 928.00000 | 1569.0 | 0.6276 | 2.000000 | NO          | 0.902343  | 
6     | 0        | 405.532575 | 405.53257 | 760.00000 | 1569.0 | 0.4962 | 2.000000 | NO          | 0.927739  | 
7     | 0        | 464.444589 | 464.44458 | 922.00000 | 1569.0 | 0.5734 | 2.000000 | NO          | 0.953172  | 
8     | 0        | 467.816173 | 467.81617 | 940.00000 | 1569.0 | 0.7144 | 2.000000 | NO          | 0.977346  | 
9     | 0        | 475.387971 | 475.38797 | 932.00000 | 1569.0 | 0.6200 | 2.000000 | NO          | 1.001604  | 
10    | 0        | 502.443469 | 502.44346 | 926.00000 | 1569.0 | 0.3877 | 2.000000 | NO          | 1.025715  | 
11    | 1        | 502.443469 | 460.35422 | 852.00000 | 1569.0 | 0.7294 | 2.000000 | NO          | 1.049944  | 
12    | 2        | 502.443469 | 492.98488 | 1012.0000 | 1569.0 | 0.3665 | 2.000000 | NO          | 1.074046  | 
13    | 3        | 502.443469 | 481.92795 | 1058.0000 | 1569.0 | 0.4841 | 2.000000 | NO          | 1.098189  | 
14    | 4        | 502.443469 | 409.60768 | 1168.0000 | 1569.0 | 0.7574 | 2.000000 | NO          | 1.122339  | 
15    | 5        | 502.443469 | 499.04832 | 913.00000 | 1569.0 | 0.3604 | 2.000000 | NO          | 1.146881  | 
16    | 6        | 502.443469 | 415.97456 | 1068.0000 | 1569.0 | 0.4418 | 2.000000 | NO          | 1.170925  | 
17    | 7        | 502.443469 | 441.65615 | 1146.0000 | 1569.0 | 0.6278 | 2.000000 | NO          | 1.195212  | 
18    | 8        | 502.443469 | 385.07984 | 945.00000 | 1569.0 | 0.6840 | 2.000000 | NO          | 1.219307  | 
19    | 9        | 502.443469 | 418.35580 | 1121.0000 | 1569.0 | 0.5103 | 2.000000 | NO          | 1.243512  | 
20    | 10       | 502.443469 | 437.57483 | 960.00000 | 1569.0 | 0.6777 | 2.000000 | NO          | 1.267494  | 
21    | 11       | 502.443469 | 395.67278 | 998.00000 | 1569.0 | 0.4680 | 2.000000 | NO          | 1.291626  | 
22    | 12       | 502.443469 | 445.14714 | 873.00000 | 1569.0 | 0.3966 | 2.000000 | NO          | 1.315752  | 
23    | 13       | 502.443469 | 385.12906 | 941.00000 | 1569.0 | 0.5184 | 2.000000 | NO          | 1.339884  | 
24    | 14       | 502.443469 | 352.37309 | 1063.0000 | 1569.0 | 0.5422 | 2.000000 | NO          | 1.363871  | 
25    | 15       | 502.443469 | 366.38998 | 947.00000 | 1569.0 | 0.7530 | 2.000000 | NO          | 1.388031  | 
26    | 16       | 502.443469 | 389.72049 | 1147.0000 | 1569.0 | 0.5375 | 2.000000 | NO          | 1.412103  | 
27    | 17       | 502.443469 | 400.14899 | 1145.0000 | 1569.0 | 0.5492 | 2.000000 | NO          | 1.436241  | 
28    | 18       | 502.443469 | 397.24897 | 1285.0000 | 1569.0 | 0.7129 | 2.000000 | NO          | 1.459884  | 
29    | 19       | 502.443469 | 322.48035 | 1027.0000 | 1569.0 | 0.6860 | 2.000000 | NO          | 1.483522  | 
30    | 20       | 502.443469 | 221.79963 | 1270.0000 | 1569.0 | 0.6003 | 2.000000 | NO          | 1.519020  | 
31    | 21       | 502.443469 | 258.60985 | 1126.0000 | 1569.0 | 0.5918 | 2.000000 | NO          | 1.542683  | 
32    | 22       | 502.443469 | 302.56394 | 1144.0000 | 1569.0 | 0.4661 | 2.000000 | NO          | 1.566386  | 
33    | 23       | 502.443469 | 256.50616 | 1320.0000 | 1569.0 | 0.3524 | 2.000000 | NO          | 1.590032  | 
34    | 24       | 502.443469 | 268.48819 | 1251.0000 | 1569.0 | 0.5527 | 2.000000 | NO          | 1.613720  | 
35    | 25       | 502.443469 | 224.10891 | 1124.0000 | 1569.0 | 0.6333 | 2.000000 | NO          | 1.637393  | 
36    | 1        | 502.443469 | 405.35042 | 1181.0000 | 1569.0 | 0.3584 | 1.000000 | NO          | 1.661160  | 
37    | 2        | 502.443469 | 459.77749 | 963.00000 | 1569.0 | 0.4212 | 1.000000 | NO          | 1.685098  | 
38    | 3        | 502.443469 | 457.14235 | 1246.0000 | 1569.0 | 0.2223 | 1.000000 | NO          | 1.709355  | 
39    | 4        | 502.443469 | 485.78686 | 1492.0000 | 1569.0 | 0.2785 | 1.000000 | NO          | 1.733632  | 
40    | 0        | 540.766386 | 540.76638 | 1323.0000 | 1569.0 | 0.2668 | 1.000000 | NO          | 1.757998  | 
41    | 0        | 585.293325 | 585.29332 | 1462.0000 | 1569.0 | 0.2239 | 1.000000 | NO          | 1.782653  | 
42    | 1        | 585.293325 | 564.05289 | 1010.0000 | 1569.0 | 0.3269 | 1.000000 | NO          | 1.807071  | 
43    | 0        | 609.396081 | 609.39608 | 1060.0000 | 1569.0 | 0.1516 | 1.000000 | NO          | 1.831634  | 
44    | 0        | 691.929572 | 691.92957 | 959.00000 | 1569.0 | 0.2139 | 1.000000 | NO          | 1.856111  | 
45    | 0        | 714.464506 | 714.46450 | 762.00000 | 1569.0 | 0.2995 | 1.000000 | NO          | 1.880767  | 
46    | 0        | 728.003905 | 728.00390 | 1340.0000 | 1569.0 | 0.1929 | 1.000000 | NO          | 1.905350  | 
47    | 0        | 766.545918 | 766.54591 | 1090.0000 | 1569.0 | 0.1560 | 1.000000 | NO          | 1.929785  | 
48    | 0        | 800.961219 | 800.96121 | 1262.0000 | 1569.0 | 0.2253 | 1.000000 | NO          | 1.954273  | 
49    | 0        | 830.513774 | 830.51377 | 1452.0000 | 1569.0 | 0.1850 | 1.000000 | NO          | 1.978644  | 
50    | 1        | 830.513774 | 821.59603 | 918.00000 | 1569.0 | 0.2416 | 1.000000 | NO          | 2.003083  | 
