Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
1     | 0        | 300.000000 | 300.00000 | 300.00000 | 8401.0 | 0.0000 | 2.000000 | NO          | 0.930643  | 
2     | 1        | 300.000000 | -361.0547 | 645.00000 | 2808.0 | 1.6766 | 2.000000 | NO          | 0.976818  | 
3     | 2        | 300.000000 | -299.3577 | 956.00000 | 2778.0 | 0.4028 | 2.000000 | NO          | 1.024108  | 
4     | 3        | 300.000000 | -235.8744 | 1153.0000 | 2760.0 | 0.2973 | 2.000000 | NO          | 1.071474  | 
5     | 4        | 300.000000 | -266.6659 | 1348.0000 | 2756.0 | 0.8034 | 2.000000 | NO          | 1.118679  | 
6     | 5        | 300.000000 | -310.1690 | 1550.0000 | 2756.0 | 0.7758 | 2.000000 | NO          | 1.148251  | 
7     | 6        | 300.000000 | -270.1813 | 1746.0000 | 2756.0 | 0.5435 | 2.000000 | NO          | 1.174044  | 
8     | 7        | 300.000000 | -220.7800 | 1931.0000 | 2756.0 | 0.4192 | 2.000000 | NO          | 1.199904  | 
9     | 8        | 300.000000 | -237.6050 | 2046.0000 | 2756.0 | 0.9364 | 2.000000 | NO          | 1.225869  | 
10    | 9        | 300.000000 | -270.0281 | 1923.0000 | 2756.0 | 1.1138 | 2.000000 | NO          | 1.251853  | 
11    | 10       | 300.000000 | -217.2149 | 1847.0000 | 2756.0 | 0.8740 | 2.000000 | NO          | 1.277813  | 
12    | 1        | 300.000000 | -48.95402 | 2070.0000 | 2756.0 | 0.4491 | 1.000000 | NO          | 1.304105  | 
13    | 2        | 300.000000 | -25.50507 | 2003.0000 | 2756.0 | 0.6573 | 1.000000 | NO          | 1.330191  | 
14    | 3        | 300.000000 | 159.27839 | 2128.0000 | 2756.0 | 0.6733 | 1.000000 | NO          | 1.356636  | 
15    | 4        | 300.000000 | 197.70102 | 2181.0000 | 2756.0 | 0.6052 | 1.000000 | NO          | 1.382860  | 
16    | 0        | 318.139992 | 318.13999 | 1998.0000 | 2756.0 | 0.2445 | 1.000000 | NO          | 1.409342  | 
17    | 0        | 431.521774 | 431.52177 | 2365.0000 | 2756.0 | 0.3374 | 1.000000 | NO          | 1.435768  | 
