index;source;destination;slots;max_length
1;1;9;6;600
2;5;3;6;600
3;6;1;5;1500
4;3;9;4;1500
5;8;5;6;600
6;2;9;6;600
7;9;1;4;1500
8;9;2;6;600
9;2;4;3;3000
10;8;7;5;1500
11;1;6;5;1500
12;4;2;5;1500
13;3;8;6;600
14;4;3;6;600
15;1;5;3;3000
16;4;7;3;3000
17;7;6;6;600
18;4;9;6;600
19;7;5;3;3000
20;9;5;4;1500
21;2;1;4;1500
22;6;2;6;600
23;7;8;5;1500
24;9;1;4;1500
25;5;9;4;1500
26;9;4;3;3000
27;2;8;5;1500
28;7;6;4;1500
29;4;8;5;1500
30;3;6;5;1500
31;4;2;6;600
32;8;9;6;600
33;9;3;4;1500
34;8;2;4;1500
35;7;8;5;1500
36;7;2;6;600
37;2;9;4;1500
38;4;8;4;1500
39;4;6;6;600
40;1;7;4;1500
41;5;6;4;1500
42;4;3;4;1500
43;6;1;3;3000
44;9;2;4;1500
45;2;9;5;1500
46;3;7;5;1500
47;3;6;4;1500
48;5;4;3;3000
49;4;7;3;3000
50;5;6;3;3000
51;1;7;6;600
52;9;8;5;1500
53;7;1;3;3000
54;8;1;4;1500
55;2;7;6;600
56;8;3;3;3000
57;9;8;3;3000
58;7;4;3;3000
59;4;8;4;1500
60;6;2;5;1500
61;2;8;4;1500
62;2;7;6;600
63;3;7;4;1500
64;9;2;6;600
65;4;5;3;3000
66;5;8;5;1500
67;7;2;4;1500
68;4;9;4;1500
69;7;2;4;1500
70;6;1;5;1500
71;1;6;4;1500
72;9;3;5;1500
73;8;1;5;1500
74;6;5;6;600
75;8;2;6;600
76;5;1;3;3000
77;9;3;5;1500
78;5;1;4;1500
79;2;4;4;1500
80;4;2;3;3000
81;6;5;4;1500
82;4;6;5;1500
83;9;7;4;1500
84;3;4;6;600
85;2;1;5;1500
86;5;4;6;600
87;9;4;3;3000
88;3;8;5;1500
89;3;1;3;3000
90;2;9;3;3000
91;3;4;5;1500
92;5;9;4;1500
93;5;8;3;3000
94;9;3;5;1500
95;6;1;3;3000
96;5;7;6;600
97;5;1;4;1500
98;3;5;4;1500
99;5;1;3;3000
100;4;8;6;600
101;4;2;3;3000
102;4;7;5;1500
103;9;7;3;3000
104;8;6;6;600
105;3;7;3;3000
106;4;5;6;600
107;9;4;6;600
108;8;3;4;1500
109;6;9;4;1500
110;5;7;4;1500
111;4;6;6;600
112;3;7;4;1500
113;6;5;3;3000
114;5;1;5;1500
115;4;3;3;3000
116;5;8;4;1500
117;3;8;6;600
118;8;1;6;600
119;2;4;3;3000
120;7;3;3;3000
121;7;6;4;1500
122;6;2;4;1500
123;4;2;4;1500
124;9;8;5;1500
125;4;7;5;1500
126;8;7;6;600
127;9;7;6;600
128;3;4;3;3000
129;7;5;4;1500
130;9;2;6;600
131;5;4;6;600
132;2;1;3;3000
133;8;5;6;600
134;7;8;4;1500
135;1;6;6;600
136;4;6;4;1500
137;4;2;6;600
138;8;3;6;600
139;7;4;4;1500
140;3;9;4;1500
141;6;1;6;600
142;7;3;5;1500
143;7;5;6;600
144;5;1;4;1500
145;5;2;3;3000
146;1;5;3;3000
147;5;1;6;600
148;9;8;3;3000
149;3;4;6;600
150;5;2;3;3000
151;7;3;6;600
152;9;7;3;3000
153;7;8;3;3000
154;7;8;4;1500
155;5;8;3;3000
156;8;7;3;3000
157;8;3;4;1500
158;7;3;6;600
159;8;2;6;600
160;3;1;6;600
161;9;2;5;1500
162;4;6;6;600
163;1;4;4;1500
164;6;1;6;600
165;5;3;5;1500
166;5;3;6;600
167;3;5;3;3000
168;1;7;3;3000
169;8;1;4;1500
170;1;7;5;1500
171;9;2;4;1500
172;2;8;6;600
173;9;8;5;1500
174;4;1;4;1500
175;1;3;6;600
176;9;5;3;3000
177;4;9;3;3000
178;5;7;3;3000
179;1;7;5;1500
180;1;6;6;600
181;6;3;3;3000
182;3;6;3;3000
183;4;3;4;1500
184;8;7;4;1500
185;2;7;4;1500
186;3;2;3;3000
187;8;4;5;1500
188;5;2;6;600
189;8;1;5;1500
190;2;6;5;1500
191;4;9;4;1500
192;5;7;4;1500
193;9;8;6;600
194;2;5;3;3000
195;6;7;3;3000
196;6;5;5;1500
197;6;1;3;3000
198;2;5;5;1500
199;3;7;3;3000
200;2;6;4;1500
201;1;6;5;1500
202;8;1;3;3000
203;9;3;6;600
204;8;3;4;1500
205;8;6;3;3000
206;4;1;4;1500
207;4;9;5;1500
208;2;5;5;1500
209;8;9;3;3000
210;4;9;4;1500
211;1;6;4;1500
212;5;2;6;600
213;6;8;5;1500
214;3;4;4;1500
215;7;4;5;1500
216;7;1;4;1500
217;4;1;5;1500
218;2;8;5;1500
219;2;8;6;600
220;1;6;4;1500
221;7;1;3;3000
222;9;6;5;1500
223;4;1;3;3000
224;2;8;5;1500
225;1;8;5;1500
226;9;4;4;1500
227;6;9;4;1500
228;1;5;6;600
229;5;9;6;600
230;7;5;5;1500
231;7;3;6;600
232;3;1;3;3000
233;6;5;3;3000
234;5;8;5;1500
235;5;3;5;1500
236;9;8;5;1500
237;1;8;6;600
238;3;2;5;1500
239;7;9;6;600
240;4;8;6;600
