index;source;destination;slots;max_length
1;8;3;5;1500
2;6;7;3;3000
3;8;3;3;3000
4;7;5;5;1500
5;8;3;6;600
6;1;6;3;3000
7;1;4;5;1500
8;5;1;6;600
9;1;5;5;1500
10;1;4;3;3000
11;8;2;6;600
12;1;4;4;1500
13;8;3;3;3000
14;5;7;6;600
15;6;7;4;1500
16;1;4;6;600
17;6;7;5;1500
18;9;5;3;3000
19;8;6;6;600
20;4;7;5;1500
21;5;1;6;600
22;4;9;4;1500
23;4;3;3;3000
24;8;6;5;1500
25;2;7;4;1500
26;1;5;3;3000
27;3;4;6;600
28;9;6;6;600
29;4;9;5;1500
30;7;9;5;1500
31;7;8;3;3000
32;5;7;6;600
33;1;5;5;1500
34;1;2;4;1500
35;3;1;6;600
36;7;5;4;1500
37;6;9;5;1500
38;2;9;3;3000
39;7;2;5;1500
40;9;3;5;1500
41;4;8;3;3000
42;4;3;5;1500
43;3;1;6;600
44;5;3;6;600
45;7;4;4;1500
46;5;9;3;3000
47;5;1;4;1500
48;6;7;4;1500
49;4;3;5;1500
50;9;1;6;600
51;9;8;5;1500
52;8;2;5;1500
53;6;2;3;3000
54;2;1;3;3000
55;1;5;5;1500
56;1;8;3;3000
57;6;5;6;600
58;6;9;6;600
59;3;8;5;1500
60;5;9;3;3000
61;6;2;4;1500
62;2;6;3;3000
63;1;4;5;1500
64;9;3;3;3000
65;5;6;5;1500
66;5;2;6;600
67;8;5;6;600
68;8;5;6;600
69;4;1;5;1500
70;8;4;4;1500
71;4;9;3;3000
72;3;7;3;3000
73;2;7;5;1500
74;3;2;4;1500
75;5;6;4;1500
76;6;2;5;1500
77;7;3;4;1500
78;1;6;6;600
79;5;1;6;600
80;3;2;5;1500
81;6;5;4;1500
82;8;7;3;3000
83;4;3;4;1500
84;5;7;6;600
85;8;6;5;1500
86;3;7;3;3000
87;8;3;6;600
88;6;3;3;3000
89;8;4;3;3000
90;7;9;4;1500
91;8;7;5;1500
92;3;1;4;1500
93;8;7;5;1500
94;7;5;5;1500
95;8;2;4;1500
96;7;9;4;1500
97;5;4;6;600
98;7;4;4;1500
99;2;8;3;3000
100;7;8;5;1500
101;7;1;3;3000
102;2;4;3;3000
103;7;1;5;1500
104;7;6;3;3000
105;3;9;6;600
106;8;1;6;600
107;7;9;3;3000
108;7;5;5;1500
109;6;7;5;1500
110;8;9;5;1500
111;2;5;5;1500
112;4;2;5;1500
113;3;2;6;600
114;8;7;6;600
115;2;6;4;1500
116;3;8;4;1500
117;5;7;3;3000
118;1;9;3;3000
119;6;3;4;1500
120;3;8;4;1500
121;5;9;4;1500
122;8;6;3;3000
123;9;6;6;600
124;7;9;4;1500
125;3;2;6;600
126;2;7;6;600
127;3;5;3;3000
128;5;8;6;600
129;4;1;5;1500
130;3;5;5;1500
131;4;7;4;1500
132;4;5;6;600
133;1;6;3;3000
134;4;9;3;3000
135;8;7;6;600
136;3;6;3;3000
137;7;6;3;3000
138;3;1;4;1500
139;6;8;5;1500
140;2;8;4;1500
141;9;5;4;1500
142;9;3;4;1500
143;5;2;3;3000
144;9;2;6;600
145;6;8;4;1500
146;5;7;3;3000
147;4;5;5;1500
148;9;8;5;1500
149;3;2;3;3000
150;1;2;4;1500
151;1;6;5;1500
152;7;5;3;3000
153;7;3;3;3000
154;6;1;5;1500
155;6;4;6;600
156;8;1;4;1500
157;7;5;5;1500
158;2;3;5;1500
159;1;8;4;1500
160;8;5;4;1500
161;8;1;4;1500
162;3;7;3;3000
163;8;5;6;600
164;2;4;5;1500
165;6;2;3;3000
166;3;1;5;1500
167;2;9;4;1500
168;8;2;6;600
169;8;7;4;1500
170;7;4;6;600
171;8;3;5;1500
172;7;4;6;600
173;5;3;4;1500
174;6;8;4;1500
175;4;9;6;600
176;3;5;3;3000
177;1;8;6;600
178;4;3;3;3000
179;8;7;4;1500
180;3;4;4;1500
181;1;5;6;600
182;5;1;3;3000
183;5;2;5;1500
184;5;9;3;3000
185;8;7;5;1500
186;5;8;5;1500
187;7;9;6;600
188;6;7;5;1500
189;4;9;5;1500
190;9;5;3;3000
191;9;7;5;1500
192;9;2;6;600
193;4;5;3;3000
194;7;1;3;3000
195;8;9;4;1500
196;3;1;3;3000
197;1;6;6;600
198;2;1;4;1500
199;9;4;6;600
200;9;3;5;1500
201;5;6;6;600
202;4;8;4;1500
