index;source;destination;slots;max_length
1;3;8;4;1500
2;7;9;5;1500
3;3;6;6;600
4;3;2;4;1500
5;3;8;3;3000
6;9;8;4;1500
7;9;1;4;1500
8;1;3;4;1500
9;6;9;6;600
10;5;9;5;1500
11;7;8;6;600
12;3;5;5;1500
13;8;7;6;600
14;6;2;5;1500
15;5;3;3;3000
16;6;4;3;3000
17;9;3;6;600
18;8;5;3;3000
19;5;3;4;1500
20;2;3;3;3000
21;8;6;4;1500
22;8;1;4;1500
23;2;8;5;1500
24;5;2;5;1500
25;2;6;5;1500
26;7;6;6;600
27;3;1;5;1500
28;7;1;6;600
29;6;7;3;3000
30;7;6;3;3000
31;4;1;4;1500
32;8;2;4;1500
33;3;8;5;1500
34;2;6;3;3000
35;4;1;5;1500
36;1;3;3;3000
37;5;2;3;3000
38;4;9;5;1500
39;1;5;5;1500
40;7;5;4;1500
41;4;2;5;1500
42;9;3;4;1500
43;9;5;3;3000
44;7;1;4;1500
45;2;6;6;600
46;8;1;6;600
47;5;7;6;600
48;2;6;4;1500
49;9;8;4;1500
50;9;5;4;1500
51;8;9;4;1500
52;9;2;3;3000
53;4;6;4;1500
54;7;4;4;1500
55;7;5;6;600
56;6;7;6;600
57;9;2;4;1500
58;2;1;5;1500
59;9;3;3;3000
60;9;1;3;3000
61;2;7;6;600
62;7;3;5;1500
63;2;5;6;600
64;4;2;4;1500
65;5;3;3;3000
66;7;3;6;600
67;5;2;6;600
68;7;5;3;3000
69;5;9;5;1500
70;8;1;3;3000
71;3;7;4;1500
72;2;1;3;3000
73;2;5;5;1500
74;6;8;5;1500
75;5;9;5;1500
76;1;5;6;600
77;1;2;4;1500
78;3;7;5;1500
79;8;9;3;3000
80;9;7;5;1500
81;2;4;5;1500
82;1;2;6;600
83;5;7;4;1500
84;7;5;5;1500
85;9;7;5;1500
86;5;7;3;3000
87;4;2;4;1500
88;4;9;3;3000
89;3;7;5;1500
90;6;3;5;1500
91;1;6;4;1500
92;6;1;4;1500
93;9;2;6;600
94;8;9;3;3000
95;7;2;5;1500
96;9;6;6;600
97;5;8;3;3000
98;5;1;6;600
99;7;4;5;1500
100;2;6;3;3000
101;1;2;3;3000
102;9;5;4;1500
103;1;6;4;1500
104;8;5;4;1500
105;6;4;5;1500
106;5;4;4;1500
107;2;8;4;1500
108;2;4;5;1500
109;8;1;5;1500
110;9;7;6;600
111;9;5;3;3000
112;8;7;6;600
113;5;8;3;3000
114;8;7;3;3000
115;6;9;4;1500
116;3;6;5;1500
117;7;3;3;3000
118;8;9;5;1500
119;9;2;4;1500
120;5;2;5;1500
121;6;1;5;1500
122;3;1;4;1500
123;9;1;6;600
124;4;8;3;3000
125;8;3;6;600
126;3;9;3;3000
127;4;1;3;3000
128;1;6;6;600
129;8;1;4;1500
130;5;7;4;1500
131;1;3;3;3000
132;7;5;3;3000
133;7;1;5;1500
134;2;9;4;1500
135;1;7;5;1500
136;3;2;3;3000
137;9;6;3;3000
138;6;9;3;3000
139;9;6;3;3000
140;2;8;4;1500
141;8;9;5;1500
142;9;3;3;3000
143;2;9;4;1500
144;8;9;5;1500
145;9;1;4;1500
146;9;1;6;600
147;9;3;6;600
148;4;6;4;1500
149;6;8;5;1500
150;9;3;5;1500
151;2;6;5;1500
