index;source;destination;slots;max_length
1;6;4;3;3000
2;2;9;4;1500
3;2;1;5;1500
4;6;2;6;600
5;1;4;5;1500
6;3;2;5;1500
7;9;1;3;3000
8;5;9;6;600
9;8;9;3;3000
10;7;4;3;3000
11;6;8;5;1500
12;5;7;3;3000
13;4;1;6;600
14;1;4;4;1500
15;3;8;3;3000
16;8;1;4;1500
17;3;2;6;600
18;5;1;3;3000
19;1;6;5;1500
20;5;4;4;1500
21;9;6;4;1500
22;6;3;3;3000
23;8;6;5;1500
24;8;5;3;3000
25;5;8;6;600
26;2;7;6;600
27;8;7;3;3000
28;2;9;5;1500
29;1;3;5;1500
30;4;6;6;600
31;9;8;5;1500
32;4;1;3;3000
33;4;6;3;3000
34;4;2;4;1500
35;8;1;4;1500
36;8;5;3;3000
37;5;9;3;3000
38;2;4;3;3000
39;1;6;4;1500
40;1;3;6;600
41;8;9;5;1500
42;4;5;6;600
43;2;9;3;3000
44;6;7;5;1500
45;6;2;4;1500
46;1;2;5;1500
47;2;7;3;3000
48;6;1;5;1500
49;4;5;3;3000
50;3;5;5;1500
51;9;8;6;600
52;7;9;5;1500
53;9;4;5;1500
54;8;5;3;3000
55;9;7;5;1500
56;5;6;3;3000
57;7;6;5;1500
58;1;2;6;600
59;5;4;5;1500
60;6;7;4;1500
61;2;1;6;600
62;3;4;5;1500
63;9;7;3;3000
64;2;9;5;1500
65;5;9;5;1500
66;2;1;5;1500
67;5;9;3;3000
68;7;3;4;1500
69;6;2;3;3000
70;2;8;3;3000
71;5;2;4;1500
72;1;4;4;1500
73;6;7;3;3000
74;8;2;5;1500
75;4;9;6;600
76;9;4;3;3000
77;9;7;5;1500
78;4;9;6;600
79;7;1;3;3000
80;5;6;4;1500
81;6;7;3;3000
82;7;2;5;1500
83;3;6;4;1500
84;9;4;6;600
85;3;4;6;600
86;3;1;4;1500
87;4;3;4;1500
88;6;7;3;3000
89;9;4;3;3000
90;8;7;6;600
91;2;3;6;600
92;2;5;4;1500
93;5;4;6;600
94;7;2;4;1500
95;6;8;6;600
96;4;7;3;3000
97;1;3;3;3000
98;4;9;5;1500
99;1;5;5;1500
100;4;7;6;600
101;2;6;4;1500
102;9;1;5;1500
103;5;4;5;1500
104;7;8;3;3000
105;6;1;4;1500
106;1;3;5;1500
107;8;7;3;3000
108;5;6;6;600
109;8;9;5;1500
110;2;3;5;1500
111;1;9;3;3000
112;1;4;6;600
113;5;7;6;600
114;5;7;5;1500
115;1;5;4;1500
116;2;5;5;1500
117;6;7;6;600
118;4;6;3;3000
119;8;5;6;600
120;2;3;3;3000
121;1;7;3;3000
122;6;9;6;600
123;3;7;6;600
124;6;7;3;3000
125;9;7;6;600
126;4;1;4;1500
127;4;5;6;600
128;9;6;6;600
129;2;4;4;1500
130;5;1;4;1500
131;1;8;5;1500
132;2;5;6;600
133;5;3;5;1500
134;1;7;5;1500
135;5;9;5;1500
136;2;9;5;1500
137;2;4;4;1500
138;4;6;4;1500
139;2;6;3;3000
140;2;4;3;3000
141;9;7;5;1500
142;8;3;6;600
143;1;9;5;1500
144;2;9;6;600
145;4;6;6;600
146;6;4;4;1500
147;1;5;4;1500
148;3;7;4;1500
149;8;6;3;3000
150;2;4;4;1500
151;2;1;6;600
152;9;3;5;1500
153;5;7;4;1500
154;5;1;6;600
155;3;1;6;600
156;7;8;4;1500
157;7;6;4;1500
158;1;7;4;1500
159;7;5;6;600
160;3;5;3;3000
161;2;7;4;1500
162;9;3;6;600
163;4;8;5;1500
164;4;9;5;1500
165;7;2;3;3000
166;5;3;3;3000
167;1;4;5;1500
168;1;3;6;600
169;2;6;5;1500
170;9;4;3;3000
171;8;3;5;1500
172;1;9;3;3000
173;4;3;5;1500
174;5;6;4;1500
175;9;6;6;600
176;1;8;3;3000
177;1;4;3;3000
178;6;8;6;600
179;2;7;6;600
180;9;8;6;600
181;1;2;4;1500
182;3;9;3;3000
183;6;5;3;3000
184;8;4;3;3000
185;9;1;6;600
186;1;9;6;600
187;9;8;4;1500
188;5;3;6;600
189;4;1;5;1500
190;2;1;5;1500
191;6;1;6;600
192;4;1;3;3000
193;2;6;4;1500
194;2;9;3;3000
195;6;1;4;1500
196;6;7;3;3000
197;4;5;4;1500
198;5;6;6;600
199;8;5;6;600
200;2;4;5;1500
201;4;7;6;600
202;2;6;6;600
203;5;4;6;600
204;7;9;3;3000
205;4;2;6;600
206;2;3;4;1500
207;6;1;6;600
208;8;2;6;600
209;7;9;4;1500
210;1;2;5;1500
211;1;5;3;3000
212;3;6;5;1500
213;9;5;5;1500
214;6;2;6;600
215;8;7;4;1500
216;1;4;5;1500
217;6;3;6;600
218;7;8;4;1500
219;6;9;6;600
220;7;8;3;3000
221;5;1;3;3000
222;6;5;6;600
223;7;8;4;1500
224;2;6;3;3000
225;5;2;4;1500
226;5;2;4;1500
227;2;4;4;1500
228;9;7;3;3000
229;7;1;5;1500
230;2;4;4;1500
231;4;5;6;600
232;7;2;6;600
233;1;3;3;3000
234;8;4;3;3000
235;8;6;3;3000
236;1;2;6;600
237;6;4;3;3000
238;5;4;4;1500
239;9;6;3;3000
240;6;7;5;1500
241;5;1;6;600
242;4;2;5;1500
243;5;9;3;3000
244;1;3;4;1500
245;9;4;6;600
246;1;6;6;600
247;9;2;5;1500
248;2;5;4;1500
249;5;8;3;3000
250;4;1;6;600
251;4;3;4;1500
252;8;7;6;600
253;2;9;4;1500
254;9;6;3;3000
255;3;4;4;1500
256;1;8;4;1500
257;7;9;5;1500
258;7;8;6;600
259;1;2;4;1500
260;4;3;4;1500
261;6;8;6;600
262;3;6;4;1500
263;5;6;6;600
264;9;7;3;3000
265;8;2;4;1500
266;5;4;6;600
267;6;9;4;1500
268;5;4;6;600
269;7;6;4;1500
270;2;4;3;3000
271;6;9;5;1500
272;7;5;6;600
273;6;2;4;1500
274;7;8;5;1500
275;2;3;3;3000
276;5;8;4;1500
277;9;8;3;3000
278;3;6;6;600
279;2;8;4;1500
280;2;8;5;1500
281;6;9;5;1500
282;9;8;5;1500
283;1;5;6;600
284;8;9;3;3000
285;5;9;5;1500
286;2;6;4;1500
287;6;9;5;1500
288;9;6;5;1500
289;7;8;5;1500
290;3;6;6;600
291;2;7;4;1500
292;8;2;3;3000
293;9;3;4;1500
294;3;5;3;3000
295;5;1;6;600
296;6;4;5;1500
297;2;3;4;1500
298;7;9;4;1500
299;3;1;5;1500
300;7;4;6;600
301;6;8;4;1500
302;7;2;6;600
303;9;7;4;1500
304;8;4;5;1500
305;1;6;4;1500
306;1;3;5;1500
307;7;1;5;1500
308;8;7;5;1500
309;3;6;3;3000
310;6;3;6;600
311;1;3;5;1500
312;9;3;6;600
313;5;6;5;1500
314;2;6;6;600
315;7;9;6;600
316;6;9;6;600
317;4;9;6;600
318;1;6;5;1500
319;9;5;3;3000
320;5;4;6;600
321;6;7;3;3000
322;6;4;3;3000
323;4;6;3;3000
324;4;3;4;1500
325;2;6;5;1500
326;1;7;4;1500
327;7;1;4;1500
328;2;1;4;1500
329;8;7;5;1500
330;2;7;3;3000
331;6;5;6;600
332;6;2;3;3000
333;9;2;4;1500
334;9;8;4;1500
335;8;6;4;1500
336;9;4;5;1500
337;1;8;4;1500
338;3;7;6;600
339;9;1;5;1500
340;4;7;4;1500
341;4;5;3;3000
342;4;9;4;1500
343;3;7;5;1500
344;8;2;5;1500
345;6;8;6;600
346;3;6;5;1500
347;1;5;6;600
348;8;9;4;1500
349;2;8;6;600
350;4;5;6;600
351;5;1;4;1500
352;3;8;5;1500
353;2;7;6;600
354;1;8;5;1500
355;4;9;6;600
356;7;4;3;3000
357;8;6;6;600
358;8;3;3;3000
359;5;1;6;600
360;5;9;5;1500
361;3;1;3;3000
362;7;6;6;600
363;3;2;4;1500
364;9;5;5;1500
365;4;7;5;1500
366;6;2;3;3000
367;7;6;3;3000
368;5;4;4;1500
369;9;5;6;600
370;1;6;6;600
371;4;6;4;1500
372;1;4;3;3000
373;3;2;6;600
374;5;8;5;1500
375;7;6;4;1500
376;1;6;3;3000
377;5;4;5;1500
378;3;7;3;3000
379;9;1;6;600
