index;source;destination;slots;max_length
1;5;1;4;1500
2;4;9;5;1500
3;1;3;6;600
4;6;1;5;1500
5;8;1;4;1500
6;4;6;5;1500
7;1;8;6;600
8;6;8;6;600
9;7;2;5;1500
10;9;7;3;3000
11;1;8;4;1500
12;2;8;3;3000
13;5;7;5;1500
14;1;2;5;1500
15;8;7;3;3000
16;2;6;5;1500
17;7;4;6;600
18;9;6;6;600
19;8;6;5;1500
20;6;8;3;3000
21;7;6;5;1500
22;9;7;3;3000
23;9;5;5;1500
24;4;2;6;600
25;8;5;4;1500
26;3;6;3;3000
27;4;3;4;1500
28;2;1;3;3000
29;5;2;5;1500
30;2;9;3;3000
31;7;1;5;1500
32;8;9;6;600
33;5;3;5;1500
34;4;1;3;3000
35;3;6;6;600
36;3;9;5;1500
37;5;7;6;600
38;2;7;5;1500
39;8;9;3;3000
40;2;3;6;600
41;5;3;5;1500
42;1;5;4;1500
43;8;3;5;1500
44;3;5;4;1500
45;1;8;6;600
46;2;3;4;1500
47;9;5;3;3000
48;5;1;3;3000
49;9;4;4;1500
50;2;9;4;1500
51;2;5;4;1500
52;2;8;5;1500
53;5;6;3;3000
54;4;2;6;600
55;7;1;6;600
56;5;2;3;3000
57;6;4;5;1500
58;2;5;5;1500
59;1;2;5;1500
60;7;4;4;1500
61;2;6;4;1500
62;7;6;5;1500
63;7;6;3;3000
64;2;6;3;3000
65;4;6;6;600
66;4;2;3;3000
67;7;4;5;1500
68;4;7;4;1500
69;5;4;6;600
70;6;3;6;600
71;9;6;6;600
72;8;7;5;1500
73;9;2;6;600
74;5;9;4;1500
75;1;2;6;600
76;5;1;6;600
77;5;9;3;3000
78;4;1;4;1500
79;9;4;4;1500
80;5;8;4;1500
81;1;2;3;3000
82;4;1;4;1500
83;9;8;4;1500
84;4;8;6;600
85;3;7;3;3000
86;1;4;3;3000
87;4;7;5;1500
88;4;7;6;600
89;3;1;3;3000
90;4;3;3;3000
91;1;4;3;3000
92;1;3;5;1500
93;8;4;6;600
94;4;3;5;1500
95;2;1;5;1500
96;5;4;3;3000
97;5;6;5;1500
98;9;4;6;600
99;8;1;6;600
100;8;7;5;1500
101;6;7;6;600
102;7;5;6;600
103;7;8;5;1500
104;4;8;5;1500
105;5;3;5;1500
106;1;5;5;1500
107;9;6;3;3000
108;3;9;3;3000
109;9;7;4;1500
110;5;6;4;1500
111;8;3;5;1500
112;3;7;5;1500
113;8;2;3;3000
114;3;8;4;1500
115;5;2;6;600
116;2;1;4;1500
117;8;4;6;600
118;3;7;6;600
119;8;5;5;1500
120;8;1;5;1500
121;1;3;4;1500
122;8;5;3;3000
123;7;9;3;3000
124;8;9;3;3000
125;1;4;5;1500
126;2;6;6;600
127;9;1;6;600
128;4;9;4;1500
129;5;1;4;1500
130;7;4;6;600
131;1;2;5;1500
132;5;6;4;1500
133;8;6;5;1500
134;5;7;4;1500
135;6;8;3;3000
136;1;3;6;600
137;2;6;3;3000
138;4;9;5;1500
139;6;3;6;600
140;5;1;4;1500
141;9;8;3;3000
142;9;2;3;3000
143;3;7;6;600
144;9;8;5;1500
145;6;4;4;1500
146;6;3;6;600
147;3;1;3;3000
148;9;5;5;1500
149;4;3;5;1500
150;4;3;3;3000
151;1;6;5;1500
152;4;5;3;3000
153;8;4;5;1500
154;5;6;4;1500
155;6;7;6;600
156;9;6;3;3000
157;5;3;4;1500
158;8;4;6;600
159;2;9;3;3000
160;2;4;3;3000
161;9;4;4;1500
162;3;1;6;600
163;6;7;6;600
164;5;2;3;3000
165;1;2;6;600
166;9;4;6;600
167;7;5;6;600
168;9;3;5;1500
169;8;5;4;1500
170;7;5;6;600
171;6;4;6;600
172;5;6;4;1500
173;3;8;5;1500
174;6;3;6;600
175;9;2;3;3000
176;4;2;3;3000
177;5;6;4;1500
178;5;2;3;3000
179;2;7;4;1500
180;7;4;5;1500
181;9;1;4;1500
182;6;2;6;600
183;5;8;5;1500
184;6;1;5;1500
185;5;9;6;600
186;6;7;6;600
187;6;9;4;1500
188;5;4;6;600
189;1;5;4;1500
190;8;1;5;1500
191;8;4;4;1500
192;7;3;6;600
193;2;5;6;600
194;5;1;3;3000
195;8;4;6;600
196;4;1;3;3000
197;3;5;6;600
198;4;2;6;600
199;4;8;4;1500
200;1;5;3;3000
201;4;6;6;600
202;8;9;3;3000
203;4;6;6;600
204;3;1;6;600
205;8;3;4;1500
206;3;6;5;1500
207;7;6;6;600
208;7;6;4;1500
209;6;2;5;1500
210;3;5;4;1500
211;7;8;4;1500
212;6;5;4;1500
213;4;2;3;3000
214;9;1;5;1500
215;1;8;5;1500
216;4;7;6;600
217;7;2;5;1500
218;8;2;6;600
219;1;7;6;600
220;8;4;6;600
221;3;7;4;1500
222;8;6;5;1500
223;3;8;3;3000
224;6;3;5;1500
225;6;2;3;3000
226;7;4;6;600
227;8;7;4;1500
228;4;2;5;1500
229;5;7;5;1500
230;8;2;5;1500
231;3;2;3;3000
232;5;9;4;1500
233;9;5;6;600
234;4;1;5;1500
235;5;3;3;3000
236;1;5;3;3000
237;1;6;4;1500
238;9;4;6;600
239;5;2;5;1500
240;6;2;3;3000
241;9;2;5;1500
242;9;2;3;3000
243;4;6;6;600
244;4;7;6;600
245;4;9;5;1500
246;1;3;5;1500
247;1;6;4;1500
248;8;1;6;600
249;2;9;6;600
250;5;7;5;1500
251;5;2;6;600
252;6;8;4;1500
253;6;3;5;1500
254;2;5;3;3000
255;4;3;6;600
256;4;9;3;3000
257;9;4;5;1500
258;1;7;6;600
259;5;7;3;3000
260;8;4;5;1500
261;8;2;4;1500
262;7;4;6;600
263;6;5;4;1500
264;3;4;3;3000
265;4;7;5;1500
266;1;7;6;600
267;1;2;5;1500
268;6;7;6;600
269;9;8;4;1500
270;8;5;5;1500
271;9;2;3;3000
272;9;4;3;3000
273;5;8;5;1500
274;9;6;6;600
275;6;5;6;600
276;1;8;3;3000
277;1;7;4;1500
278;6;7;6;600
279;6;8;4;1500
280;5;7;5;1500
281;4;7;6;600
282;5;2;5;1500
283;3;6;5;1500
284;5;3;5;1500
285;2;1;3;3000
286;2;9;6;600
287;9;1;6;600
288;9;1;3;3000
289;3;7;5;1500
290;8;4;5;1500
291;3;9;4;1500
292;4;8;3;3000
293;3;8;3;3000
294;9;3;5;1500
295;3;1;4;1500
296;8;5;6;600
297;1;8;4;1500
298;6;4;3;3000
299;2;5;4;1500
300;2;6;3;3000
301;2;5;6;600
302;1;2;6;600
303;9;7;5;1500
304;7;8;5;1500
305;4;6;5;1500
306;7;9;4;1500
307;3;9;6;600
308;6;7;6;600
309;8;2;5;1500
310;8;7;5;1500
311;7;5;5;1500
312;6;5;5;1500
313;9;2;6;600
314;6;7;5;1500
315;6;5;6;600
316;7;9;5;1500
317;8;1;4;1500
318;5;2;3;3000
319;1;3;6;600
320;7;2;4;1500
321;9;4;4;1500
322;1;8;5;1500
323;1;7;3;3000
324;8;6;3;3000
325;2;8;6;600
326;1;4;4;1500
327;6;4;3;3000
328;3;8;5;1500
329;6;4;3;3000
330;3;8;4;1500
331;8;2;6;600
332;4;9;6;600
333;5;6;4;1500
334;6;4;5;1500
335;4;3;6;600
336;8;5;3;3000
337;2;3;3;3000
338;9;5;5;1500
339;8;6;6;600
340;3;1;6;600
341;8;5;4;1500
342;7;4;5;1500
343;2;8;5;1500
344;6;5;4;1500
345;3;5;5;1500
346;1;5;5;1500
347;5;3;4;1500
348;8;9;3;3000
349;8;7;5;1500
350;7;3;3;3000
351;4;2;6;600
352;9;6;3;3000
353;2;4;5;1500
354;7;3;3;3000
355;2;1;4;1500
356;3;6;4;1500
357;9;8;3;3000
358;1;3;4;1500
359;9;4;6;600
360;5;6;6;600
361;5;4;6;600
362;6;5;6;600
363;4;2;5;1500
364;7;5;3;3000
365;6;4;6;600
366;8;3;3;3000
367;3;5;5;1500
368;6;8;6;600
369;9;7;4;1500
370;7;9;3;3000
371;7;9;6;600
372;8;4;6;600
373;8;4;3;3000
374;9;2;3;3000
375;4;6;5;1500
376;8;3;5;1500
377;1;3;6;600
378;2;4;6;600
379;5;8;6;600
380;5;4;4;1500
381;7;5;5;1500
382;8;2;4;1500
383;3;7;3;3000
384;9;1;5;1500
385;8;4;3;3000
386;6;3;3;3000
387;4;9;3;3000
388;4;7;5;1500
389;9;7;5;1500
390;8;9;6;600
391;8;3;4;1500
392;9;7;6;600
393;9;3;5;1500
394;1;8;4;1500
395;3;1;4;1500
396;4;6;3;3000
397;2;7;3;3000
398;3;8;3;3000
399;6;5;5;1500
400;5;2;4;1500
401;9;4;6;600
402;8;9;3;3000
403;5;8;4;1500
404;9;8;4;1500
405;6;8;5;1500
406;8;6;5;1500
407;4;9;6;600
408;5;8;3;3000
409;2;8;3;3000
410;8;9;6;600
411;7;4;6;600
412;5;8;4;1500
413;2;8;3;3000
414;3;1;4;1500
415;5;6;4;1500
416;3;4;5;1500
417;9;6;3;3000
418;6;9;5;1500
419;5;2;4;1500
420;2;8;5;1500
421;5;8;5;1500
422;9;2;3;3000
423;7;3;5;1500
424;5;2;4;1500
425;2;5;3;3000
426;6;1;6;600
427;5;8;5;1500
428;7;4;6;600
429;7;6;4;1500
430;5;8;3;3000
431;6;7;3;3000
432;5;3;3;3000
433;7;1;3;3000
434;6;1;4;1500
435;7;2;3;3000
436;7;9;4;1500
437;1;5;5;1500
438;4;2;5;1500
439;9;4;4;1500
440;7;9;6;600
441;7;4;4;1500
442;4;3;6;600
443;4;5;5;1500
444;8;1;6;600
445;1;9;3;3000
446;3;6;4;1500
447;7;8;5;1500
448;1;6;5;1500
449;4;8;5;1500
450;6;3;6;600
451;5;8;3;3000
452;5;2;6;600
453;6;5;3;3000
454;2;3;3;3000
455;5;8;6;600
456;8;9;6;600
457;1;6;3;3000
458;3;7;5;1500
459;9;4;6;600
460;5;2;5;1500
461;9;8;5;1500
462;6;4;5;1500
463;8;5;4;1500
464;1;7;4;1500
465;3;2;6;600
466;2;4;3;3000
467;5;1;5;1500
468;1;5;5;1500
469;5;6;3;3000
470;3;4;4;1500
471;4;8;6;600
472;8;1;5;1500
473;4;8;5;1500
474;1;7;4;1500
475;9;5;3;3000
476;1;7;5;1500
477;2;8;5;1500
478;3;9;6;600
479;7;5;5;1500
480;1;5;6;600
481;6;7;5;1500
482;3;9;6;600
483;9;2;6;600
484;5;3;5;1500
485;6;8;4;1500
486;4;3;5;1500
487;5;7;6;600
488;3;1;3;3000
489;2;1;4;1500
490;8;5;3;3000
491;8;5;6;600
492;2;4;3;3000
493;4;3;4;1500
494;1;3;6;600
495;7;2;3;3000
496;4;6;4;1500
497;8;7;6;600
498;3;2;3;3000
499;2;7;3;3000
500;7;9;5;1500
501;2;1;3;3000
502;9;7;5;1500
503;4;1;5;1500
504;1;2;4;1500
505;6;3;3;3000
506;4;5;3;3000
507;1;9;4;1500
508;8;7;4;1500
509;7;9;6;600
510;5;8;4;1500
511;4;5;4;1500
512;8;3;4;1500
513;8;6;6;600
514;2;9;3;3000
515;2;6;6;600
516;1;5;4;1500
517;4;2;5;1500
518;8;6;3;3000
519;6;7;6;600
520;6;9;4;1500
521;5;1;4;1500
522;6;2;6;600
523;3;5;5;1500
524;8;3;5;1500
525;8;9;3;3000
526;2;3;5;1500
527;5;3;5;1500
528;9;4;6;600
