index;source;destination;slots;max_length
1;9;4;6;600
2;4;1;3;3000
3;3;2;5;1500
4;4;8;5;1500
5;2;4;4;1500
6;4;6;5;1500
7;2;4;3;3000
8;7;5;6;600
9;2;1;4;1500
10;7;3;3;3000
11;3;6;4;1500
12;7;5;4;1500
13;6;5;3;3000
14;5;3;5;1500
15;7;5;6;600
16;4;3;6;600
17;3;9;3;3000
18;6;1;4;1500
19;6;1;4;1500
20;5;2;5;1500
21;5;9;3;3000
22;1;7;4;1500
23;1;2;3;3000
24;1;6;5;1500
25;5;3;6;600
26;3;1;3;3000
27;9;3;4;1500
28;5;6;4;1500
29;1;5;6;600
30;3;6;3;3000
31;6;7;5;1500
32;5;8;3;3000
33;4;1;5;1500
34;2;1;4;1500
35;6;1;5;1500
36;5;9;5;1500
37;3;8;3;3000
38;6;4;4;1500
39;9;3;4;1500
40;3;6;6;600
41;6;1;4;1500
42;2;4;6;600
43;9;1;3;3000
44;8;1;3;3000
45;9;3;5;1500
46;3;8;4;1500
47;9;6;4;1500
48;4;6;5;1500
49;4;9;4;1500
50;2;7;3;3000
51;7;4;4;1500
52;3;4;6;600
53;8;6;6;600
54;8;7;6;600
55;4;9;6;600
56;1;3;5;1500
57;5;9;3;3000
58;1;2;3;3000
59;4;6;3;3000
60;1;8;4;1500
61;9;8;3;3000
62;1;6;5;1500
63;8;5;3;3000
64;1;5;5;1500
65;9;5;5;1500
66;2;3;3;3000
67;2;6;6;600
68;1;6;3;3000
69;3;6;6;600
70;7;2;4;1500
71;4;9;5;1500
72;5;1;5;1500
73;8;1;4;1500
74;9;4;5;1500
75;5;8;5;1500
76;7;8;6;600
77;7;8;6;600
78;5;2;3;3000
79;2;9;3;3000
80;8;2;3;3000
81;3;9;3;3000
82;2;4;3;3000
83;1;4;6;600
84;2;6;5;1500
85;5;1;6;600
86;9;5;5;1500
87;1;6;6;600
88;3;4;5;1500
89;4;7;6;600
90;9;7;5;1500
91;3;7;5;1500
92;9;8;4;1500
93;3;2;3;3000
94;7;8;5;1500
95;6;9;4;1500
96;5;9;4;1500
97;6;5;4;1500
98;7;3;4;1500
99;8;7;6;600
100;9;8;5;1500
101;9;7;5;1500
102;8;7;4;1500
103;5;1;4;1500
104;1;2;5;1500
105;5;1;4;1500
106;4;8;6;600
107;1;9;3;3000
108;7;3;4;1500
109;7;3;5;1500
110;4;9;5;1500
111;4;2;5;1500
112;5;9;6;600
113;4;1;6;600
114;7;2;4;1500
115;7;5;4;1500
116;8;6;3;3000
117;2;5;5;1500
118;9;8;6;600
119;6;8;4;1500
120;1;8;3;3000
121;2;7;3;3000
122;8;5;5;1500
123;7;2;5;1500
124;8;5;6;600
125;3;1;4;1500
126;3;1;6;600
127;1;6;5;1500
128;5;2;5;1500
129;1;3;5;1500
130;2;7;3;3000
131;4;7;5;1500
132;1;8;6;600
133;3;5;4;1500
134;8;3;4;1500
135;2;9;5;1500
136;3;9;4;1500
137;2;5;6;600
138;4;2;6;600
139;4;7;3;3000
140;1;7;4;1500
141;8;4;3;3000
142;5;1;3;3000
143;9;1;4;1500
144;7;4;5;1500
145;3;2;3;3000
146;3;1;4;1500
147;2;4;5;1500
148;9;6;3;3000
149;5;1;4;1500
150;8;2;6;600
151;9;5;3;3000
152;2;3;4;1500
153;6;7;5;1500
154;6;2;6;600
155;1;5;5;1500
156;8;3;4;1500
157;7;6;4;1500
158;6;9;4;1500
159;1;9;4;1500
160;9;4;6;600
161;7;3;5;1500
162;4;3;4;1500
163;7;2;4;1500
164;1;5;3;3000
165;3;4;4;1500
166;2;9;6;600
167;4;8;6;600
168;6;8;4;1500
169;7;4;6;600
170;6;3;4;1500
171;9;2;5;1500
172;2;9;4;1500
173;3;6;5;1500
174;3;2;5;1500
175;1;2;5;1500
176;4;9;4;1500
177;4;3;6;600
178;1;6;5;1500
179;4;5;3;3000
180;7;8;3;3000
181;8;3;6;600
182;4;9;4;1500
183;2;9;5;1500
184;2;9;5;1500
185;9;4;3;3000
186;3;5;4;1500
187;4;6;3;3000
188;4;3;6;600
189;8;6;3;3000
190;8;2;6;600
191;5;3;3;3000
192;7;4;6;600
193;8;3;4;1500
194;5;1;5;1500
195;5;9;5;1500
196;2;4;4;1500
197;3;1;5;1500
198;9;5;6;600
199;8;2;6;600
200;3;6;6;600
201;4;7;5;1500
202;9;4;5;1500
203;4;1;6;600
204;8;3;4;1500
205;2;8;4;1500
206;5;6;3;3000
207;8;4;5;1500
208;3;2;4;1500
209;3;9;4;1500
210;2;5;4;1500
211;8;6;3;3000
212;4;8;3;3000
213;2;3;4;1500
214;2;1;4;1500
215;4;5;3;3000
216;8;5;4;1500
217;6;3;3;3000
218;6;3;4;1500
219;7;9;5;1500
220;6;7;6;600
221;6;1;4;1500
222;9;6;4;1500
223;5;1;3;3000
224;8;7;5;1500
225;1;9;4;1500
226;6;9;4;1500
227;3;1;3;3000
228;7;9;6;600
229;9;1;4;1500
230;8;2;3;3000
231;1;3;4;1500
232;5;6;3;3000
233;1;8;3;3000
234;4;6;5;1500
235;2;3;3;3000
236;8;1;4;1500
237;9;2;6;600
238;3;5;3;3000
239;5;1;3;3000
240;3;7;5;1500
241;5;6;6;600
242;4;1;4;1500
243;3;1;3;3000
244;8;6;6;600
245;5;8;5;1500
246;8;9;6;600
247;2;5;3;3000
248;3;2;3;3000
249;1;9;3;3000
250;6;4;4;1500
251;4;5;4;1500
252;7;8;6;600
253;7;2;5;1500
254;8;9;5;1500
255;2;6;6;600
256;6;4;5;1500
257;6;4;4;1500
258;1;8;4;1500
259;6;4;4;1500
260;1;7;4;1500
261;1;2;5;1500
262;6;5;4;1500
263;5;4;6;600
264;7;9;5;1500
265;1;6;6;600
266;9;8;3;3000
267;3;8;4;1500
268;9;3;6;600
269;1;8;6;600
270;7;5;6;600
271;9;5;4;1500
272;9;6;6;600
273;2;8;5;1500
274;9;3;4;1500
275;2;3;3;3000
276;8;3;4;1500
277;2;7;6;600
278;3;4;5;1500
279;5;2;3;3000
280;5;8;4;1500
281;7;6;6;600
282;1;7;6;600
283;2;5;5;1500
284;2;3;6;600
285;1;6;4;1500
286;7;2;5;1500
287;8;4;6;600
288;7;3;4;1500
289;5;6;6;600
290;2;4;4;1500
291;7;3;6;600
292;4;5;3;3000
293;5;7;4;1500
294;9;1;3;3000
295;4;6;4;1500
296;1;9;6;600
297;2;6;3;3000
298;8;6;5;1500
299;8;4;6;600
300;9;6;3;3000
301;3;8;6;600
302;4;8;5;1500
303;9;3;3;3000
304;4;8;5;1500
305;1;5;4;1500
306;9;6;5;1500
307;6;2;4;1500
308;2;6;6;600
309;7;9;5;1500
310;2;6;4;1500
311;5;6;5;1500
312;5;3;3;3000
313;5;3;4;1500
314;3;5;3;3000
315;7;1;4;1500
316;2;9;6;600
317;8;7;3;3000
318;8;4;6;600
319;5;9;6;600
320;6;5;3;3000
321;2;7;5;1500
322;4;2;4;1500
323;4;9;3;3000
324;4;9;3;3000
325;1;8;3;3000
326;3;8;6;600
327;1;6;5;1500
328;9;7;5;1500
329;8;4;5;1500
330;9;3;4;1500
331;2;5;6;600
332;4;3;3;3000
333;8;1;3;3000
334;2;8;4;1500
335;5;1;3;3000
336;1;7;4;1500
337;6;3;3;3000
338;8;1;6;600
339;3;1;4;1500
340;5;3;4;1500
341;5;7;6;600
342;5;8;6;600
343;6;5;6;600
344;1;5;4;1500
345;1;8;5;1500
346;5;7;4;1500
347;1;2;5;1500
348;6;5;6;600
349;8;2;6;600
350;8;6;3;3000
351;8;7;4;1500
352;9;2;6;600
353;1;2;3;3000
354;8;5;6;600
355;8;7;6;600
356;3;1;6;600
357;9;1;5;1500
358;2;8;5;1500
359;4;9;6;600
360;7;5;6;600
361;2;5;4;1500
362;2;9;3;3000
363;1;4;6;600
364;1;6;6;600
365;7;2;3;3000
366;4;5;4;1500
367;7;3;5;1500
368;5;1;4;1500
369;1;7;5;1500
370;4;5;4;1500
371;6;1;4;1500
372;7;1;6;600
373;6;3;5;1500
374;4;5;3;3000
375;1;5;3;3000
376;1;2;5;1500
377;5;8;6;600
378;6;2;6;600
379;7;1;5;1500
380;9;1;3;3000
381;1;9;6;600
382;8;6;4;1500
383;9;6;5;1500
384;9;2;6;600
385;1;2;3;3000
386;7;6;3;3000
387;9;6;6;600
388;2;7;6;600
389;8;1;5;1500
390;6;1;5;1500
391;4;3;4;1500
392;6;8;5;1500
393;9;5;3;3000
394;5;3;4;1500
395;3;4;3;3000
396;9;8;4;1500
397;9;3;6;600
398;6;9;3;3000
399;5;6;4;1500
400;4;8;5;1500
401;7;9;4;1500
402;8;3;3;3000
403;9;6;6;600
404;5;8;3;3000
405;7;3;6;600
406;1;7;4;1500
407;2;4;3;3000
408;5;2;5;1500
409;8;3;4;1500
410;5;1;6;600
411;9;5;5;1500
412;4;9;6;600
413;5;7;3;3000
414;1;9;6;600
415;4;2;5;1500
416;7;3;6;600
417;1;7;5;1500
418;1;8;4;1500
419;2;5;3;3000
420;5;4;6;600
421;8;3;4;1500
422;1;9;5;1500
423;9;2;3;3000
424;8;6;6;600
425;6;3;3;3000
426;2;4;4;1500
427;6;8;4;1500
428;8;5;6;600
429;2;6;5;1500
430;3;2;4;1500
431;4;3;3;3000
432;5;1;5;1500
433;7;2;4;1500
434;2;6;3;3000
435;1;3;3;3000
436;3;2;6;600
437;3;6;3;3000
438;1;3;6;600
439;6;2;4;1500
440;3;7;4;1500
441;4;8;6;600
442;1;5;3;3000
443;3;7;6;600
444;7;3;6;600
445;6;5;5;1500
446;7;2;5;1500
447;3;5;4;1500
448;7;2;5;1500
449;9;8;3;3000
450;9;8;3;3000
451;9;8;4;1500
452;8;5;3;3000
453;1;7;3;3000
454;4;7;5;1500
455;1;6;6;600
456;7;8;3;3000
457;2;9;5;1500
458;7;6;5;1500
459;1;9;3;3000
460;6;2;6;600
461;2;1;4;1500
462;6;9;5;1500
463;7;8;3;3000
464;1;3;5;1500
465;2;8;4;1500
466;9;3;6;600
467;1;9;5;1500
468;9;6;5;1500
469;9;3;6;600
470;6;9;6;600
471;4;9;4;1500
472;2;6;3;3000
473;3;6;5;1500
474;9;6;5;1500
475;9;8;5;1500
476;6;8;3;3000
477;2;5;6;600
478;9;1;5;1500
479;5;2;5;1500
480;5;9;6;600
481;6;5;4;1500
482;7;8;4;1500
483;2;6;4;1500
484;3;6;3;3000
485;8;6;4;1500
486;2;8;4;1500
