index;source;destination;slots;max_length
1;5;3;4;1500
2;9;7;4;1500
3;4;5;6;600
4;7;8;3;3000
5;6;5;4;1500
6;5;6;4;1500
7;7;1;6;600
8;6;1;4;1500
9;3;9;5;1500
10;2;8;5;1500
11;9;1;5;1500
12;5;4;5;1500
13;8;7;6;600
14;1;2;4;1500
15;7;9;3;3000
16;8;5;6;600
17;7;6;3;3000
18;2;6;4;1500
19;7;5;5;1500
20;8;2;3;3000
21;4;2;6;600
22;1;9;5;1500
23;8;4;4;1500
24;9;2;6;600
25;5;9;6;600
26;4;9;6;600
27;9;2;3;3000
28;2;5;6;600
29;6;5;5;1500
30;3;8;6;600
31;3;5;6;600
32;2;9;6;600
33;7;1;6;600
34;8;7;4;1500
35;2;6;4;1500
36;4;7;4;1500
37;5;6;6;600
38;8;7;4;1500
39;7;3;3;3000
40;2;5;4;1500
41;8;2;6;600
42;5;2;4;1500
43;5;3;3;3000
44;5;8;4;1500
45;4;6;4;1500
46;8;5;5;1500
47;9;8;6;600
48;1;4;6;600
49;9;2;3;3000
50;4;5;3;3000
51;4;9;6;600
52;7;9;3;3000
53;1;4;6;600
54;5;1;5;1500
55;3;8;3;3000
56;2;7;6;600
57;8;5;5;1500
58;8;5;4;1500
59;9;7;5;1500
60;7;1;4;1500
61;5;1;3;3000
62;1;6;3;3000
63;3;9;4;1500
64;2;4;5;1500
65;7;3;4;1500
66;4;7;5;1500
67;7;4;4;1500
68;9;1;3;3000
69;3;6;5;1500
70;2;5;5;1500
71;3;2;6;600
72;6;2;5;1500
73;4;3;5;1500
74;2;4;6;600
75;9;6;3;3000
76;1;9;3;3000
77;3;4;4;1500
78;9;4;4;1500
79;3;5;6;600
80;4;5;6;600
81;8;9;6;600
82;8;9;6;600
83;5;1;4;1500
84;4;6;3;3000
85;4;2;4;1500
86;3;8;3;3000
87;2;4;3;3000
88;3;7;6;600
89;3;2;3;3000
90;4;3;3;3000
91;7;3;3;3000
92;5;9;3;3000
93;7;9;4;1500
94;9;1;3;3000
95;5;8;5;1500
96;2;4;6;600
97;1;6;3;3000
98;8;4;6;600
99;9;3;3;3000
100;3;9;4;1500
101;4;3;6;600
102;6;3;6;600
103;3;6;4;1500
104;8;5;4;1500
105;1;5;4;1500
106;4;5;3;3000
107;4;1;4;1500
108;3;6;3;3000
109;1;6;5;1500
110;3;5;3;3000
111;5;1;5;1500
