index;source;destination;slots;max_length
1;7;6;6;600
2;3;6;3;3000
3;1;5;3;3000
4;4;2;4;1500
5;2;8;3;3000
6;8;5;3;3000
7;1;7;6;600
8;2;7;4;1500
9;4;7;3;3000
10;4;9;3;3000
11;7;6;3;3000
12;9;7;4;1500
13;8;4;6;600
14;9;4;5;1500
15;4;1;6;600
16;3;9;4;1500
17;4;1;3;3000
18;8;4;6;600
19;4;9;5;1500
20;7;1;3;3000
21;6;5;5;1500
22;8;6;5;1500
23;9;3;4;1500
24;4;2;3;3000
25;5;1;5;1500
26;8;4;4;1500
27;3;6;3;3000
28;9;6;5;1500
29;4;7;6;600
30;8;3;3;3000
31;4;5;3;3000
32;5;7;6;600
33;7;5;5;1500
34;5;9;3;3000
35;7;4;5;1500
36;2;8;4;1500
37;9;6;3;3000
38;3;1;3;3000
39;3;1;5;1500
40;8;1;5;1500
41;9;2;3;3000
42;8;2;6;600
43;6;1;6;600
44;2;4;4;1500
45;8;9;3;3000
46;2;6;6;600
47;6;7;5;1500
48;5;2;6;600
49;7;3;3;3000
50;2;1;3;3000
51;4;7;4;1500
52;7;5;6;600
53;2;8;4;1500
54;7;3;4;1500
55;6;9;5;1500
56;5;3;4;1500
57;3;7;6;600
58;2;3;6;600
59;1;4;6;600
60;8;1;4;1500
61;4;6;3;3000
62;8;1;6;600
63;6;5;3;3000
64;7;3;4;1500
65;4;7;6;600
66;9;6;4;1500
67;6;2;6;600
68;8;2;5;1500
69;6;7;4;1500
70;3;7;6;600
71;8;4;3;3000
72;5;6;5;1500
73;6;5;6;600
74;4;6;5;1500
75;3;2;4;1500
76;7;1;4;1500
77;4;3;3;3000
78;5;9;3;3000
79;3;4;3;3000
80;3;1;3;3000
81;2;1;5;1500
82;8;5;4;1500
83;6;1;4;1500
84;6;1;3;3000
85;7;9;5;1500
86;3;5;3;3000
87;2;5;5;1500
88;1;4;3;3000
89;2;4;5;1500
90;9;7;5;1500
91;2;9;4;1500
92;7;2;6;600
93;4;9;3;3000
94;3;7;3;3000
95;5;9;6;600
96;2;4;3;3000
97;8;4;4;1500
98;6;9;6;600
99;3;2;6;600
100;3;9;3;3000
101;4;6;5;1500
102;3;4;5;1500
103;9;8;5;1500
104;3;1;3;3000
105;3;8;6;600
106;5;4;5;1500
107;5;7;4;1500
108;2;8;6;600
109;1;5;5;1500
110;8;2;5;1500
111;9;2;4;1500
112;4;6;5;1500
113;1;2;3;3000
114;4;7;4;1500
115;1;3;5;1500
116;3;2;4;1500
117;4;5;3;3000
118;8;2;4;1500
119;7;4;6;600
120;3;8;3;3000
121;7;9;4;1500
122;4;1;5;1500
123;6;4;3;3000
124;7;2;3;3000
125;3;4;3;3000
126;7;2;4;1500
127;3;2;6;600
128;8;4;6;600
129;6;1;3;3000
130;1;6;4;1500
131;1;3;4;1500
132;6;5;5;1500
133;5;3;5;1500
134;2;8;4;1500
135;5;4;3;3000
136;7;9;4;1500
137;2;1;5;1500
138;6;9;3;3000
139;1;3;3;3000
140;5;2;5;1500
141;6;1;3;3000
142;3;1;6;600
143;1;7;4;1500
144;8;3;6;600
145;9;2;3;3000
146;8;6;6;600
147;5;2;5;1500
148;5;2;3;3000
149;7;2;4;1500
150;9;4;3;3000
151;2;8;4;1500
152;3;6;5;1500
153;5;2;4;1500
154;6;8;6;600
155;4;2;4;1500
156;4;9;6;600
157;2;1;6;600
158;1;7;3;3000
159;7;6;4;1500
160;9;7;3;3000
161;2;9;4;1500
162;3;4;4;1500
163;4;6;4;1500
164;3;2;5;1500
165;7;4;3;3000
166;9;6;3;3000
167;1;6;5;1500
168;3;2;6;600
169;2;3;6;600
170;5;6;4;1500
171;7;8;6;600
172;9;8;5;1500
173;1;6;6;600
174;5;6;4;1500
175;8;1;4;1500
176;6;3;4;1500
177;5;1;4;1500
178;3;5;3;3000
179;6;3;4;1500
180;2;8;3;3000
181;4;1;3;3000
182;8;4;5;1500
183;6;2;4;1500
184;8;2;6;600
185;3;2;3;3000
186;3;1;3;3000
187;5;2;3;3000
188;9;3;4;1500
189;6;3;6;600
190;3;8;4;1500
191;1;7;3;3000
192;3;9;3;3000
193;7;9;5;1500
194;8;7;5;1500
195;5;4;4;1500
196;2;7;4;1500
197;3;4;5;1500
198;5;7;6;600
199;2;4;3;3000
200;5;9;5;1500
201;5;8;6;600
202;4;6;4;1500
203;2;6;4;1500
204;5;8;4;1500
205;1;6;3;3000
206;9;6;5;1500
207;5;4;4;1500
208;6;3;5;1500
209;6;7;3;3000
210;4;3;3;3000
211;1;5;3;3000
212;1;3;4;1500
213;1;4;3;3000
214;6;7;6;600
215;9;5;5;1500
216;1;5;4;1500
217;2;3;4;1500
218;7;3;3;3000
219;8;6;5;1500
220;8;7;3;3000
221;4;7;4;1500
222;5;8;3;3000
223;4;3;3;3000
224;4;7;5;1500
225;6;7;5;1500
226;7;5;4;1500
227;8;1;6;600
228;2;3;5;1500
229;3;6;5;1500
230;5;6;3;3000
231;8;9;6;600
232;1;8;3;3000
233;9;8;3;3000
234;7;2;3;3000
235;3;2;5;1500
236;8;6;5;1500
237;6;2;6;600
238;1;8;5;1500
239;1;7;5;1500
240;5;3;3;3000
241;3;8;3;3000
242;1;6;3;3000
243;3;2;3;3000
244;2;9;5;1500
245;5;8;3;3000
246;3;8;5;1500
247;8;6;3;3000
248;1;9;5;1500
249;7;9;3;3000
250;6;2;3;3000
251;5;1;5;1500
252;5;9;3;3000
253;3;7;4;1500
254;9;2;6;600
255;9;7;3;3000
256;6;7;6;600
257;6;5;4;1500
258;5;7;4;1500
259;4;6;4;1500
260;2;6;4;1500
261;6;2;3;3000
262;5;7;5;1500
263;5;7;6;600
264;6;8;6;600
265;3;2;3;3000
266;1;9;3;3000
267;8;1;3;3000
268;4;8;5;1500
269;1;4;6;600
270;3;4;3;3000
271;4;3;4;1500
272;3;5;3;3000
273;3;9;4;1500
274;9;3;3;3000
275;2;7;3;3000
276;8;4;6;600
277;6;8;3;3000
278;8;2;5;1500
279;2;8;4;1500
280;1;3;6;600
281;7;2;5;1500
282;3;1;5;1500
283;7;5;6;600
284;3;9;4;1500
285;3;4;5;1500
286;4;7;4;1500
287;9;6;6;600
288;9;1;5;1500
289;6;9;5;1500
290;1;8;5;1500
291;3;4;6;600
292;5;9;6;600
293;1;4;4;1500
294;4;5;3;3000
295;3;4;6;600
296;6;4;6;600
297;5;3;5;1500
298;3;8;6;600
299;4;9;6;600
300;7;5;4;1500
301;9;7;6;600
302;3;5;4;1500
303;3;2;4;1500
304;6;1;6;600
305;6;8;3;3000
306;7;2;3;3000
307;4;5;6;600
308;1;7;3;3000
309;7;5;4;1500
310;3;8;5;1500
311;5;6;5;1500
312;6;9;4;1500
313;6;2;3;3000
314;5;1;4;1500
315;1;9;4;1500
316;5;4;3;3000
317;1;2;5;1500
318;2;9;5;1500
319;8;9;3;3000
320;9;3;4;1500
321;3;4;5;1500
322;8;9;5;1500
323;6;1;4;1500
324;3;2;4;1500
325;5;8;5;1500
326;2;3;5;1500
327;5;8;3;3000
328;1;3;5;1500
329;3;6;3;3000
330;9;5;4;1500
331;2;3;3;3000
332;2;9;6;600
333;3;7;4;1500
334;2;8;5;1500
335;6;1;6;600
336;6;2;6;600
337;5;8;6;600
338;7;1;3;3000
339;1;6;4;1500
340;8;3;5;1500
341;5;9;6;600
342;4;9;5;1500
343;3;1;6;600
344;7;3;3;3000
345;6;2;6;600
346;8;5;3;3000
347;5;1;5;1500
348;2;9;5;1500
349;6;7;5;1500
350;9;8;6;600
351;6;1;6;600
352;3;7;6;600
353;5;7;3;3000
354;6;2;3;3000
355;7;6;4;1500
356;2;9;4;1500
357;3;2;6;600
358;1;5;5;1500
359;2;4;3;3000
360;9;5;5;1500
361;5;1;5;1500
362;7;6;6;600
363;2;8;5;1500
