index;source;destination;slots;max_length
1;5;1;4;1500
2;6;3;4;1500
3;9;6;6;600
4;4;9;5;1500
5;8;9;4;1500
6;2;5;3;3000
7;4;8;4;1500
8;7;1;5;1500
9;8;4;5;1500
10;6;8;5;1500
11;2;5;3;3000
12;5;6;6;600
13;5;6;6;600
14;4;2;5;1500
15;9;2;5;1500
16;8;9;5;1500
17;4;5;5;1500
18;3;2;4;1500
19;7;2;6;600
20;4;8;6;600
21;3;1;4;1500
22;7;4;4;1500
23;6;5;5;1500
24;2;6;3;3000
25;6;3;6;600
26;9;8;6;600
27;7;9;3;3000
28;4;6;3;3000
29;6;3;6;600
30;3;2;5;1500
31;5;7;5;1500
32;1;3;5;1500
33;4;9;6;600
34;8;9;5;1500
35;4;7;6;600
36;2;4;3;3000
37;7;4;5;1500
38;7;4;4;1500
39;4;7;6;600
40;6;4;5;1500
41;7;1;5;1500
42;9;6;4;1500
43;9;4;3;3000
44;1;7;5;1500
45;1;6;3;3000
46;4;7;5;1500
47;4;8;6;600
48;8;1;5;1500
49;1;7;4;1500
50;4;1;5;1500
51;6;9;3;3000
52;9;6;3;3000
53;9;8;4;1500
54;6;9;3;3000
55;8;1;5;1500
56;9;4;4;1500
57;8;6;4;1500
58;6;3;6;600
59;1;2;3;3000
60;1;2;6;600
61;2;3;4;1500
62;2;4;3;3000
63;7;9;5;1500
64;7;9;5;1500
65;7;5;4;1500
66;6;1;3;3000
67;1;5;6;600
68;2;7;6;600
69;9;1;6;600
70;2;9;4;1500
71;8;6;6;600
72;5;8;5;1500
73;7;4;3;3000
74;6;4;4;1500
75;4;8;6;600
76;8;4;6;600
77;1;3;6;600
78;1;3;5;1500
79;9;2;4;1500
80;9;3;5;1500
81;3;5;5;1500
82;1;4;5;1500
83;5;4;6;600
84;4;2;4;1500
85;3;2;3;3000
86;7;8;4;1500
87;3;9;3;3000
88;9;3;5;1500
89;3;8;5;1500
90;6;4;3;3000
91;1;2;4;1500
92;9;7;6;600
93;3;7;5;1500
94;3;5;5;1500
95;9;6;5;1500
96;3;4;3;3000
97;1;2;6;600
98;6;4;6;600
99;4;8;3;3000
100;1;7;5;1500
101;6;4;4;1500
102;2;9;3;3000
103;7;5;5;1500
104;5;7;3;3000
105;1;9;6;600
106;2;7;6;600
107;4;6;4;1500
108;7;5;6;600
109;9;7;6;600
110;6;9;4;1500
111;8;6;6;600
112;4;1;5;1500
113;9;8;3;3000
114;5;9;4;1500
115;8;3;5;1500
116;9;3;4;1500
117;8;9;5;1500
118;7;1;4;1500
119;9;1;3;3000
120;7;5;3;3000
121;7;4;3;3000
122;2;6;4;1500
123;1;4;5;1500
124;8;6;6;600
125;7;5;3;3000
126;9;2;6;600
127;4;9;5;1500
128;5;9;6;600
129;5;9;4;1500
130;7;6;6;600
131;1;9;5;1500
132;4;1;3;3000
133;4;6;3;3000
134;6;4;3;3000
135;4;2;5;1500
136;5;3;6;600
137;6;3;6;600
138;7;3;3;3000
139;5;7;6;600
140;3;4;5;1500
141;1;4;5;1500
142;2;7;6;600
143;3;9;3;3000
144;4;3;4;1500
145;4;1;3;3000
146;8;7;6;600
147;9;7;4;1500
148;6;5;3;3000
149;1;2;6;600
150;7;1;5;1500
151;4;8;3;3000
152;7;4;4;1500
153;5;2;6;600
154;9;3;3;3000
155;5;9;3;3000
156;6;5;5;1500
157;2;4;6;600
158;7;9;6;600
159;9;6;3;3000
160;2;9;4;1500
161;7;5;5;1500
162;1;8;4;1500
163;9;5;4;1500
164;9;8;4;1500
165;6;3;4;1500
166;9;2;6;600
167;5;3;3;3000
168;7;3;3;3000
169;7;5;3;3000
170;2;1;3;3000
171;9;7;3;3000
172;7;5;5;1500
173;1;4;6;600
174;2;4;5;1500
175;9;1;3;3000
176;1;6;3;3000
177;3;9;6;600
178;9;4;6;600
179;4;1;6;600
180;9;8;5;1500
181;4;1;5;1500
182;1;4;6;600
183;4;3;4;1500
184;5;2;6;600
185;1;4;4;1500
186;4;7;6;600
187;7;9;6;600
188;6;7;3;3000
189;5;2;4;1500
190;9;7;3;3000
191;8;9;5;1500
192;7;6;5;1500
193;2;8;5;1500
194;4;5;3;3000
195;8;7;6;600
196;1;5;6;600
197;5;6;4;1500
198;6;4;4;1500
199;5;7;3;3000
200;7;4;5;1500
201;2;3;6;600
