index;source;destination;slots;max_length
1;8;5;6;600
2;5;3;5;1500
3;3;9;5;1500
4;1;3;4;1500
5;8;4;4;1500
6;2;4;5;1500
7;6;4;5;1500
8;9;5;3;3000
9;7;6;5;1500
10;4;9;3;3000
11;7;6;6;600
12;3;6;5;1500
13;8;3;6;600
14;5;7;3;3000
15;5;2;4;1500
16;7;2;6;600
17;8;2;4;1500
18;4;6;6;600
19;4;9;5;1500
20;8;4;6;600
21;7;1;4;1500
22;1;3;3;3000
23;8;6;5;1500
24;1;9;5;1500
25;7;1;5;1500
26;9;3;3;3000
27;8;9;5;1500
28;5;8;4;1500
29;9;5;6;600
30;8;1;4;1500
31;2;9;5;1500
32;8;4;6;600
33;4;3;3;3000
34;8;5;6;600
35;4;6;5;1500
36;3;2;6;600
37;2;9;6;600
38;3;2;4;1500
39;2;8;4;1500
40;1;7;5;1500
41;8;4;3;3000
42;4;2;5;1500
43;2;8;6;600
44;3;8;3;3000
45;5;6;5;1500
46;5;2;5;1500
47;7;1;4;1500
48;1;7;6;600
49;4;7;5;1500
50;5;2;5;1500
51;1;4;5;1500
52;7;2;5;1500
53;5;1;5;1500
54;8;5;6;600
55;8;3;5;1500
56;2;1;4;1500
57;6;5;5;1500
58;3;6;3;3000
59;1;4;4;1500
60;4;6;4;1500
61;4;7;5;1500
62;9;7;3;3000
63;8;3;5;1500
64;6;8;6;600
65;6;2;4;1500
66;6;3;3;3000
67;9;1;4;1500
68;1;8;5;1500
69;2;7;3;3000
70;5;9;3;3000
71;8;4;5;1500
72;3;2;4;1500
73;4;9;4;1500
74;5;8;6;600
75;6;1;3;3000
76;5;7;6;600
77;9;1;3;3000
78;7;2;6;600
79;1;5;6;600
80;6;3;3;3000
81;9;5;5;1500
82;2;1;3;3000
83;7;3;5;1500
84;8;9;5;1500
85;7;4;6;600
86;9;3;3;3000
87;5;4;3;3000
88;5;7;5;1500
89;6;2;5;1500
90;3;1;4;1500
91;5;3;4;1500
92;3;4;4;1500
93;8;7;6;600
94;6;9;5;1500
95;2;3;3;3000
96;2;4;5;1500
97;5;4;5;1500
98;9;1;6;600
99;4;3;5;1500
100;5;8;4;1500
101;3;4;4;1500
102;3;6;5;1500
103;7;6;6;600
104;2;1;6;600
105;5;3;5;1500
106;1;3;3;3000
107;5;4;5;1500
108;9;1;4;1500
109;9;1;6;600
110;4;6;6;600
111;4;3;6;600
112;8;1;4;1500
113;9;5;4;1500
114;9;7;6;600
115;2;4;6;600
116;5;4;5;1500
117;3;2;6;600
118;7;3;5;1500
119;2;7;6;600
120;7;5;4;1500
121;1;5;5;1500
122;2;8;6;600
123;6;2;6;600
124;1;7;5;1500
125;5;9;3;3000
126;6;2;6;600
127;7;3;4;1500
128;5;2;5;1500
129;8;3;3;3000
130;6;7;5;1500
131;4;7;5;1500
132;2;8;6;600
133;7;3;5;1500
134;1;2;5;1500
135;7;3;5;1500
136;5;4;4;1500
137;8;6;6;600
138;2;1;3;3000
139;6;3;3;3000
140;4;5;5;1500
141;4;7;4;1500
142;9;7;3;3000
143;5;3;5;1500
144;1;6;6;600
145;1;3;3;3000
146;2;4;4;1500
147;1;5;4;1500
148;1;5;4;1500
149;5;9;4;1500
150;7;9;4;1500
151;2;5;4;1500
152;2;6;5;1500
153;5;9;6;600
154;1;2;6;600
155;1;8;3;3000
156;6;5;3;3000
157;9;6;4;1500
158;5;1;6;600
159;2;3;3;3000
160;2;5;5;1500
161;5;3;6;600
162;7;1;6;600
163;2;8;3;3000
164;9;4;6;600
165;9;6;6;600
166;9;4;4;1500
167;2;1;6;600
168;7;4;3;3000
169;5;1;3;3000
170;1;8;4;1500
171;1;9;3;3000
172;3;6;5;1500
173;2;5;3;3000
174;3;9;6;600
175;8;6;3;3000
176;8;9;6;600
177;4;3;6;600
178;9;7;6;600
179;3;2;4;1500
180;9;3;3;3000
181;9;3;4;1500
182;7;6;6;600
183;4;2;4;1500
184;6;4;3;3000
185;2;6;3;3000
186;3;2;3;3000
187;3;4;4;1500
188;9;2;6;600
189;7;8;4;1500
190;7;2;3;3000
191;1;9;4;1500
192;7;8;6;600
193;8;4;3;3000
194;5;8;3;3000
195;8;4;6;600
196;1;5;6;600
197;9;3;3;3000
