index;source;destination;slots;max_length
1;8;3;6;600
2;8;6;5;1500
3;2;6;5;1500
4;7;5;6;600
5;9;5;4;1500
6;2;8;3;3000
7;1;6;6;600
8;7;5;4;1500
9;5;4;4;1500
10;2;4;3;3000
11;6;5;5;1500
12;4;2;5;1500
13;1;4;3;3000
14;6;3;5;1500
15;5;2;6;600
16;2;8;5;1500
17;7;6;5;1500
18;3;6;5;1500
19;6;5;4;1500
20;6;7;4;1500
21;8;7;4;1500
22;5;2;5;1500
23;3;6;4;1500
24;8;7;6;600
25;9;3;6;600
26;6;8;4;1500
27;3;6;6;600
28;2;8;5;1500
29;4;8;5;1500
30;3;7;4;1500
31;3;7;5;1500
32;1;2;5;1500
33;3;7;5;1500
34;6;9;4;1500
35;1;9;5;1500
36;6;8;5;1500
37;7;2;6;600
38;8;6;3;3000
39;1;8;4;1500
40;6;1;5;1500
41;1;2;6;600
42;1;7;3;3000
43;4;6;3;3000
44;6;1;4;1500
45;3;8;5;1500
46;5;2;5;1500
47;2;3;5;1500
48;7;8;4;1500
49;4;8;3;3000
50;9;8;5;1500
51;7;9;3;3000
52;2;6;5;1500
53;8;6;6;600
54;6;5;6;600
55;8;4;5;1500
56;4;5;3;3000
57;9;5;5;1500
58;3;2;4;1500
59;7;5;5;1500
60;2;8;4;1500
61;9;2;5;1500
62;3;2;3;3000
63;2;8;4;1500
64;3;9;5;1500
65;8;5;3;3000
66;5;3;4;1500
67;6;5;5;1500
68;5;4;4;1500
69;5;4;6;600
70;5;2;4;1500
71;8;4;3;3000
72;8;7;5;1500
73;8;5;5;1500
74;7;2;6;600
75;3;8;5;1500
76;2;3;3;3000
77;6;1;6;600
78;6;2;4;1500
79;5;8;6;600
80;8;5;4;1500
81;3;7;6;600
82;7;2;6;600
83;6;7;5;1500
84;9;2;3;3000
85;9;2;3;3000
86;1;2;4;1500
87;9;3;6;600
88;5;7;3;3000
89;7;5;5;1500
90;9;4;5;1500
91;9;2;6;600
92;5;1;3;3000
93;9;8;3;3000
94;8;1;4;1500
95;4;1;5;1500
96;1;8;6;600
97;5;1;4;1500
98;1;6;3;3000
99;9;6;5;1500
100;5;9;6;600
101;9;8;4;1500
102;8;2;4;1500
103;2;6;4;1500
104;7;3;3;3000
105;8;4;3;3000
106;8;5;6;600
107;7;3;4;1500
108;8;9;5;1500
109;1;7;3;3000
110;5;1;3;3000
111;4;3;6;600
112;8;6;6;600
113;6;3;6;600
114;2;8;4;1500
115;2;4;4;1500
116;8;1;3;3000
117;1;4;3;3000
118;8;9;6;600
119;9;7;5;1500
120;2;8;6;600
121;1;2;6;600
122;1;4;4;1500
123;7;3;3;3000
124;1;3;5;1500
125;1;3;4;1500
126;5;3;3;3000
127;6;4;4;1500
128;3;6;3;3000
129;3;1;4;1500
130;4;6;3;3000
131;2;6;6;600
132;7;5;5;1500
133;7;1;3;3000
134;6;3;5;1500
135;1;8;6;600
136;1;9;3;3000
137;5;1;3;3000
138;6;5;3;3000
139;2;5;6;600
140;2;4;5;1500
141;5;2;3;3000
142;1;8;6;600
143;2;4;6;600
144;9;3;5;1500
145;9;1;6;600
146;8;6;6;600
147;8;4;5;1500
148;2;5;4;1500
149;2;5;6;600
150;3;2;5;1500
151;6;9;6;600
152;8;2;6;600
153;2;8;6;600
154;7;2;4;1500
155;9;3;5;1500
156;8;4;6;600
157;9;4;3;3000
158;2;3;5;1500
159;3;4;3;3000
160;7;3;4;1500
161;1;3;4;1500
162;9;3;6;600
163;6;5;3;3000
164;5;8;3;3000
165;5;6;5;1500
166;6;3;5;1500
167;5;2;6;600
168;3;6;4;1500
169;5;2;4;1500
170;7;3;5;1500
171;2;7;5;1500
172;9;1;4;1500
173;4;8;4;1500
174;3;8;4;1500
175;4;5;3;3000
176;1;8;3;3000
177;1;5;4;1500
178;3;8;5;1500
179;9;6;6;600
180;4;9;4;1500
181;1;2;5;1500
182;4;5;5;1500
183;7;9;6;600
184;2;9;5;1500
185;5;9;4;1500
186;7;4;4;1500
187;6;4;3;3000
188;2;9;5;1500
189;9;6;5;1500
190;9;8;6;600
191;4;5;6;600
192;4;1;4;1500
193;8;7;4;1500
194;6;8;4;1500
195;9;6;4;1500
196;6;5;5;1500
197;6;7;5;1500
198;5;4;4;1500
199;1;8;5;1500
200;8;1;4;1500
201;6;4;5;1500
202;4;3;3;3000
203;1;5;5;1500
204;1;8;6;600
205;5;1;5;1500
206;2;4;4;1500
207;4;9;3;3000
208;8;2;6;600
209;7;1;4;1500
210;2;7;4;1500
211;9;4;3;3000
212;9;4;5;1500
213;5;3;6;600
214;8;4;3;3000
215;5;4;3;3000
216;4;2;4;1500
217;7;4;5;1500
218;8;6;4;1500
219;2;4;3;3000
220;7;9;3;3000
221;6;9;3;3000
222;9;4;5;1500
223;3;5;5;1500
224;5;7;3;3000
225;4;3;3;3000
226;2;5;5;1500
227;7;3;6;600
228;3;2;3;3000
229;4;9;3;3000
230;2;9;4;1500
231;3;1;3;3000
232;3;8;6;600
233;8;9;5;1500
234;2;6;5;1500
235;9;5;4;1500
236;5;7;3;3000
237;7;1;5;1500
238;8;5;5;1500
239;4;3;3;3000
240;2;7;4;1500
241;2;7;4;1500
242;3;8;4;1500
243;5;8;6;600
244;8;1;4;1500
245;9;3;5;1500
246;2;4;5;1500
247;6;3;5;1500
248;2;8;6;600
249;4;6;6;600
250;3;5;4;1500
251;3;1;4;1500
252;1;2;3;3000
253;2;6;5;1500
254;1;5;3;3000
255;3;5;4;1500
256;3;6;5;1500
257;5;2;5;1500
258;2;4;4;1500
259;9;1;3;3000
260;1;2;4;1500
261;6;7;3;3000
262;5;4;3;3000
263;3;4;3;3000
264;3;9;6;600
265;4;8;4;1500
266;6;4;3;3000
267;3;8;5;1500
268;8;6;6;600
269;2;4;3;3000
270;5;2;3;3000
271;8;2;5;1500
272;7;8;6;600
273;2;9;4;1500
274;3;2;3;3000
275;3;7;5;1500
276;4;6;6;600
277;2;4;6;600
278;1;7;6;600
279;5;3;5;1500
280;4;1;3;3000
281;1;5;5;1500
282;4;3;5;1500
283;7;8;4;1500
284;5;2;3;3000
285;4;6;3;3000
286;8;6;4;1500
287;8;5;4;1500
288;4;8;5;1500
289;2;4;3;3000
290;2;8;6;600
291;5;7;3;3000
292;4;1;4;1500
293;4;6;3;3000
294;2;6;5;1500
295;6;1;6;600
296;5;4;6;600
297;5;6;4;1500
298;9;5;4;1500
299;2;6;4;1500
300;7;3;4;1500
301;2;3;5;1500
302;8;1;3;3000
303;4;9;4;1500
304;7;9;4;1500
305;2;5;4;1500
306;2;1;6;600
307;3;4;3;3000
308;7;4;5;1500
309;3;9;6;600
