index;source;destination;slots;max_length
1;4;5;4;1500
2;4;1;6;600
3;5;2;6;600
4;2;4;3;3000
5;1;2;3;3000
6;5;1;4;1500
7;3;4;5;1500
8;4;3;4;1500
9;2;3;6;600
10;3;1;5;1500
11;1;2;6;600
12;2;4;5;1500
13;3;4;4;1500
14;5;2;3;3000
15;2;5;4;1500
16;2;3;6;600
17;1;2;6;600
18;3;4;4;1500
19;5;4;5;1500
20;2;5;3;3000
21;2;4;6;600
22;4;2;5;1500
23;1;2;3;3000
24;3;2;6;600
25;3;4;3;3000
26;4;2;6;600
27;3;4;5;1500
28;5;2;5;1500
29;5;1;6;600
30;1;2;3;3000
31;2;5;3;3000
32;1;2;4;1500
33;2;4;5;1500
34;1;2;6;600
35;4;1;6;600
36;1;2;4;1500
37;4;1;3;3000
38;5;3;4;1500
39;4;1;5;1500
40;3;4;6;600
41;4;1;6;600
42;1;2;6;600
43;2;3;5;1500
44;1;2;5;1500
45;1;2;5;1500
46;1;2;6;600
47;2;3;4;1500
48;4;2;6;600
49;3;1;3;3000
50;5;3;5;1500
51;2;3;6;600
52;1;2;5;1500
53;1;2;6;600
54;3;4;6;600
55;4;1;4;1500
56;4;1;3;3000
57;5;4;5;1500
58;3;4;5;1500
59;5;3;5;1500
60;4;1;5;1500
61;3;5;3;3000
62;5;1;3;3000
63;3;5;6;600
64;1;2;3;3000
65;3;2;6;600
66;5;1;5;1500
67;2;3;4;1500
68;2;1;3;3000
69;3;4;5;1500
70;2;4;3;3000
71;1;2;6;600
72;5;4;4;1500
73;1;2;3;3000
74;4;1;3;3000
75;2;4;3;3000
76;2;3;4;1500
77;3;4;5;1500
78;4;2;4;1500
79;1;2;3;3000
80;3;2;4;1500
81;4;2;4;1500
82;2;4;6;600
83;5;2;4;1500
84;4;2;3;3000
85;1;2;4;1500
86;2;5;6;600
87;2;4;4;1500
88;2;3;6;600
89;1;2;3;3000
90;1;2;4;1500
91;1;2;6;600
92;4;1;3;3000
93;1;2;5;1500
94;3;5;4;1500
95;2;4;3;3000
96;3;1;6;600
97;5;4;3;3000
98;1;2;6;600
99;5;3;3;3000
100;1;2;6;600
101;4;5;3;3000
102;2;5;4;1500
103;3;4;3;3000
104;1;2;3;3000
105;5;4;5;1500
106;3;1;5;1500
107;5;2;3;3000
108;4;2;5;1500
109;4;1;4;1500
110;5;1;6;600
111;3;2;3;3000
112;4;1;4;1500
113;4;2;6;600
114;5;1;3;3000
115;1;2;5;1500
116;5;2;6;600
117;1;2;5;1500
118;2;5;5;1500
119;2;4;3;3000
120;3;1;5;1500
121;3;5;4;1500
122;3;1;5;1500
123;4;5;5;1500
124;4;5;3;3000
125;1;2;5;1500
126;2;3;6;600
127;1;2;6;600
128;3;1;3;3000
129;2;3;3;3000
130;3;5;6;600
131;3;2;3;3000
132;3;1;3;3000
133;4;2;5;1500
134;1;2;6;600
135;2;1;5;1500
136;4;5;6;600
137;5;1;4;1500
138;2;3;6;600
139;1;2;5;1500
140;2;5;3;3000
