index;source;destination;slots;max_length
1;4;1;4;1500
2;4;1;3;3000
3;4;2;3;3000
4;2;5;5;1500
5;3;1;6;600
6;5;2;4;1500
7;5;3;4;1500
8;4;5;3;3000
9;1;2;3;3000
10;3;1;5;1500
11;4;2;6;600
12;2;5;3;3000
13;3;5;6;600
14;5;4;6;600
15;3;5;5;1500
16;1;2;4;1500
17;4;3;4;1500
18;5;4;3;3000
19;1;2;5;1500
20;1;2;4;1500
21;4;5;5;1500
22;3;1;5;1500
23;1;2;5;1500
24;1;2;4;1500
25;1;2;4;1500
26;2;1;6;600
27;3;2;5;1500
28;1;2;3;3000
29;1;2;3;3000
30;4;2;6;600
31;2;3;4;1500
32;2;4;3;3000
33;3;1;5;1500
34;5;3;4;1500
35;3;2;6;600
36;1;2;5;1500
37;1;2;3;3000
38;5;4;3;3000
39;2;4;6;600
40;1;2;3;3000
41;2;3;3;3000
42;5;3;5;1500
43;3;2;4;1500
44;2;5;6;600
45;3;1;4;1500
46;5;4;5;1500
47;5;3;4;1500
48;1;2;3;3000
49;3;5;5;1500
50;3;4;3;3000
51;3;2;5;1500
52;2;1;5;1500
53;5;3;3;3000
54;1;2;6;600
55;1;2;4;1500
56;1;2;6;600
57;2;4;6;600
58;2;5;6;600
59;5;4;5;1500
60;5;3;6;600
61;3;2;4;1500
62;5;2;4;1500
63;3;5;6;600
64;4;1;4;1500
65;1;2;4;1500
66;4;3;4;1500
67;1;2;4;1500
68;2;5;6;600
69;3;4;4;1500
70;1;2;5;1500
71;5;4;4;1500
72;5;1;6;600
73;4;3;3;3000
74;4;5;6;600
75;1;2;4;1500
76;3;5;6;600
77;4;5;5;1500
78;1;2;6;600
79;3;2;3;3000
80;1;2;5;1500
81;4;1;4;1500
82;5;1;5;1500
83;3;1;6;600
84;1;2;3;3000
85;5;3;3;3000
86;1;2;3;3000
87;4;3;5;1500
88;4;1;6;600
89;4;1;4;1500
90;3;2;5;1500
91;1;2;6;600
92;5;3;4;1500
93;5;2;6;600
94;2;5;4;1500
95;3;2;4;1500
96;1;2;3;3000
97;3;4;4;1500
98;3;1;5;1500
99;2;1;6;600
100;2;1;5;1500
101;4;2;5;1500
102;3;1;4;1500
103;1;2;3;3000
104;3;1;4;1500
105;1;2;6;600
106;3;4;5;1500
107;5;3;6;600
108;3;2;3;3000
109;2;1;3;3000
110;4;2;3;3000
111;5;3;6;600
112;2;1;4;1500
113;2;1;5;1500
114;3;5;5;1500
115;5;4;3;3000
116;3;4;6;600
117;4;1;6;600
118;2;5;4;1500
119;1;2;3;3000
120;1;2;6;600
121;2;4;5;1500
122;2;1;6;600
123;4;5;6;600
124;2;1;3;3000
125;1;2;6;600
126;1;2;6;600
127;5;1;4;1500
128;4;1;4;1500
129;3;5;4;1500
130;2;5;6;600
131;5;1;6;600
132;1;2;6;600
133;2;3;5;1500
134;2;5;4;1500
135;5;1;6;600
136;5;2;6;600
137;4;5;3;3000
138;1;2;5;1500
139;5;1;5;1500
140;3;5;5;1500
141;3;5;5;1500
142;4;5;4;1500
143;4;5;3;3000
144;5;2;4;1500
145;3;1;5;1500
146;2;3;4;1500
147;2;3;6;600
148;2;4;4;1500
149;1;2;6;600
150;2;5;5;1500
151;2;4;5;1500
152;2;1;3;3000
153;1;2;4;1500
154;3;4;5;1500
155;3;2;5;1500
156;5;3;4;1500
157;3;2;5;1500
158;1;2;4;1500
159;2;5;5;1500
160;3;1;4;1500
161;3;5;4;1500
162;5;2;5;1500
163;5;2;3;3000
164;5;2;3;3000
165;4;3;6;600
166;1;2;6;600
167;4;2;4;1500
168;2;4;4;1500
169;1;2;5;1500
170;3;2;3;3000
171;4;1;5;1500
172;5;2;4;1500
173;5;2;5;1500
174;4;1;3;3000
175;3;1;4;1500
176;5;2;3;3000
177;1;2;4;1500
178;4;3;4;1500
179;1;2;4;1500
180;4;1;3;3000
181;1;2;6;600
182;1;2;4;1500
183;4;5;3;3000
184;5;4;4;1500
185;4;3;3;3000
186;3;4;4;1500
187;5;4;3;3000
188;2;3;3;3000
189;1;2;4;1500
190;4;1;4;1500
191;1;2;3;3000
192;5;1;4;1500
193;1;2;3;3000
194;5;3;4;1500
195;1;2;3;3000
196;5;3;6;600
197;2;3;6;600
198;3;5;3;3000
199;1;2;5;1500
200;4;5;6;600
201;1;2;3;3000
202;3;2;6;600
203;5;2;5;1500
204;2;1;5;1500
205;4;1;4;1500
206;1;2;4;1500
207;1;2;5;1500
208;4;1;5;1500
209;1;2;3;3000
210;3;2;4;1500
211;5;4;5;1500
212;2;3;3;3000
213;2;3;6;600
214;3;5;6;600
215;2;1;4;1500
216;4;1;4;1500
217;1;2;5;1500
218;4;3;6;600
219;2;4;6;600
220;1;2;4;1500
221;5;2;6;600
