index;source;destination;slots;max_length
1;3;4;5;1500
2;4;2;6;600
3;3;5;5;1500
4;5;1;5;1500
5;1;2;4;1500
6;4;1;6;600
7;5;4;4;1500
8;2;4;6;600
9;4;2;6;600
10;5;4;4;1500
11;1;2;5;1500
12;2;5;6;600
13;5;4;6;600
14;5;4;5;1500
15;5;4;6;600
16;1;2;3;3000
17;5;3;4;1500
18;1;2;5;1500
19;5;4;6;600
20;4;3;6;600
21;5;3;6;600
22;1;2;6;600
23;5;4;5;1500
24;4;2;6;600
25;3;4;4;1500
26;5;2;3;3000
27;4;5;5;1500
28;2;3;5;1500
29;5;1;6;600
30;3;4;4;1500
31;4;1;6;600
32;3;1;4;1500
33;5;3;5;1500
34;5;1;5;1500
35;5;1;3;3000
36;5;3;5;1500
37;3;2;5;1500
38;3;5;6;600
39;5;4;6;600
40;1;2;3;3000
41;4;5;5;1500
42;2;3;4;1500
43;4;2;3;3000
44;5;1;3;3000
45;5;4;3;3000
46;4;2;6;600
47;5;1;6;600
48;5;3;6;600
49;5;2;4;1500
50;3;5;6;600
51;4;5;5;1500
52;3;4;5;1500
53;5;4;3;3000
54;5;1;5;1500
55;3;2;3;3000
56;2;3;3;3000
57;5;3;6;600
58;3;2;6;600
59;3;5;5;1500
60;2;5;5;1500
61;3;1;6;600
62;5;1;4;1500
63;5;3;5;1500
64;3;2;5;1500
65;5;1;4;1500
66;2;5;3;3000
67;4;5;5;1500
68;3;5;6;600
69;3;1;6;600
70;3;1;5;1500
71;1;2;6;600
72;5;4;5;1500
73;2;3;5;1500
74;2;4;3;3000
75;2;3;6;600
76;3;5;3;3000
77;2;3;5;1500
78;1;2;6;600
79;1;2;3;3000
80;4;3;5;1500
81;1;2;6;600
82;3;5;5;1500
83;4;5;6;600
84;5;2;3;3000
85;1;2;6;600
86;3;4;5;1500
87;2;4;3;3000
88;1;2;5;1500
89;4;1;5;1500
90;4;1;4;1500
91;2;3;5;1500
92;3;5;5;1500
93;4;2;3;3000
94;5;4;3;3000
95;3;4;3;3000
96;3;2;4;1500
97;4;5;6;600
98;5;4;6;600
99;1;2;5;1500
100;5;3;5;1500
101;1;2;6;600
102;2;4;4;1500
103;3;1;4;1500
104;1;2;3;3000
105;4;2;6;600
106;3;1;6;600
107;1;2;3;3000
108;2;1;6;600
109;4;2;5;1500
110;3;2;6;600
111;3;1;4;1500
112;5;2;6;600
113;5;3;3;3000
114;5;3;6;600
115;3;4;3;3000
116;2;3;5;1500
117;5;3;5;1500
118;4;2;5;1500
119;3;5;5;1500
120;4;3;3;3000
121;5;4;3;3000
122;5;3;4;1500
123;1;2;3;3000
124;1;2;4;1500
125;4;5;3;3000
126;3;4;4;1500
127;2;5;5;1500
128;3;5;6;600
129;1;2;3;3000
130;2;4;4;1500
131;3;4;4;1500
132;5;1;6;600
133;3;2;4;1500
134;5;1;4;1500
135;2;3;5;1500
136;4;3;3;3000
137;3;2;5;1500
138;3;5;6;600
139;5;2;4;1500
140;4;1;6;600
141;5;1;6;600
142;4;3;5;1500
143;1;2;6;600
144;4;2;5;1500
145;2;4;6;600
146;2;4;6;600
147;2;1;5;1500
148;1;2;5;1500
149;2;3;6;600
150;4;2;6;600
151;3;1;3;3000
152;3;2;6;600
153;5;2;6;600
154;1;2;6;600
155;1;2;5;1500
156;2;3;3;3000
157;4;3;5;1500
158;5;4;6;600
159;5;3;4;1500
160;2;1;6;600
161;2;4;4;1500
162;2;4;3;3000
163;4;2;5;1500
164;2;3;3;3000
165;4;1;5;1500
166;1;2;6;600
167;4;3;3;3000
168;1;2;5;1500
169;1;2;6;600
170;4;1;4;1500
171;5;2;3;3000
172;4;5;6;600
173;1;2;5;1500
174;2;1;5;1500
175;3;4;6;600
176;4;1;3;3000
177;4;3;4;1500
178;1;2;6;600
179;5;4;5;1500
180;1;2;5;1500
181;5;4;6;600
182;1;2;5;1500
183;5;4;5;1500
184;1;2;6;600
185;5;3;6;600
186;4;2;5;1500
187;1;2;4;1500
188;2;3;6;600
189;1;2;6;600
190;5;2;5;1500
191;1;2;5;1500
192;5;1;5;1500
193;1;2;6;600
194;3;1;3;3000
195;3;2;5;1500
196;3;5;3;3000
197;2;3;5;1500
198;1;2;6;600
199;2;3;5;1500
200;4;3;3;3000
201;1;2;4;1500
202;5;1;3;3000
203;5;1;6;600
204;5;2;6;600
205;3;1;5;1500
206;1;2;4;1500
207;2;1;6;600
208;2;1;6;600
209;5;4;5;1500
210;1;2;5;1500
211;4;2;3;3000
212;2;5;3;3000
213;3;4;6;600
214;1;2;3;3000
215;2;3;4;1500
216;5;1;3;3000
217;5;4;6;600
218;1;2;5;1500
219;5;1;3;3000
220;3;2;5;1500
221;3;2;4;1500
222;1;2;4;1500
223;1;2;3;3000
224;2;3;3;3000
225;3;2;3;3000
226;3;1;5;1500
227;5;3;6;600
228;2;3;6;600
229;1;2;6;600
230;2;5;5;1500
231;1;2;6;600
232;2;1;6;600
233;3;2;4;1500
234;5;2;5;1500
235;1;2;5;1500
236;5;3;6;600
237;4;1;5;1500
238;3;4;3;3000
239;2;4;4;1500
240;1;2;4;1500
241;4;3;6;600
242;3;5;3;3000
243;2;1;6;600
244;3;5;5;1500
245;5;2;5;1500
246;4;2;5;1500
247;4;2;6;600
248;4;5;4;1500
249;5;2;6;600
250;1;2;4;1500
251;2;5;6;600
252;4;2;5;1500
253;5;3;5;1500
254;1;2;6;600
255;2;5;6;600
256;1;2;6;600
257;1;2;4;1500
258;3;4;6;600
259;2;4;4;1500
260;2;5;6;600
261;1;2;4;1500
262;3;2;3;3000
263;3;1;4;1500
264;1;2;6;600
265;4;2;4;1500
266;2;4;5;1500
267;3;5;5;1500
268;1;2;5;1500
269;4;1;4;1500
270;3;1;5;1500
271;1;2;3;3000
272;4;3;4;1500
273;1;2;5;1500
274;2;3;4;1500
275;1;2;4;1500
276;5;4;5;1500
277;1;2;5;1500
278;3;2;6;600
279;2;5;4;1500
280;5;4;4;1500
281;3;2;4;1500
282;2;3;3;3000
283;5;2;5;1500
284;2;1;6;600
285;3;4;4;1500
286;3;1;4;1500
287;3;5;4;1500
288;1;2;3;3000
289;1;2;5;1500
290;3;4;5;1500
291;4;2;5;1500
292;4;1;4;1500
293;4;1;6;600
294;2;5;5;1500
295;1;2;4;1500
296;5;1;5;1500
297;3;4;4;1500
298;4;5;4;1500
299;1;2;3;3000
300;5;3;4;1500
301;3;1;4;1500
302;3;1;3;3000
303;2;3;6;600
304;2;3;5;1500
305;1;2;6;600
306;3;2;5;1500
307;3;2;3;3000
308;3;5;6;600
309;3;1;4;1500
310;2;4;5;1500
311;2;5;6;600
312;4;5;3;3000
313;2;4;4;1500
314;1;2;4;1500
315;3;4;6;600
316;5;4;3;3000
317;3;2;6;600
318;4;1;3;3000
319;5;2;4;1500
320;1;2;5;1500
321;5;1;5;1500
322;1;2;3;3000
323;2;1;5;1500
324;3;1;3;3000
325;3;4;5;1500
326;1;2;5;1500
327;2;5;5;1500
328;2;3;4;1500
329;5;3;4;1500
330;5;2;5;1500
331;2;3;3;3000
332;2;5;4;1500
333;5;2;6;600
334;3;1;3;3000
335;2;1;3;3000
336;3;5;6;600
337;2;3;5;1500
338;4;1;5;1500
339;2;5;5;1500
340;3;4;6;600
341;5;3;4;1500
342;5;2;4;1500
343;1;2;4;1500
344;2;5;5;1500
345;4;5;5;1500
346;5;4;3;3000
347;2;4;6;600
348;4;2;4;1500
349;4;2;6;600
350;3;2;3;3000
351;2;5;4;1500
352;4;1;3;3000
353;5;3;5;1500
354;4;3;6;600
355;1;2;5;1500
356;2;3;4;1500
357;4;3;6;600
358;5;4;4;1500
359;1;2;3;3000
360;5;2;4;1500
361;3;2;4;1500
362;3;2;4;1500
363;2;5;3;3000
364;1;2;6;600
365;2;5;4;1500
366;5;3;3;3000
367;4;3;6;600
368;1;2;5;1500
369;2;3;4;1500
370;3;1;3;3000
371;3;2;4;1500
372;5;3;5;1500
373;3;4;4;1500
374;5;1;6;600
375;1;2;6;600
376;5;4;4;1500
377;3;4;3;3000
378;2;3;3;3000
379;3;4;6;600
380;2;4;3;3000
381;5;1;4;1500
382;1;2;3;3000
383;3;5;4;1500
384;5;3;5;1500
385;3;5;4;1500
386;5;2;5;1500
387;5;2;6;600
388;4;1;3;3000
389;3;4;4;1500
390;2;4;6;600
391;2;4;4;1500
392;2;3;5;1500
393;1;2;4;1500
394;2;5;5;1500
395;5;2;4;1500
396;4;1;6;600
397;3;1;3;3000
398;1;2;5;1500
399;4;1;6;600
400;2;1;5;1500
401;2;3;6;600
402;1;2;3;3000
403;3;4;5;1500
404;3;4;4;1500
405;1;2;4;1500
406;3;5;5;1500
407;5;1;3;3000
408;3;2;6;600
409;2;1;3;3000
410;4;2;4;1500
411;1;2;5;1500
412;2;5;4;1500
413;5;1;3;3000
414;2;4;5;1500
415;5;4;5;1500
416;4;5;5;1500
417;5;2;5;1500
418;1;2;3;3000
419;4;1;6;600
420;1;2;3;3000
421;3;2;3;3000
422;5;2;3;3000
423;3;4;5;1500
424;2;1;5;1500
425;3;1;5;1500
426;2;4;6;600
427;1;2;6;600
428;5;4;3;3000
429;1;2;3;3000
430;3;1;6;600
431;3;1;4;1500
432;2;3;5;1500
433;5;1;6;600
434;3;2;4;1500
435;1;2;3;3000
436;1;2;4;1500
437;3;5;3;3000
438;3;2;6;600
439;2;5;5;1500
440;4;5;5;1500
441;1;2;6;600
442;4;3;5;1500
443;3;5;4;1500
444;2;4;6;600
445;4;3;5;1500
446;4;2;3;3000
447;4;1;5;1500
448;1;2;5;1500
449;4;1;5;1500
450;2;1;3;3000
451;1;2;5;1500
452;1;2;3;3000
453;4;5;3;3000
454;2;4;5;1500
455;4;3;6;600
456;3;4;4;1500
457;2;4;6;600
458;3;4;5;1500
459;4;1;5;1500
460;3;5;5;1500
461;3;4;6;600
462;5;3;3;3000
463;4;2;3;3000
464;4;2;5;1500
465;4;3;3;3000
466;4;1;5;1500
467;2;3;3;3000
468;1;2;3;3000
469;4;2;4;1500
470;3;1;3;3000
471;3;2;4;1500
472;5;3;3;3000
473;4;1;4;1500
474;5;3;6;600
475;1;2;3;3000
476;4;5;3;3000
477;5;4;6;600
478;5;1;5;1500
479;5;1;5;1500
480;2;1;3;3000
481;1;2;5;1500
482;2;3;3;3000
483;3;4;3;3000
484;4;2;5;1500
485;1;2;3;3000
486;4;2;5;1500
487;2;4;4;1500
488;3;2;6;600
489;5;4;3;3000
490;2;1;3;3000
491;5;3;3;3000
492;1;2;6;600
493;1;2;6;600
494;4;5;4;1500
495;5;2;5;1500
496;4;1;4;1500
497;3;5;5;1500
498;3;4;5;1500
499;4;2;3;3000
500;3;5;6;600
501;1;2;3;3000
502;1;2;3;3000
503;5;4;6;600
504;1;2;6;600
505;5;2;3;3000
506;1;2;3;3000
507;4;1;4;1500
508;2;3;3;3000
509;5;3;6;600
510;3;5;3;3000
511;1;2;3;3000
512;4;5;5;1500
513;5;4;4;1500
514;1;2;5;1500
515;3;5;4;1500
516;1;2;6;600
517;4;3;4;1500
518;1;2;5;1500
519;5;2;6;600
520;4;5;3;3000
521;2;1;5;1500
522;1;2;5;1500
523;5;1;5;1500
524;5;4;5;1500
525;3;2;5;1500
526;3;1;3;3000
527;4;2;3;3000
528;4;2;4;1500
529;5;3;5;1500
530;5;4;3;3000
531;5;2;3;3000
532;1;2;6;600
533;1;2;5;1500
534;5;1;3;3000
535;1;2;4;1500
536;3;2;4;1500
537;3;1;6;600
538;4;1;6;600
539;2;4;6;600
540;4;1;6;600
541;1;2;6;600
542;4;5;3;3000
543;1;2;5;1500
544;1;2;5;1500
545;2;4;4;1500
546;2;5;6;600
547;4;3;4;1500
548;4;5;6;600
549;2;3;4;1500
550;3;4;5;1500
551;4;5;4;1500
552;1;2;6;600
553;5;4;4;1500
554;2;1;3;3000
555;5;1;6;600
556;3;2;4;1500
557;3;4;6;600
558;1;2;4;1500
559;1;2;4;1500
560;5;3;5;1500
561;3;2;3;3000
562;2;5;6;600
563;3;5;4;1500
564;4;5;6;600
565;3;1;5;1500
566;1;2;5;1500
567;2;3;6;600
568;5;4;4;1500
569;4;5;5;1500
570;5;3;5;1500
571;2;5;3;3000
572;1;2;5;1500
573;2;5;6;600
574;4;2;4;1500
575;1;2;5;1500
576;1;2;6;600
577;1;2;6;600
578;5;1;6;600
579;5;3;5;1500
580;3;4;5;1500
581;5;2;6;600
582;3;5;6;600
583;5;2;5;1500
584;2;4;5;1500
585;5;2;6;600
586;3;2;3;3000
587;1;2;4;1500
588;4;1;3;3000
589;3;5;5;1500
590;2;4;5;1500
591;5;4;6;600
592;4;1;4;1500
593;3;4;5;1500
594;2;1;5;1500
595;3;5;3;3000
596;4;2;6;600
597;2;1;5;1500
598;1;2;4;1500
599;2;5;6;600
600;5;2;5;1500
601;1;2;5;1500
602;1;2;6;600
603;2;1;6;600
604;3;1;4;1500
605;3;4;3;3000
606;1;2;4;1500
607;4;3;5;1500
608;2;4;5;1500
609;1;2;4;1500
610;1;2;5;1500
611;5;3;5;1500
612;4;5;6;600
613;1;2;3;3000
614;2;1;5;1500
615;2;5;3;3000
616;1;2;4;1500
617;4;5;5;1500
618;2;1;3;3000
619;1;2;4;1500
620;5;3;4;1500
621;3;4;3;3000
622;5;2;5;1500
623;2;5;6;600
624;3;2;3;3000
625;3;1;6;600
626;3;2;6;600
627;2;3;3;3000
628;3;5;5;1500
629;3;4;3;3000
630;4;3;6;600
631;4;5;6;600
632;5;4;4;1500
633;5;4;6;600
634;4;2;4;1500
635;1;2;6;600
636;1;2;3;3000
637;3;2;4;1500
638;1;2;3;3000
639;3;5;6;600
640;1;2;3;3000
641;5;4;3;3000
642;1;2;4;1500
643;1;2;3;3000
644;4;3;5;1500
645;5;3;6;600
646;2;1;6;600
647;4;3;6;600
648;5;1;4;1500
649;2;4;3;3000
650;5;3;4;1500
651;2;3;5;1500
652;3;4;6;600
653;4;3;6;600
654;2;5;4;1500
655;5;2;5;1500
656;3;4;4;1500
657;1;2;3;3000
658;3;2;6;600
659;1;2;6;600
660;2;3;4;1500
661;2;3;3;3000
662;5;1;6;600
663;2;4;4;1500
664;5;4;4;1500
665;2;4;4;1500
666;4;5;4;1500
667;2;1;5;1500
668;5;1;4;1500
669;4;3;4;1500
670;2;4;6;600
671;1;2;6;600
672;3;2;3;3000
673;2;5;5;1500
674;2;3;5;1500
675;5;1;5;1500
676;1;2;3;3000
677;2;5;3;3000
678;3;4;4;1500
679;4;5;3;3000
680;2;4;3;3000
681;4;2;3;3000
682;5;1;4;1500
683;1;2;4;1500
684;1;2;4;1500
685;5;3;5;1500
686;4;2;4;1500
687;2;4;3;3000
688;2;5;3;3000
689;4;2;5;1500
690;1;2;4;1500
691;4;1;4;1500
692;3;4;3;3000
693;5;3;4;1500
694;4;5;3;3000
695;4;5;6;600
696;2;4;6;600
697;1;2;6;600
698;3;1;5;1500
699;2;3;4;1500
700;1;2;4;1500
701;5;4;4;1500
702;4;2;4;1500
703;2;5;5;1500
704;1;2;5;1500
705;5;2;3;3000
706;5;3;6;600
707;1;2;5;1500
708;5;3;6;600
709;5;3;3;3000
710;4;1;4;1500
711;3;4;3;3000
712;4;1;5;1500
713;3;1;6;600
714;2;3;6;600
715;1;2;4;1500
716;3;5;3;3000
717;5;1;5;1500
718;3;4;4;1500
719;2;1;3;3000
720;5;3;3;3000
721;2;3;5;1500
722;5;1;5;1500
723;2;3;5;1500
724;5;2;3;3000
725;4;1;4;1500
726;5;2;3;3000
727;5;1;5;1500
728;3;2;4;1500
729;5;3;3;3000
730;3;1;6;600
731;1;2;6;600
732;3;1;5;1500
733;3;2;6;600
734;2;4;4;1500
735;2;3;5;1500
736;4;3;3;3000
737;2;3;6;600
738;1;2;6;600
739;5;2;4;1500
740;1;2;3;3000
741;5;2;3;3000
742;1;2;3;3000
743;4;5;5;1500
744;3;4;4;1500
745;4;2;3;3000
746;4;5;5;1500
747;1;2;6;600
748;5;4;5;1500
749;2;5;5;1500
750;4;3;5;1500
751;1;2;6;600
752;2;3;4;1500
753;5;4;4;1500
754;3;2;5;1500
755;1;2;5;1500
756;2;4;3;3000
757;2;1;5;1500
758;5;3;6;600
759;1;2;6;600
760;2;4;6;600
761;3;2;5;1500
762;2;4;5;1500
763;4;3;6;600
764;5;1;6;600
765;5;1;3;3000
766;1;2;3;3000
767;1;2;6;600
768;4;1;4;1500
769;4;5;4;1500
770;4;5;5;1500
771;5;3;5;1500
772;1;2;3;3000
773;1;2;4;1500
774;3;2;5;1500
775;3;1;4;1500
776;1;2;4;1500
777;2;3;4;1500
778;4;3;5;1500
779;5;2;4;1500
780;1;2;5;1500
781;2;4;4;1500
782;4;3;4;1500
783;2;4;3;3000
784;1;2;4;1500
785;5;1;5;1500
786;1;2;4;1500
787;3;2;4;1500
788;2;1;6;600
789;4;5;3;3000
790;1;2;5;1500
791;3;5;4;1500
792;2;3;3;3000
793;2;3;5;1500
794;2;3;5;1500
795;3;5;5;1500
796;5;3;4;1500
797;5;1;4;1500
798;5;1;3;3000
799;3;1;6;600
800;1;2;6;600
