index;source;destination;slots;max_length
1;4;5;6;600
2;4;5;5;1500
3;1;2;6;600
4;1;2;5;1500
5;1;2;6;600
6;5;1;3;3000
7;1;2;4;1500
8;4;1;3;3000
9;4;2;4;1500
10;5;1;3;3000
11;1;2;4;1500
12;5;1;6;600
13;3;4;3;3000
14;3;4;4;1500
15;1;2;5;1500
16;3;4;6;600
17;4;1;6;600
18;4;5;5;1500
19;3;2;5;1500
20;3;4;4;1500
21;4;3;4;1500
22;1;2;4;1500
23;2;3;5;1500
24;1;2;5;1500
25;3;1;5;1500
26;5;2;4;1500
27;5;3;6;600
28;5;1;3;3000
29;3;5;4;1500
30;2;5;4;1500
31;3;5;5;1500
32;1;2;6;600
33;4;5;4;1500
34;4;5;6;600
35;1;2;6;600
36;5;4;6;600
37;2;1;4;1500
38;3;1;4;1500
39;4;5;3;3000
40;3;4;5;1500
41;5;4;5;1500
42;5;2;5;1500
43;3;4;3;3000
44;5;2;5;1500
45;1;2;6;600
46;2;4;4;1500
47;2;4;6;600
48;1;2;6;600
49;4;2;5;1500
50;1;2;3;3000
51;5;4;5;1500
52;2;4;3;3000
53;2;3;4;1500
54;1;2;5;1500
55;3;5;5;1500
56;2;4;6;600
57;4;1;4;1500
58;2;4;6;600
59;1;2;5;1500
60;5;2;5;1500
61;1;2;3;3000
62;4;5;4;1500
63;4;2;3;3000
64;5;4;5;1500
65;1;2;3;3000
66;5;2;6;600
67;5;4;4;1500
68;2;4;4;1500
69;2;3;4;1500
70;2;3;5;1500
71;1;2;3;3000
72;1;2;3;3000
73;4;1;4;1500
74;3;2;6;600
75;4;2;3;3000
76;3;4;6;600
77;5;4;4;1500
78;5;1;6;600
79;4;5;3;3000
80;1;2;3;3000
81;3;5;6;600
82;4;1;5;1500
83;4;3;3;3000
84;5;2;5;1500
85;4;3;5;1500
86;4;5;3;3000
87;3;2;4;1500
88;1;2;6;600
89;4;5;3;3000
90;5;3;4;1500
91;3;2;5;1500
92;1;2;6;600
93;3;5;3;3000
94;5;2;6;600
95;3;4;4;1500
96;2;4;4;1500
97;5;2;5;1500
98;2;5;5;1500
99;5;4;4;1500
100;3;4;5;1500
101;4;1;4;1500
102;2;3;4;1500
103;2;5;6;600
104;1;2;4;1500
105;2;4;5;1500
106;4;5;5;1500
107;3;1;4;1500
108;5;3;6;600
109;2;4;3;3000
110;4;2;6;600
111;4;3;3;3000
112;3;5;4;1500
113;3;2;5;1500
114;1;2;3;3000
115;2;5;6;600
116;2;5;3;3000
117;1;2;6;600
118;1;2;4;1500
119;5;1;6;600
120;3;1;5;1500
121;4;5;4;1500
122;3;5;4;1500
123;5;1;3;3000
124;4;1;6;600
125;3;1;5;1500
126;5;1;3;3000
127;2;5;4;1500
128;5;3;3;3000
129;4;1;5;1500
130;4;3;5;1500
131;2;1;6;600
132;4;1;5;1500
133;2;5;3;3000
134;1;2;4;1500
135;4;5;3;3000
136;3;2;3;3000
137;1;2;6;600
138;4;3;3;3000
139;5;3;4;1500
140;1;2;4;1500
141;3;4;3;3000
142;3;4;6;600
143;5;4;6;600
144;5;2;4;1500
145;3;5;3;3000
146;5;3;4;1500
147;2;1;5;1500
148;1;2;5;1500
149;2;4;5;1500
150;5;1;5;1500
151;3;2;3;3000
152;1;2;3;3000
153;5;4;5;1500
154;5;2;5;1500
155;4;5;3;3000
156;4;3;4;1500
157;1;2;6;600
158;3;5;6;600
159;4;5;6;600
160;2;1;4;1500
161;5;4;3;3000
162;5;4;5;1500
163;1;2;6;600
164;3;4;6;600
165;3;4;5;1500
166;2;3;5;1500
167;4;5;5;1500
168;4;2;4;1500
169;2;1;6;600
170;5;1;6;600
171;1;2;5;1500
172;2;4;6;600
173;2;1;3;3000
174;2;1;4;1500
175;3;4;5;1500
176;1;2;5;1500
177;4;3;3;3000
178;5;1;4;1500
179;2;5;4;1500
180;4;2;6;600
181;4;3;6;600
182;3;2;3;3000
183;1;2;3;3000
184;5;2;6;600
185;5;4;3;3000
186;1;2;4;1500
187;4;2;3;3000
188;5;1;5;1500
189;1;2;3;3000
190;5;4;3;3000
191;3;1;3;3000
192;1;2;5;1500
193;4;1;5;1500
194;3;1;6;600
195;5;4;3;3000
196;5;3;6;600
197;5;4;5;1500
198;1;2;4;1500
199;1;2;5;1500
200;2;5;6;600
