index;source;destination;slots;max_length
1;4;2;5;1500
2;3;1;6;600
3;4;5;6;600
4;4;2;5;1500
5;1;2;6;600
6;2;5;3;3000
7;5;2;3;3000
8;4;5;6;600
9;4;1;3;3000
10;3;4;4;1500
11;1;2;5;1500
12;5;4;3;3000
13;1;2;4;1500
14;4;3;5;1500
15;4;5;6;600
16;2;4;3;3000
17;1;2;5;1500
18;3;2;5;1500
19;1;2;4;1500
20;5;4;6;600
21;3;1;3;3000
22;3;5;6;600
23;2;4;5;1500
24;2;4;5;1500
25;3;5;4;1500
26;4;1;3;3000
27;5;4;6;600
28;2;1;3;3000
29;1;2;6;600
30;5;1;6;600
31;2;3;4;1500
32;4;1;5;1500
33;2;4;5;1500
34;3;2;4;1500
35;4;5;6;600
36;2;1;5;1500
37;1;2;6;600
38;1;2;5;1500
39;2;4;4;1500
40;5;4;4;1500
41;4;1;4;1500
42;1;2;4;1500
43;1;2;5;1500
44;4;2;5;1500
45;4;2;4;1500
46;4;2;4;1500
47;3;1;4;1500
48;4;5;5;1500
49;1;2;5;1500
50;5;4;5;1500
51;5;3;5;1500
52;4;5;4;1500
53;1;2;3;3000
54;4;3;6;600
55;5;3;6;600
56;4;5;4;1500
57;1;2;5;1500
58;1;2;6;600
59;3;5;6;600
60;1;2;3;3000
61;3;2;3;3000
62;2;4;3;3000
63;4;5;3;3000
64;4;3;3;3000
65;5;1;4;1500
66;3;4;3;3000
67;2;4;4;1500
68;4;2;5;1500
69;2;3;3;3000
70;1;2;6;600
71;2;4;4;1500
72;2;1;5;1500
73;4;2;3;3000
74;2;4;4;1500
75;4;1;6;600
76;4;1;3;3000
77;5;1;4;1500
78;4;3;6;600
79;4;3;3;3000
80;5;3;6;600
81;3;2;6;600
82;5;4;3;3000
83;3;4;3;3000
84;2;5;6;600
85;1;2;5;1500
86;1;2;5;1500
87;2;4;6;600
88;3;5;3;3000
89;3;1;4;1500
90;1;2;5;1500
91;1;2;6;600
92;2;4;6;600
93;1;2;6;600
94;4;1;5;1500
95;5;1;4;1500
96;1;2;6;600
97;3;4;4;1500
98;2;5;5;1500
99;1;2;6;600
100;2;3;5;1500
101;3;1;6;600
102;5;4;6;600
103;3;5;5;1500
104;3;1;6;600
105;1;2;3;3000
106;2;3;4;1500
107;5;1;5;1500
108;2;5;4;1500
109;1;2;3;3000
110;2;3;6;600
111;4;2;3;3000
112;2;4;3;3000
113;3;1;6;600
114;3;5;6;600
115;4;3;3;3000
116;1;2;4;1500
117;5;1;4;1500
118;2;1;4;1500
119;1;2;6;600
120;5;2;3;3000
121;5;2;3;3000
122;4;2;6;600
123;1;2;5;1500
124;1;2;5;1500
125;3;1;6;600
126;2;4;4;1500
127;1;2;3;3000
128;3;5;3;3000
129;3;2;3;3000
130;4;5;5;1500
131;2;4;3;3000
132;3;2;5;1500
133;4;5;4;1500
134;2;4;5;1500
135;1;2;6;600
136;5;2;5;1500
137;2;4;4;1500
138;4;3;4;1500
139;1;2;5;1500
140;2;3;3;3000
141;2;1;6;600
142;5;2;6;600
143;2;5;3;3000
144;1;2;5;1500
145;1;2;5;1500
146;2;5;6;600
147;1;2;5;1500
148;5;4;6;600
149;5;4;4;1500
150;2;5;3;3000
151;2;1;3;3000
152;1;2;6;600
153;3;2;5;1500
154;2;1;4;1500
155;4;2;4;1500
156;2;5;6;600
157;1;2;5;1500
158;4;3;5;1500
159;2;1;6;600
160;5;3;5;1500
161;2;1;5;1500
162;1;2;6;600
163;2;1;6;600
164;5;4;3;3000
165;2;5;6;600
166;2;5;5;1500
167;3;2;4;1500
168;5;1;4;1500
169;2;4;3;3000
170;3;4;6;600
171;3;1;3;3000
172;5;1;5;1500
173;4;2;4;1500
174;1;2;4;1500
175;1;2;6;600
176;4;1;3;3000
177;5;2;4;1500
178;2;4;3;3000
179;1;2;3;3000
180;3;2;4;1500
181;2;4;5;1500
182;4;3;6;600
183;2;4;3;3000
184;1;2;5;1500
185;5;1;6;600
186;3;5;3;3000
187;5;3;6;600
188;3;2;6;600
189;2;5;3;3000
190;2;3;5;1500
191;2;3;5;1500
192;2;1;5;1500
193;4;5;4;1500
194;4;1;5;1500
195;3;5;5;1500
196;5;4;4;1500
197;2;1;4;1500
198;1;2;4;1500
199;4;1;5;1500
200;1;2;3;3000
201;4;1;4;1500
202;4;3;3;3000
203;4;1;6;600
204;2;4;3;3000
205;4;1;5;1500
206;2;4;4;1500
207;3;2;3;3000
208;4;1;6;600
209;3;4;3;3000
210;4;3;5;1500
211;1;2;6;600
212;4;1;4;1500
213;3;2;6;600
214;1;2;3;3000
215;5;1;5;1500
216;2;1;4;1500
217;5;4;4;1500
218;2;3;4;1500
219;2;4;4;1500
220;2;4;4;1500
221;2;5;3;3000
222;3;2;4;1500
223;1;2;5;1500
224;2;5;5;1500
225;4;2;5;1500
226;5;1;6;600
227;1;2;3;3000
228;1;2;4;1500
229;2;4;3;3000
230;2;3;4;1500
231;2;4;4;1500
232;3;4;6;600
233;2;3;4;1500
234;3;2;3;3000
235;4;1;5;1500
236;2;3;3;3000
237;2;1;4;1500
238;2;5;3;3000
239;4;2;4;1500
240;1;2;3;3000
241;4;2;3;3000
242;3;4;4;1500
243;3;1;6;600
244;5;3;6;600
245;1;2;3;3000
246;5;2;3;3000
247;4;2;5;1500
248;5;1;6;600
249;5;2;5;1500
250;2;4;5;1500
251;1;2;6;600
252;5;1;4;1500
253;2;4;3;3000
254;2;5;4;1500
255;3;4;4;1500
256;4;1;6;600
257;4;3;6;600
258;4;2;5;1500
259;2;1;3;3000
260;2;3;4;1500
261;5;1;5;1500
262;3;1;6;600
263;5;4;5;1500
264;5;4;3;3000
265;1;2;3;3000
266;5;1;5;1500
267;3;2;6;600
268;2;1;3;3000
269;1;2;4;1500
270;3;4;6;600
271;3;2;6;600
272;1;2;3;3000
273;2;5;6;600
274;3;2;4;1500
275;1;2;5;1500
276;1;2;6;600
277;1;2;5;1500
278;2;1;5;1500
279;2;3;6;600
280;1;2;6;600
281;3;5;6;600
282;3;5;6;600
283;5;2;6;600
284;2;5;4;1500
285;5;4;3;3000
286;2;5;6;600
287;1;2;5;1500
288;4;1;3;3000
289;1;2;5;1500
290;4;3;3;3000
291;3;5;6;600
292;2;4;3;3000
293;3;1;4;1500
294;1;2;5;1500
295;1;2;3;3000
296;3;1;6;600
297;4;3;6;600
298;2;5;5;1500
299;3;5;4;1500
300;5;2;3;3000
301;1;2;4;1500
302;5;1;6;600
303;4;1;4;1500
304;1;2;6;600
305;3;2;4;1500
306;1;2;6;600
307;5;3;4;1500
308;3;4;3;3000
309;5;4;6;600
310;2;4;3;3000
311;3;5;5;1500
312;5;2;4;1500
313;3;5;5;1500
314;1;2;4;1500
315;5;2;3;3000
316;3;5;4;1500
317;3;5;3;3000
318;4;5;5;1500
319;1;2;3;3000
320;3;4;6;600
321;1;2;5;1500
322;2;4;5;1500
323;5;3;4;1500
324;1;2;3;3000
325;4;1;6;600
326;2;5;3;3000
327;2;5;4;1500
328;3;4;5;1500
329;1;2;6;600
330;2;1;3;3000
331;2;3;6;600
332;3;5;3;3000
333;3;5;4;1500
334;5;2;6;600
335;5;2;3;3000
336;1;2;5;1500
337;1;2;4;1500
338;2;5;6;600
339;3;2;4;1500
340;3;4;6;600
341;3;2;6;600
342;1;2;4;1500
343;1;2;5;1500
344;4;5;5;1500
345;5;4;6;600
346;3;5;5;1500
347;4;5;6;600
348;3;4;5;1500
349;5;3;4;1500
350;5;4;5;1500
351;3;2;5;1500
352;3;5;4;1500
353;2;3;4;1500
354;4;3;6;600
355;3;5;3;3000
356;4;3;4;1500
357;1;2;5;1500
358;2;5;3;3000
359;1;2;6;600
360;3;2;6;600
361;3;2;6;600
362;3;4;4;1500
363;4;2;3;3000
364;4;2;3;3000
365;5;2;3;3000
366;3;4;3;3000
367;5;2;5;1500
368;2;3;6;600
369;3;1;3;3000
370;2;4;5;1500
371;2;5;4;1500
372;5;2;3;3000
373;3;1;5;1500
374;3;1;5;1500
375;5;1;5;1500
376;1;2;4;1500
377;2;4;3;3000
378;4;3;4;1500
379;2;4;5;1500
