index;source;destination;slots;max_length
1;3;2;5;1500
2;3;2;5;1500
3;4;1;6;600
4;4;2;3;3000
5;4;5;3;3000
6;1;2;4;1500
7;3;4;3;3000
8;1;2;3;3000
9;3;2;3;3000
10;1;2;3;3000
11;4;5;4;1500
12;4;3;5;1500
13;3;1;3;3000
14;2;5;5;1500
15;5;2;6;600
16;2;4;5;1500
17;3;4;6;600
18;1;2;3;3000
19;2;1;3;3000
20;2;3;5;1500
21;5;1;3;3000
22;3;5;3;3000
23;5;3;5;1500
24;2;3;6;600
25;5;3;5;1500
26;5;3;3;3000
27;1;2;6;600
28;4;3;3;3000
29;5;1;5;1500
30;1;2;3;3000
31;4;5;4;1500
32;1;2;5;1500
33;2;1;6;600
34;1;2;3;3000
35;2;1;4;1500
36;1;2;5;1500
37;3;5;5;1500
38;5;4;5;1500
39;5;1;3;3000
40;4;5;4;1500
41;1;2;3;3000
42;5;3;6;600
43;1;2;3;3000
44;5;4;3;3000
45;5;3;4;1500
46;3;5;5;1500
47;3;1;6;600
48;5;3;4;1500
49;3;2;5;1500
50;5;3;4;1500
51;1;2;5;1500
52;4;2;4;1500
53;4;2;6;600
54;5;1;4;1500
55;2;4;6;600
56;3;4;3;3000
57;5;1;5;1500
58;4;1;3;3000
59;3;2;3;3000
60;2;5;4;1500
61;5;2;6;600
62;2;4;3;3000
63;1;2;4;1500
64;4;1;5;1500
65;5;2;4;1500
66;5;2;6;600
67;5;4;4;1500
68;4;5;3;3000
69;4;3;4;1500
70;2;4;6;600
71;4;2;5;1500
72;3;4;6;600
73;1;2;5;1500
74;4;2;4;1500
75;3;5;6;600
76;5;3;3;3000
77;3;2;5;1500
78;4;2;5;1500
79;5;4;4;1500
80;3;2;3;3000
81;2;4;3;3000
82;5;1;3;3000
83;4;5;3;3000
84;1;2;3;3000
85;2;1;6;600
86;4;1;3;3000
87;1;2;5;1500
88;2;5;5;1500
89;3;4;5;1500
90;4;5;5;1500
91;2;5;4;1500
92;3;4;3;3000
93;1;2;5;1500
94;4;3;5;1500
95;2;4;6;600
96;2;5;6;600
97;5;1;4;1500
98;5;3;3;3000
99;3;5;3;3000
100;5;2;4;1500
101;2;1;4;1500
102;2;5;3;3000
103;5;3;6;600
104;2;3;5;1500
105;1;2;5;1500
106;5;2;3;3000
107;4;1;4;1500
108;5;3;3;3000
109;5;2;3;3000
110;3;4;4;1500
111;1;2;6;600
112;4;2;4;1500
113;5;1;6;600
114;2;3;4;1500
115;3;4;5;1500
116;3;1;3;3000
117;5;3;4;1500
118;4;1;5;1500
119;4;3;4;1500
120;2;4;3;3000
121;1;2;5;1500
122;2;3;3;3000
123;3;2;3;3000
124;3;4;6;600
125;3;5;3;3000
126;5;2;4;1500
127;5;4;4;1500
128;1;2;5;1500
129;1;2;5;1500
130;4;5;5;1500
131;5;2;6;600
132;3;5;3;3000
133;1;2;4;1500
134;4;5;4;1500
135;3;4;6;600
136;1;2;5;1500
137;4;2;3;3000
138;3;5;6;600
139;5;4;6;600
140;3;2;3;3000
141;4;1;6;600
142;2;1;6;600
143;5;3;4;1500
144;1;2;5;1500
145;3;4;4;1500
146;5;1;4;1500
147;1;2;5;1500
148;3;1;6;600
149;3;1;3;3000
150;4;3;6;600
151;5;1;3;3000
152;4;1;3;3000
153;5;4;4;1500
154;3;2;4;1500
155;2;5;5;1500
156;2;4;3;3000
157;4;5;4;1500
158;1;2;5;1500
159;4;2;5;1500
160;3;1;6;600
161;1;2;3;3000
162;4;5;5;1500
163;5;2;5;1500
164;1;2;4;1500
165;4;5;6;600
166;2;3;3;3000
167;5;2;5;1500
168;2;1;6;600
169;3;1;3;3000
170;4;2;4;1500
171;3;5;3;3000
172;3;1;6;600
173;1;2;3;3000
174;4;1;5;1500
175;1;2;6;600
176;5;4;4;1500
177;2;5;6;600
178;5;4;5;1500
179;2;1;5;1500
180;1;2;3;3000
181;5;4;5;1500
182;2;4;5;1500
183;5;3;6;600
184;2;3;5;1500
185;2;1;6;600
186;1;2;6;600
187;2;5;4;1500
188;1;2;4;1500
189;4;1;3;3000
190;1;2;3;3000
191;5;4;4;1500
192;2;3;3;3000
193;4;5;3;3000
194;3;5;5;1500
195;2;4;3;3000
196;1;2;6;600
197;2;1;5;1500
198;3;5;3;3000
199;5;3;3;3000
200;4;1;4;1500
201;2;3;5;1500
202;2;1;6;600
203;1;2;3;3000
204;5;4;4;1500
205;1;2;6;600
206;1;2;6;600
207;2;4;3;3000
208;2;4;4;1500
209;1;2;4;1500
210;4;2;6;600
211;2;1;6;600
212;3;1;3;3000
213;2;5;6;600
214;5;3;6;600
215;2;3;6;600
216;5;4;5;1500
217;2;5;4;1500
218;2;5;6;600
219;5;3;5;1500
220;4;2;5;1500
221;1;2;4;1500
222;1;2;5;1500
223;5;2;4;1500
224;4;3;3;3000
225;1;2;3;3000
226;1;2;6;600
227;1;2;5;1500
228;4;2;6;600
229;4;1;6;600
230;4;5;4;1500
231;2;5;4;1500
232;3;1;5;1500
233;4;3;3;3000
234;3;1;5;1500
235;3;4;6;600
236;5;4;6;600
237;1;2;3;3000
238;2;3;5;1500
239;4;1;5;1500
240;5;4;5;1500
241;2;5;6;600
242;1;2;3;3000
243;5;2;4;1500
244;5;3;5;1500
245;5;3;4;1500
246;2;3;3;3000
247;1;2;5;1500
248;1;2;3;3000
249;5;4;4;1500
250;2;5;6;600
251;4;5;3;3000
252;5;3;4;1500
253;1;2;6;600
254;5;1;3;3000
255;4;3;3;3000
256;5;2;5;1500
257;4;3;4;1500
258;1;2;5;1500
259;5;2;6;600
260;2;3;3;3000
261;3;1;6;600
262;5;1;6;600
263;2;4;6;600
264;2;1;3;3000
265;4;2;4;1500
266;1;2;3;3000
267;5;2;4;1500
268;4;5;6;600
269;5;1;4;1500
270;5;2;6;600
271;5;1;5;1500
272;2;4;3;3000
273;2;3;4;1500
274;1;2;6;600
275;1;2;5;1500
276;2;4;6;600
277;2;5;3;3000
278;3;1;4;1500
279;2;4;5;1500
280;3;2;5;1500
281;3;2;4;1500
282;5;4;6;600
283;3;1;6;600
284;2;4;6;600
285;1;2;3;3000
286;3;2;4;1500
287;5;2;3;3000
288;5;2;4;1500
289;5;4;4;1500
290;2;3;3;3000
291;5;4;3;3000
292;4;5;3;3000
293;2;4;6;600
294;1;2;4;1500
295;2;1;6;600
296;5;3;6;600
297;3;5;3;3000
298;4;2;4;1500
299;4;5;3;3000
300;3;4;3;3000
301;3;4;6;600
302;1;2;5;1500
303;5;1;4;1500
304;4;3;4;1500
305;2;5;6;600
306;2;5;4;1500
307;2;3;3;3000
308;1;2;3;3000
309;1;2;6;600
310;3;2;6;600
311;4;2;5;1500
312;3;5;6;600
313;1;2;6;600
314;5;3;3;3000
315;4;2;5;1500
316;1;2;4;1500
317;2;5;5;1500
318;2;3;6;600
319;5;1;3;3000
320;5;4;5;1500
321;1;2;4;1500
322;1;2;6;600
323;4;5;3;3000
324;5;1;4;1500
325;2;5;6;600
326;4;1;4;1500
327;4;2;4;1500
328;2;5;6;600
329;2;1;6;600
330;4;1;5;1500
331;1;2;5;1500
332;1;2;4;1500
333;5;3;4;1500
334;4;2;3;3000
335;3;2;4;1500
336;1;2;4;1500
337;2;5;3;3000
338;1;2;3;3000
339;2;1;3;3000
340;4;2;4;1500
341;1;2;5;1500
342;4;1;3;3000
343;4;2;3;3000
344;3;5;5;1500
345;4;5;3;3000
346;1;2;5;1500
347;3;1;6;600
348;2;5;4;1500
349;2;3;3;3000
350;3;1;6;600
351;4;2;4;1500
352;1;2;4;1500
353;4;1;5;1500
354;5;1;4;1500
355;3;4;5;1500
356;3;5;3;3000
357;1;2;6;600
358;1;2;5;1500
359;4;2;3;3000
360;5;3;6;600
361;2;4;6;600
362;4;1;4;1500
363;3;5;6;600
364;1;2;5;1500
365;5;1;6;600
366;5;1;5;1500
367;3;5;4;1500
368;4;2;6;600
369;3;2;5;1500
370;3;1;3;3000
371;3;4;6;600
372;4;2;3;3000
373;5;4;6;600
374;5;3;3;3000
375;1;2;5;1500
376;3;1;3;3000
377;1;2;5;1500
378;5;2;4;1500
379;3;1;3;3000
380;1;2;4;1500
381;1;2;4;1500
382;3;2;6;600
383;3;5;3;3000
384;1;2;4;1500
385;2;4;4;1500
386;4;2;6;600
387;5;1;6;600
388;3;4;5;1500
389;1;2;5;1500
390;5;3;4;1500
391;1;2;4;1500
392;1;2;4;1500
393;1;2;3;3000
394;4;1;3;3000
395;5;3;5;1500
396;1;2;6;600
397;4;3;6;600
398;5;3;3;3000
399;4;1;6;600
400;4;2;3;3000
401;4;5;4;1500
402;3;2;5;1500
403;2;1;5;1500
404;2;1;5;1500
405;4;2;5;1500
406;5;4;3;3000
407;2;5;6;600
408;4;5;6;600
409;1;2;6;600
410;4;3;5;1500
411;5;1;5;1500
412;2;4;6;600
413;2;5;5;1500
414;3;4;4;1500
415;5;2;4;1500
416;1;2;3;3000
417;3;4;5;1500
418;4;1;5;1500
419;1;2;3;3000
420;4;3;5;1500
421;2;5;4;1500
422;5;4;6;600
423;2;1;5;1500
424;2;1;3;3000
425;2;3;5;1500
426;2;4;4;1500
427;2;3;4;1500
428;2;3;3;3000
429;3;1;5;1500
430;5;4;5;1500
431;2;3;5;1500
432;2;5;4;1500
433;1;2;3;3000
434;3;1;5;1500
435;5;2;6;600
436;4;5;5;1500
437;2;3;6;600
438;1;2;3;3000
439;3;2;3;3000
440;2;3;3;3000
441;5;2;6;600
442;4;2;3;3000
443;1;2;4;1500
444;2;5;4;1500
445;1;2;4;1500
446;1;2;6;600
447;3;2;5;1500
448;1;2;3;3000
449;3;1;4;1500
450;4;3;6;600
451;2;4;3;3000
452;5;1;5;1500
453;5;3;6;600
454;3;2;4;1500
455;2;3;4;1500
456;1;2;3;3000
457;1;2;6;600
458;1;2;6;600
459;4;1;6;600
460;2;5;4;1500
461;1;2;3;3000
462;1;2;6;600
463;4;1;5;1500
464;5;1;3;3000
465;5;3;4;1500
466;3;5;5;1500
467;1;2;4;1500
468;2;5;3;3000
469;4;3;3;3000
470;2;1;5;1500
471;3;1;4;1500
472;4;5;6;600
473;4;2;3;3000
474;3;4;3;3000
475;1;2;6;600
476;3;2;5;1500
477;5;1;6;600
478;1;2;4;1500
479;3;5;4;1500
480;3;4;4;1500
481;2;4;6;600
482;2;1;5;1500
483;4;2;4;1500
484;5;2;6;600
485;2;3;6;600
486;4;5;6;600
487;4;5;5;1500
488;4;2;4;1500
489;4;1;3;3000
490;4;1;3;3000
491;5;4;3;3000
492;3;4;5;1500
493;4;2;3;3000
494;5;3;5;1500
495;3;2;5;1500
496;5;2;6;600
497;4;1;3;3000
498;5;1;4;1500
499;3;1;5;1500
500;5;1;3;3000
501;3;5;6;600
502;3;5;4;1500
503;3;4;3;3000
504;3;4;6;600
505;4;3;3;3000
506;2;4;3;3000
507;3;2;3;3000
508;3;2;5;1500
509;5;1;4;1500
