index;source;destination;slots;max_length
1;1;2;6;600
2;5;3;6;600
3;1;2;3;3000
4;5;3;4;1500
5;3;2;6;600
6;3;4;4;1500
7;1;2;3;3000
8;3;4;5;1500
9;3;5;5;1500
10;2;4;3;3000
11;2;5;4;1500
12;4;3;3;3000
13;5;1;5;1500
14;5;1;5;1500
15;5;2;5;1500
16;4;5;3;3000
17;3;4;4;1500
18;4;3;3;3000
19;5;2;4;1500
20;4;1;4;1500
21;1;2;4;1500
22;5;2;6;600
23;1;2;3;3000
24;1;2;3;3000
25;4;5;6;600
26;1;2;4;1500
27;3;5;3;3000
28;3;2;6;600
29;2;5;5;1500
30;5;4;6;600
31;3;2;4;1500
32;3;5;6;600
33;4;5;5;1500
34;2;4;4;1500
35;2;1;4;1500
36;2;3;5;1500
37;4;2;4;1500
38;4;3;3;3000
39;1;2;3;3000
40;5;3;6;600
41;2;5;3;3000
42;4;1;4;1500
43;1;2;3;3000
44;4;1;5;1500
45;2;4;6;600
46;1;2;5;1500
47;4;1;4;1500
48;4;2;4;1500
49;3;4;4;1500
50;4;5;4;1500
51;2;3;6;600
52;5;3;5;1500
53;3;5;3;3000
54;4;5;3;3000
55;3;4;5;1500
56;5;2;5;1500
57;5;1;6;600
58;1;2;5;1500
59;4;3;5;1500
60;1;2;4;1500
61;2;1;5;1500
62;4;5;5;1500
63;5;4;5;1500
64;2;1;3;3000
65;3;4;6;600
66;3;4;4;1500
67;2;5;3;3000
68;3;4;4;1500
69;2;1;5;1500
70;2;3;5;1500
71;2;4;4;1500
72;4;2;4;1500
73;4;1;5;1500
74;1;2;5;1500
75;3;2;3;3000
76;1;2;4;1500
77;5;2;3;3000
78;4;5;4;1500
79;1;2;6;600
80;1;2;4;1500
81;1;2;4;1500
82;2;4;4;1500
83;5;4;4;1500
84;1;2;6;600
85;1;2;3;3000
86;4;1;4;1500
87;2;5;5;1500
88;4;5;5;1500
89;4;2;5;1500
90;4;2;4;1500
91;3;2;5;1500
92;4;1;3;3000
93;5;4;4;1500
94;4;5;5;1500
95;3;5;4;1500
96;5;2;6;600
97;4;2;3;3000
98;1;2;6;600
99;1;2;4;1500
100;3;4;6;600
101;5;1;4;1500
102;5;4;5;1500
103;4;5;4;1500
104;5;2;6;600
105;1;2;3;3000
106;5;1;5;1500
107;5;1;6;600
108;5;2;5;1500
109;4;5;3;3000
110;5;3;5;1500
111;3;1;5;1500
112;2;5;6;600
113;4;2;6;600
114;3;2;3;3000
115;3;1;4;1500
116;3;2;6;600
117;1;2;4;1500
118;3;5;4;1500
119;4;1;4;1500
120;3;2;5;1500
121;2;4;4;1500
122;3;2;4;1500
123;1;2;3;3000
124;1;2;4;1500
125;2;4;4;1500
126;2;3;4;1500
127;5;3;4;1500
128;2;4;6;600
129;2;3;4;1500
130;4;3;4;1500
131;1;2;5;1500
132;2;4;3;3000
133;5;2;6;600
134;5;4;6;600
135;3;2;4;1500
136;1;2;5;1500
137;5;3;6;600
138;4;3;3;3000
139;4;2;3;3000
140;2;4;4;1500
141;2;5;6;600
142;2;1;5;1500
143;1;2;4;1500
144;2;4;4;1500
145;3;5;6;600
146;2;5;3;3000
147;2;5;4;1500
148;1;2;4;1500
149;3;2;4;1500
150;1;2;4;1500
151;2;1;3;3000
152;5;1;5;1500
153;3;5;4;1500
154;5;4;3;3000
155;2;4;5;1500
156;3;2;5;1500
157;3;1;4;1500
158;3;5;6;600
159;3;1;3;3000
160;5;1;3;3000
161;1;2;6;600
162;1;2;5;1500
163;5;4;6;600
164;2;1;4;1500
165;1;2;5;1500
166;2;3;4;1500
167;3;1;6;600
168;2;3;4;1500
169;1;2;6;600
170;4;1;6;600
171;5;3;5;1500
172;1;2;6;600
173;5;3;5;1500
174;4;3;5;1500
175;1;2;3;3000
176;1;2;4;1500
177;2;1;4;1500
178;2;1;6;600
179;3;2;5;1500
180;3;1;5;1500
181;4;5;3;3000
182;5;3;5;1500
183;3;1;5;1500
184;5;3;4;1500
185;5;4;4;1500
186;4;1;4;1500
187;5;4;5;1500
188;1;2;6;600
189;5;2;4;1500
190;5;4;5;1500
191;2;4;4;1500
192;4;2;5;1500
193;3;2;3;3000
194;2;1;6;600
195;3;1;6;600
196;4;3;6;600
197;5;2;6;600
198;5;2;6;600
199;1;2;5;1500
200;5;1;6;600
201;1;2;6;600
202;5;3;3;3000
203;2;1;5;1500
204;2;4;6;600
205;4;1;4;1500
206;5;4;4;1500
207;2;1;4;1500
208;5;2;6;600
209;2;1;6;600
210;3;1;3;3000
211;2;1;3;3000
212;2;1;4;1500
213;2;1;3;3000
214;5;2;6;600
215;5;2;4;1500
216;3;1;6;600
217;5;3;6;600
218;1;2;6;600
219;5;4;3;3000
220;5;1;4;1500
221;2;3;4;1500
222;2;4;5;1500
223;2;3;5;1500
224;5;1;3;3000
225;2;5;3;3000
226;2;4;5;1500
227;4;5;3;3000
228;1;2;5;1500
229;5;4;4;1500
230;1;2;3;3000
231;2;4;6;600
232;5;1;6;600
233;4;3;5;1500
234;4;3;5;1500
235;1;2;4;1500
236;2;5;4;1500
237;5;1;3;3000
238;3;1;3;3000
239;1;2;4;1500
240;1;2;5;1500
241;2;3;5;1500
242;5;4;5;1500
243;1;2;6;600
244;2;3;4;1500
245;3;2;4;1500
246;3;1;3;3000
247;1;2;6;600
248;5;4;5;1500
249;4;2;3;3000
250;1;2;4;1500
251;3;2;5;1500
252;3;5;5;1500
253;1;2;3;3000
254;3;5;3;3000
255;2;3;3;3000
256;3;4;6;600
257;3;4;6;600
258;2;5;3;3000
259;5;1;4;1500
260;5;2;6;600
261;3;2;6;600
262;4;1;4;1500
263;2;1;3;3000
264;5;2;5;1500
265;4;1;3;3000
266;5;3;3;3000
267;4;3;4;1500
268;3;5;4;1500
269;1;2;5;1500
270;3;5;4;1500
271;4;1;4;1500
272;1;2;6;600
273;5;4;4;1500
274;2;5;5;1500
275;1;2;3;3000
276;4;5;3;3000
277;4;3;6;600
278;5;4;4;1500
279;3;4;4;1500
280;1;2;4;1500
281;3;5;5;1500
282;5;3;3;3000
283;1;2;3;3000
284;1;2;5;1500
285;3;5;3;3000
286;4;1;5;1500
287;3;5;4;1500
288;2;5;3;3000
289;1;2;3;3000
290;4;5;5;1500
291;1;2;6;600
292;3;4;5;1500
293;1;2;4;1500
294;3;4;4;1500
295;3;2;6;600
296;1;2;4;1500
297;1;2;3;3000
298;2;5;5;1500
299;2;3;6;600
300;3;5;5;1500
301;2;3;3;3000
302;4;3;3;3000
303;4;1;4;1500
304;5;3;5;1500
305;5;4;4;1500
306;4;2;3;3000
307;2;1;3;3000
308;2;5;3;3000
309;3;1;5;1500
310;4;2;5;1500
311;2;3;5;1500
312;5;1;4;1500
313;2;5;3;3000
314;5;4;3;3000
315;1;2;5;1500
316;3;4;4;1500
317;5;4;3;3000
318;5;3;6;600
319;1;2;3;3000
320;3;1;5;1500
321;5;2;4;1500
322;5;4;3;3000
323;2;3;4;1500
324;2;5;6;600
325;1;2;5;1500
326;1;2;4;1500
327;5;4;3;3000
328;1;2;3;3000
329;4;3;5;1500
330;2;3;6;600
331;3;5;6;600
332;2;5;3;3000
333;2;1;4;1500
334;5;1;3;3000
335;1;2;5;1500
336;4;2;4;1500
337;5;3;5;1500
338;4;2;4;1500
339;4;2;5;1500
340;5;3;6;600
341;1;2;5;1500
342;1;2;3;3000
343;4;3;3;3000
344;4;3;3;3000
345;1;2;6;600
346;1;2;4;1500
347;3;4;3;3000
348;3;2;4;1500
349;3;5;5;1500
350;2;5;5;1500
351;2;3;4;1500
352;5;2;5;1500
353;4;2;5;1500
354;4;3;6;600
355;3;5;4;1500
356;2;4;5;1500
357;4;3;4;1500
358;3;5;3;3000
359;3;1;6;600
360;3;4;4;1500
361;2;4;6;600
362;2;3;5;1500
363;5;2;4;1500
364;2;1;3;3000
365;3;1;3;3000
366;5;4;6;600
367;3;1;3;3000
368;1;2;5;1500
369;5;3;4;1500
370;5;1;6;600
371;2;3;3;3000
372;1;2;6;600
373;3;4;4;1500
374;2;5;3;3000
375;4;3;5;1500
376;5;3;5;1500
377;1;2;6;600
378;3;5;5;1500
379;2;5;6;600
380;1;2;4;1500
381;4;2;6;600
382;2;3;4;1500
383;3;5;6;600
384;5;3;5;1500
385;1;2;6;600
386;2;3;5;1500
387;4;3;6;600
388;1;2;3;3000
389;3;2;5;1500
390;4;3;5;1500
391;4;5;4;1500
392;4;3;5;1500
393;5;2;3;3000
394;4;2;4;1500
395;5;2;3;3000
396;2;5;6;600
397;2;1;4;1500
398;2;3;4;1500
399;4;3;6;600
400;2;3;3;3000
401;1;2;4;1500
402;4;2;4;1500
403;3;1;4;1500
404;5;4;6;600
405;5;3;4;1500
406;2;3;4;1500
407;4;2;4;1500
408;1;2;4;1500
409;5;2;5;1500
410;2;5;5;1500
411;1;2;6;600
412;2;3;5;1500
413;2;3;5;1500
414;5;2;6;600
415;1;2;5;1500
416;1;2;6;600
417;4;3;5;1500
418;3;2;6;600
419;5;3;4;1500
420;1;2;3;3000
421;3;5;3;3000
422;5;3;3;3000
423;5;1;6;600
424;2;1;6;600
425;1;2;3;3000
426;3;1;4;1500
427;3;5;3;3000
428;3;1;5;1500
429;4;3;5;1500
430;5;2;6;600
431;3;4;3;3000
432;3;2;3;3000
433;3;5;5;1500
434;2;5;6;600
435;4;2;5;1500
436;5;3;6;600
437;2;3;6;600
438;2;5;4;1500
439;5;1;4;1500
440;2;4;4;1500
441;5;3;4;1500
442;4;2;6;600
443;5;2;6;600
444;1;2;5;1500
445;2;3;6;600
446;1;2;5;1500
447;4;2;5;1500
448;3;4;6;600
449;4;2;6;600
450;5;3;5;1500
451;4;2;3;3000
452;2;1;5;1500
453;5;3;4;1500
454;2;5;4;1500
455;4;2;3;3000
456;3;5;3;3000
457;3;5;3;3000
458;1;2;4;1500
459;4;1;6;600
460;5;3;6;600
461;1;2;3;3000
462;2;1;4;1500
463;5;2;6;600
464;4;3;4;1500
465;2;5;3;3000
466;1;2;6;600
467;5;3;3;3000
468;2;3;4;1500
469;3;2;4;1500
470;5;1;6;600
471;2;1;4;1500
472;2;3;6;600
473;1;2;4;1500
474;5;3;6;600
475;5;4;5;1500
476;5;4;5;1500
477;4;3;5;1500
478;1;2;3;3000
479;1;2;6;600
480;2;4;3;3000
481;2;4;3;3000
482;2;5;4;1500
483;1;2;4;1500
484;5;2;3;3000
485;5;3;6;600
486;3;4;6;600
487;5;1;6;600
488;2;4;6;600
489;3;4;6;600
490;1;2;4;1500
491;2;3;4;1500
492;4;3;5;1500
493;4;2;5;1500
494;4;1;4;1500
495;1;2;3;3000
496;2;5;6;600
497;1;2;5;1500
498;4;3;6;600
499;1;2;4;1500
500;4;2;6;600
501;1;2;3;3000
502;5;3;6;600
503;5;1;6;600
504;4;5;4;1500
505;5;2;5;1500
506;4;3;6;600
507;2;1;3;3000
508;3;5;5;1500
509;4;5;3;3000
510;5;4;4;1500
511;1;2;6;600
512;3;5;3;3000
513;2;5;5;1500
514;3;5;3;3000
515;4;3;5;1500
516;2;5;5;1500
517;5;4;5;1500
518;5;4;5;1500
519;3;2;3;3000
520;2;1;6;600
521;3;1;3;3000
522;1;2;3;3000
523;2;4;5;1500
524;3;5;6;600
525;4;5;4;1500
526;1;2;5;1500
527;3;4;3;3000
528;4;2;6;600
529;4;3;3;3000
530;3;4;4;1500
531;4;2;6;600
532;1;2;3;3000
533;2;3;5;1500
534;1;2;5;1500
535;2;1;4;1500
536;5;1;3;3000
537;4;3;5;1500
538;4;5;3;3000
539;5;2;5;1500
540;4;2;4;1500
541;4;2;3;3000
542;2;1;5;1500
543;4;2;6;600
544;5;3;6;600
545;1;2;6;600
546;3;4;4;1500
547;1;2;6;600
548;2;4;4;1500
549;2;1;6;600
550;1;2;3;3000
551;5;3;3;3000
552;5;3;4;1500
553;4;2;3;3000
554;5;2;3;3000
555;3;4;4;1500
556;2;5;5;1500
557;3;2;6;600
558;2;3;6;600
559;1;2;4;1500
560;1;2;3;3000
561;1;2;3;3000
562;5;4;3;3000
563;3;5;5;1500
564;3;1;6;600
565;3;5;5;1500
566;5;1;3;3000
567;2;4;6;600
568;3;5;6;600
569;4;3;6;600
570;1;2;4;1500
571;1;2;4;1500
572;1;2;4;1500
573;5;3;3;3000
574;4;5;4;1500
575;5;4;3;3000
576;2;4;3;3000
577;5;4;3;3000
578;4;5;6;600
579;1;2;6;600
580;4;3;3;3000
581;4;5;3;3000
582;5;4;5;1500
583;2;3;3;3000
584;4;2;5;1500
585;2;1;6;600
586;3;2;5;1500
587;3;1;6;600
588;1;2;5;1500
589;3;1;6;600
590;5;3;6;600
591;4;5;3;3000
592;5;3;3;3000
593;5;3;4;1500
594;1;2;5;1500
595;3;5;5;1500
596;4;2;4;1500
597;3;5;5;1500
598;3;1;5;1500
599;2;5;6;600
600;4;2;6;600
601;2;5;5;1500
602;5;4;3;3000
603;4;5;6;600
604;2;1;4;1500
605;1;2;6;600
606;2;4;5;1500
607;5;4;4;1500
608;4;3;6;600
609;1;2;3;3000
610;1;2;4;1500
611;2;1;5;1500
612;2;1;4;1500
613;1;2;6;600
614;3;4;3;3000
615;4;1;4;1500
616;1;2;3;3000
617;4;3;6;600
618;1;2;5;1500
619;4;1;6;600
620;1;2;4;1500
621;5;2;4;1500
622;4;1;5;1500
623;3;2;3;3000
624;4;2;6;600
625;4;5;3;3000
626;1;2;4;1500
627;4;1;5;1500
628;4;5;3;3000
629;5;1;5;1500
630;5;2;3;3000
631;1;2;3;3000
632;5;4;4;1500
633;3;5;3;3000
634;2;4;4;1500
635;3;1;4;1500
636;4;2;6;600
637;4;1;5;1500
638;2;5;5;1500
639;5;4;3;3000
640;5;4;4;1500
641;1;2;6;600
642;1;2;3;3000
643;4;3;3;3000
644;2;3;3;3000
645;4;1;3;3000
646;2;4;6;600
647;3;2;6;600
648;3;2;4;1500
649;2;5;4;1500
650;5;2;5;1500
651;3;2;5;1500
652;4;5;3;3000
653;4;5;5;1500
654;5;4;3;3000
655;5;3;3;3000
656;3;4;6;600
657;3;5;5;1500
658;5;2;3;3000
659;2;5;5;1500
660;5;1;6;600
661;4;3;3;3000
662;4;2;4;1500
663;4;3;4;1500
664;3;5;5;1500
665;3;4;5;1500
666;3;2;4;1500
667;4;2;3;3000
668;3;2;3;3000
669;3;2;5;1500
670;2;4;6;600
671;4;3;3;3000
672;3;5;6;600
673;1;2;6;600
674;5;3;3;3000
675;4;2;4;1500
676;4;3;3;3000
677;3;1;5;1500
678;3;2;5;1500
679;5;2;5;1500
680;4;2;5;1500
681;3;5;6;600
682;5;2;3;3000
683;1;2;4;1500
684;2;1;3;3000
685;5;3;6;600
686;5;2;6;600
687;2;4;3;3000
688;1;2;5;1500
689;5;4;6;600
690;1;2;5;1500
691;3;2;5;1500
692;4;1;5;1500
693;1;2;4;1500
694;4;2;5;1500
695;4;1;5;1500
696;4;1;6;600
697;3;2;3;3000
698;1;2;6;600
699;4;1;5;1500
700;5;4;5;1500
701;5;1;3;3000
702;1;2;3;3000
703;5;2;6;600
704;1;2;6;600
705;1;2;3;3000
706;2;5;3;3000
707;3;4;4;1500
708;1;2;5;1500
709;3;4;6;600
710;2;5;5;1500
711;4;2;4;1500
712;1;2;3;3000
713;5;3;4;1500
714;2;1;4;1500
715;2;1;3;3000
716;5;2;4;1500
717;2;3;4;1500
718;1;2;6;600
719;5;2;4;1500
720;2;1;5;1500
721;3;1;4;1500
722;5;1;4;1500
723;4;5;6;600
724;4;5;4;1500
725;4;3;6;600
726;2;1;4;1500
727;5;2;6;600
728;3;2;5;1500
729;5;4;3;3000
730;5;2;6;600
731;2;5;6;600
732;2;3;5;1500
733;5;1;4;1500
734;3;4;5;1500
735;5;3;6;600
736;2;5;4;1500
737;2;5;6;600
738;4;2;6;600
739;3;5;3;3000
740;4;2;3;3000
741;3;5;3;3000
742;3;4;3;3000
743;1;2;6;600
744;4;2;6;600
745;5;3;4;1500
746;1;2;5;1500
747;3;1;4;1500
748;5;2;3;3000
749;5;4;4;1500
750;4;5;4;1500
751;5;1;4;1500
752;2;3;4;1500
753;5;4;4;1500
754;1;2;4;1500
755;3;4;5;1500
756;4;3;3;3000
757;2;5;6;600
758;1;2;4;1500
759;4;1;4;1500
760;3;5;6;600
761;3;2;6;600
762;3;2;4;1500
763;4;3;3;3000
764;1;2;3;3000
765;4;3;6;600
766;5;2;5;1500
767;4;3;3;3000
768;1;2;5;1500
769;3;2;4;1500
770;5;3;6;600
771;2;3;6;600
772;5;2;6;600
773;5;4;3;3000
774;4;2;6;600
775;5;3;5;1500
776;5;3;4;1500
777;2;3;4;1500
778;1;2;4;1500
779;3;2;5;1500
780;1;2;6;600
781;2;5;6;600
782;3;5;5;1500
783;3;2;4;1500
784;1;2;6;600
785;1;2;3;3000
786;1;2;3;3000
787;3;4;3;3000
788;3;2;5;1500
789;4;2;3;3000
790;3;4;4;1500
791;5;3;4;1500
792;1;2;5;1500
793;4;2;3;3000
794;2;4;4;1500
795;4;2;4;1500
796;3;5;4;1500
797;3;4;6;600
798;2;5;5;1500
799;2;3;5;1500
800;2;5;6;600
801;3;2;6;600
802;1;2;6;600
803;5;1;3;3000
804;4;3;4;1500
805;2;1;3;3000
806;3;2;5;1500
807;5;1;3;3000
808;5;4;6;600
809;1;2;6;600
810;1;2;5;1500
811;5;3;5;1500
812;3;4;3;3000
813;4;1;6;600
814;5;2;4;1500
815;4;5;5;1500
816;5;4;6;600
817;1;2;5;1500
818;3;2;3;3000
819;2;1;4;1500
820;1;2;3;3000
821;1;2;4;1500
822;2;5;5;1500
823;3;5;6;600
824;2;5;6;600
825;3;4;5;1500
826;5;4;4;1500
827;2;4;5;1500
828;1;2;6;600
829;3;2;5;1500
830;3;2;6;600
831;2;5;4;1500
832;4;3;6;600
833;5;4;5;1500
834;5;3;3;3000
835;1;2;3;3000
836;4;1;6;600
837;5;4;3;3000
838;5;2;3;3000
839;3;2;3;3000
840;1;2;6;600
841;2;1;3;3000
842;1;2;4;1500
843;2;4;5;1500
844;3;2;5;1500
845;5;4;4;1500
846;4;3;6;600
847;5;1;5;1500
848;4;1;5;1500
849;1;2;3;3000
850;3;5;3;3000
851;2;4;3;3000
852;3;4;3;3000
853;3;1;4;1500
854;1;2;4;1500
855;5;3;4;1500
856;1;2;6;600
857;4;5;3;3000
858;2;4;4;1500
859;5;4;3;3000
860;5;4;6;600
861;1;2;5;1500
862;1;2;5;1500
863;1;2;6;600
864;2;4;5;1500
865;4;5;6;600
866;2;1;3;3000
867;2;1;3;3000
868;3;2;6;600
869;1;2;5;1500
870;5;1;3;3000
871;2;4;6;600
872;5;2;5;1500
873;4;3;6;600
874;4;5;6;600
875;1;2;3;3000
876;3;4;4;1500
877;5;3;5;1500
878;1;2;5;1500
879;1;2;3;3000
880;1;2;6;600
881;1;2;3;3000
882;5;4;4;1500
883;1;2;6;600
884;1;2;6;600
885;1;2;4;1500
886;1;2;3;3000
887;4;3;3;3000
888;4;3;3;3000
889;5;1;6;600
890;5;4;3;3000
891;4;3;6;600
892;3;2;4;1500
893;1;2;6;600
894;2;1;4;1500
895;5;1;6;600
896;5;4;4;1500
897;2;3;4;1500
898;5;1;6;600
899;1;2;4;1500
900;2;4;6;600
901;1;2;3;3000
902;5;2;6;600
903;2;5;3;3000
904;3;1;3;3000
905;5;4;5;1500
906;2;3;5;1500
907;2;1;5;1500
908;1;2;6;600
909;3;2;5;1500
910;5;4;5;1500
911;5;3;3;3000
912;3;1;4;1500
913;4;5;4;1500
914;4;2;3;3000
915;2;4;3;3000
916;4;1;6;600
917;1;2;4;1500
918;4;2;6;600
919;5;2;5;1500
920;4;3;6;600
921;5;4;5;1500
922;4;3;6;600
923;2;3;3;3000
924;1;2;6;600
925;1;2;3;3000
926;2;1;3;3000
927;2;4;5;1500
928;5;3;5;1500
929;2;1;6;600
930;5;2;6;600
931;2;4;6;600
932;2;1;4;1500
933;4;1;5;1500
934;3;2;6;600
935;4;3;6;600
936;5;2;3;3000
937;2;5;6;600
938;5;1;4;1500
939;1;2;6;600
940;1;2;3;3000
941;3;1;3;3000
942;3;4;3;3000
943;4;5;5;1500
944;4;5;5;1500
945;1;2;3;3000
946;2;1;5;1500
947;2;4;4;1500
948;1;2;6;600
949;5;3;6;600
950;3;5;3;3000
951;5;4;5;1500
952;3;4;3;3000
953;4;5;3;3000
954;2;4;4;1500
955;4;5;3;3000
956;2;1;6;600
957;4;1;4;1500
958;1;2;4;1500
959;1;2;4;1500
960;4;1;6;600
961;4;2;5;1500
962;4;1;5;1500
963;5;1;4;1500
964;5;2;5;1500
965;4;5;4;1500
966;3;4;4;1500
967;5;1;5;1500
968;4;3;6;600
969;3;2;5;1500
970;3;5;4;1500
971;3;4;5;1500
972;2;1;3;3000
973;1;2;6;600
974;3;4;5;1500
975;2;5;6;600
976;1;2;5;1500
977;5;2;3;3000
978;5;3;4;1500
979;1;2;6;600
980;3;2;3;3000
981;5;2;3;3000
982;4;3;3;3000
983;1;2;6;600
984;2;1;5;1500
985;5;2;5;1500
986;1;2;4;1500
987;4;3;5;1500
988;1;2;3;3000
989;2;5;4;1500
990;5;2;3;3000
991;5;2;6;600
992;4;5;4;1500
993;4;2;6;600
994;4;2;5;1500
995;2;4;4;1500
996;5;1;5;1500
997;4;1;3;3000
998;1;2;4;1500
999;5;4;3;3000
1000;2;3;5;1500
