index;source;destination;slots;max_length
1;1;2;3;3000
2;5;4;3;3000
3;5;3;5;1500
4;2;5;6;600
5;3;1;5;1500
6;3;1;4;1500
7;3;5;5;1500
8;2;5;3;3000
9;2;5;6;600
10;2;4;4;1500
11;2;5;3;3000
12;1;2;5;1500
13;1;2;5;1500
14;2;1;6;600
15;3;2;3;3000
16;1;2;3;3000
17;2;5;4;1500
18;3;5;4;1500
19;4;3;6;600
20;3;5;3;3000
21;5;3;6;600
22;4;2;6;600
23;5;3;3;3000
24;4;5;3;3000
25;5;2;6;600
26;2;3;5;1500
27;5;2;4;1500
28;5;2;4;1500
29;4;5;5;1500
30;4;5;3;3000
31;2;3;3;3000
32;2;1;4;1500
33;2;4;3;3000
34;5;3;4;1500
35;5;4;4;1500
36;4;1;4;1500
37;4;1;6;600
38;4;3;5;1500
39;4;2;6;600
40;1;2;6;600
41;3;2;4;1500
42;2;5;6;600
43;5;3;5;1500
44;1;2;3;3000
45;5;3;5;1500
46;4;1;3;3000
47;4;2;5;1500
48;5;2;3;3000
49;1;2;3;3000
50;4;2;4;1500
51;4;1;4;1500
52;4;3;6;600
53;3;1;4;1500
54;2;3;4;1500
55;4;2;6;600
56;2;3;3;3000
57;4;5;4;1500
58;1;2;5;1500
59;1;2;3;3000
60;5;2;3;3000
61;1;2;3;3000
62;2;1;6;600
63;5;2;6;600
64;3;5;4;1500
65;4;3;6;600
66;5;1;6;600
67;2;4;4;1500
68;3;1;4;1500
69;3;4;4;1500
70;4;1;6;600
71;2;4;4;1500
72;3;1;4;1500
73;2;4;3;3000
74;1;2;5;1500
75;2;3;5;1500
76;2;5;6;600
77;5;3;6;600
78;3;5;6;600
79;4;3;5;1500
80;1;2;3;3000
81;2;1;5;1500
82;4;2;5;1500
83;5;2;6;600
84;2;3;6;600
85;3;5;3;3000
86;4;2;5;1500
87;1;2;6;600
88;5;3;3;3000
89;1;2;6;600
90;2;1;3;3000
91;3;4;4;1500
92;2;1;4;1500
93;5;4;4;1500
94;4;2;6;600
95;5;4;4;1500
96;4;5;3;3000
97;2;5;4;1500
98;2;4;5;1500
99;4;1;3;3000
100;3;5;4;1500
101;4;2;5;1500
102;2;4;4;1500
103;1;2;5;1500
104;1;2;6;600
105;2;4;3;3000
106;4;5;6;600
107;5;4;5;1500
108;2;5;6;600
109;5;2;3;3000
110;4;5;3;3000
111;4;5;3;3000
112;2;3;5;1500
