index;source;destination;slots;max_length
1;4;2;3;3000
2;1;2;6;600
3;3;4;5;1500
4;4;3;6;600
5;1;2;6;600
6;2;5;3;3000
7;1;2;4;1500
8;1;2;6;600
9;5;3;3;3000
10;4;2;3;3000
11;1;2;6;600
12;4;1;6;600
13;3;4;3;3000
14;5;1;6;600
15;3;1;3;3000
16;4;1;5;1500
17;2;1;6;600
18;2;5;4;1500
19;5;1;6;600
20;2;4;4;1500
21;3;5;4;1500
22;4;1;6;600
23;3;5;4;1500
24;3;4;5;1500
25;3;1;6;600
26;2;1;3;3000
27;2;1;5;1500
28;5;2;4;1500
29;3;2;3;3000
30;2;5;3;3000
31;5;3;4;1500
32;1;2;6;600
33;2;5;6;600
34;3;2;4;1500
35;3;5;4;1500
36;4;3;6;600
37;1;2;6;600
38;2;5;5;1500
39;1;2;5;1500
40;5;3;6;600
41;3;5;6;600
42;5;1;6;600
43;4;1;3;3000
44;3;2;4;1500
45;4;3;6;600
46;4;5;3;3000
47;2;5;3;3000
48;4;2;6;600
49;4;3;5;1500
50;5;1;3;3000
51;4;1;5;1500
52;2;4;3;3000
53;4;3;4;1500
54;5;3;5;1500
55;1;2;6;600
56;1;2;3;3000
57;2;3;5;1500
58;3;5;6;600
59;5;1;6;600
60;5;3;4;1500
61;3;2;5;1500
62;3;5;5;1500
63;3;4;3;3000
64;1;2;4;1500
65;5;2;6;600
66;5;1;5;1500
67;3;4;5;1500
68;3;1;4;1500
69;3;2;6;600
70;5;4;6;600
71;4;5;4;1500
72;2;4;3;3000
73;3;2;3;3000
74;1;2;6;600
75;1;2;3;3000
76;2;3;4;1500
77;5;2;5;1500
78;4;5;3;3000
79;4;5;6;600
80;1;2;5;1500
81;2;5;4;1500
82;1;2;4;1500
83;3;5;6;600
84;5;1;4;1500
85;5;4;4;1500
86;2;4;4;1500
87;5;3;4;1500
88;4;3;5;1500
89;1;2;6;600
90;3;1;6;600
91;4;1;5;1500
92;3;5;4;1500
93;5;2;3;3000
94;3;1;6;600
95;2;3;4;1500
96;4;1;3;3000
97;5;3;6;600
98;5;4;6;600
99;4;3;3;3000
100;4;2;5;1500
101;5;1;3;3000
102;1;2;4;1500
103;2;3;3;3000
104;3;2;5;1500
105;5;3;5;1500
106;3;2;3;3000
107;5;2;5;1500
108;2;1;6;600
109;1;2;3;3000
110;4;2;5;1500
111;1;2;6;600
112;1;2;5;1500
113;4;2;4;1500
114;5;4;4;1500
115;5;3;6;600
116;1;2;5;1500
117;3;5;5;1500
118;3;5;6;600
119;5;3;6;600
120;5;2;5;1500
121;3;1;6;600
122;4;1;4;1500
123;2;1;4;1500
124;3;1;6;600
125;1;2;3;3000
126;4;5;6;600
127;1;2;6;600
128;3;2;4;1500
129;4;3;6;600
130;4;3;5;1500
131;3;1;4;1500
132;4;3;6;600
133;3;5;4;1500
134;2;5;3;3000
135;5;1;6;600
136;2;3;4;1500
137;1;2;3;3000
138;4;5;4;1500
139;2;3;3;3000
140;5;3;3;3000
141;1;2;6;600
142;5;3;3;3000
143;1;2;3;3000
144;5;2;3;3000
145;1;2;6;600
146;1;2;3;3000
147;1;2;3;3000
148;2;1;5;1500
149;3;1;4;1500
150;5;3;6;600
151;4;3;5;1500
152;1;2;5;1500
153;3;1;6;600
154;2;5;4;1500
155;2;4;3;3000
156;2;4;3;3000
157;5;4;4;1500
158;3;2;4;1500
159;2;3;4;1500
160;4;2;5;1500
161;2;5;6;600
162;5;2;5;1500
163;4;5;5;1500
164;3;1;6;600
165;2;1;5;1500
166;2;4;5;1500
167;3;4;4;1500
168;1;2;5;1500
169;2;5;3;3000
170;2;3;5;1500
171;4;3;3;3000
172;5;1;3;3000
173;1;2;6;600
174;1;2;5;1500
175;1;2;4;1500
176;5;4;6;600
177;4;3;6;600
178;2;3;3;3000
179;1;2;4;1500
180;5;4;5;1500
181;3;1;6;600
182;4;5;4;1500
183;4;1;6;600
184;2;5;5;1500
185;5;1;4;1500
186;5;4;4;1500
187;5;1;4;1500
188;1;2;4;1500
189;2;1;3;3000
190;1;2;3;3000
191;2;1;5;1500
192;3;4;4;1500
193;1;2;3;3000
194;2;3;6;600
195;1;2;4;1500
196;3;2;6;600
197;1;2;3;3000
198;4;5;5;1500
199;4;5;3;3000
200;5;2;6;600
201;3;1;4;1500
202;5;2;5;1500
203;4;5;4;1500
204;1;2;3;3000
205;5;2;4;1500
206;5;2;6;600
207;5;2;6;600
208;3;2;3;3000
209;4;3;4;1500
210;3;5;3;3000
211;5;3;4;1500
212;5;2;3;3000
213;2;5;4;1500
214;1;2;3;3000
215;4;3;6;600
216;5;4;5;1500
217;4;5;4;1500
218;3;1;6;600
219;2;5;5;1500
220;2;4;5;1500
221;2;5;4;1500
222;4;5;6;600
223;4;3;3;3000
224;1;2;4;1500
225;2;5;4;1500
226;4;2;3;3000
227;1;2;6;600
228;1;2;6;600
229;2;3;4;1500
230;5;2;3;3000
231;1;2;6;600
232;1;2;3;3000
233;4;3;3;3000
234;5;2;4;1500
235;2;1;5;1500
236;4;2;4;1500
237;3;1;6;600
238;1;2;5;1500
239;2;4;3;3000
240;1;2;4;1500
241;5;2;6;600
242;1;2;6;600
243;3;2;4;1500
244;4;1;5;1500
245;1;2;4;1500
246;2;1;3;3000
247;2;1;6;600
248;4;5;4;1500
249;1;2;3;3000
250;3;5;4;1500
251;4;1;3;3000
252;4;5;5;1500
253;1;2;5;1500
254;5;3;6;600
255;4;5;6;600
256;2;5;6;600
257;5;3;4;1500
258;2;1;6;600
259;4;1;3;3000
260;4;3;3;3000
261;1;2;5;1500
262;3;1;6;600
263;1;2;5;1500
264;4;5;3;3000
265;5;2;3;3000
266;5;4;3;3000
267;2;4;4;1500
268;5;1;4;1500
269;4;3;5;1500
270;1;2;4;1500
271;3;4;4;1500
272;1;2;6;600
273;5;1;4;1500
274;3;4;5;1500
275;4;3;4;1500
276;5;1;5;1500
277;3;1;4;1500
278;3;1;3;3000
279;2;1;6;600
280;4;2;3;3000
281;3;4;5;1500
282;1;2;5;1500
283;1;2;5;1500
284;3;1;3;3000
285;5;1;4;1500
286;1;2;3;3000
287;4;1;3;3000
288;4;1;3;3000
289;1;2;3;3000
290;5;1;4;1500
291;3;1;6;600
292;1;2;5;1500
293;3;4;4;1500
294;5;2;6;600
295;4;1;5;1500
296;3;4;6;600
297;4;1;3;3000
298;4;2;3;3000
299;4;5;3;3000
300;5;4;6;600
301;1;2;5;1500
302;4;3;6;600
303;4;1;4;1500
304;3;5;5;1500
305;4;1;3;3000
306;2;3;4;1500
307;4;2;6;600
308;4;2;3;3000
309;5;1;4;1500
310;1;2;5;1500
311;3;4;6;600
312;2;4;4;1500
313;2;5;4;1500
314;2;4;3;3000
315;5;3;6;600
316;1;2;4;1500
317;1;2;4;1500
318;5;3;3;3000
319;4;3;3;3000
320;4;5;4;1500
321;1;2;3;3000
322;1;2;4;1500
323;5;4;5;1500
324;2;1;3;3000
