index;source;destination;slots;max_length
1;4;5;5;1500
2;2;1;5;1500
3;3;2;5;1500
4;5;4;4;1500
5;2;5;6;600
6;2;5;5;1500
7;2;1;3;3000
8;2;4;3;3000
9;4;2;5;1500
10;1;2;3;3000
11;5;1;5;1500
12;5;3;4;1500
13;5;1;6;600
14;3;1;5;1500
15;1;2;6;600
16;3;1;5;1500
17;3;2;5;1500
18;3;2;5;1500
19;3;5;4;1500
20;2;4;6;600
21;3;2;6;600
22;3;2;4;1500
23;1;2;3;3000
24;4;2;4;1500
25;3;5;5;1500
26;1;2;6;600
27;2;5;5;1500
28;3;5;6;600
29;3;4;3;3000
30;5;2;3;3000
31;5;4;3;3000
32;4;5;6;600
33;4;3;3;3000
34;2;4;5;1500
35;2;5;4;1500
36;3;4;6;600
37;3;4;4;1500
38;3;4;4;1500
39;3;4;4;1500
40;1;2;5;1500
41;4;3;5;1500
42;1;2;5;1500
43;5;4;3;3000
44;3;5;4;1500
45;2;1;3;3000
46;2;4;3;3000
47;3;1;3;3000
48;3;2;6;600
49;2;1;6;600
50;1;2;4;1500
51;4;2;3;3000
52;5;4;6;600
53;3;4;3;3000
54;1;2;6;600
55;3;2;3;3000
56;1;2;6;600
57;2;3;5;1500
58;1;2;6;600
59;2;3;6;600
60;2;3;3;3000
61;1;2;6;600
62;3;4;5;1500
63;3;5;5;1500
64;2;1;5;1500
65;5;4;5;1500
66;1;2;3;3000
67;1;2;4;1500
68;1;2;5;1500
69;4;3;6;600
70;5;4;6;600
71;5;1;3;3000
72;3;1;6;600
73;5;4;5;1500
74;3;2;3;3000
75;2;4;6;600
76;2;5;3;3000
77;4;2;5;1500
78;1;2;6;600
79;5;2;5;1500
80;2;1;3;3000
81;4;1;6;600
82;1;2;3;3000
83;2;5;3;3000
84;3;5;4;1500
85;5;3;4;1500
86;4;5;5;1500
87;3;2;4;1500
88;5;1;5;1500
89;4;1;5;1500
90;5;3;6;600
91;5;4;6;600
92;5;2;6;600
93;3;1;4;1500
94;1;2;3;3000
95;1;2;3;3000
96;3;4;4;1500
97;3;1;3;3000
98;3;4;5;1500
99;1;2;3;3000
100;5;2;5;1500
101;3;1;3;3000
102;3;1;6;600
103;1;2;3;3000
104;2;5;6;600
105;2;3;4;1500
106;4;1;4;1500
107;1;2;3;3000
108;2;1;5;1500
109;5;1;5;1500
110;5;3;4;1500
111;2;4;4;1500
112;3;4;4;1500
113;2;1;5;1500
114;2;3;6;600
115;5;2;5;1500
116;3;5;6;600
117;3;4;3;3000
118;2;5;3;3000
119;2;1;4;1500
120;1;2;4;1500
121;4;5;5;1500
122;3;2;6;600
123;2;3;3;3000
124;4;5;5;1500
125;5;1;5;1500
126;3;2;3;3000
127;3;4;5;1500
128;4;5;4;1500
129;3;4;3;3000
130;5;3;5;1500
131;2;5;6;600
132;2;3;5;1500
133;1;2;5;1500
134;2;1;6;600
135;1;2;3;3000
136;1;2;5;1500
137;3;2;6;600
138;2;5;5;1500
139;4;1;6;600
140;2;1;5;1500
141;1;2;6;600
142;5;3;3;3000
143;2;4;4;1500
144;2;5;4;1500
145;3;1;4;1500
146;4;3;3;3000
147;1;2;4;1500
148;5;1;3;3000
149;1;2;6;600
150;1;2;4;1500
151;2;4;5;1500
152;4;3;6;600
153;5;4;4;1500
154;5;3;6;600
